checkup_bin,condition_count,hgb_k2_mae,hgb_minus_prior_slope_mae,hgb_wins_fraction,horizon_checkups,n_rows,prior_delta_abs_bin,prior_slope_mae,soh_bin,split_name,target
checkup_4_7,8,0.23718233964472218,-0.06425908140790942,0.7894736842105263,1,19,prior_abs_ge_0_05,0.3014414210526316,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_4_7,15,0.011412272392666685,0.004319281826628951,0.25471698113207547,1,106,prior_abs_0_02_0_05,0.007092990566037734,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_4_7,15,0.05479121403522231,0.0004707568923651845,0.42857142857142855,1,70,prior_abs_ge_0_05,0.054320457142857125,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_4_7,7,0.009674465029775915,0.007960581696442568,0.06666666666666667,1,60,prior_abs_0_005_0_02,0.0017138833333333473,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_4_7,11,0.0127781052829789,0.008048314960398241,0.4032258064516129,1,62,prior_abs_0_02_0_05,0.00472979032258066,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_4_7,3,0.01043282918921068,0.0010715791892106918,0.375,1,8,prior_abs_ge_0_05,0.009361249999999988,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_4_7,8,0.20717612203824862,-0.05718073510460839,0.5,1,14,prior_abs_ge_0_05,0.264356857142857,soh_lt_0_70,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,2,0.005432304308696911,0.003452486126878823,0.2727272727272727,1,11,prior_abs_0_005_0_02,0.001979818181818088,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,8,0.016000835415478455,3.739097103407432e-05,0.48148148148148145,1,27,prior_abs_0_02_0_05,0.01596344444444438,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,8,0.12568653680612946,0.010942786806129437,0.3409090909090909,1,44,prior_abs_ge_0_05,0.11474375000000002,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,6,0.008372181578268604,0.0038901046551916415,0.23076923076923078,1,26,prior_abs_0_005_0_02,0.004482076923076963,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,12,0.01072239530495371,0.003660180251190228,0.3118279569892473,1,93,prior_abs_0_02_0_05,0.0070622150537634825,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,7,0.05635345153150896,0.02079687258414053,0.15789473684210525,1,19,prior_abs_ge_0_05,0.03555657894736843,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,8,0.013734133566607493,0.0126144405841513,0.10526315789473684,1,114,prior_abs_0_005_0_02,0.001119692982456193,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,2,0.029579361336177,0.027152161336176837,0.0,1,5,prior_abs_0_02_0_05,0.0024272000000001626,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,3,0.14397035183572227,0.022390351835722327,0.2,1,5,prior_abs_ge_0_05,0.12157999999999994,soh_lt_0_70,temperature_holdout_fold,capacity_Ah_kh
checkup_0_3,2,0.35480062700084775,0.09901822700084789,0.0,2,5,prior_abs_ge_0_05,0.25578239999999985,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_0_3,12,0.1745713978714925,-0.04366982164070274,0.5609756097560976,2,41,prior_abs_ge_0_05,0.21824121951219524,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_0_3,4,0.011151650410718004,0.0033181504107180817,0.35714285714285715,2,28,prior_abs_0_005_0_02,0.007833499999999922,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_0_3,8,0.01554745593923772,-0.0003016052852520164,0.30612244897959184,2,49,prior_abs_0_02_0_05,0.015849061224489737,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_0_3,26,0.07375790883575685,-0.020971358606103663,0.7325581395348837,2,172,prior_abs_ge_0_05,0.09472926744186051,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_0_3,38,0.08088436818436956,-0.18177356164019187,0.9473684210526315,2,114,prior_abs_lt_0_005,0.26265792982456143,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,8,0.05559686952188688,0.015962631426648756,0.19047619047619047,2,84,prior_abs_0_005_0_02,0.039634238095238125,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,10,0.12403159256122628,0.06116723111544316,0.26506024096385544,2,83,prior_abs_0_02_0_05,0.06286436144578313,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,7,0.16872803814736026,0.05118491314736029,0.25,2,16,prior_abs_ge_0_05,0.11754312499999997,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,2,0.03705875295781613,-0.011466247042183873,0.6666666666666666,2,3,prior_abs_lt_0_005,0.048525000000000006,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,7,0.012845501670673967,0.007490908174739027,0.2601626016260163,2,123,prior_abs_0_005_0_02,0.005354593495934939,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,8,0.04383228993339258,0.03371608654356213,0.13559322033898305,2,59,prior_abs_0_02_0_05,0.010116203389830453,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,1,0.04185492998659468,0.02142842998659411,0.5,2,2,prior_abs_ge_0_05,0.02042650000000057,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,1,0.00535375834215257,-0.01581524165784831,1.0,2,1,prior_abs_lt_0_005,0.02116900000000088,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,7,0.005341041022761194,0.002875070092528628,0.1744186046511628,2,172,prior_abs_0_005_0_02,0.0024659709302325664,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,2,0.018445149828857293,0.006301483162190815,0.3333333333333333,2,3,prior_abs_0_02_0_05,0.012143666666666478,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,5,0.004754470682529292,0.0022773952108312103,0.20754716981132076,2,53,prior_abs_lt_0_005,0.0024770754716980817,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,1,0.17783218012595103,0.09710818012595035,0.0,2,1,prior_abs_0_005_0_02,0.08072400000000068,soh_lt_0_70,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,2,0.1662884265675509,0.11379467656755077,0.125,2,8,prior_abs_0_02_0_05,0.052493750000000144,soh_lt_0_70,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,8,0.1512746462179811,-0.015924000840842445,0.5294117647058824,2,17,prior_abs_ge_0_05,0.16719864705882354,soh_lt_0_70,temperature_holdout_fold,capacity_Ah_kh
checkup_4_7,1,0.20833657138272516,0.03564007138272529,0.0,2,4,prior_abs_0_02_0_05,0.17269649999999986,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_4_7,4,0.29852313973555594,-0.16639752693111082,1.0,2,9,prior_abs_ge_0_05,0.46492066666666676,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_4_7,15,0.03366525806967215,0.011570776937596654,0.39622641509433965,2,106,prior_abs_0_02_0_05,0.0220944811320755,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_4_7,15,0.1364815144764521,-0.002449746393113128,0.5507246376811594,2,69,prior_abs_ge_0_05,0.13893126086956523,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_4_7,7,0.009778254783401196,0.005950488116734561,0.25,2,60,prior_abs_0_005_0_02,0.0038277666666666358,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_4_7,11,0.012453006308174969,0.00045378050172331826,0.5161290322580645,2,62,prior_abs_0_02_0_05,0.01199922580645165,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_4_7,3,0.012120196134845052,-0.01110455386515491,0.75,2,8,prior_abs_ge_0_05,0.02322474999999996,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,2,0.010723583976809493,0.006758856704082303,0.0,2,11,prior_abs_0_005_0_02,0.00396472727272719,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,8,0.09240638538030395,-0.004596984990066388,0.7037037037037037,2,27,prior_abs_0_02_0_05,0.09700337037037034,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,8,0.2304251291314847,0.03511636597359,0.3684210526315789,2,38,prior_abs_ge_0_05,0.1953087631578947,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,6,0.010298510197888317,0.0030303563517344147,0.2692307692307692,2,26,prior_abs_0_005_0_02,0.0072681538461539024,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,12,0.030471917209678036,0.014888401080645746,0.26881720430107525,2,93,prior_abs_0_02_0_05,0.01558351612903229,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,7,0.20067059992264047,0.0745415472910615,0.3684210526315789,2,19,prior_abs_ge_0_05,0.12612905263157898,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,8,0.006446388207879985,0.0038183004885817265,0.2894736842105263,2,114,prior_abs_0_005_0_02,0.0026280877192982584,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,2,0.013921448981189499,0.007564848981189254,0.4,2,5,prior_abs_0_02_0_05,0.006356600000000245,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,1,0.05563985298593447,0.02272185298593439,0.6666666666666666,2,3,prior_abs_ge_0_05,0.03291800000000008,soh_lt_0_70,temperature_holdout_fold,capacity_Ah_kh
checkup_0_3,1,0.2717501493863782,0.12590764938637833,0.0,3,2,prior_abs_ge_0_05,0.14584249999999988,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_0_3,10,0.261232074990122,-0.051922542656936854,0.5882352941176471,3,34,prior_abs_ge_0_05,0.3131546176470589,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_0_3,4,0.012774565086013998,0.0006137436574426489,0.39285714285714285,3,28,prior_abs_0_005_0_02,0.012160821428571349,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_0_3,8,0.019383134060831517,-0.0052870087963112315,0.4489795918367347,3,49,prior_abs_0_02_0_05,0.024670142857142748,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_0_3,25,0.1125663593868533,-0.03310242037505151,0.7023809523809523,3,168,prior_abs_ge_0_05,0.14566877976190482,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_0_3,34,0.06375581385776016,-0.21705405152685522,0.9711538461538461,3,104,prior_abs_lt_0_005,0.2808098653846154,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,6,0.05830262203609066,0.02341304095500954,0.28378378378378377,3,74,prior_abs_0_005_0_02,0.03488958108108112,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,10,0.2151743960114869,0.12564020934482018,0.16,3,75,prior_abs_0_02_0_05,0.08953418666666674,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,6,0.275950356710696,-0.021137476622637263,0.5833333333333334,3,12,prior_abs_ge_0_05,0.2970878333333333,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,2,0.05316802445244262,-0.01336797554755731,1.0,3,2,prior_abs_lt_0_005,0.06653599999999993,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,7,0.019216032775054532,0.011010923531357086,0.23529411764705882,3,119,prior_abs_0_005_0_02,0.008205109243697446,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,8,0.0437800743512471,0.026457162070545364,0.15789473684210525,3,57,prior_abs_0_02_0_05,0.01732291228070174,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,1,0.08356046941831163,0.029780469418311473,0.0,3,2,prior_abs_ge_0_05,0.05378000000000016,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,1,0.01670561730251441,-0.024104382697486493,1.0,3,1,prior_abs_lt_0_005,0.0408100000000009,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,7,0.006828050392786542,0.0029701036472244164,0.25443786982248523,3,169,prior_abs_0_005_0_02,0.003857946745562125,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,2,0.03366436610401813,0.01660169943735153,0.3333333333333333,3,3,prior_abs_0_02_0_05,0.017062666666666598,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,5,0.004189248121423638,0.0010276871458139965,0.3902439024390244,3,41,prior_abs_lt_0_005,0.0031615609756096416,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,1,0.170069627044094,0.051220627044092915,0.0,3,1,prior_abs_0_005_0_02,0.11884900000000109,soh_lt_0_70,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,2,0.27433724776506935,0.18689991443173648,0.16666666666666666,3,6,prior_abs_0_02_0_05,0.08743733333333285,soh_lt_0_70,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,4,0.18042605546379203,-0.02229194453620828,0.42857142857142855,3,7,prior_abs_ge_0_05,0.20271800000000031,soh_lt_0_70,temperature_holdout_fold,capacity_Ah_kh
checkup_4_7,1,0.43812866154844515,0.04066099488177927,0.3333333333333333,3,3,prior_abs_0_02_0_05,0.3974676666666659,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_4_7,1,0.3694064716780576,-0.2852565283219426,1.0,3,1,prior_abs_ge_0_05,0.6546630000000002,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_4_7,15,0.0639996259495134,0.02899185452094199,0.37142857142857144,3,105,prior_abs_0_02_0_05,0.035007771428571414,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_4_7,14,0.15048704568086393,0.00042952955183164776,0.5645161290322581,3,62,prior_abs_ge_0_05,0.1500575161290323,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_4_7,7,0.011071614370456673,0.004044964370456694,0.3333333333333333,3,60,prior_abs_0_005_0_02,0.007026649999999979,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_4_7,11,0.016930082271244058,-0.004080143535207574,0.5,3,62,prior_abs_0_02_0_05,0.02101022580645163,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_4_7,3,0.025013961018461428,-0.013710663981538584,0.875,3,8,prior_abs_ge_0_05,0.03872462500000001,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,2,0.020901108580472047,0.012164563125926904,0.18181818181818182,3,11,prior_abs_0_005_0_02,0.008736545454545143,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,8,0.15569112159183415,-0.022096678408165704,0.64,3,25,prior_abs_0_02_0_05,0.17778779999999986,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,6,0.20329119916227198,0.02429352059084347,0.42857142857142855,3,28,prior_abs_ge_0_05,0.1789976785714285,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,6,0.015580222365522759,0.005072145442445795,0.38461538461538464,3,26,prior_abs_0_005_0_02,0.010508076923076964,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,12,0.06293794225927106,0.035356114302281805,0.23655913978494625,3,93,prior_abs_0_02_0_05,0.02758182795698926,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,7,0.3130162943499047,0.04006700023225773,0.35294117647058826,3,17,prior_abs_ge_0_05,0.27294929411764696,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,8,0.010006339798806572,0.0050536555882802455,0.3333333333333333,3,114,prior_abs_0_005_0_02,0.004952684210526327,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,2,0.03294555269996717,0.022266952699966855,0.0,3,5,prior_abs_0_02_0_05,0.010678600000000316,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,1,0.13586852586271136,0.11662452586271144,0.0,3,2,prior_abs_ge_0_05,0.019243999999999928,soh_lt_0_70,temperature_holdout_fold,capacity_Ah_kh
checkup_0_3,6,0.25330246374635723,-0.09554939339649998,0.6190476190476191,5,21,prior_abs_ge_0_05,0.3488518571428572,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_0_3,4,0.016968369151274563,-0.002045166563010823,0.5357142857142857,5,28,prior_abs_0_005_0_02,0.019013535714285386,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_0_3,8,0.025562653953187908,-0.018850427679465,0.7142857142857143,5,49,prior_abs_0_02_0_05,0.04441308163265291,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_0_3,22,0.12918213159252626,-0.07071805888366434,0.7142857142857143,5,147,prior_abs_ge_0_05,0.1999001904761906,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_0_3,33,0.15240984526328807,-0.29409050167548745,0.9489795918367347,5,98,prior_abs_lt_0_005,0.44650034693877555,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,6,0.1303064207677724,0.03254635180225508,0.3275862068965517,5,58,prior_abs_0_005_0_02,0.09776006896551732,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,5,0.39200902383808905,0.29894175111081633,0.09090909090909091,5,55,prior_abs_0_02_0_05,0.0930672727272727,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,3,0.3049340292595185,0.06178702925951873,0.25,5,4,prior_abs_ge_0_05,0.24314699999999978,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,2,0.21322164419481826,0.12386314419481836,0.5,5,2,prior_abs_lt_0_005,0.0893584999999999,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,7,0.029420501184929327,0.013945192773714433,0.29906542056074764,5,107,prior_abs_0_005_0_02,0.015475308411214894,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,8,0.1184082899840989,0.07422801547429492,0.0392156862745098,5,51,prior_abs_0_02_0_05,0.04418027450980398,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,1,0.2778555930965638,0.16728159309656343,0.0,5,2,prior_abs_ge_0_05,0.1105740000000004,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,1,0.021722632304207234,-0.037123367695794496,1.0,5,1,prior_abs_lt_0_005,0.05884600000000173,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,7,0.009388146158271193,0.002585222591392219,0.3057324840764331,5,157,prior_abs_0_005_0_02,0.006802923566878974,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,1,0.01756103657456598,0.010785536574566379,0.0,5,2,prior_abs_0_02_0_05,0.006775499999999601,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,4,0.0061592042187745095,0.001458245885441356,0.16666666666666666,5,24,prior_abs_lt_0_005,0.0047009583333331535,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,1,0.08112061104758661,-0.18326238895241498,1.0,5,1,prior_abs_0_005_0_02,0.2643830000000016,soh_lt_0_70,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,1,0.3898266003613642,0.30926260036136566,0.0,5,1,prior_abs_0_02_0_05,0.08056399999999853,soh_lt_0_70,temperature_holdout_fold,capacity_Ah_kh
checkup_13_plus,1,0.06829169311385219,-0.2431003068861497,1.0,5,1,prior_abs_ge_0_05,0.3113920000000019,soh_lt_0_70,temperature_holdout_fold,capacity_Ah_kh
checkup_4_7,15,0.1667571574647425,0.05925472889331401,0.2761904761904762,5,105,prior_abs_0_02_0_05,0.1075024285714285,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_4_7,10,0.14861295803938604,-0.0420397376127879,0.5869565217391305,5,46,prior_abs_ge_0_05,0.19065269565217394,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_4_7,7,0.013856517855261341,-0.0011914321447386456,0.5833333333333334,5,60,prior_abs_0_005_0_02,0.015047949999999987,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_4_7,11,0.030434208042543882,-0.012055872602617444,0.6129032258064516,5,62,prior_abs_0_02_0_05,0.04249008064516133,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_4_7,3,0.09587554436859641,0.057068044368596804,0.125,5,8,prior_abs_ge_0_05,0.038807499999999606,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,2,0.09933616625238027,0.002933620797835393,0.45454545454545453,5,11,prior_abs_0_005_0_02,0.09640254545454488,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,6,0.09802566563303436,0.0014230656330342512,0.6,5,15,prior_abs_0_02_0_05,0.09660260000000011,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,4,0.2625351636001056,-0.08663913051754168,0.7647058823529411,5,17,prior_abs_ge_0_05,0.3491742941176473,soh_0_70_0_80,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,6,0.025816006781265062,0.008033160627419031,0.34615384615384615,5,26,prior_abs_0_005_0_02,0.01778284615384603,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,11,0.10342904933581673,0.048830532481884015,0.2808988764044944,5,89,prior_abs_0_02_0_05,0.054598516853932716,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,5,0.246063392320633,-0.006058857679367091,0.375,5,8,prior_abs_ge_0_05,0.2521222500000001,soh_0_80_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,8,0.012825182927660677,0.0008936741557308663,0.5701754385964912,5,114,prior_abs_0_005_0_02,0.01193150877192981,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_8_12,2,0.030774436799519654,0.008581836799519047,0.2,5,5,prior_abs_0_02_0_05,0.022192600000000607,soh_ge_0_90,temperature_holdout_fold,capacity_Ah_kh
checkup_0_3,4,0.19436160829557197,-0.03506894725998355,0.6666666666666666,1,9,prior_abs_ge_0_05,0.22943055555555553,soh_0_70_0_80,temperature_holdout_fold,delta_capacity_Ah_h
checkup_0_3,15,0.09051626430913295,-0.015334095690867022,0.58,1,50,prior_abs_ge_0_05,0.10585035999999998,soh_0_80_0_90,temperature_holdout_fold,delta_capacity_Ah_h
checkup_0_3,4,0.004582150770727656,0.0004912936278704191,0.32142857142857145,1,28,prior_abs_0_005_0_02,0.004090857142857237,soh_ge_0_90,temperature_holdout_fold,delta_capacity_Ah_h
checkup_0_3,8,0.004686336968877151,-0.0029611324188779306,0.4897959183673469,1,49,prior_abs_0_02_0_05,0.007647469387755082,soh_ge_0_90,temperature_holdout_fold,delta_capacity_Ah_h
checkup_0_3,27,0.04926916071175176,-0.007252730716819707,0.7771428571428571,1,175,prior_abs_ge_0_05,0.05652189142857147,soh_ge_0_90,temperature_holdout_fold,delta_capacity_Ah_h
checkup_0_3,38,0.021096059671302868,-0.0829995265355937,0.9396551724137931,1,116,prior_abs_lt_0_005,0.10409558620689656,soh_ge_0_90,temperature_holdout_fold,delta_capacity_Ah_h
checkup_13_plus,10,0.01249239413085957,0.0009711857975262441,0.375,1,96,prior_abs_0_005_0_02,0.011521208333333326,soh_0_70_0_80,temperature_holdout_fold,delta_capacity_Ah_h
checkup_13_plus,10,0.03901413266568451,0.011986120760922581,0.38095238095238093,1,84,prior_abs_0_02_0_05,0.027028011904761926,soh_0_70_0_80,temperature_holdout_fold,delta_capacity_Ah_h
checkup_13_plus,9,0.13309404174904255,0.01036824174904269,0.5,1,20,prior_abs_ge_0_05,0.12272579999999986,soh_0_70_0_80,temperature_holdout_fold,delta_capacity_Ah_h
checkup_13_plus,3,0.022483836939251718,-0.008298663060748328,1.0,1,4,prior_abs_lt_0_005,0.030782500000000046,soh_0_70_0_80,temperature_holdout_fold,delta_capacity_Ah_h
checkup_13_plus,8,0.003044057924170021,-9.521766638114545e-05,0.5275590551181102,1,127,prior_abs_0_005_0_02,0.0031392755905511665,soh_0_80_0_90,temperature_holdout_fold,delta_capacity_Ah_h
checkup_13_plus,8,0.007185021283830551,0.002768054070715788,0.21311475409836064,1,61,prior_abs_0_02_0_05,0.004416967213114763,soh_0_80_0_90,temperature_holdout_fold,delta_capacity_Ah_h
checkup_13_plus,1,0.05072024010109504,0.03663824010109467,0.0,1,2,prior_abs_ge_0_05,0.014082000000000372,soh_0_80_0_90,temperature_holdout_fold,delta_capacity_Ah_h
checkup_13_plus,2,0.007636979101904396,-0.003371520898096025,0.5,1,2,prior_abs_lt_0_005,0.01100850000000042,soh_0_80_0_90,temperature_holdout_fold,delta_capacity_Ah_h
checkup_13_plus,7,0.001869298926736613,9.171969176395263e-05,0.3551912568306011,1,183,prior_abs_0_005_0_02,0.0017775792349726603,soh_ge_0_90,temperature_holdout_fold,delta_capacity_Ah_h
checkup_13_plus,2,0.005923544884400751,0.00037454488440079835,0.3333333333333333,1,3,prior_abs_0_02_0_05,0.005548999999999952,soh_ge_0_90,temperature_holdout_fold,delta_capacity_Ah_h
checkup_13_plus,5,0.002449472711369871,0.0005168834256556165,0.3392857142857143,1,56,prior_abs_lt_0_005,0.0019325892857142543,soh_ge_0_90,temperature_holdout_fold,delta_capacity_Ah_h
checkup_13_plus,1,0.035986425026222,0.005094425026221636,0.0,1,1,prior_abs_0_005_0_02,0.030892000000000364,soh_lt_0_70,temperature_holdout_fold,delta_capacity_Ah_h
checkup_13_plus,2,0.06792029967573913,0.0383508996757391,0.2,1,10,prior_abs_0_02_0_05,0.029569400000000034,soh_lt_0_70,temperature_holdout_fold,delta_capacity_Ah_h
checkup_13_plus,11,0.16365869631293825,0.026231696312938313,0.358974358974359,1,39,prior_abs_ge_0_05,0.13742699999999994,soh_lt_0_70,temperature_holdout_fold,delta_capacity_Ah_h
checkup_4_7,1,0.014694563186891841,0.00493081318689177,0.0,1,4,prior_abs_0_02_0_05,0.009763750000000071,soh_0_70_0_80,temperature_holdout_fold,delta_capacity_Ah_h
checkup_4_7,8,0.23272333340300205,-0.06871808764962956,0.6842105263157895,1,19,prior_abs_ge_0_05,0.3014414210526316,soh_0_70_0_80,temperature_holdout_fold,delta_capacity_Ah_h
checkup_4_7,15,0.008647641576588368,0.0015546510105506348,0.46226415094339623,1,106,prior_abs_0_02_0_05,0.007092990566037734,soh_0_80_0_90,temperature_holdout_fold,delta_capacity_Ah_h
checkup_4_7,15,0.05376822453863509,-0.0005522326042220332,0.4714285714285714,1,70,prior_abs_ge_0_05,0.054320457142857125,soh_0_80_0_90,temperature_holdout_fold,delta_capacity_Ah_h
checkup_4_7,7,0.0013633882272284673,-0.00035049510610488,0.5833333333333334,1,60,prior_abs_0_005_0_02,0.0017138833333333473,soh_ge_0_90,temperature_holdout_fold,delta_capacity_Ah_h
