aging_mode,feature_group,horizon_checkups,mae,mean_checkup_k,mean_soh_k,model_level,n_rows,nominal_charge_C_rate,nominal_discharge_C_rate,nominal_temperature_C,parameter_set,profile_label,target,voltage_window_family
cyclic,K3_oracle_exposure_diagnostic,3,0.1073620872049468,5.375,0.8670168090012805,MH3_hist_gradient_boosting,32,1.67,1.0,40.0,64,0,capacity_Ah_kh,approx_10_90
cyclic,persistence,5,1.545215,0.0,1.0,MH0_persistence,3,1.67,1.0,10.0,40,0,capacity_Ah_kh,approx_10_90
cyclic,prior_slope,5,1.545215,0.0,1.0,MH1_prior_slope_linear,3,1.67,1.0,10.0,40,0,capacity_Ah_kh,approx_10_90
cyclic,K0_prior_capacity,5,1.3274189309259985,0.0,1.0,MH2_ridge,3,1.67,1.0,10.0,40,0,capacity_Ah_kh,approx_10_90
cyclic,K1_prior_state_time,5,1.260900044322963,0.0,1.0,MH2_ridge,3,1.67,1.0,10.0,40,0,capacity_Ah_kh,approx_10_90
cyclic,K2_nominal_condition,5,0.8965534873024636,0.0,1.0,MH2_ridge,3,1.67,1.0,10.0,40,0,capacity_Ah_kh,approx_10_90
cyclic,K3_oracle_exposure_diagnostic,5,0.39997056456964764,0.0,1.0,MH2_ridge,3,1.67,1.0,10.0,40,0,capacity_Ah_kh,approx_10_90
cyclic,K0_prior_capacity,5,1.1605429851559974,0.0,1.0,MH3_hist_gradient_boosting,3,1.67,1.0,10.0,40,0,capacity_Ah_kh,approx_10_90
cyclic,K1_prior_state_time,5,1.1567769401070684,0.0,1.0,MH3_hist_gradient_boosting,3,1.67,1.0,10.0,40,0,capacity_Ah_kh,approx_10_90
cyclic,K2_nominal_condition,5,0.957775964705557,0.0,1.0,MH3_hist_gradient_boosting,3,1.67,1.0,10.0,40,0,capacity_Ah_kh,approx_10_90
cyclic,K3_oracle_exposure_diagnostic,5,0.22354018829333358,0.0,1.0,MH3_hist_gradient_boosting,3,1.67,1.0,10.0,40,0,capacity_Ah_kh,approx_10_90
cyclic,persistence,5,0.6331256875000001,3.1875,0.9172054305753815,MH0_persistence,16,1.67,1.0,25.0,52,0,capacity_Ah_kh,approx_10_90
cyclic,prior_slope,5,0.38089212500000047,3.1875,0.9172054305753815,MH1_prior_slope_linear,16,1.67,1.0,25.0,52,0,capacity_Ah_kh,approx_10_90
cyclic,K0_prior_capacity,5,0.3844141997763725,3.1875,0.9172054305753815,MH2_ridge,16,1.67,1.0,25.0,52,0,capacity_Ah_kh,approx_10_90
cyclic,K1_prior_state_time,5,0.34954708282240177,3.1875,0.9172054305753815,MH2_ridge,16,1.67,1.0,25.0,52,0,capacity_Ah_kh,approx_10_90
cyclic,K2_nominal_condition,5,0.3006939875328285,3.1875,0.9172054305753815,MH2_ridge,16,1.67,1.0,25.0,52,0,capacity_Ah_kh,approx_10_90
cyclic,K3_oracle_exposure_diagnostic,5,0.36444388835669805,3.1875,0.9172054305753815,MH2_ridge,16,1.67,1.0,25.0,52,0,capacity_Ah_kh,approx_10_90
cyclic,K0_prior_capacity,5,0.32462171774356957,3.1875,0.9172054305753815,MH3_hist_gradient_boosting,16,1.67,1.0,25.0,52,0,capacity_Ah_kh,approx_10_90
cyclic,K1_prior_state_time,5,0.2729263795412203,3.1875,0.9172054305753815,MH3_hist_gradient_boosting,16,1.67,1.0,25.0,52,0,capacity_Ah_kh,approx_10_90
cyclic,K2_nominal_condition,5,0.29696573740682886,3.1875,0.9172054305753815,MH3_hist_gradient_boosting,16,1.67,1.0,25.0,52,0,capacity_Ah_kh,approx_10_90
cyclic,K3_oracle_exposure_diagnostic,5,0.19887126309064176,3.1875,0.9172054305753815,MH3_hist_gradient_boosting,16,1.67,1.0,25.0,52,0,capacity_Ah_kh,approx_10_90
cyclic,persistence,5,1.6140759999999998,0.0,1.0,MH0_persistence,1,1.67,1.0,40.0,56,0,capacity_Ah_kh,approx_0_100
cyclic,prior_slope,5,1.6140759999999998,0.0,1.0,MH1_prior_slope_linear,1,1.67,1.0,40.0,56,0,capacity_Ah_kh,approx_0_100
cyclic,K0_prior_capacity,5,1.3980044349255443,0.0,1.0,MH2_ridge,1,1.67,1.0,40.0,56,0,capacity_Ah_kh,approx_0_100
cyclic,K1_prior_state_time,5,1.3292183007055063,0.0,1.0,MH2_ridge,1,1.67,1.0,40.0,56,0,capacity_Ah_kh,approx_0_100
cyclic,K2_nominal_condition,5,0.8993285803820523,0.0,1.0,MH2_ridge,1,1.67,1.0,40.0,56,0,capacity_Ah_kh,approx_0_100
cyclic,K3_oracle_exposure_diagnostic,5,0.28482637858226467,0.0,1.0,MH2_ridge,1,1.67,1.0,40.0,56,0,capacity_Ah_kh,approx_0_100
cyclic,K0_prior_capacity,5,1.1723961683202266,0.0,1.0,MH3_hist_gradient_boosting,1,1.67,1.0,40.0,56,0,capacity_Ah_kh,approx_0_100
cyclic,K1_prior_state_time,5,1.1747079363593271,0.0,1.0,MH3_hist_gradient_boosting,1,1.67,1.0,40.0,56,0,capacity_Ah_kh,approx_0_100
cyclic,K2_nominal_condition,5,1.0245358189308282,0.0,1.0,MH3_hist_gradient_boosting,1,1.67,1.0,40.0,56,0,capacity_Ah_kh,approx_0_100
cyclic,K3_oracle_exposure_diagnostic,5,0.4962807844229713,0.0,1.0,MH3_hist_gradient_boosting,1,1.67,1.0,40.0,56,0,capacity_Ah_kh,approx_0_100
cyclic,persistence,5,1.20250675,0.5,0.9823064766168885,MH0_persistence,4,1.67,1.0,40.0,60,0,capacity_Ah_kh,approx_10_100
cyclic,prior_slope,5,0.9408467500000004,0.5,0.9823064766168885,MH1_prior_slope_linear,4,1.67,1.0,40.0,60,0,capacity_Ah_kh,approx_10_100
cyclic,K0_prior_capacity,5,0.979117722315558,0.5,0.9823064766168885,MH2_ridge,4,1.67,1.0,40.0,60,0,capacity_Ah_kh,approx_10_100
cyclic,K1_prior_state_time,5,0.8237441906962024,0.5,0.9823064766168885,MH2_ridge,4,1.67,1.0,40.0,60,0,capacity_Ah_kh,approx_10_100
cyclic,K2_nominal_condition,5,0.5413753304169451,0.5,0.9823064766168885,MH2_ridge,4,1.67,1.0,40.0,60,0,capacity_Ah_kh,approx_10_100
cyclic,K3_oracle_exposure_diagnostic,5,0.35021352961200736,0.5,0.9823064766168885,MH2_ridge,4,1.67,1.0,40.0,60,0,capacity_Ah_kh,approx_10_100
cyclic,K0_prior_capacity,5,0.7009311057173686,0.5,0.9823064766168885,MH3_hist_gradient_boosting,4,1.67,1.0,40.0,60,0,capacity_Ah_kh,approx_10_100
cyclic,K1_prior_state_time,5,0.6960290648505199,0.5,0.9823064766168885,MH3_hist_gradient_boosting,4,1.67,1.0,40.0,60,0,capacity_Ah_kh,approx_10_100
cyclic,K2_nominal_condition,5,0.5275224353695498,0.5,0.9823064766168885,MH3_hist_gradient_boosting,4,1.67,1.0,40.0,60,0,capacity_Ah_kh,approx_10_100
cyclic,K3_oracle_exposure_diagnostic,5,0.522423524223685,0.5,0.9823064766168885,MH3_hist_gradient_boosting,4,1.67,1.0,40.0,60,0,capacity_Ah_kh,approx_10_100
cyclic,persistence,5,0.4139058076923077,4.5,0.887790690390227,MH0_persistence,26,1.67,1.0,40.0,64,0,capacity_Ah_kh,approx_10_90
cyclic,prior_slope,5,0.18616961538461532,4.5,0.887790690390227,MH1_prior_slope_linear,26,1.67,1.0,40.0,64,0,capacity_Ah_kh,approx_10_90
cyclic,K0_prior_capacity,5,0.16839079798370107,4.5,0.887790690390227,MH2_ridge,26,1.67,1.0,40.0,64,0,capacity_Ah_kh,approx_10_90
cyclic,K1_prior_state_time,5,0.1381775989879959,4.5,0.887790690390227,MH2_ridge,26,1.67,1.0,40.0,64,0,capacity_Ah_kh,approx_10_90
cyclic,K2_nominal_condition,5,0.2054017253608887,4.5,0.887790690390227,MH2_ridge,26,1.67,1.0,40.0,64,0,capacity_Ah_kh,approx_10_90
cyclic,K3_oracle_exposure_diagnostic,5,0.3551578983010964,4.5,0.887790690390227,MH2_ridge,26,1.67,1.0,40.0,64,0,capacity_Ah_kh,approx_10_90
cyclic,K0_prior_capacity,5,0.14478151976519082,4.5,0.887790690390227,MH3_hist_gradient_boosting,26,1.67,1.0,40.0,64,0,capacity_Ah_kh,approx_10_90
cyclic,K1_prior_state_time,5,0.14650564139502664,4.5,0.887790690390227,MH3_hist_gradient_boosting,26,1.67,1.0,40.0,64,0,capacity_Ah_kh,approx_10_90
cyclic,K2_nominal_condition,5,0.14895987559897333,4.5,0.887790690390227,MH3_hist_gradient_boosting,26,1.67,1.0,40.0,64,0,capacity_Ah_kh,approx_10_90
cyclic,K3_oracle_exposure_diagnostic,5,0.0991545678094079,4.5,0.887790690390227,MH3_hist_gradient_boosting,26,1.67,1.0,40.0,64,0,capacity_Ah_kh,approx_10_90
cyclic,persistence,1,0.48400216666666673,0.5,0.9141837551665942,MH0_persistence,6,1.67,1.0,0.0,20,0,delta_capacity_Ah_h,approx_0_100
cyclic,prior_slope,1,0.27608983333333326,0.5,0.9141837551665942,MH1_prior_slope_linear,6,1.67,1.0,0.0,20,0,delta_capacity_Ah_h,approx_0_100
cyclic,K0_prior_capacity,1,0.39575861684794367,0.5,0.9141837551665942,MH2_ridge,6,1.67,1.0,0.0,20,0,delta_capacity_Ah_h,approx_0_100
cyclic,K1_prior_state_time,1,0.44277255584208736,0.5,0.9141837551665942,MH2_ridge,6,1.67,1.0,0.0,20,0,delta_capacity_Ah_h,approx_0_100
cyclic,K2_nominal_condition,1,0.41263273851914106,0.5,0.9141837551665942,MH2_ridge,6,1.67,1.0,0.0,20,0,delta_capacity_Ah_h,approx_0_100
cyclic,K3_oracle_exposure_diagnostic,1,0.4173793519484914,0.5,0.9141837551665942,MH2_ridge,6,1.67,1.0,0.0,20,0,delta_capacity_Ah_h,approx_0_100
cyclic,K0_prior_capacity,1,0.2701049022493361,0.5,0.9141837551665942,MH3_hist_gradient_boosting,6,1.67,1.0,0.0,20,0,delta_capacity_Ah_h,approx_0_100
cyclic,K1_prior_state_time,1,0.2561978476951103,0.5,0.9141837551665942,MH3_hist_gradient_boosting,6,1.67,1.0,0.0,20,0,delta_capacity_Ah_h,approx_0_100
cyclic,K2_nominal_condition,1,0.1686056077531776,0.5,0.9141837551665942,MH3_hist_gradient_boosting,6,1.67,1.0,0.0,20,0,delta_capacity_Ah_h,approx_0_100
cyclic,K3_oracle_exposure_diagnostic,1,0.19076465140886104,0.5,0.9141837551665942,MH3_hist_gradient_boosting,6,1.67,1.0,0.0,20,0,delta_capacity_Ah_h,approx_0_100
cyclic,persistence,1,0.4024384999999999,0.25,0.9710066151403997,MH0_persistence,4,1.67,1.0,0.0,24,0,delta_capacity_Ah_h,approx_10_100
cyclic,prior_slope,1,0.31716075,0.25,0.9710066151403997,MH1_prior_slope_linear,4,1.67,1.0,0.0,24,0,delta_capacity_Ah_h,approx_10_100
cyclic,K0_prior_capacity,1,0.34109828466523046,0.25,0.9710066151403997,MH2_ridge,4,1.67,1.0,0.0,24,0,delta_capacity_Ah_h,approx_10_100
cyclic,K1_prior_state_time,1,0.2516747778930185,0.25,0.9710066151403997,MH2_ridge,4,1.67,1.0,0.0,24,0,delta_capacity_Ah_h,approx_10_100
cyclic,K2_nominal_condition,1,0.19285335307561327,0.25,0.9710066151403997,MH2_ridge,4,1.67,1.0,0.0,24,0,delta_capacity_Ah_h,approx_10_100
cyclic,K3_oracle_exposure_diagnostic,1,0.14550159576178417,0.25,0.9710066151403997,MH2_ridge,4,1.67,1.0,0.0,24,0,delta_capacity_Ah_h,approx_10_100
cyclic,K0_prior_capacity,1,0.26186056461386786,0.25,0.9710066151403997,MH3_hist_gradient_boosting,4,1.67,1.0,0.0,24,0,delta_capacity_Ah_h,approx_10_100
cyclic,K1_prior_state_time,1,0.23562863353438915,0.25,0.9710066151403997,MH3_hist_gradient_boosting,4,1.67,1.0,0.0,24,0,delta_capacity_Ah_h,approx_10_100
cyclic,K2_nominal_condition,1,0.1982268813532926,0.25,0.9710066151403997,MH3_hist_gradient_boosting,4,1.67,1.0,0.0,24,0,delta_capacity_Ah_h,approx_10_100
cyclic,K3_oracle_exposure_diagnostic,1,0.1166983063052003,0.25,0.9710066151403997,MH3_hist_gradient_boosting,4,1.67,1.0,0.0,24,0,delta_capacity_Ah_h,approx_10_100
cyclic,persistence,1,0.3021248888888889,1.0,0.9048513217484163,MH0_persistence,9,1.67,1.0,0.0,28,0,delta_capacity_Ah_h,approx_10_90
cyclic,prior_slope,1,0.33714088888888893,1.0,0.9048513217484163,MH1_prior_slope_linear,9,1.67,1.0,0.0,28,0,delta_capacity_Ah_h,approx_10_90
cyclic,K0_prior_capacity,1,0.2209238954592659,1.0,0.9048513217484163,MH2_ridge,9,1.67,1.0,0.0,28,0,delta_capacity_Ah_h,approx_10_90
cyclic,K1_prior_state_time,1,0.3172332957655607,1.0,0.9048513217484163,MH2_ridge,9,1.67,1.0,0.0,28,0,delta_capacity_Ah_h,approx_10_90
cyclic,K2_nominal_condition,1,0.28857848873453984,1.0,0.9048513217484163,MH2_ridge,9,1.67,1.0,0.0,28,0,delta_capacity_Ah_h,approx_10_90
cyclic,K3_oracle_exposure_diagnostic,1,0.33874154887160685,1.0,0.9048513217484163,MH2_ridge,9,1.67,1.0,0.0,28,0,delta_capacity_Ah_h,approx_10_90
cyclic,K0_prior_capacity,1,0.18439507392146762,1.0,0.9048513217484163,MH3_hist_gradient_boosting,9,1.67,1.0,0.0,28,0,delta_capacity_Ah_h,approx_10_90
cyclic,K1_prior_state_time,1,0.24969779311911827,1.0,0.9048513217484163,MH3_hist_gradient_boosting,9,1.67,1.0,0.0,28,0,delta_capacity_Ah_h,approx_10_90
cyclic,K2_nominal_condition,1,0.2645568230409048,1.0,0.9048513217484163,MH3_hist_gradient_boosting,9,1.67,1.0,0.0,28,0,delta_capacity_Ah_h,approx_10_90
cyclic,K3_oracle_exposure_diagnostic,1,0.23194962889629261,1.0,0.9048513217484163,MH3_hist_gradient_boosting,9,1.67,1.0,0.0,28,0,delta_capacity_Ah_h,approx_10_90
cyclic,persistence,1,0.5564216666666667,0.5,0.9307462519237027,MH0_persistence,6,1.67,1.0,10.0,32,0,delta_capacity_Ah_h,approx_0_100
cyclic,prior_slope,1,0.35236116666666667,0.5,0.9307462519237027,MH1_prior_slope_linear,6,1.67,1.0,10.0,32,0,delta_capacity_Ah_h,approx_0_100
cyclic,K0_prior_capacity,1,0.4757399637107093,0.5,0.9307462519237027,MH2_ridge,6,1.67,1.0,10.0,32,0,delta_capacity_Ah_h,approx_0_100
cyclic,K1_prior_state_time,1,0.19853110890882988,0.5,0.9307462519237027,MH2_ridge,6,1.67,1.0,10.0,32,0,delta_capacity_Ah_h,approx_0_100
cyclic,K2_nominal_condition,1,0.1635470163182226,0.5,0.9307462519237027,MH2_ridge,6,1.67,1.0,10.0,32,0,delta_capacity_Ah_h,approx_0_100
cyclic,K3_oracle_exposure_diagnostic,1,0.15700529298652258,0.5,0.9307462519237027,MH2_ridge,6,1.67,1.0,10.0,32,0,delta_capacity_Ah_h,approx_0_100
cyclic,K0_prior_capacity,1,0.33572243469855306,0.5,0.9307462519237027,MH3_hist_gradient_boosting,6,1.67,1.0,10.0,32,0,delta_capacity_Ah_h,approx_0_100
cyclic,K1_prior_state_time,1,0.2666940029350892,0.5,0.9307462519237027,MH3_hist_gradient_boosting,6,1.67,1.0,10.0,32,0,delta_capacity_Ah_h,approx_0_100
cyclic,K2_nominal_condition,1,0.2268250353280273,0.5,0.9307462519237027,MH3_hist_gradient_boosting,6,1.67,1.0,10.0,32,0,delta_capacity_Ah_h,approx_0_100
cyclic,K3_oracle_exposure_diagnostic,1,0.27702725905089065,0.5,0.9307462519237027,MH3_hist_gradient_boosting,6,1.67,1.0,10.0,32,0,delta_capacity_Ah_h,approx_0_100
cyclic,persistence,1,0.5571718333333334,0.5,0.9625169705698472,MH0_persistence,6,1.67,1.0,10.0,36,0,delta_capacity_Ah_h,approx_10_100
cyclic,prior_slope,1,0.44640266666666667,0.5,0.9625169705698472,MH1_prior_slope_linear,6,1.67,1.0,10.0,36,0,delta_capacity_Ah_h,approx_10_100
cyclic,K0_prior_capacity,1,0.49416212310348145,0.5,0.9625169705698472,MH2_ridge,6,1.67,1.0,10.0,36,0,delta_capacity_Ah_h,approx_10_100
cyclic,K1_prior_state_time,1,0.33875528202152805,0.5,0.9625169705698472,MH2_ridge,6,1.67,1.0,10.0,36,0,delta_capacity_Ah_h,approx_10_100
cyclic,K2_nominal_condition,1,0.2549452673660542,0.5,0.9625169705698472,MH2_ridge,6,1.67,1.0,10.0,36,0,delta_capacity_Ah_h,approx_10_100
cyclic,K3_oracle_exposure_diagnostic,1,0.18987936248166146,0.5,0.9625169705698472,MH2_ridge,6,1.67,1.0,10.0,36,0,delta_capacity_Ah_h,approx_10_100
cyclic,K0_prior_capacity,1,0.34765723712544855,0.5,0.9625169705698472,MH3_hist_gradient_boosting,6,1.67,1.0,10.0,36,0,delta_capacity_Ah_h,approx_10_100
cyclic,K1_prior_state_time,1,0.36417098949883425,0.5,0.9625169705698472,MH3_hist_gradient_boosting,6,1.67,1.0,10.0,36,0,delta_capacity_Ah_h,approx_10_100
cyclic,K2_nominal_condition,1,0.2546224828659807,0.5,0.9625169705698472,MH3_hist_gradient_boosting,6,1.67,1.0,10.0,36,0,delta_capacity_Ah_h,approx_10_100
cyclic,K3_oracle_exposure_diagnostic,1,0.2729177653105174,0.5,0.9625169705698472,MH3_hist_gradient_boosting,6,1.67,1.0,10.0,36,0,delta_capacity_Ah_h,approx_10_100
cyclic,persistence,1,0.309043,2.0,0.8628638941775892,MH0_persistence,15,1.67,1.0,10.0,40,0,delta_capacity_Ah_h,approx_10_90
cyclic,prior_slope,1,0.12566266666666667,2.0,0.8628638941775892,MH1_prior_slope_linear,15,1.67,1.0,10.0,40,0,delta_capacity_Ah_h,approx_10_90
cyclic,K0_prior_capacity,1,0.20155321642130505,2.0,0.8628638941775892,MH2_ridge,15,1.67,1.0,10.0,40,0,delta_capacity_Ah_h,approx_10_90
cyclic,K1_prior_state_time,1,0.08997288084748503,2.0,0.8628638941775892,MH2_ridge,15,1.67,1.0,10.0,40,0,delta_capacity_Ah_h,approx_10_90
cyclic,K2_nominal_condition,1,0.08999934383702772,2.0,0.8628638941775892,MH2_ridge,15,1.67,1.0,10.0,40,0,delta_capacity_Ah_h,approx_10_90
cyclic,K3_oracle_exposure_diagnostic,1,0.13794027373963738,2.0,0.8628638941775892,MH2_ridge,15,1.67,1.0,10.0,40,0,delta_capacity_Ah_h,approx_10_90
cyclic,K0_prior_capacity,1,0.10928951302972853,2.0,0.8628638941775892,MH3_hist_gradient_boosting,15,1.67,1.0,10.0,40,0,delta_capacity_Ah_h,approx_10_90
cyclic,K1_prior_state_time,1,0.09406220018888305,2.0,0.8628638941775892,MH3_hist_gradient_boosting,15,1.67,1.0,10.0,40,0,delta_capacity_Ah_h,approx_10_90
cyclic,K2_nominal_condition,1,0.07918384137989302,2.0,0.8628638941775892,MH3_hist_gradient_boosting,15,1.67,1.0,10.0,40,0,delta_capacity_Ah_h,approx_10_90
cyclic,K3_oracle_exposure_diagnostic,1,0.08659016868479705,2.0,0.8628638941775892,MH3_hist_gradient_boosting,15,1.67,1.0,10.0,40,0,delta_capacity_Ah_h,approx_10_90
cyclic,persistence,1,0.4149285,0.5,0.9545980520445977,MH0_persistence,6,1.67,1.0,25.0,44,0,delta_capacity_Ah_h,approx_0_100
cyclic,prior_slope,1,0.2815478333333333,0.5,0.9545980520445977,MH1_prior_slope_linear,6,1.67,1.0,25.0,44,0,delta_capacity_Ah_h,approx_0_100
cyclic,K0_prior_capacity,1,0.3449629860266574,0.5,0.9545980520445977,MH2_ridge,6,1.67,1.0,25.0,44,0,delta_capacity_Ah_h,approx_0_100
cyclic,K1_prior_state_time,1,0.18444560637809626,0.5,0.9545980520445977,MH2_ridge,6,1.67,1.0,25.0,44,0,delta_capacity_Ah_h,approx_0_100
cyclic,K2_nominal_condition,1,0.13965764589106153,0.5,0.9545980520445977,MH2_ridge,6,1.67,1.0,25.0,44,0,delta_capacity_Ah_h,approx_0_100
cyclic,K3_oracle_exposure_diagnostic,1,0.08114343565430178,0.5,0.9545980520445977,MH2_ridge,6,1.67,1.0,25.0,44,0,delta_capacity_Ah_h,approx_0_100
cyclic,K0_prior_capacity,1,0.20071620641696808,0.5,0.9545980520445977,MH3_hist_gradient_boosting,6,1.67,1.0,25.0,44,0,delta_capacity_Ah_h,approx_0_100
cyclic,K1_prior_state_time,1,0.17958368404366756,0.5,0.9545980520445977,MH3_hist_gradient_boosting,6,1.67,1.0,25.0,44,0,delta_capacity_Ah_h,approx_0_100
cyclic,K2_nominal_condition,1,0.119012219934725,0.5,0.9545980520445977,MH3_hist_gradient_boosting,6,1.67,1.0,25.0,44,0,delta_capacity_Ah_h,approx_0_100
cyclic,K3_oracle_exposure_diagnostic,1,0.09337470820256738,0.5,0.9545980520445977,MH3_hist_gradient_boosting,6,1.67,1.0,25.0,44,0,delta_capacity_Ah_h,approx_0_100
cyclic,persistence,1,0.16491580000000003,1.2,0.9518184605871743,MH0_persistence,10,1.67,1.0,25.0,48,0,delta_capacity_Ah_h,approx_10_100
cyclic,prior_slope,1,0.0881272000000001,1.2,0.9518184605871743,MH1_prior_slope_linear,10,1.67,1.0,25.0,48,0,delta_capacity_Ah_h,approx_10_100
cyclic,K0_prior_capacity,1,0.0985723657810883,1.2,0.9518184605871743,MH2_ridge,10,1.67,1.0,25.0,48,0,delta_capacity_Ah_h,approx_10_100
cyclic,K1_prior_state_time,1,0.07142836613155741,1.2,0.9518184605871743,MH2_ridge,10,1.67,1.0,25.0,48,0,delta_capacity_Ah_h,approx_10_100
cyclic,K2_nominal_condition,1,0.08317042022860714,1.2,0.9518184605871743,MH2_ridge,10,1.67,1.0,25.0,48,0,delta_capacity_Ah_h,approx_10_100
cyclic,K3_oracle_exposure_diagnostic,1,0.12373917169334318,1.2,0.9518184605871743,MH2_ridge,10,1.67,1.0,25.0,48,0,delta_capacity_Ah_h,approx_10_100
cyclic,K0_prior_capacity,1,0.060097648544475024,1.2,0.9518184605871743,MH3_hist_gradient_boosting,10,1.67,1.0,25.0,48,0,delta_capacity_Ah_h,approx_10_100
cyclic,K1_prior_state_time,1,0.05336843601939244,1.2,0.9518184605871743,MH3_hist_gradient_boosting,10,1.67,1.0,25.0,48,0,delta_capacity_Ah_h,approx_10_100
cyclic,K2_nominal_condition,1,0.031233768252690447,1.2,0.9518184605871743,MH3_hist_gradient_boosting,10,1.67,1.0,25.0,48,0,delta_capacity_Ah_h,approx_10_100
cyclic,K3_oracle_exposure_diagnostic,1,0.02809830809940887,1.2,0.9518184605871743,MH3_hist_gradient_boosting,10,1.67,1.0,25.0,48,0,delta_capacity_Ah_h,approx_10_100
cyclic,persistence,1,0.15170839285714285,4.75,0.8464125555674954,MH0_persistence,28,1.67,1.0,25.0,52,0,delta_capacity_Ah_h,approx_10_90
cyclic,prior_slope,1,0.06745985714285718,4.75,0.8464125555674954,MH1_prior_slope_linear,28,1.67,1.0,25.0,52,0,delta_capacity_Ah_h,approx_10_90
cyclic,K0_prior_capacity,1,0.07776696616495764,4.75,0.8464125555674954,MH2_ridge,28,1.67,1.0,25.0,52,0,delta_capacity_Ah_h,approx_10_90
cyclic,K1_prior_state_time,1,0.0566697253098224,4.75,0.8464125555674954,MH2_ridge,28,1.67,1.0,25.0,52,0,delta_capacity_Ah_h,approx_10_90
cyclic,K2_nominal_condition,1,0.09027516200787909,4.75,0.8464125555674954,MH2_ridge,28,1.67,1.0,25.0,52,0,delta_capacity_Ah_h,approx_10_90
cyclic,K3_oracle_exposure_diagnostic,1,0.1251381027172331,4.75,0.8464125555674954,MH2_ridge,28,1.67,1.0,25.0,52,0,delta_capacity_Ah_h,approx_10_90
cyclic,K0_prior_capacity,1,0.07557555504885276,4.75,0.8464125555674954,MH3_hist_gradient_boosting,28,1.67,1.0,25.0,52,0,delta_capacity_Ah_h,approx_10_90
cyclic,K1_prior_state_time,1,0.060958169003468905,4.75,0.8464125555674954,MH3_hist_gradient_boosting,28,1.67,1.0,25.0,52,0,delta_capacity_Ah_h,approx_10_90
cyclic,K2_nominal_condition,1,0.06532052398915308,4.75,0.8464125555674954,MH3_hist_gradient_boosting,28,1.67,1.0,25.0,52,0,delta_capacity_Ah_h,approx_10_90
cyclic,K3_oracle_exposure_diagnostic,1,0.06305913789733111,4.75,0.8464125555674954,MH3_hist_gradient_boosting,28,1.67,1.0,25.0,52,0,delta_capacity_Ah_h,approx_10_90
cyclic,persistence,1,0.30324830769230765,1.6923076923076923,0.8829013135377904,MH0_persistence,13,1.67,1.0,40.0,56,0,delta_capacity_Ah_h,approx_0_100
cyclic,prior_slope,1,0.20568307692307689,1.6923076923076923,0.8829013135377904,MH1_prior_slope_linear,13,1.67,1.0,40.0,56,0,delta_capacity_Ah_h,approx_0_100
cyclic,K0_prior_capacity,1,0.20552065437008143,1.6923076923076923,0.8829013135377904,MH2_ridge,13,1.67,1.0,40.0,56,0,delta_capacity_Ah_h,approx_0_100
cyclic,K1_prior_state_time,1,0.2373802927108062,1.6923076923076923,0.8829013135377904,MH2_ridge,13,1.67,1.0,40.0,56,0,delta_capacity_Ah_h,approx_0_100
cyclic,K2_nominal_condition,1,0.23546396658896362,1.6923076923076923,0.8829013135377904,MH2_ridge,13,1.67,1.0,40.0,56,0,delta_capacity_Ah_h,approx_0_100
cyclic,K3_oracle_exposure_diagnostic,1,0.18630697099260798,1.6923076923076923,0.8829013135377904,MH2_ridge,13,1.67,1.0,40.0,56,0,delta_capacity_Ah_h,approx_0_100
cyclic,K0_prior_capacity,1,0.20726360538426924,1.6923076923076923,0.8829013135377904,MH3_hist_gradient_boosting,13,1.67,1.0,40.0,56,0,delta_capacity_Ah_h,approx_0_100
cyclic,K1_prior_state_time,1,0.14456725873852752,1.6923076923076923,0.8829013135377904,MH3_hist_gradient_boosting,13,1.67,1.0,40.0,56,0,delta_capacity_Ah_h,approx_0_100
cyclic,K2_nominal_condition,1,0.11280652593844528,1.6923076923076923,0.8829013135377904,MH3_hist_gradient_boosting,13,1.67,1.0,40.0,56,0,delta_capacity_Ah_h,approx_0_100
cyclic,K3_oracle_exposure_diagnostic,1,0.09865424338949089,1.6923076923076923,0.8829013135377904,MH3_hist_gradient_boosting,13,1.67,1.0,40.0,56,0,delta_capacity_Ah_h,approx_0_100
cyclic,persistence,1,0.266787875,2.25,0.8956387257381537,MH0_persistence,16,1.67,1.0,40.0,60,0,delta_capacity_Ah_h,approx_10_100
cyclic,prior_slope,1,0.2475268750000001,2.25,0.8956387257381537,MH1_prior_slope_linear,16,1.67,1.0,40.0,60,0,delta_capacity_Ah_h,approx_10_100
cyclic,K0_prior_capacity,1,0.20462497304047098,2.25,0.8956387257381537,MH2_ridge,16,1.67,1.0,40.0,60,0,delta_capacity_Ah_h,approx_10_100
cyclic,K1_prior_state_time,1,0.24642981288582494,2.25,0.8956387257381537,MH2_ridge,16,1.67,1.0,40.0,60,0,delta_capacity_Ah_h,approx_10_100
cyclic,K2_nominal_condition,1,0.26883691686497946,2.25,0.8956387257381537,MH2_ridge,16,1.67,1.0,40.0,60,0,delta_capacity_Ah_h,approx_10_100
cyclic,K3_oracle_exposure_diagnostic,1,0.29271657549186303,2.25,0.8956387257381537,MH2_ridge,16,1.67,1.0,40.0,60,0,delta_capacity_Ah_h,approx_10_100
cyclic,K0_prior_capacity,1,0.20023129926435107,2.25,0.8956387257381537,MH3_hist_gradient_boosting,16,1.67,1.0,40.0,60,0,delta_capacity_Ah_h,approx_10_100
