run_scope,model_level,feature_group,target,split_name,fold_count,mean_mae,mean_rmse,condition_mean_mae,condition_median_mae,worst_condition_mae,q10_q90_interval_coverage,q10_q90_interval_width_mean,pinball_loss_q10,pinball_loss_q50,pinball_loss_q90,test_rows,test_parameter_sets
primary,L3_quantile_hist_gradient_boosting,F3_state_nominal,capacity_Ah_k1,voltage_window_holdout_fold,3,0.06523170822357968,0.10611483522182052,0.09826551544736907,0.07419563940819263,0.4237925806413337,0.4952000560313381,0.173283652941411,0.021564168794666105,0.03261585411178984,0.06769766545447894,3827,76
primary,L3_quantile_hist_gradient_boosting,F3_state_nominal,delta_capacity_Ah,c_rate_holdout_fold,1,0.127985319154795,0.22488713927842952,0.18010949262595513,0.1700783846785111,0.4132909549027513,0.5222929936305732,0.19206406689006783,0.06185160434275298,0.0639926595773975,0.020954689006155592,157,12
primary,L3_quantile_hist_gradient_boosting,F3_state_nominal,delta_capacity_Ah,condition_fold,5,0.027291118489232213,0.07867886087767612,0.060922668089754176,0.041741086756322224,0.3140090622284753,0.6921720892115111,0.077241290223494,0.010868663907631058,0.013645559244616107,0.004876000602829162,3827,76
primary,L3_quantile_hist_gradient_boosting,F3_state_nominal,delta_capacity_Ah,temperature_holdout_fold,2,0.03362778062212525,0.09962657363588215,0.07839618871570483,0.04908255856083571,0.3424389921266499,0.7017520215633424,0.06272211721274373,0.014489067620853741,0.016813890311062625,0.005566663611396636,1802,38
primary,L3_quantile_hist_gradient_boosting,F3_state_nominal,delta_capacity_Ah,voltage_window_holdout_fold,3,0.04115286785631415,0.07642745372549435,0.07336612511102678,0.05231478922211167,0.33416962772966885,0.5260950087704251,0.09254690950396638,0.015146871676611428,0.020576433928157074,0.00689441379097546,3827,76
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,c_rate_holdout_fold,1,0.13469999532578447,0.24007118912945657,0.19559729831178693,0.18061364194084015,0.4024433007561317,0.7515923566878981,0.298217351678304,0.04060073436246511,0.06734999766289224,0.0230797356065372,157,12
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,condition_fold,5,0.03178348214567862,0.08804780993818678,0.06713249775867468,0.04793106104345962,0.37599741355529953,0.7960310142567615,0.16665579976721467,0.012967623216230245,0.01589174107283931,0.010311862879898426,3827,76
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,temperature_holdout_fold,2,0.039466511784018395,0.10587945598348489,0.08479246659914189,0.05466058201042691,0.352940910904298,0.7254716981132076,0.1593777725584316,0.0162354356434698,0.019733255892009197,0.012032696479938477,1802,38
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,0.0803890188800961,0.117934147432939,0.11269952561628233,0.09423879093562952,0.4191854168842489,0.5352902194423467,0.25080061652952357,0.023584914887209724,0.04019450944004805,0.044588623353176676,3827,76
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,c_rate_holdout_fold,1,0.12432552699134092,0.2178438718330856,0.1823307773049594,0.1638831281484724,0.3748515528992455,0.6242038216560509,0.22538903375363767,0.0391110883258266,0.06216276349567046,0.02131462671010595,157,12
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,5,0.025425287129948886,0.0721406582217267,0.05577533212329459,0.04004268534610761,0.31766219481212193,0.6984265854758603,0.067993866094034,0.008570652528091121,0.012712643564974443,0.0049214158043818105,3827,76
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,temperature_holdout_fold,2,0.03149905469375279,0.09015075118722214,0.06911307266029151,0.05041745085471065,0.2549572231665879,0.771765498652291,0.07588783953761513,0.01299105064003892,0.015749527346876395,0.0056166298611502515,1802,38
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,3,0.0424693619464289,0.07655635498120754,0.07353178771083739,0.051227006355968024,0.37189696633360736,0.4524453791568271,0.11443878830384145,0.014755790045500622,0.02123468097321445,0.007653373867840352,3827,76
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,capacity_Ah_k1,c_rate_holdout_fold,1,0.11807775555092441,0.20861732887840434,0.17508271344779905,0.15177492234719897,0.3421663133702017,0.6878980891719745,0.26264357549373907,0.05499478110402487,0.059038877775462205,0.02389744320707135,157,12
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,capacity_Ah_k1,condition_fold,5,0.029208463453548716,0.07691213144368744,0.057211387843736604,0.038429549023592496,0.2878619884223517,0.7981803331731514,0.1613106335520631,0.012632222711128177,0.014604231726774358,0.010126812783021478,3827,76
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,capacity_Ah_k1,temperature_holdout_fold,2,0.04140201299157682,0.10637078516645598,0.0764890787673336,0.05082529775725805,0.24366677589716937,0.6939353099730459,0.16312018171799492,0.017136158403868514,0.02070100649578841,0.012097069553716052,1802,38
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,capacity_Ah_k1,voltage_window_holdout_fold,3,0.14107871031281333,0.178437328214605,0.1734979497519765,0.16549142806124176,0.34824835173600904,0.5534612236552213,0.4729020445547605,0.045590689529537355,0.07053935515640666,0.04548129865761106,3827,76
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,delta_capacity_Ah,c_rate_holdout_fold,1,0.10287394645650777,0.18582252431874052,0.15312156148949427,0.1369659617668049,0.31991095483369464,0.7006369426751592,0.23713851271546957,0.028615702272217984,0.051436973228253885,0.021646093200003037,157,12
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,delta_capacity_Ah,condition_fold,5,0.024593851175024828,0.06636034089089599,0.05054713799907155,0.03484171903391986,0.29734338949448186,0.6981605174988529,0.07190311224593524,0.008073972627747367,0.012296925587512414,0.0050401469343224455,3827,76
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,delta_capacity_Ah,temperature_holdout_fold,2,0.030781111252894934,0.08630803418409749,0.06432414364350077,0.05081008246790919,0.21287148095788866,0.7293800539083558,0.08385575248800589,0.012863538655914213,0.015390555626447467,0.005717942332926991,1802,38
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,delta_capacity_Ah,voltage_window_holdout_fold,3,0.09619602712610302,0.12926229262310432,0.12403956171280106,0.11041929604753846,0.32379377340610954,0.48986040639913475,0.23740231130534137,0.028479897278575153,0.04809801356305151,0.00929807049771616,3827,76
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,capacity_Ah_k1,c_rate_holdout_fold,1,0.11630556809120221,0.21154814717951098,0.17325009821676884,0.15387978466310162,0.3507772369658415,0.6751592356687898,0.27640954594238737,0.05527636509776268,0.058152784045601105,0.02388570067777346,157,12
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,capacity_Ah_k1,condition_fold,5,0.02880431205440779,0.07431240321274375,0.056593532260745295,0.03796346214647661,0.26554419103416776,0.7936756935216549,0.16251688169653972,0.0124089600297955,0.014402156027203895,0.0101387922001083,3827,76
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,capacity_Ah_k1,temperature_holdout_fold,2,0.04262924681955807,0.10701734761481688,0.07862483724290481,0.05582074511050858,0.28054796344989436,0.6351752021563342,0.1604007143548543,0.018804754411755064,0.021314623409779035,0.012080761569857133,1802,38
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,capacity_Ah_k1,voltage_window_holdout_fold,3,0.13705726698765722,0.17380298905083003,0.16922932547270678,0.14868528215304933,0.3769305433689505,0.5423833222496391,0.43313102905138573,0.04181031438496916,0.06852863349382861,0.04535070298218404,3827,76
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,delta_capacity_Ah,c_rate_holdout_fold,1,0.11402700954160228,0.20568004010065213,0.1712514411010675,0.14838281787901503,0.34662722580141664,0.5732484076433121,0.22559814044684706,0.03702402706092143,0.05701350477080114,0.021689102401178533,157,12
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,delta_capacity_Ah,condition_fold,5,0.023154233842637765,0.06455548369808063,0.04802235287511744,0.03267614995126516,0.2570282862122654,0.7110175341170182,0.07169822122810054,0.00804111351527905,0.011577116921318882,0.005027042277307112,3827,76
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,delta_capacity_Ah,temperature_holdout_fold,2,0.030682664403614168,0.08431299449994978,0.06467652497867546,0.048499716302529444,0.21174174789127612,0.7772911051212938,0.08614645240976182,0.012026085554890015,0.015341332201807084,0.0057285877483323755,1802,38
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,delta_capacity_Ah,voltage_window_holdout_fold,3,0.08659760081812151,0.11885093273884433,0.11473286409985241,0.1031833446250048,0.29759749492101517,0.5553634287783055,0.24473646736304655,0.027772662057242242,0.043298800409060756,0.008789011363515911,3827,76
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,capacity_Ah_k1,c_rate_holdout_fold,1,0.13640597902669724,0.23455440695864813,0.18286885173267162,0.18237787707298211,0.32117626629967466,0.6560509554140127,0.26747165408789664,0.061379550731301344,0.06820298951334862,0.02347289202041757,157,12
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,capacity_Ah_k1,condition_fold,5,0.03116045161628639,0.0829448670527609,0.06310187283321393,0.04579112556323763,0.2927748893952267,0.7806213148653929,0.17149742590451084,0.01417387069471894,0.015580225808143194,0.010392496054373538,3827,76
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,capacity_Ah_k1,temperature_holdout_fold,2,0.036470308779136235,0.10543341939977674,0.07656001175906046,0.05921818130210439,0.3314314909542589,0.7767520215633423,0.17950349807841,0.018157597185476902,0.018235154389568117,0.012129495538504686,1802,38
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,capacity_Ah_k1,voltage_window_holdout_fold,3,0.10039539978408225,0.144087912189413,0.13444308870088165,0.10892494451541979,0.3775009324165808,0.507591167583285,0.36268100775707324,0.03581969957341318,0.05019769989204113,0.036526811623551904,3827,76
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,delta_capacity_Ah,c_rate_holdout_fold,1,0.13493842680540138,0.23121787177494296,0.19119104293284753,0.1795133056203997,0.3857936854779853,0.5796178343949044,0.2007411254109829,0.06034111952789452,0.06746921340270069,0.021443290183089166,157,12
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,delta_capacity_Ah,condition_fold,5,0.027956530064946278,0.0756015303382685,0.060830935691758715,0.04111285228617931,0.3122348443427492,0.672917582196282,0.0776502013998459,0.009870027520748347,0.013978265032473139,0.004972117118796124,3827,76
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,delta_capacity_Ah,temperature_holdout_fold,2,0.03333320883221972,0.09663201097471025,0.07568041946339686,0.051505944958596124,0.3177127168623069,0.6681266846361187,0.06617078743227785,0.014851098820796865,0.01666660441610986,0.0055166074360687885,1802,38
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,delta_capacity_Ah,voltage_window_holdout_fold,3,0.058306995092262594,0.09400077374301037,0.08918510213249198,0.06652591927909048,0.3293503440013864,0.4209791875492977,0.17510646972692703,0.02205827758875867,0.029153497546131297,0.0085473227795479,3827,76
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F3_state_nominal,capacity_Ah_k1,c_rate_holdout_fold,1,0.11650301099775896,0.201073060261526,0.1434777369074636,0.12567598118988896,0.27656179552853316,,,,,,109,12
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F3_state_nominal,capacity_Ah_k1,condition_fold,5,0.03384212530526108,0.08074764969179457,0.06244624714507213,0.04891494695224513,0.32245682141880966,,,,,,2773,76
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F3_state_nominal,capacity_Ah_k1,temperature_holdout_fold,2,0.039099190372993906,0.10305170521013508,0.07713099137247068,0.05521097733306106,0.3482573693184617,,,,,,1262,38
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F3_state_nominal,capacity_Ah_k1,voltage_window_holdout_fold,3,0.06405853040655167,0.10573706056485188,0.09115294484610108,0.08787661426468069,0.369335805126665,,,,,,2773,76
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F3_state_nominal,delta_capacity_Ah,c_rate_holdout_fold,1,0.11875658627375606,0.19829328549612207,0.1357805446682116,0.12273622342668364,0.23792657351008098,,,,,,109,12
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F3_state_nominal,delta_capacity_Ah,condition_fold,5,0.030867357881805352,0.07429949899311214,0.05871989839692735,0.0417917268163366,0.23797807466796894,,,,,,2773,76
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F3_state_nominal,delta_capacity_Ah,temperature_holdout_fold,2,0.035255252642599544,0.09957047880873579,0.07008866271617215,0.055546792177632004,0.3169779545812066,,,,,,1262,38
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F3_state_nominal,delta_capacity_Ah,voltage_window_holdout_fold,3,0.06385869517877164,0.09367109247635273,0.0885307936654426,0.08007449342448193,0.3601742776190059,,,,,,2773,76
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,c_rate_holdout_fold,1,0.10315461725699565,0.17081940136737575,0.1282272497937834,0.10835437412351062,0.2465398894915758,,,,,,109,12
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,condition_fold,5,0.0320379285696897,0.07599366909515909,0.05645118313892552,0.04674590771217927,0.2382334629298432,,,,,,2773,76
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,temperature_holdout_fold,2,0.04042123144183858,0.09936975836303144,0.07197554979859645,0.06187166453603451,0.27301307708532635,,,,,,1262,38
