run_scope,model_level,feature_group,target,split_name,fold_count,condition_mean_mae,condition_median_mae,worst_condition_mae,mean_mae,mean_rmse,test_rows
sensitivity_excluding_monotonicity,L1_ridge,P4_state_log_age_scalar,delta_pulse_1s_resistance,profile_holdout_fold,1,0.005226898986605551,0.004261904583450723,0.008895853979161551,0.004396052401181596,0.004664626363108004,510
sensitivity_excluding_monotonicity,L1_ridge,P4_state_log_age_scalar,delta_pulse_1s_resistance,temperature_holdout_fold,2,0.0011116346067829362,0.0008334292758916038,0.004182599390836078,0.0007409733305921971,0.0012379951226667621,1224
sensitivity_excluding_monotonicity,L1_ridge,P4_state_log_age_scalar,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,0.001669048045045884,0.0013518622897097088,0.007222973073878908,0.001521332685433499,0.00199192928112314,2715
sensitivity_excluding_monotonicity,L1_ridge,P5_stress_v1_1,delta_pulse_1s_resistance,c_rate_holdout_fold,1,0.005619003878436346,0.005356388055324234,0.008210335037312081,0.005819241631174275,0.006212735589612453,98
sensitivity_excluding_monotonicity,L1_ridge,P5_stress_v1_1,delta_pulse_1s_resistance,condition_fold,5,0.0010819254719648503,0.0007985177549670608,0.0042668711574277585,0.0007477450745880085,0.0011880561796795888,2715
sensitivity_excluding_monotonicity,L1_ridge,P5_stress_v1_1,delta_pulse_1s_resistance,profile_holdout_fold,1,0.008159162721075449,0.007197770334230995,0.011126619146752463,0.00743758307347087,0.0076298560267283695,510
sensitivity_excluding_monotonicity,L1_ridge,P5_stress_v1_1,delta_pulse_1s_resistance,temperature_holdout_fold,2,0.0010788671233121017,0.0008637214480311045,0.004356976530806726,0.0007367233103534123,0.0012233773185295533,1224
sensitivity_excluding_monotonicity,L1_ridge,P5_stress_v1_1,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,0.0024879487144428333,0.0016127980744330822,0.008019100708284214,0.0025282674952330116,0.0032306259111923707,2715
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P0_persistence,delta_pulse_1s_resistance,c_rate_holdout_fold,1,0.0029827515937230916,0.0024945109461880564,0.006407718382247242,0.002241786646619669,0.0036561981632437057,98
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P0_persistence,delta_pulse_1s_resistance,condition_fold,5,0.0014224699690546416,0.0008788046078421824,0.006273128029234579,0.0008471659289695088,0.0014799105994318807,2715
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P0_persistence,delta_pulse_1s_resistance,profile_holdout_fold,1,0.0011367904919496118,0.0008908469626583219,0.003327648929593485,0.0008839981435946437,0.0013208964014990003,510
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P0_persistence,delta_pulse_1s_resistance,temperature_holdout_fold,2,0.0015701618179582055,0.0012488376802606272,0.006491361927127279,0.0009099839143064405,0.0016312484192258342,1224
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P0_persistence,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,0.0013835264964333455,0.001057263513080253,0.0062115517114893866,0.0009244669010031965,0.0014792247913232367,2715
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P1_state_time,delta_pulse_1s_resistance,c_rate_holdout_fold,1,0.002423442239892659,0.0015393983892755111,0.00503747370823813,0.0018625802217827152,0.00304083805301618,98
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P1_state_time,delta_pulse_1s_resistance,condition_fold,5,0.0011541195816649626,0.0007754441837995934,0.004634964972890465,0.0007640570371434021,0.0012750873077573195,2715
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P1_state_time,delta_pulse_1s_resistance,profile_holdout_fold,1,0.0009839880085351406,0.0008099929753921823,0.002142491632505145,0.0008117024079877027,0.001174015315977109,510
