auprc,auroc,brier,ece_10_bin,ece_10_bin_equal_freq,feature_group,heldout_fold,label_policy,model_level,n_test,n_train,split_name,target,test_negative_count,test_positive_count
0.43644117080862643,0.5487231182795699,0.31866849833501176,0.29376437694691043,0.2703077406469273,distance_to_threshold,1,all_rows,B3_logistic_distance_baseline,157,3670,c_rate_holdout_fold,event_within_2_checkups,93,64
0.907363132707899,0.9341397849462365,0.17917640091675385,0.19815493362688283,0.18189061992275418,W2_nominal,1,all_rows,B6_hist_gradient_boosting_classifier,157,3670,c_rate_holdout_fold,event_within_2_checkups,93,64
0.7173592521379494,0.5,0.4073173770024486,0.39674760061785175,0.39674760061785175,prior_rate,1,all_rows,B0_event_rate_prior,157,3670,c_rate_holdout_fold,event_within_3_checkups,77,80
0.5190349033816015,0.523538961038961,0.3552645400233023,0.3435764204656478,0.32664605545473147,distance_to_threshold,1,all_rows,B3_logistic_distance_baseline,157,3670,c_rate_holdout_fold,event_within_3_checkups,77,80
0.9460535206166958,0.9403409090909091,0.15992985455197112,0.1746733041772239,0.17464810167750952,W2_nominal,1,all_rows,B6_hist_gradient_boosting_classifier,157,3670,c_rate_holdout_fold,event_within_3_checkups,77,80
0.05526982755990321,0.5,0.04559159849408561,0.0033194948970766275,0.007070576024909186,prior_rate,1,all_rows,B0_event_rate_prior,752,3075,profile_holdout_fold,event_within_1_checkup,716,36
0.12562826317618517,0.6706626319056487,0.04633761114418661,0.011268327482497844,0.029708629593696426,distance_to_threshold,1,all_rows,B3_logistic_distance_baseline,752,3075,profile_holdout_fold,event_within_1_checkup,716,36
0.649535007548832,0.9606610800744879,0.03850213738092089,0.03697857363931034,0.023685196695543597,W2_nominal,1,all_rows,B6_hist_gradient_boosting_classifier,752,3075,profile_holdout_fold,event_within_1_checkup,716,36
0.10674569463540826,0.5,0.08662171312527864,0.006638989794153255,0.014141152049818372,prior_rate,1,all_rows,B0_event_rate_prior,752,3075,profile_holdout_fold,event_within_2_checkups,680,72
0.21360640563775238,0.6385008169934641,0.08704540422662511,0.009269983481661977,0.06253044951997248,distance_to_threshold,1,all_rows,B3_logistic_distance_baseline,752,3075,profile_holdout_fold,event_within_2_checkups,680,72
0.6945715646076992,0.8722937091503268,0.050337798982256765,0.03594090920524625,0.03716148347551671,W2_nominal,1,all_rows,B6_hist_gradient_boosting_classifier,752,3075,profile_holdout_fold,event_within_2_checkups,680,72
0.15871450218879282,0.5,0.12331836869588209,0.01808856599204292,0.022833419823559943,prior_rate,1,all_rows,B0_event_rate_prior,752,3075,profile_holdout_fold,event_within_3_checkups,644,108
0.2811249126574715,0.645315734989648,0.12205615308904523,0.050504619151508806,0.07780875310982495,distance_to_threshold,1,all_rows,B3_logistic_distance_baseline,752,3075,profile_holdout_fold,event_within_3_checkups,644,108
0.6129271464895121,0.8293363239015413,0.08277419279493212,0.057864947773785515,0.04969994929462809,W2_nominal,1,all_rows,B6_hist_gradient_boosting_classifier,752,3075,profile_holdout_fold,event_within_3_checkups,644,108
0.1299195507301242,0.5,0.07051911914924121,0.041336653968191465,0.041336653968191465,prior_rate,1,all_rows,B0_event_rate_prior,1130,2697,voltage_window_holdout_fold,event_within_1_checkup,1046,84
0.15846426181936898,0.7519575707912228,0.06735837654342812,0.015960435805685583,0.029020883149923217,distance_to_threshold,1,all_rows,B3_logistic_distance_baseline,1130,2697,voltage_window_holdout_fold,event_within_1_checkup,1046,84
0.8078785763898471,0.9739540653737594,0.047223011380201296,0.04691401471634807,0.043488649371717134,W2_nominal,1,all_rows,B6_hist_gradient_boosting_classifier,1130,2697,voltage_window_holdout_fold,event_within_1_checkup,1046,84
0.25639996983298363,0.5,0.1334039102252834,0.08267330793638293,0.08267330793638293,prior_rate,1,all_rows,B0_event_rate_prior,1130,2697,voltage_window_holdout_fold,event_within_2_checkups,962,168
0.22728569584057617,0.6663572913572914,0.12560981549641173,0.044800976465610584,0.059979584249876386,distance_to_threshold,1,all_rows,B3_logistic_distance_baseline,1130,2697,voltage_window_holdout_fold,event_within_2_checkups,962,168
0.7993222301909582,0.9178330115830116,0.06406310700862267,0.05089204930040202,0.042502228932422684,W2_nominal,1,all_rows,B6_hist_gradient_boosting_classifier,1130,2697,voltage_window_holdout_fold,event_within_2_checkups,962,168
0.3374649539589716,0.5,0.17884325026445316,0.1144434491289896,0.1144434491289896,prior_rate,1,all_rows,B0_event_rate_prior,1130,2697,voltage_window_holdout_fold,event_within_3_checkups,893,237
0.280834902377914,0.6381230479916462,0.1663961938856152,0.06587607571808213,0.09672572560066961,distance_to_threshold,1,all_rows,B3_logistic_distance_baseline,1130,2697,voltage_window_holdout_fold,event_within_3_checkups,893,237
0.8033969153898277,0.8965984851706428,0.09541122054588096,0.08625262580515275,0.0709273009276155,W2_nominal,1,all_rows,B6_hist_gradient_boosting_classifier,1130,2697,voltage_window_holdout_fold,event_within_3_checkups,893,237
0.08276470909400926,0.5,0.058839482256984287,0.026167922318286893,0.03027819157656149,prior_rate,2,all_rows,B0_event_rate_prior,1371,2456,voltage_window_holdout_fold,event_within_1_checkup,1286,85
0.1627913337708716,0.6946299515140426,0.05860663781408895,0.027512821086823284,0.026173305686974617,distance_to_threshold,2,all_rows,B3_logistic_distance_baseline,1371,2456,voltage_window_holdout_fold,event_within_1_checkup,1286,85
0.6643442655756853,0.9142027261915653,0.03541911456298528,0.032613261181465715,0.025955091819298268,W2_nominal,2,all_rows,B6_hist_gradient_boosting_classifier,1371,2456,voltage_window_holdout_fold,event_within_1_checkup,1286,85
0.16329823544087865,0.5,0.11136084660634706,0.052335844636573786,0.06055638315312298,prior_rate,2,all_rows,B0_event_rate_prior,1371,2456,voltage_window_holdout_fold,event_within_2_checkups,1201,170
0.23489510911005118,0.645667825831415,0.11014751109921223,0.051125376091402844,0.052823003662838625,distance_to_threshold,2,all_rows,B3_logistic_distance_baseline,1371,2456,voltage_window_holdout_fold,event_within_2_checkups,1201,170
0.7071775231695715,0.8862516530342361,0.06895416347305362,0.06370155293761118,0.06379937158987538,W2_nominal,2,all_rows,B6_hist_gradient_boosting_classifier,1371,2456,voltage_window_holdout_fold,event_within_2_checkups,1201,170
0.22437026618088904,0.5,0.15274535488438262,0.0773173127867388,0.08720690572752954,prior_rate,2,all_rows,B0_event_rate_prior,1371,2456,voltage_window_holdout_fold,event_within_3_checkups,1126,245
0.2985902613640617,0.6357559720158046,0.14931641165901,0.07181398146372618,0.06090075809570521,distance_to_threshold,2,all_rows,B3_logistic_distance_baseline,1371,2456,voltage_window_holdout_fold,event_within_3_checkups,1126,245
0.6592065481919532,0.8512759633160547,0.10879670838865131,0.09410409004796318,0.07989812396612965,W2_nominal,2,all_rows,B6_hist_gradient_boosting_classifier,1371,2456,voltage_window_holdout_fold,event_within_3_checkups,1126,245
0.00195568751141799,0.5,0.007175017570972086,0.06455637955978996,0.06455637955978996,prior_rate,3,all_rows,B0_event_rate_prior,1326,2501,voltage_window_holdout_fold,event_within_1_checkup,1322,4
0.003241342343037999,0.4455370650529501,0.004117409367309503,0.03015415076542317,0.03015415076542317,distance_to_threshold,3,all_rows,B3_logistic_distance_baseline,1326,2501,voltage_window_holdout_fold,event_within_1_checkup,1322,4
0.95,0.9998108925869894,0.0019793840740915543,0.0013977130834604097,0.002560437581280031,W2_nominal,3,all_rows,B6_hist_gradient_boosting_classifier,1326,2501,voltage_window_holdout_fold,event_within_1_checkup,1322,4
0.003514113409537726,0.5,0.022666887780117606,0.12911275911957992,0.12911275911957992,prior_rate,3,all_rows,B0_event_rate_prior,1326,2501,voltage_window_holdout_fold,event_within_2_checkups,1318,8
0.004900149030113506,0.3357359635811836,0.012723496278925736,0.07516225826780909,0.07516225826780909,distance_to_threshold,3,all_rows,B3_logistic_distance_baseline,1326,2501,voltage_window_holdout_fold,event_within_2_checkups,1318,8
0.48326233603056623,0.8541350531107739,0.003880793148122822,0.0018479718778776264,0.0040734318326426325,W2_nominal,3,all_rows,B6_hist_gradient_boosting_classifier,1326,2501,voltage_window_holdout_fold,event_within_2_checkups,1318,8
0.005073649805486426,0.5,0.042703696635439554,0.18367313708000962,0.18367313708000962,prior_rate,3,all_rows,B0_event_rate_prior,1326,2501,voltage_window_holdout_fold,event_within_3_checkups,1314,12
0.006400053594865665,0.26439624556062913,0.02760896360017915,0.1265176924471455,0.12651769244714553,distance_to_threshold,3,all_rows,B3_logistic_distance_baseline,1326,2501,voltage_window_holdout_fold,event_within_3_checkups,1314,12
0.35196545224514664,0.9770738203957382,0.006700861516525689,0.00360828406982663,0.007253985522241487,W2_nominal,3,all_rows,B6_hist_gradient_boosting_classifier,1326,2501,voltage_window_holdout_fold,event_within_3_checkups,1314,12
0.06763788624625966,0.5,0.05421398851980023,0.020129832697086937,0.024410084291973055,prior_rate,0,verified_only,B0_event_rate_prior,736,1697,condition_fold,event_within_1_checkup,694,42
0.194186358220655,0.6770961987100316,0.052053918778774154,0.018278297514679707,0.03616982712834178,distance_to_threshold,0,verified_only,B3_logistic_distance_baseline,736,1697,condition_fold,event_within_1_checkup,694,42
0.8862239838984165,0.9896047756278303,0.018193944394274977,0.015119731764354619,0.00756798466390206,W2_nominal,0,verified_only,B6_hist_gradient_boosting_classifier,736,1697,condition_fold,event_within_1_checkup,694,42
0.13246125051703336,0.5,0.10272551929659225,0.040259665394173874,0.04882016858394611,prior_rate,0,verified_only,B0_event_rate_prior,736,1697,condition_fold,event_within_2_checkups,652,84
0.3149869897486125,0.6359735612036226,0.09756374958050934,0.05563357853087461,0.07075656938361577,distance_to_threshold,0,verified_only,B3_logistic_distance_baseline,736,1697,condition_fold,event_within_2_checkups,652,84
0.9000018181544186,0.982581069237511,0.03420855638313624,0.0243626289976617,0.02019572079419665,W2_nominal,0,verified_only,B6_hist_gradient_boosting_classifier,736,1697,condition_fold,event_within_2_checkups,652,84
0.193858708839551,0.5,0.14325865683921338,0.047605589147088234,0.0634167392585381,prior_rate,0,verified_only,B0_event_rate_prior,736,1697,condition_fold,event_within_3_checkups,611,125
0.39416315634926014,0.6400785597381342,0.13468775286824886,0.06567058433580371,0.09406673126228542,distance_to_threshold,0,verified_only,B3_logistic_distance_baseline,736,1697,condition_fold,event_within_3_checkups,611,125
0.902419225625584,0.969911620294599,0.050726838022376215,0.04125522410178086,0.031052782277002897,W2_nominal,0,verified_only,B6_hist_gradient_boosting_classifier,736,1697,condition_fold,event_within_3_checkups,611,125
0.12156468037092916,0.5,0.05991693278583901,0.008754763621382222,0.02007301358418878,prior_rate,1,verified_only,B0_event_rate_prior,438,1995,condition_fold,event_within_1_checkup,410,28
0.2580071061190122,0.6202090592334495,0.05585649274074916,0.030547880179025877,0.04175262974823986,distance_to_threshold,1,verified_only,B3_logistic_distance_baseline,438,1995,condition_fold,event_within_1_checkup,410,28
0.8877024472976691,0.9916811846689896,0.021746435563127983,0.021697217740316906,0.011918316571594714,W2_nominal,1,verified_only,B6_hist_gradient_boosting_classifier,438,1995,condition_fold,event_within_1_checkup,410,28
0.24041909334528574,0.5,0.11181384986481722,0.017509527242764444,0.04471223721403966,prior_rate,1,verified_only,B0_event_rate_prior,438,1995,condition_fold,event_within_2_checkups,382,56
0.2918216730856231,0.5640426327599103,0.10637953647338175,0.04718178515102379,0.07964716007685152,distance_to_threshold,1,verified_only,B3_logistic_distance_baseline,438,1995,condition_fold,event_within_2_checkups,382,56
0.8889208579938236,0.9596110695587136,0.03813836578862755,0.02932044968332178,0.028604100061970207,W2_nominal,1,verified_only,B6_hist_gradient_boosting_classifier,438,1995,condition_fold,event_within_2_checkups,382,56
0.25928699247392284,0.5,0.15121963765457866,0.02208603701033407,0.05807097652807819,prior_rate,1,verified_only,B0_event_rate_prior,438,1995,condition_fold,event_within_3_checkups,357,81
0.3504917172384615,0.5853304284676834,0.14447641851366064,0.07558702571842135,0.11702856527168641,distance_to_threshold,1,verified_only,B3_logistic_distance_baseline,438,1995,condition_fold,event_within_3_checkups,357,81
0.9066216079615687,0.9560293253103711,0.04885443164106111,0.0335699856884747,0.030752685509067592,W2_nominal,1,verified_only,B6_hist_gradient_boosting_classifier,438,1995,condition_fold,event_within_3_checkups,357,81
0.07501869554314307,0.5,0.060358152719700915,0.008172802151622124,0.038967893763657765,prior_rate,2,verified_only,B0_event_rate_prior,450,1983,condition_fold,event_within_1_checkup,421,29
0.24655657253046995,0.6686051273650586,0.05666886581753522,0.023892346373706696,0.043915014677464635,distance_to_threshold,2,verified_only,B3_logistic_distance_baseline,450,1983,condition_fold,event_within_1_checkup,421,29
0.9005765877498904,0.9897206978458514,0.021578519901163093,0.024802981615680363,0.017890422884592718,W2_nominal,2,verified_only,B6_hist_gradient_boosting_classifier,450,1983,condition_fold,event_within_1_checkup,421,29
0.14650032305521804,0.5,0.11254372198991477,0.01634560430324425,0.07793578752731553,prior_rate,2,verified_only,B0_event_rate_prior,450,1983,condition_fold,event_within_2_checkups,392,58
0.28715224938413986,0.610969387755102,0.10693332248567836,0.06187252464399177,0.09735186335856871,distance_to_threshold,2,verified_only,B3_logistic_distance_baseline,450,1983,condition_fold,event_within_2_checkups,392,58
0.9295536455317339,0.9864751935256861,0.03957468756794585,0.04413214030540238,0.04050920460211976,W2_nominal,2,verified_only,B6_hist_gradient_boosting_classifier,450,1983,condition_fold,event_within_2_checkups,392,58
0.2111125849193801,0.5,0.1522258613240278,0.02009077155824507,0.10801815431164903,prior_rate,2,verified_only,B0_event_rate_prior,450,1983,condition_fold,event_within_3_checkups,366,84
0.3788514055785302,0.6193078324225865,0.14437653198518519,0.10338143605163333,0.11649883791443874,distance_to_threshold,2,verified_only,B3_logistic_distance_baseline,450,1983,condition_fold,event_within_3_checkups,366,84
0.9303620924370108,0.9831511839708561,0.054172683858962546,0.060002786202423455,0.06000278620242347,W2_nominal,2,verified_only,B6_hist_gradient_boosting_classifier,450,1983,condition_fold,event_within_3_checkups,366,84
0.17497448307490565,0.5,0.10036396194220536,0.04584089416322487,0.05851525710532468,prior_rate,3,verified_only,B0_event_rate_prior,344,2089,condition_fold,event_within_1_checkup,306,38
