capacity_abs_residual,capacity_residual,cold_c_rate_subgroup,delta_pulse_10ms_resistance,delta_pulse_1s_resistance,feature_group,model_level,nominal_temperature_C,parameter_set,split_name,target,voltage_window_family
0.005215988221983103,0.005215988221983103,False,0.0008550000000000016,0.0011580000000000028,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.00553743487468239,0.00553743487468239,False,-0.00028299999999999853,0.0009340000000000008,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.035999617407743045,0.035999617407743045,False,0.0002129999999999979,0.0001250000000000001,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.009513210474155542,0.009513210474155542,False,0.0008220000000000033,0.0013619999999999986,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.011840184046365998,-0.011840184046365998,False,0.00024899999999999575,-0.00015899999999999942,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.0723980106490747,0.0723980106490747,False,0.0004330000000000028,0.0013119999999999972,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.014666876608885548,0.014666876608885548,False,7.999999999999674e-05,-4.399999999999543e-05,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.02847085666801963,-0.02847085666801963,False,0.0010250000000000016,0.002346999999999995,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.04679518303981922,0.04679518303981922,False,0.001082000000000003,0.0013750000000000012,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.003167512605330103,-0.003167512605330103,False,5.8999999999996555e-05,0.0006460000000000007,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.10270867109020676,-0.10270867109020676,False,0.001964999999999998,0.0024020000000000014,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.019918174942564093,-0.019918174942564093,False,-0.0004940000000000014,-0.0004799999999999978,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.014542227562820642,0.014542227562820642,False,0.000786000000000002,0.0017779999999999983,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.02271736724404727,0.02271736724404727,False,-0.00014400000000000177,0.0009039999999999986,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
