capacity_abs_residual,capacity_residual,cell_id,checkup_k,checkup_k_next,cold_c_rate_subgroup,delta_pulse_10ms_resistance,delta_pulse_1s_resistance,nominal_charge_C_rate,nominal_temperature_C,parameter_set,split_name,voltage_window_family
0.029642116278709982,-0.029642116278709982,P063_2,11,12,False,-0.0003080000000000027,0.0006679999999999985,1.0,40.0,63,condition_fold,approx_10_90
0.01644734895641186,-0.01644734895641186,P063_2,12,13,False,0.0008459999999999995,0.0007470000000000046,1.0,40.0,63,condition_fold,approx_10_90
0.01882821351310994,-0.01882821351310994,P063_2,13,14,False,0.0007770000000000034,0.00048599999999999685,1.0,40.0,63,condition_fold,approx_10_90
0.0183340642676601,-0.0183340642676601,P063_2,14,15,False,9.79999999999974e-05,0.0010420000000000013,1.0,40.0,63,condition_fold,approx_10_90
0.03152017159364726,-0.03152017159364726,P063_2,15,16,False,-0.00025899999999999535,4.799999999999943e-05,1.0,40.0,63,condition_fold,approx_10_90
0.04101134202890623,-0.04101134202890623,P063_2,16,17,False,4.599999999999743e-05,0.0001020000000000014,1.0,40.0,63,condition_fold,approx_10_90
0.04515691635239742,-0.04515691635239742,P063_2,17,18,False,0.0002590000000000023,0.0010110000000000015,1.0,40.0,63,condition_fold,approx_10_90
0.0485023318996996,-0.0485023318996996,P063_2,18,19,False,-0.0004290000000000023,-0.0005010000000000014,1.0,40.0,63,condition_fold,approx_10_90
0.05741879593755582,-0.05741879593755582,P063_2,19,20,False,0.0014260000000000002,0.001858000000000002,1.0,40.0,63,condition_fold,approx_10_90
0.10189513931588526,-0.10189513931588526,P063_2,20,21,False,0.0002940000000000026,0.0004860000000000003,1.0,40.0,63,condition_fold,approx_10_90
0.08657254478202513,-0.08657254478202513,P063_2,21,22,False,3.9999999999970615e-06,0.0003089999999999968,1.0,40.0,63,condition_fold,approx_10_90
0.07919911572863302,-0.07919911572863302,P063_2,22,23,False,0.0008519999999999986,0.0008710000000000002,1.0,40.0,63,condition_fold,approx_10_90
0.059193884760153304,-0.059193884760153304,P063_2,23,24,False,0.00028699999999999906,0.0004139999999999977,1.0,40.0,63,condition_fold,approx_10_90
0.08971800258673401,-0.08971800258673401,P063_2,24,25,False,0.0006530000000000043,0.0013310000000000058,1.0,40.0,63,condition_fold,approx_10_90
0.12607161432371658,-0.12607161432371658,P063_2,25,26,False,0.0010469999999999993,0.001451999999999995,1.0,40.0,63,condition_fold,approx_10_90
0.1409802225259767,-0.1409802225259767,P063_2,26,27,False,0.0005389999999999978,0.0010620000000000004,1.0,40.0,63,condition_fold,approx_10_90
0.07004796242534048,-0.07004796242534048,P063_2,27,28,False,0.0022250000000000013,0.003152000000000002,1.0,40.0,63,condition_fold,approx_10_90
0.003957516433376024,-0.003957516433376024,P063_3,0,1,False,-0.00045299999999999854,-1.7999999999997185e-05,1.0,40.0,63,condition_fold,approx_10_90
0.00015345762874172109,0.00015345762874172109,P063_3,1,2,False,0.0003180000000000023,0.0007319999999999965,1.0,40.0,63,condition_fold,approx_10_90
0.0008938603108077786,-0.0008938603108077786,P063_3,2,3,False,0.0005979999999999978,0.0004279999999999978,1.0,40.0,63,condition_fold,approx_10_90
0.0054048583959423885,-0.0054048583959423885,P063_3,3,4,False,-0.00024500000000000216,0.0008860000000000048,1.0,40.0,63,condition_fold,approx_10_90
0.013713314714875365,-0.013713314714875365,P063_3,4,5,False,8.600000000000274e-05,-0.00019800000000000026,1.0,40.0,63,condition_fold,approx_10_90
0.00611103638814222,-0.00611103638814222,P063_3,5,6,False,0.0003349999999999985,0.0010329999999999957,1.0,40.0,63,condition_fold,approx_10_90
0.011882247760580125,-0.011882247760580125,P063_3,6,7,False,1.4000000000003593e-05,0.0002290000000000035,1.0,40.0,63,condition_fold,approx_10_90
0.010391104830695198,-0.010391104830695198,P063_3,7,8,False,0.0004689999999999972,0.0004070000000000011,1.0,40.0,63,condition_fold,approx_10_90
0.011213034773855067,-0.011213034773855067,P063_3,8,9,False,0.0005970000000000003,0.00014699999999999783,1.0,40.0,63,condition_fold,approx_10_90
0.01387965966718438,-0.01387965966718438,P063_3,9,10,False,-0.0005420000000000008,0.0009399999999999999,1.0,40.0,63,condition_fold,approx_10_90
0.012641601134088187,-0.012641601134088187,P063_3,10,11,False,0.00033600000000000296,-3.300000000000178e-05,1.0,40.0,63,condition_fold,approx_10_90
0.02052989007052458,-0.02052989007052458,P063_3,11,12,False,-0.00019800000000000373,0.00048100000000000226,1.0,40.0,63,condition_fold,approx_10_90
0.01651916736978465,-0.01651916736978465,P063_3,12,13,False,0.0004940000000000014,8.000000000001062e-06,1.0,40.0,63,condition_fold,approx_10_90
0.018291690284069385,-0.018291690284069385,P063_3,13,14,False,-0.00012999999999999817,0.0005760000000000001,1.0,40.0,63,condition_fold,approx_10_90
0.02665348467398069,-0.02665348467398069,P063_3,14,15,False,-0.00016800000000000495,9.499999999999786e-05,1.0,40.0,63,condition_fold,approx_10_90
0.028647417818403756,-0.028647417818403756,P063_3,15,16,False,-0.00012799999999999964,-0.0003370000000000005,1.0,40.0,63,condition_fold,approx_10_90
0.028054010865097505,-0.028054010865097505,P063_3,16,17,False,0.0014120000000000035,0.0018129999999999986,1.0,40.0,63,condition_fold,approx_10_90
0.033748057486391654,-0.033748057486391654,P063_3,17,18,False,-0.0006530000000000008,-4.999999999999449e-05,1.0,40.0,63,condition_fold,approx_10_90
0.03467577426135696,-0.03467577426135696,P063_3,18,19,False,0.001133000000000002,0.0012129999999999953,1.0,40.0,63,condition_fold,approx_10_90
0.03283412876101011,-0.03283412876101011,P063_3,19,20,False,-0.0006540000000000018,-0.0006029999999999959,1.0,40.0,63,condition_fold,approx_10_90
0.007325254115257397,-0.007325254115257397,P063_3,20,21,False,0.0006010000000000008,0.0007039999999999963,1.0,40.0,63,condition_fold,approx_10_90
0.022619595477931187,-0.022619595477931187,P063_3,21,22,False,0.0003039999999999987,0.001079,1.0,40.0,63,condition_fold,approx_10_90
0.032032202254861204,-0.032032202254861204,P063_3,22,23,False,0.000791,0.00010000000000000286,1.0,40.0,63,condition_fold,approx_10_90
0.05201955694727299,-0.05201955694727299,P063_3,23,24,False,-9.199999999999833e-05,0.0007609999999999978,1.0,40.0,63,condition_fold,approx_10_90
0.0802733071730998,-0.0802733071730998,P063_3,24,25,False,-0.00021400000000000238,0.0008050000000000002,1.0,40.0,63,condition_fold,approx_10_90
0.07928430717309967,-0.07928430717309967,P063_3,25,26,False,0.0001590000000000029,-4.300000000000137e-05,1.0,40.0,63,condition_fold,approx_10_90
0.10740212260873411,-0.10740212260873411,P063_3,26,27,False,0.0004449999999999975,4.70000000000019e-05,1.0,40.0,63,condition_fold,approx_10_90
0.10087818608443277,-0.10087818608443277,P063_3,27,28,False,0.0008789999999999978,0.0018289999999999973,1.0,40.0,63,condition_fold,approx_10_90
0.008403266597329043,-0.008403266597329043,P001_1,0,1,False,-0.0010900000000000042,-0.0002690000000000019,0.0,0.0,1,condition_fold,calendar_soc_10
0.012292939590270762,-0.012292939590270762,P001_1,1,2,False,0.00010800000000000046,-0.00017700000000000007,0.0,0.0,1,condition_fold,calendar_soc_10
0.004821544528507003,-0.004821544528507003,P001_1,2,3,False,-0.00026299999999999935,-0.00010699999999999946,0.0,0.0,1,condition_fold,calendar_soc_10
0.0033433473741598767,-0.0033433473741598767,P001_1,3,4,False,0.0002020000000000008,0.0001869999999999962,0.0,0.0,1,condition_fold,calendar_soc_10
0.004063940776642527,-0.004063940776642527,P001_1,4,5,False,0.0005479999999999999,0.0,0.0,0.0,1,condition_fold,calendar_soc_10
0.003038567468514672,-0.003038567468514672,P001_1,5,6,False,-0.0006180000000000005,-0.0005989999999999954,0.0,0.0,1,condition_fold,calendar_soc_10
0.0019612764211308885,-0.0019612764211308885,P001_1,6,7,False,-0.00038000000000000186,0.00026199999999999835,0.0,0.0,1,condition_fold,calendar_soc_10
0.00255450163484699,-0.00255450163484699,P001_1,7,8,False,-2.6999999999999247e-05,0.00023200000000000304,0.0,0.0,1,condition_fold,calendar_soc_10
0.001775421395975238,-0.001775421395975238,P001_1,8,9,False,-0.00015899999999999942,-0.0008180000000000028,0.0,0.0,1,condition_fold,calendar_soc_10
0.002318754891603726,-0.002318754891603726,P001_1,9,10,False,0.0010089999999999995,0.0008069999999999987,0.0,0.0,1,condition_fold,calendar_soc_10
0.0010041446043612366,-0.0010041446043612366,P001_1,10,11,False,-0.0003809999999999994,0.00030000000000000165,0.0,0.0,1,condition_fold,calendar_soc_10
0.0013813950209283759,-0.0013813950209283759,P001_1,11,12,False,-8.800000000000127e-05,-0.0001920000000000012,0.0,0.0,1,condition_fold,calendar_soc_10
0.0018732233915233262,-0.0018732233915233262,P001_1,12,13,False,0.00034500000000000156,-0.0006280000000000001,0.0,0.0,1,condition_fold,calendar_soc_10
0.001154791019613655,-0.001154791019613655,P001_1,13,14,False,-0.0002570000000000003,0.0005360000000000018,0.0,0.0,1,condition_fold,calendar_soc_10
0.00029691151401584764,-0.00029691151401584764,P001_1,14,15,False,-0.00019399999999999973,-0.00027299999999999894,0.0,0.0,1,condition_fold,calendar_soc_10
0.001322911514015819,-0.001322911514015819,P001_1,15,16,False,-0.0005259999999999987,-2.000000000002e-06,0.0,0.0,1,condition_fold,calendar_soc_10
0.0007060173467203449,-0.0007060173467203449,P001_1,16,17,False,0.0005730000000000006,0.00014500000000000277,0.0,0.0,1,condition_fold,calendar_soc_10
0.0020279115140157747,-0.0020279115140157747,P001_1,17,18,False,0.0002149999999999999,0.0005900000000000002,0.0,0.0,1,condition_fold,calendar_soc_10
0.0017419115140157662,-0.0017419115140157662,P001_1,18,19,False,-0.00039000000000000146,-0.0007530000000000002,0.0,0.0,1,condition_fold,calendar_soc_10
0.0016809115140156775,-0.0016809115140156775,P001_1,19,20,False,0.0004480000000000005,0.0006869999999999966,0.0,0.0,1,condition_fold,calendar_soc_10
0.0015704631654970564,-0.0015704631654970564,P001_1,20,21,False,-0.00014400000000000177,8.900000000000227e-05,0.0,0.0,1,condition_fold,calendar_soc_10
0.0015623295238682104,-0.0015623295238682104,P001_1,21,22,False,0.0003620000000000012,0.00021899999999999697,0.0,0.0,1,condition_fold,calendar_soc_10
3.682599303992621e-05,-3.682599303992621e-05,P001_1,22,23,False,0.0002380000000000021,-0.00023599999999999663,0.0,0.0,1,condition_fold,calendar_soc_10
0.00024237790034462546,-0.00024237790034462546,P001_1,23,24,False,-0.00016300000000000342,-0.000174000000000004,0.0,0.0,1,condition_fold,calendar_soc_10
0.0012912858790692441,-0.0012912858790692441,P001_1,24,25,False,-0.0007199999999999984,-0.000277999999999997,0.0,0.0,1,condition_fold,calendar_soc_10
0.0011892858790691976,-0.0011892858790691976,P001_1,25,26,False,0.00020999999999999838,0.0003380000000000015,0.0,0.0,1,condition_fold,calendar_soc_10
