capacity_abs_residual,capacity_residual,cell_id,checkup_k,checkup_k_next,cold_c_rate_subgroup,delta_pulse_10ms_resistance,delta_pulse_1s_resistance,nominal_charge_C_rate,nominal_temperature_C,parameter_set,split_name,voltage_window_family
0.03829074981362446,0.03829074981362446,P060_1,3,4,False,0.001469999999999999,0.0013649999999999982,1.67,40.0,60,c_rate_holdout_fold,approx_10_100
0.6484038424975269,0.6484038424975269,P060_1,4,5,False,0.011520999999999993,0.015223000000000004,1.67,40.0,60,c_rate_holdout_fold,approx_10_100
0.012708040152675792,-0.012708040152675792,P060_2,0,1,False,-0.0004840000000000018,-0.00011400000000000299,1.67,40.0,60,c_rate_holdout_fold,approx_10_100
0.012787604053492885,0.012787604053492885,P060_2,1,2,False,0.00019500000000000073,0.001183,1.67,40.0,60,c_rate_holdout_fold,approx_10_100
0.015354378319091921,0.015354378319091921,P060_2,2,3,False,0.0012379999999999995,0.0011570000000000018,1.67,40.0,60,c_rate_holdout_fold,approx_10_100
0.009062240466500171,-0.009062240466500171,P060_3,0,1,False,-0.0008169999999999983,-0.0008660000000000022,1.67,40.0,60,c_rate_holdout_fold,approx_10_100
0.016554743485994283,0.016554743485994283,P060_3,1,2,False,0.0013650000000000016,0.002007000000000002,1.67,40.0,60,c_rate_holdout_fold,approx_10_100
0.013585496408381914,-0.013585496408381914,P060_3,2,3,False,0.0015410000000000007,0.001802999999999999,1.67,40.0,60,c_rate_holdout_fold,approx_10_100
0.0034511922272151274,0.0034511922272151274,P060_3,3,4,False,0.00021899999999999697,0.0008269999999999979,1.67,40.0,60,c_rate_holdout_fold,approx_10_100
0.11306956193007212,-0.11306956193007212,P060_3,4,5,False,0.0015480000000000008,0.0020250000000000025,1.67,40.0,60,c_rate_holdout_fold,approx_10_100
0.02402478226956939,-0.02402478226956939,P064_1,0,1,False,-0.0012400000000000015,-0.0008530000000000031,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.013265502998061507,0.013265502998061507,P064_1,1,2,False,0.0009830000000000012,0.0019340000000000017,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.007961265904134596,0.007961265904134596,P064_1,2,3,False,0.0008900000000000019,0.00047499999999999626,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.009290558230675483,0.009290558230675483,P064_1,3,4,False,-1.5999999999998654e-05,0.0005560000000000009,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.01356607814076094,0.01356607814076094,P064_1,4,5,False,0.0004149999999999987,-3.399999999999584e-05,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.005394170472580395,0.005394170472580395,P064_1,5,6,False,0.0008479999999999981,0.0012199999999999989,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.005461538341183125,0.005461538341183125,P064_1,6,7,False,-0.0002539999999999973,0.0008209999999999988,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.006942617412589502,0.006942617412589502,P064_1,7,8,False,0.0005140000000000006,0.0004860000000000003,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
0.014926004486063515,-0.014926004486063515,P064_1,8,9,False,-0.00010600000000000193,0.0008620000000000017,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
1.9147441539857368e-05,-1.9147441539857368e-05,P064_1,9,10,False,0.0004060000000000001,0.0006259999999999981,1.67,40.0,64,c_rate_holdout_fold,approx_10_90
