artifact,split_name,target,horizon_checkups,model_level,feature_group,contrast_family,retention_fraction,rows_retained,contrasts_retained,sign_evaluable_rows,sign_correct_rows,sign_accuracy,mean_effect_abs_error,mean_support_score,median_nearest_distance,claim_scope
policy_contrast,condition_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,voltage_window,0.9,915,63,915,870,0.9508196721311475,0.049838606958775615,0.760697177746358,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,voltage_window,0.75,762,47,762,726,0.952755905511811,0.037920705486852,0.7681221665473634,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,voltage_window,0.5,508,33,508,495,0.9744094488188977,0.03553917160082556,0.7885468861846815,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,voltage_window,0.25,254,10,254,247,0.9724409448818898,0.009730417111005796,0.8,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,1.0,2874,227,2874,2640,0.918580375782881,0.06129348439666098,0.7216097976803064,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,0.9,2587,215,2587,2376,0.9184383455740239,0.06216897986066443,0.7382707995876308,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,0.75,2156,164,2156,1982,0.9192949907235621,0.051399978642562454,0.7499409681227863,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,0.5,1437,98,1437,1314,0.9144050104384134,0.03532853330135923,0.7612829758967546,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,0.25,719,62,719,660,0.9179415855354659,0.04918291675140735,0.7952459223669239,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,1.0,172,34,172,167,0.9709302325581395,0.16083729748655543,0.7278434697813827,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,0.9,155,33,155,150,0.967741935483871,0.15723044325510116,0.7368737949789279,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,0.75,129,31,129,124,0.9612403100775194,0.1443398555778045,0.7420779048686025,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,0.5,86,23,86,81,0.9418604651162791,0.16005262813264343,0.7526427061310783,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,0.25,43,16,43,41,0.9534883720930233,0.227441117198687,0.7780126849894291,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,1.0,164,12,164,149,0.9085365853658537,0.09474127872961308,0.6627713749664969,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,0.9,148,12,148,133,0.8986486486486487,0.09203495262469566,0.6726462726462726,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,0.75,123,11,123,115,0.9349593495934959,0.08525016696715015,0.6932189761458054,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,0.5,82,7,82,76,0.926829268292683,0.07188210335091637,0.7352549889135256,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,0.25,41,5,41,38,0.926829268292683,0.087889970875521,0.7432372505543238,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,1.0,1522,111,1522,1357,0.8915900131406045,0.05488273094902856,0.7119778851673952,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,0.9,1370,105,1370,1218,0.8890510948905109,0.055666448376953954,0.7275716776406077,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,0.75,1142,81,1142,1013,0.8870402802101576,0.04849604459401296,0.7403279732526669,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,0.5,761,47,761,672,0.8830486202365309,0.03189219836596923,0.7468641739338191,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,0.25,381,23,381,334,0.8766404199475065,0.03315406318334392,0.7664041994750657,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,1.0,1016,70,1016,967,0.9517716535433071,0.04864603619314773,0.7444809399719703,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,0.9,915,63,915,875,0.9562841530054644,0.04709636491336268,0.760697177746358,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,0.75,762,47,762,728,0.9553805774278216,0.03412802026951548,0.7681221665473634,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,0.5,508,33,508,492,0.968503937007874,0.0295365946774158,0.7885468861846815,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,0.25,254,10,254,246,0.968503937007874,0.007943292647380758,0.8,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,all,1.0,2647,189,2647,2428,0.9172648281072913,0.07668443395038409,0.7208981886286657,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,all,0.9,2383,177,2383,2192,0.9198489299202686,0.07823649013848091,0.7374571390864184,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,all,0.75,1986,131,1986,1838,0.9254783484390735,0.06590438653910709,0.7496841527053008,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,all,0.5,1324,74,1324,1240,0.9365558912386707,0.04050198288016114,0.7608898654215875,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,all,0.25,662,45,662,627,0.947129909365559,0.05363526888217523,0.7945070035704477,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,charge_c_rate,1.0,138,23,138,124,0.8985507246376812,0.20975053140096617,0.7237317650414012,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,charge_c_rate,0.9,125,22,125,112,0.896,0.20114498666666666,0.7318670208181155,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,charge_c_rate,0.75,104,20,104,92,0.8846153846153846,0.2145087852564102,0.7375067240451856,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,charge_c_rate,0.5,69,16,69,61,0.8840579710144928,0.23552699758454104,0.7462450592885376,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,charge_c_rate,0.25,35,12,35,30,0.8571428571428571,0.32635766666666655,0.7646753246753247,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,profile,1.0,152,12,152,140,0.9210526315789473,0.12223709649122808,0.6612703086387297,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,profile,0.9,137,12,137,125,0.9124087591240876,0.12731054257907545,0.6711069951945864,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,profile,0.75,114,11,114,105,0.9210526315789473,0.1388400350877193,0.6912175543754491,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,profile,0.5,76,7,76,69,0.9078947368421053,0.12812170175438595,0.7339712918660287,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,profile,0.25,38,5,38,36,0.9473684210526315,0.15784342982456137,0.7406698564593303,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,temperature,1.0,1411,95,1411,1264,0.8958185683912119,0.07293774462556109,0.7113921117291403,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,temperature,0.9,1270,89,1270,1144,0.9007874015748032,0.07372897900262469,0.726931370927865,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,temperature,0.75,1059,66,1059,956,0.902738432483475,0.0654289510544539,0.7402523821787278,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,temperature,0.5,706,37,706,650,0.9206798866855525,0.038801650849858364,0.7467422096317281,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,temperature,0.25,353,20,353,331,0.9376770538243626,0.035366537771482534,0.7662116919907289,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,voltage_window,1.0,946,59,946,900,0.9513742071881607,0.05554220613107822,0.7442443606357936,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,voltage_window,0.9,852,53,852,810,0.9507042253521126,0.05371841784037559,0.7607196012125589,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,voltage_window,0.75,710,37,710,681,0.9591549295774648,0.03758845892018779,0.7680409731113957,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,voltage_window,0.5,473,24,473,459,0.9704016913319239,0.028269056730091606,0.7884681914280223,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH0_persistence,persistence,voltage_window,0.25,237,10,237,230,0.9704641350210971,0.005811985935302421,0.8,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,all,1.0,2647,189,2647,2424,0.915753683415187,0.06058139673844604,0.7208981886286657,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,all,0.9,2383,177,2383,2180,0.9148132605958875,0.061688479297803876,0.7374571390864184,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,all,0.75,1986,131,1986,1833,0.9229607250755287,0.05131675033568311,0.7496841527053008,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,all,0.5,1324,74,1324,1230,0.9290030211480362,0.03249298086606242,0.7608898654215875,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,all,0.25,662,45,662,616,0.9305135951661632,0.04868816414904328,0.7945070035704477,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,charge_c_rate,1.0,138,23,138,124,0.8985507246376812,0.1509559371980676,0.7237317650414012,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,charge_c_rate,0.9,125,22,125,112,0.896,0.1466722106666666,0.7318670208181155,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,charge_c_rate,0.75,104,20,104,92,0.8846153846153846,0.1606638205128205,0.7375067240451856,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,charge_c_rate,0.5,69,16,69,61,0.8840579710144928,0.1790537342995169,0.7462450592885376,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,charge_c_rate,0.25,35,12,35,30,0.8571428571428571,0.27623842857142844,0.7646753246753247,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,profile,1.0,152,12,152,142,0.9342105263157895,0.09991863596491223,0.6612703086387297,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,profile,0.9,137,12,137,127,0.927007299270073,0.10657556204379554,0.6711069951945864,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,profile,0.75,114,11,114,106,0.9298245614035088,0.11493697076023382,0.6912175543754491,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,profile,0.5,76,7,76,71,0.9342105263157895,0.10220620614035077,0.7339712918660287,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,profile,0.25,38,5,38,37,0.9736842105263158,0.12750192982456127,0.7406698564593303,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,temperature,1.0,1411,95,1411,1254,0.888731396172927,0.058159583274273584,0.7113921117291403,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,temperature,0.9,1270,89,1270,1127,0.8874015748031496,0.057790584251968515,0.726931370927865,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,temperature,0.75,1059,66,1059,947,0.8942398489140698,0.049906175952156136,0.7402523821787278,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,temperature,0.5,706,37,706,639,0.9050991501416431,0.027770370160528805,0.7467422096317281,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,temperature,0.25,353,20,353,320,0.9065155807365439,0.029469389518413585,0.7662116919907289,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,voltage_window,1.0,946,59,946,904,0.9556025369978859,0.044689464235377015,0.7442443606357936,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,voltage_window,0.9,852,53,852,814,0.9553990610328639,0.04497052836463221,0.7607196012125589,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,voltage_window,0.75,710,37,710,683,0.9619718309859155,0.03079793990610325,0.7680409731113957,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,voltage_window,0.5,473,24,473,458,0.9682875264270613,0.026872084918956974,0.7884681914280223,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,voltage_window,0.25,237,10,237,230,0.9704641350210971,0.005485758087201082,0.8,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,all,1.0,2647,189,2647,2197,0.8299962221382697,0.0844892103613068,0.7208981886286657,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,all,0.9,2383,177,2383,1964,0.824171212757029,0.07912522669790664,0.7374571390864184,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,all,0.75,1986,131,1986,1628,0.8197381671701913,0.06715035890624622,0.7496841527053008,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,all,0.5,1324,74,1324,1035,0.7817220543806647,0.04619771488542693,0.7608898654215875,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,all,0.25,662,45,662,526,0.7945619335347432,0.05465504637632498,0.7945070035704477,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,charge_c_rate,1.0,138,23,138,138,1.0,0.1608993807197314,0.7237317650414012,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,charge_c_rate,0.9,125,22,125,125,1.0,0.16534555011497315,0.7318670208181155,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,charge_c_rate,0.75,104,20,104,104,1.0,0.16429478286686577,0.7375067240451856,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,charge_c_rate,0.5,69,16,69,69,1.0,0.16375307091310792,0.7462450592885376,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,charge_c_rate,0.25,35,12,35,35,1.0,0.22794268042933033,0.7646753246753247,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,profile,1.0,152,12,152,137,0.9013157894736842,0.1939471444654525,0.6612703086387297,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,profile,0.9,137,12,137,122,0.8905109489051095,0.17336930330874384,0.6711069951945864,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,profile,0.75,114,11,114,111,0.9736842105263158,0.12431664698257047,0.6912175543754491,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,profile,0.5,76,7,76,73,0.9605263157894737,0.10572467594404016,0.7339712918660287,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,profile,0.25,38,5,38,38,1.0,0.12771681170253893,0.7406698564593303,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,temperature,1.0,1411,95,1411,1028,0.7285613040396882,0.08755514754395749,0.7113921117291403,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,temperature,0.9,1270,89,1270,904,0.7118110236220473,0.08479561491187275,0.726931370927865,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,temperature,0.75,1059,66,1059,743,0.7016052880075543,0.07514855692303851,0.7402523821787278,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,temperature,0.5,706,37,706,446,0.6317280453257791,0.053987608839307956,0.7467422096317281,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,temperature,0.25,353,20,353,164,0.46458923512747874,0.0578721507922823,0.7662116919907289,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,voltage_window,1.0,946,59,946,894,0.945031712473573,0.05118239550082805,0.7442443606357936,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,voltage_window,0.9,852,53,852,805,0.9448356807511737,0.0504758855519012,0.7607196012125589,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,voltage_window,0.75,710,37,710,673,0.9478873239436619,0.03709927329863949,0.7680409731113957,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,voltage_window,0.5,473,24,473,457,0.9661733615221987,0.03300703756644855,0.7884681914280223,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,voltage_window,0.25,237,10,237,226,0.9535864978902954,0.013842064523249667,0.8,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,1.0,2647,189,2647,2404,0.9081979599546657,0.06884500141047688,0.7208981886286657,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,0.9,2383,177,2383,2166,0.9089383130507763,0.06840903126445151,0.7374571390864184,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,0.75,1986,131,1986,1806,0.9093655589123867,0.05605023195671234,0.7496841527053008,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,0.5,1324,74,1324,1204,0.9093655589123867,0.034995550632899025,0.7608898654215875,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,0.25,662,45,662,616,0.9305135951661632,0.04781907607473743,0.7945070035704477,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,1.0,138,23,138,135,0.9782608695652174,0.1663593514112219,0.7237317650414012,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,0.9,125,22,125,122,0.976,0.16408286859895294,0.7318670208181155,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,0.75,104,20,104,101,0.9711538461538461,0.16221467116371938,0.7375067240451856,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,0.5,69,16,69,66,0.9565217391304348,0.16653896062668014,0.7462450592885376,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,0.25,35,12,35,35,1.0,0.24568522675325616,0.7646753246753247,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,1.0,152,12,152,136,0.8947368421052632,0.14560414896882704,0.6612703086387297,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,0.9,137,12,137,121,0.8832116788321168,0.14233236615878248,0.6711069951945864,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,0.75,114,11,114,106,0.9298245614035088,0.12709332321070774,0.6912175543754491,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,0.5,76,7,76,69,0.9078947368421053,0.11197454434686777,0.7339712918660287,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,0.25,38,5,38,34,0.8947368421052632,0.12855051334790515,0.7406698564593303,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,1.0,1411,95,1411,1225,0.8681785967399008,0.06337187497234083,0.7113921117291403,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,0.9,1270,89,1270,1099,0.8653543307086614,0.06408215561138644,0.726931370927865,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,0.75,1059,66,1059,915,0.8640226628895185,0.05368529296367605,0.7402523821787278,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,0.5,706,37,706,611,0.8654390934844193,0.033441149957966564,0.7467422096317281,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,0.25,353,20,353,314,0.8895184135977338,0.03499656512697771,0.7662116919907289,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,1.0,946,59,946,908,0.959830866807611,0.050449875274364744,0.7442443606357936,0.375,prospective_supported_contrast_diagnostic
