artifact,split_name,target,horizon_checkups,model_level,feature_group,retention_fraction,rows_retained,conditions_retained,positive_count,negative_count,brier,ece_10_bin,mean_support_score,median_nearest_distance,claim_scope
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B2_linear_extrapolation_to_threshold,distance_to_threshold,0.25,188,4,21,167,0.498145499726466,0.5972876664936863,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B3_logistic_distance_baseline,distance_to_threshold,1.0,752,12,72,680,0.08704540422662511,0.009269983481661977,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B3_logistic_distance_baseline,distance_to_threshold,0.9,677,12,66,611,0.0884842397864842,0.016502611427149243,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B3_logistic_distance_baseline,distance_to_threshold,0.75,564,10,58,506,0.09203084641003301,0.029564567932019805,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B3_logistic_distance_baseline,distance_to_threshold,0.5,376,7,38,338,0.08931506011820389,0.050460060412018316,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B3_logistic_distance_baseline,distance_to_threshold,0.25,188,4,21,167,0.10135539242107924,0.04998583722407657,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B4_logistic_regression,W0_capacity_state,1.0,752,12,72,680,0.0881115753569877,0.027190787428781508,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B4_logistic_regression,W0_capacity_state,0.9,677,12,66,611,0.08921107518256303,0.02862806365704093,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B4_logistic_regression,W0_capacity_state,0.75,564,10,58,506,0.09400614877234044,0.026699196484949773,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B4_logistic_regression,W0_capacity_state,0.5,376,7,38,338,0.09346844110867046,0.009806456057441426,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B4_logistic_regression,W0_capacity_state,0.25,188,4,21,167,0.10311865301277602,0.013509456805094865,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B4_logistic_regression,W1_state_time,1.0,752,12,72,680,0.08646917622855234,0.020085860401205764,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B4_logistic_regression,W1_state_time,0.9,677,12,66,611,0.08786676011292202,0.01755385234932854,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B4_logistic_regression,W1_state_time,0.75,564,10,58,506,0.09104898087480856,0.02203412576613989,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B4_logistic_regression,W1_state_time,0.5,376,7,38,338,0.08760769326603798,0.024844701727353827,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B4_logistic_regression,W1_state_time,0.25,188,4,21,167,0.09743268134407114,0.03903579072441611,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B4_logistic_regression,W2_nominal,1.0,752,12,72,680,0.09394992490033302,0.08219929463027284,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B4_logistic_regression,W2_nominal,0.9,677,12,66,611,0.09557674880848126,0.08304737885921908,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B4_logistic_regression,W2_nominal,0.75,564,10,58,506,0.10081624042445539,0.08698082313575971,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B4_logistic_regression,W2_nominal,0.5,376,7,38,338,0.09898199685736006,0.0824885157509191,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B4_logistic_regression,W2_nominal,0.25,188,4,21,167,0.10918201464496323,0.09119868053650822,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B5_ridge_logistic,W0_capacity_state,1.0,752,12,72,680,0.08810543374275934,0.027225324458474184,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B5_ridge_logistic,W0_capacity_state,0.9,677,12,66,611,0.08920567225327562,0.028660404704468366,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B5_ridge_logistic,W0_capacity_state,0.75,564,10,58,506,0.09399959644246857,0.026732359584745524,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B5_ridge_logistic,W0_capacity_state,0.5,376,7,38,338,0.09346009296225431,0.009769674786716122,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B5_ridge_logistic,W0_capacity_state,0.25,188,4,21,167,0.10310790772727853,0.01353132684041585,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B5_ridge_logistic,W1_state_time,1.0,752,12,72,680,0.08644027754226283,0.02055918377441098,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B5_ridge_logistic,W1_state_time,0.9,677,12,66,611,0.08783790010585728,0.017217021081122594,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B5_ridge_logistic,W1_state_time,0.75,564,10,58,506,0.09102211078830781,0.021694932413086333,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B5_ridge_logistic,W1_state_time,0.5,376,7,38,338,0.0875939754910524,0.024616992293016716,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B5_ridge_logistic,W1_state_time,0.25,188,4,21,167,0.0974117771928491,0.039297283450305316,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B5_ridge_logistic,W2_nominal,1.0,752,12,72,680,0.09141938036443367,0.06409994098321409,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B5_ridge_logistic,W2_nominal,0.9,677,12,66,611,0.09293572131032687,0.0644979228300465,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B5_ridge_logistic,W2_nominal,0.75,564,10,58,506,0.09805446515254225,0.06759511280529375,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B5_ridge_logistic,W2_nominal,0.5,376,7,38,338,0.09642801107817041,0.0641016116871047,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B5_ridge_logistic,W2_nominal,0.25,188,4,21,167,0.10626603128434604,0.07852062629127923,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B6_hist_gradient_boosting_classifier,W0_capacity_state,1.0,752,12,72,680,0.05089349891571172,0.04418816233346719,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B6_hist_gradient_boosting_classifier,W0_capacity_state,0.9,677,12,66,611,0.05360546262141827,0.04818715909490745,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B6_hist_gradient_boosting_classifier,W0_capacity_state,0.75,564,10,58,506,0.051997046171457076,0.04257968850978855,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B6_hist_gradient_boosting_classifier,W0_capacity_state,0.5,376,7,38,338,0.051600645284746165,0.049864956988138184,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B6_hist_gradient_boosting_classifier,W0_capacity_state,0.25,188,4,21,167,0.05510933896574,0.054329969936537166,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B6_hist_gradient_boosting_classifier,W1_state_time,1.0,752,12,72,680,0.05813325007632857,0.056695802184743335,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B6_hist_gradient_boosting_classifier,W1_state_time,0.9,677,12,66,611,0.06237985283413714,0.06259227195298064,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B6_hist_gradient_boosting_classifier,W1_state_time,0.75,564,10,58,506,0.06460530310034662,0.06317354966312802,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B6_hist_gradient_boosting_classifier,W1_state_time,0.5,376,7,38,338,0.08056320845701086,0.08042296881050959,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B6_hist_gradient_boosting_classifier,W1_state_time,0.25,188,4,21,167,0.09697028251672696,0.1060525105497053,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B6_hist_gradient_boosting_classifier,W2_nominal,1.0,752,12,72,680,0.050337798982256765,0.03594090920524625,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B6_hist_gradient_boosting_classifier,W2_nominal,0.9,677,12,66,611,0.05377063388405381,0.04216296563342606,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B6_hist_gradient_boosting_classifier,W2_nominal,0.75,564,10,58,506,0.05431567970111345,0.04542838159723944,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B6_hist_gradient_boosting_classifier,W2_nominal,0.5,376,7,38,338,0.06146401383113767,0.05232067963937804,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_2_checkups,2,B6_hist_gradient_boosting_classifier,W2_nominal,0.25,188,4,21,167,0.0626273899665693,0.05107008389088854,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B0_event_rate_prior,prior_rate,1.0,752,12,108,644,0.12331836869588209,0.01808856599204292,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B0_event_rate_prior,prior_rate,0.9,677,12,99,578,0.12527787440615337,0.02070492728560963,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B0_event_rate_prior,prior_rate,0.75,564,10,87,477,0.13128584837067883,0.028726863864383334,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B0_event_rate_prior,prior_rate,0.5,376,7,57,319,0.12929397845197965,0.026067289396298238,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B0_event_rate_prior,prior_rate,0.25,188,4,32,156,0.14323706788287396,0.04468431067289397,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B1_distance_to_threshold_rule,distance_to_threshold,1.0,752,12,108,644,0.44490313972707063,0.5426657368967306,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B1_distance_to_threshold_rule,distance_to_threshold,0.9,677,12,99,578,0.4418400616343952,0.5376073302830517,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B1_distance_to_threshold_rule,distance_to_threshold,0.75,564,10,87,477,0.4382595272266077,0.530184368333045,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B1_distance_to_threshold_rule,distance_to_threshold,0.5,376,7,57,319,0.44291395289517244,0.537470377097388,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B1_distance_to_threshold_rule,distance_to_threshold,0.25,188,4,32,156,0.4405925747788874,0.5285763708700916,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B2_linear_extrapolation_to_threshold,distance_to_threshold,1.0,752,12,108,644,0.5154549497301928,0.6066076803321224,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B2_linear_extrapolation_to_threshold,distance_to_threshold,0.9,677,12,99,578,0.5115226907025969,0.6009146041238848,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B2_linear_extrapolation_to_threshold,distance_to_threshold,0.75,564,10,87,477,0.5053480353930196,0.59110349997117,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B2_linear_extrapolation_to_threshold,distance_to_threshold,0.5,376,7,57,319,0.5079918793580879,0.595103615291472,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B2_linear_extrapolation_to_threshold,distance_to_threshold,0.25,188,4,32,156,0.5033626763310706,0.5849638470852794,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B3_logistic_distance_baseline,distance_to_threshold,1.0,752,12,108,644,0.12205615308904523,0.050504619151508806,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B3_logistic_distance_baseline,distance_to_threshold,0.9,677,12,99,578,0.12383265516570255,0.06366550213960531,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B3_logistic_distance_baseline,distance_to_threshold,0.75,564,10,87,477,0.12754147135077176,0.06147945639324777,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B3_logistic_distance_baseline,distance_to_threshold,0.5,376,7,57,319,0.12224788074556153,0.08256338701767163,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B3_logistic_distance_baseline,distance_to_threshold,0.25,188,4,32,156,0.13892151023611118,0.0846333028810065,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B4_logistic_regression,W0_capacity_state,1.0,752,12,108,644,0.12560737125275237,0.023703695520821185,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B4_logistic_regression,W0_capacity_state,0.9,677,12,99,578,0.12712961863266628,0.02389325609631899,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B4_logistic_regression,W0_capacity_state,0.75,564,10,87,477,0.13381264746421315,0.0300601972361417,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B4_logistic_regression,W0_capacity_state,0.5,376,7,57,319,0.1332981962016258,0.024177599749827576,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B4_logistic_regression,W0_capacity_state,0.25,188,4,32,156,0.1485182712309406,0.04940066897887822,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B4_logistic_regression,W1_state_time,1.0,752,12,108,644,0.12188402501103292,0.04620839604928491,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B4_logistic_regression,W1_state_time,0.9,677,12,99,578,0.12373059753456078,0.05979266488383385,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B4_logistic_regression,W1_state_time,0.75,564,10,87,477,0.12695867775974354,0.04995573141742104,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B4_logistic_regression,W1_state_time,0.5,376,7,57,319,0.12090589760665776,0.06861550354880623,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B4_logistic_regression,W1_state_time,0.25,188,4,32,156,0.13462229741113524,0.07234595892722959,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B4_logistic_regression,W2_nominal,1.0,752,12,108,644,0.14106747910082043,0.13209038357052383,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B4_logistic_regression,W2_nominal,0.9,677,12,99,578,0.14352734716451543,0.13399904567412532,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B4_logistic_regression,W2_nominal,0.75,564,10,87,477,0.15142829539315142,0.14114863551563567,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B4_logistic_regression,W2_nominal,0.5,376,7,57,319,0.14872028731528275,0.13682693540503904,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B4_logistic_regression,W2_nominal,0.25,188,4,32,156,0.1668120199925658,0.15447228374802824,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B5_ridge_logistic,W0_capacity_state,1.0,752,12,108,644,0.1256012157567058,0.02372244880697353,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B5_ridge_logistic,W0_capacity_state,0.9,677,12,99,578,0.1271241871700837,0.02391220069817975,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B5_ridge_logistic,W0_capacity_state,0.75,564,10,87,477,0.13380595626225725,0.030080108156185052,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B5_ridge_logistic,W0_capacity_state,0.5,376,7,57,319,0.13328943695757317,0.024191455604780258,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B5_ridge_logistic,W0_capacity_state,0.25,188,4,32,156,0.14850718048384265,0.049411876512052685,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B5_ridge_logistic,W1_state_time,1.0,752,12,108,644,0.12184778124653284,0.04950549766491446,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B5_ridge_logistic,W1_state_time,0.9,677,12,99,578,0.12369496272837514,0.06347869219146669,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B5_ridge_logistic,W1_state_time,0.75,564,10,87,477,0.1269295926080893,0.05310281701659005,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B5_ridge_logistic,W1_state_time,0.5,376,7,57,319,0.12089963028407792,0.07320645084321713,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B5_ridge_logistic,W1_state_time,0.25,188,4,32,156,0.13461579146841,0.08116375122713593,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B5_ridge_logistic,W2_nominal,1.0,752,12,108,644,0.1340697285262366,0.1083121361208901,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B5_ridge_logistic,W2_nominal,0.9,677,12,99,578,0.13620121217907086,0.1100689899581843,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B5_ridge_logistic,W2_nominal,0.75,564,10,87,477,0.14373499929713315,0.11771647418924198,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B5_ridge_logistic,W2_nominal,0.5,376,7,57,319,0.14121351032060273,0.11845197789442323,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B5_ridge_logistic,W2_nominal,0.25,188,4,32,156,0.15774493125899824,0.1392178403483783,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B6_hist_gradient_boosting_classifier,W0_capacity_state,1.0,752,12,108,644,0.06984435205755504,0.03484339352407868,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B6_hist_gradient_boosting_classifier,W0_capacity_state,0.9,677,12,99,578,0.07461344684596094,0.0396669072741275,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B6_hist_gradient_boosting_classifier,W0_capacity_state,0.75,564,10,87,477,0.07275020327636035,0.03566364604515406,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B6_hist_gradient_boosting_classifier,W0_capacity_state,0.5,376,7,57,319,0.07093769445439713,0.04119561340708091,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B6_hist_gradient_boosting_classifier,W0_capacity_state,0.25,188,4,32,156,0.07704991378351586,0.04628377833953165,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B6_hist_gradient_boosting_classifier,W1_state_time,1.0,752,12,108,644,0.07090892541119083,0.060396528940576746,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B6_hist_gradient_boosting_classifier,W1_state_time,0.9,677,12,99,578,0.07671617671549733,0.06670790238498328,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B6_hist_gradient_boosting_classifier,W1_state_time,0.75,564,10,87,477,0.0776768203506524,0.06814301965267283,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B6_hist_gradient_boosting_classifier,W1_state_time,0.5,376,7,57,319,0.0842355659592624,0.07017347860343921,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B6_hist_gradient_boosting_classifier,W1_state_time,0.25,188,4,32,156,0.09596006083461008,0.078407447971332,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B6_hist_gradient_boosting_classifier,W2_nominal,1.0,752,12,108,644,0.08277419279493212,0.057864947773785515,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B6_hist_gradient_boosting_classifier,W2_nominal,0.9,677,12,99,578,0.08984004757554415,0.06814912816421748,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B6_hist_gradient_boosting_classifier,W2_nominal,0.75,564,10,87,477,0.0929411187655627,0.08120654733130035,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B6_hist_gradient_boosting_classifier,W2_nominal,0.5,376,7,57,319,0.09435947671065963,0.08585266076302268,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,profile_holdout_fold,event_within_3_checkups,3,B6_hist_gradient_boosting_classifier,W2_nominal,0.25,188,4,32,156,0.10169774856126496,0.09393658105736934,0.4055827955391803,1.4655878183161186,prospective_threshold_warning_diagnostic
threshold_warning,temperature_holdout_fold,event_within_1_checkup,1,B0_event_rate_prior,prior_rate,1.0,1802,38,92,1710,0.048518659019011666,0.007341768295564974,0.6764705882352942,0.6,prospective_threshold_warning_diagnostic
threshold_warning,temperature_holdout_fold,event_within_1_checkup,1,B0_event_rate_prior,prior_rate,0.9,1622,36,85,1537,0.0497512495595164,0.008814034821760644,0.6821824907521579,0.6,prospective_threshold_warning_diagnostic
threshold_warning,temperature_holdout_fold,event_within_1_checkup,1,B0_event_rate_prior,prior_rate,0.75,1352,32,72,1280,0.05053213833186442,0.009908366493585265,0.6936020710059172,0.3333333333333333,prospective_threshold_warning_diagnostic
threshold_warning,temperature_holdout_fold,event_within_1_checkup,1,B0_event_rate_prior,prior_rate,0.5,901,21,43,858,0.045519334089548905,0.005113396679125984,0.7279411764705882,0.3333333333333333,prospective_threshold_warning_diagnostic
threshold_warning,temperature_holdout_fold,event_within_1_checkup,1,B0_event_rate_prior,prior_rate,0.25,451,10,17,434,0.03629293598648905,0.004445370812924274,0.75,0.3333333333333333,prospective_threshold_warning_diagnostic
