candidate_condition_mae,candidate_feature_group,candidate_model_level,condition_mae_gain,feature_group,heldout_fold,parameter_set,reference_condition_mae,reference_feature_group,reference_model_level,run_scope,split_name,target
0.0323437253144811,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,0.000351737484465299,F8_timestamp_weighted_stress,1,26,0.0326954627989464,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.07845937806376181,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,0.003134763899078255,F8_timestamp_weighted_stress,1,27,0.08159414196284007,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.07845937806376181,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,0.0009350931071148566,F8_timestamp_weighted_stress,1,27,0.07939447117087667,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.15803491153106122,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,-0.0024742854130832548,F8_timestamp_weighted_stress,1,28,0.15556062611797797,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.15803491153106122,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,-0.0070010123865159035,F8_timestamp_weighted_stress,1,28,0.15103389914454532,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.05181147220593513,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,0.010001083164300852,F8_timestamp_weighted_stress,1,65,0.06181255537023598,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.05181147220593513,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,0.0028703244163460206,F8_timestamp_weighted_stress,1,65,0.05468179662228115,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.020935053515786943,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,0.0011393306304059124,F8_timestamp_weighted_stress,1,66,0.022074384146192855,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.020935053515786943,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,0.0009471611527109985,F8_timestamp_weighted_stress,1,66,0.02188221466849794,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.15849474585259865,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,-0.0025161646499219092,F8_timestamp_weighted_stress,1,67,0.15597858120267674,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.15849474585259865,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,-0.012061653437753866,F8_timestamp_weighted_stress,1,67,0.14643309241484478,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.004105821993924593,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,0.0020618350497477993,F8_timestamp_weighted_stress,2,13,0.006167657043672392,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.004105821993924593,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,-0.00010664112815175156,F8_timestamp_weighted_stress,2,13,0.003999180865772841,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.0047110781725307445,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,0.005517258423499192,F8_timestamp_weighted_stress,2,14,0.010228336596029937,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.0047110781725307445,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,-0.00027681848381939326,F8_timestamp_weighted_stress,2,14,0.004434259688711351,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.04803587070397744,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,-0.027761671165862572,F8_timestamp_weighted_stress,2,15,0.02027419953811487,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.04803587070397744,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,-0.007318627108450541,F8_timestamp_weighted_stress,2,15,0.0407172435955269,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.03221399128813034,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,-0.013817399039981308,F8_timestamp_weighted_stress,2,16,0.018396592248149036,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.03221399128813034,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,-0.001535574902616646,F8_timestamp_weighted_stress,2,16,0.030678416385513697,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.050970518913323944,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,1.978825028336323e-05,F8_timestamp_weighted_stress,2,53,0.05099030716360731,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.050970518913323944,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,0.005388793335327664,F8_timestamp_weighted_stress,2,53,0.05635931224865161,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.06487137454076168,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,0.003592809669167349,F8_timestamp_weighted_stress,2,54,0.06846418420992903,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.06487137454076168,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,0.008027215450833541,F8_timestamp_weighted_stress,2,54,0.07289858999159522,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.08116730770209202,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,0.01435880885410755,F8_timestamp_weighted_stress,2,55,0.09552611655619957,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.08116730770209202,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,-0.002614113137297716,F8_timestamp_weighted_stress,2,55,0.0785531945647943,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.14380201540954224,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,0.016281259359230138,F8_timestamp_weighted_stress,2,56,0.16008327476877238,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.14380201540954224,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,-0.011068622455089577,F8_timestamp_weighted_stress,2,56,0.13273339295445266,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.0879897675136348,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,-0.009873436857343557,F8_timestamp_weighted_stress,2,57,0.07811633065629124,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.0879897675136348,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,-0.002893473274095587,F8_timestamp_weighted_stress,2,57,0.08509629423953921,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.06009566174940207,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,-0.0034028351718789554,F8_timestamp_weighted_stress,2,58,0.056692826577523114,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.06009566174940207,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,-0.007676221392170751,F8_timestamp_weighted_stress,2,58,0.05241944035723132,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.12159447511700312,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,0.01045420425120959,F8_timestamp_weighted_stress,2,59,0.1320486793682127,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.12159447511700312,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,-0.0015963749896278495,F8_timestamp_weighted_stress,2,59,0.11999810012737527,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.1427194825265822,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,-0.00517665445482321,F8_timestamp_weighted_stress,2,60,0.137542828071759,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.1427194825265822,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,0.001221114842154175,F8_timestamp_weighted_stress,2,60,0.14394059736873638,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.008644562480847027,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,0.0036469914544066274,F8_timestamp_weighted_stress,2,61,0.012291553935253654,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.008644562480847027,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,-0.0017968743847210072,F8_timestamp_weighted_stress,2,61,0.00684768809612602,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.010171692446407693,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,0.015631626029982394,F8_timestamp_weighted_stress,2,62,0.02580331847639009,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.010171692446407693,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,-0.0018856884995076435,F8_timestamp_weighted_stress,2,62,0.00828600394690005,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.034781840005024836,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,0.014677170158530137,F8_timestamp_weighted_stress,2,63,0.04945901016355497,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.034781840005024836,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,0.003029381314830326,F8_timestamp_weighted_stress,2,63,0.03781122131985516,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.04458345369925413,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,0.01760338422717294,F8_timestamp_weighted_stress,2,64,0.06218683792642707,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.04458345369925413,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,-0.0009885904619358551,F8_timestamp_weighted_stress,2,64,0.043594863237318274,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.05883009518699408,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,0.007828821935623655,F8_timestamp_weighted_stress,2,74,0.06665891712261773,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.05883009518699408,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,-0.0015853586905020464,F8_timestamp_weighted_stress,2,74,0.05724473649649203,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.02302356128363153,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,-0.006857042687860217,F8_timestamp_weighted_stress,2,75,0.016166518595771312,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.02302356128363153,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,0.002485947015230458,F8_timestamp_weighted_stress,2,75,0.025509508298861987,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.11822982978545388,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,-0.00893109008969345,F8_timestamp_weighted_stress,2,76,0.10929873969576043,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.11822982978545388,F8_timestamp_weighted_stress,R2_stressor_balanced_hgb,-0.0029491402714930115,F8_timestamp_weighted_stress,2,76,0.11528068951396087,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.00447961392159279,F4_state_log_age_scalar,R3_condition_bagged_hgb,0.002183675907186473,F4_state_log_age_scalar,1,1,0.006663289828779263,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.00447961392159279,F4_state_log_age_scalar,R3_condition_bagged_hgb,0.0005359364026325236,F4_state_log_age_scalar,1,1,0.005015550324225314,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.0038333378209257376,F4_state_log_age_scalar,R3_condition_bagged_hgb,0.001371610304618002,F4_state_log_age_scalar,1,2,0.0052049481255437395,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.0038333378209257376,F4_state_log_age_scalar,R3_condition_bagged_hgb,0.0011878473321806702,F4_state_log_age_scalar,1,2,0.005021185153106408,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.00850950463495699,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.003996557153761788,F4_state_log_age_scalar,1,3,0.004512947481195202,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.00850950463495699,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.0026402932343243066,F4_state_log_age_scalar,1,3,0.005869211400632684,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.004222483910984877,F4_state_log_age_scalar,R3_condition_bagged_hgb,0.0006749351018920614,F4_state_log_age_scalar,1,4,0.004897419012876938,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.004222483910984877,F4_state_log_age_scalar,R3_condition_bagged_hgb,0.0017673560569783668,F4_state_log_age_scalar,1,4,0.005989839967963244,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.05943882743037838,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.004180919552814383,F4_state_log_age_scalar,1,17,0.055257907877563996,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.05943882743037838,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.007576338858987404,F4_state_log_age_scalar,1,17,0.051862488571390974,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.09623196472400909,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.004025318775645548,F4_state_log_age_scalar,1,18,0.09220664594836354,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.09623196472400909,F4_state_log_age_scalar,R3_condition_bagged_hgb,0.001397089078374103,F4_state_log_age_scalar,1,18,0.0976290538023832,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.159728282701707,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.05206585509147647,F4_state_log_age_scalar,1,19,0.10766242761023052,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.159728282701707,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.0413785105532616,F4_state_log_age_scalar,1,19,0.1183497721484454,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.13094540570278612,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.0022921613572984,F4_state_log_age_scalar,1,20,0.12865324434548772,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.13094540570278612,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.016854633579064207,F4_state_log_age_scalar,1,20,0.11409077212372191,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.02654522128449844,F4_state_log_age_scalar,R3_condition_bagged_hgb,0.0014785466281177703,F4_state_log_age_scalar,1,21,0.02802376791261621,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.02654522128449844,F4_state_log_age_scalar,R3_condition_bagged_hgb,0.01568987513452408,F4_state_log_age_scalar,1,21,0.04223509641902252,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.08466626735404635,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.00657954597585364,F4_state_log_age_scalar,1,22,0.07808672137819271,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.08466626735404635,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.027020360858065244,F4_state_log_age_scalar,1,22,0.05764590649598111,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.2975285608897396,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.019319980011100135,F4_state_log_age_scalar,1,23,0.2782085808786395,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.2975285608897396,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.026420417775427474,F4_state_log_age_scalar,1,23,0.27110814311431214,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.16292362432159269,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.04710948248420066,F4_state_log_age_scalar,1,24,0.11581414183739203,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.16292362432159269,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.1200143960777933,F4_state_log_age_scalar,1,24,0.04290922824379939,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.016337062945476724,F4_state_log_age_scalar,R3_condition_bagged_hgb,0.008286521567601388,F4_state_log_age_scalar,1,25,0.02462358451307811,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.016337062945476724,F4_state_log_age_scalar,R3_condition_bagged_hgb,0.005583481350560974,F4_state_log_age_scalar,1,25,0.021920544296037698,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.050761836189469514,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.0008258817694731038,F4_state_log_age_scalar,1,26,0.04993595441999641,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.050761836189469514,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.018066373390523117,F4_state_log_age_scalar,1,26,0.0326954627989464,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.10005044589979513,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.018456303936955062,F4_state_log_age_scalar,1,27,0.08159414196284007,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.10005044589979513,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.02065597472891846,F4_state_log_age_scalar,1,27,0.07939447117087667,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.13724588466618182,F4_state_log_age_scalar,R3_condition_bagged_hgb,0.01831474145179615,F4_state_log_age_scalar,1,28,0.15556062611797797,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.13724588466618182,F4_state_log_age_scalar,R3_condition_bagged_hgb,0.013788014478363503,F4_state_log_age_scalar,1,28,0.15103389914454532,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.0552861976544143,F4_state_log_age_scalar,R3_condition_bagged_hgb,0.006526357715821676,F4_state_log_age_scalar,1,65,0.06181255537023598,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.0552861976544143,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.0006044010321331547,F4_state_log_age_scalar,1,65,0.05468179662228115,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.029130156828216895,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.00705577268202404,F4_state_log_age_scalar,1,66,0.022074384146192855,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.029130156828216895,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.007247942159718954,F4_state_log_age_scalar,1,66,0.02188221466849794,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.17376569088833793,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.01778710968566119,F4_state_log_age_scalar,1,67,0.15597858120267674,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.17376569088833793,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.027332598473493147,F4_state_log_age_scalar,1,67,0.14643309241484478,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.003695917191274029,F4_state_log_age_scalar,R3_condition_bagged_hgb,0.002471739852398363,F4_state_log_age_scalar,2,13,0.006167657043672392,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.003695917191274029,F4_state_log_age_scalar,R3_condition_bagged_hgb,0.00030326367449881207,F4_state_log_age_scalar,2,13,0.003999180865772841,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.011363572452899725,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.0011352358568697887,F4_state_log_age_scalar,2,14,0.010228336596029937,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.011363572452899725,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.006929312764188374,F4_state_log_age_scalar,2,14,0.004434259688711351,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.02790687681813953,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.007632677280024661,F4_state_log_age_scalar,2,15,0.02027419953811487,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.02790687681813953,F4_state_log_age_scalar,R3_condition_bagged_hgb,0.01281036677738737,F4_state_log_age_scalar,2,15,0.0407172435955269,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.022185827917834206,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.0037892356696851703,F4_state_log_age_scalar,2,16,0.018396592248149036,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.022185827917834206,F4_state_log_age_scalar,R3_condition_bagged_hgb,0.008492588467679491,F4_state_log_age_scalar,2,16,0.030678416385513697,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.046165917608873924,F4_state_log_age_scalar,R3_condition_bagged_hgb,0.004824389554733383,F4_state_log_age_scalar,2,53,0.05099030716360731,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.046165917608873924,F4_state_log_age_scalar,R3_condition_bagged_hgb,0.010193394639777684,F4_state_log_age_scalar,2,53,0.05635931224865161,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.061760547093872714,F4_state_log_age_scalar,R3_condition_bagged_hgb,0.006703637116056316,F4_state_log_age_scalar,2,54,0.06846418420992903,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.061760547093872714,F4_state_log_age_scalar,R3_condition_bagged_hgb,0.011138042897722508,F4_state_log_age_scalar,2,54,0.07289858999159522,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.10425577386003805,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.008729657303838484,F4_state_log_age_scalar,2,55,0.09552611655619957,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.10425577386003805,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.02570257929524375,F4_state_log_age_scalar,2,55,0.0785531945647943,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.1699769989204654,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.009893724151693012,F4_state_log_age_scalar,2,56,0.16008327476877238,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.1699769989204654,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.03724360596601273,F4_state_log_age_scalar,2,56,0.13273339295445266,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.08660539116655215,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.00848906051026091,F4_state_log_age_scalar,2,57,0.07811633065629124,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.08660539116655215,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.00150909692701294,F4_state_log_age_scalar,2,57,0.08509629423953921,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.07407237648267238,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.01737954990514927,F4_state_log_age_scalar,2,58,0.056692826577523114,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.07407237648267238,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.021652936125441065,F4_state_log_age_scalar,2,58,0.05241944035723132,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.12746299755053303,F4_state_log_age_scalar,R3_condition_bagged_hgb,0.004585681817679682,F4_state_log_age_scalar,2,59,0.1320486793682127,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.12746299755053303,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.007464897423157757,F4_state_log_age_scalar,2,59,0.11999810012737527,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.16645854460388387,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.02891571653212488,F4_state_log_age_scalar,2,60,0.137542828071759,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.16645854460388387,F4_state_log_age_scalar,R3_condition_bagged_hgb,-0.022517947235147495,F4_state_log_age_scalar,2,60,0.14394059736873638,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
0.006729734165376007,F4_state_log_age_scalar,R3_condition_bagged_hgb,0.005561819769877647,F4_state_log_age_scalar,2,61,0.012291553935253654,F4_state_log_age_scalar,R0_reference_hgb50,primary,temperature_holdout_fold,capacity_Ah_k1
