cell_id,checkup_k,checkup_k_next,duration_delta_h,event_count,event_duration_h,interval_duration_h,max_gap_s,parameter_set,replicate_id
P038_3,18,19,-1.674722222222222,201,47.1,48.77472222222222,30.0,38,3
P039_1,0,1,-5.490000000000435,469,163.1333333333329,168.62333333333333,30.0,39,1
P039_1,1,2,-8.546666666670319,1026,490.966666666663,499.5133333333333,30.0,39,1
P039_1,2,3,-10.10583333333534,1213,495.074999999998,505.18083333333334,30.0,39,1
P039_1,3,4,-10.728333333335115,1287,491.5749999999982,502.30333333333334,30.0,39,1
P039_1,4,5,-10.138333333335083,1217,493.4833333333316,503.62166666666667,30.0,39,1
P039_1,5,6,-10.634722222225037,1276,493.0333333333305,503.66805555555555,30.0,39,1
P039_1,6,7,-7.715833333334501,926,498.3916666666655,506.1075,30.0,39,1
P039_2,0,1,-5.58361111111131,481,163.0249999999998,168.60861111111112,30.0,39,2
P039_2,1,2,-8.691388888892902,1043,490.8166666666626,499.50805555555553,30.0,39,2
P039_2,2,3,-9.942500000002042,1193,495.2416666666646,505.18416666666667,30.0,39,2
P039_2,3,4,-10.449166666668077,1254,491.8583333333319,502.3075,30.0,39,2
P039_2,4,5,-10.04972222222301,1205,493.60833333333255,503.65805555555556,30.0,39,2
P039_2,5,6,-10.33111111111458,1240,493.43333333332987,503.76444444444445,30.0,39,2
P039_2,6,7,-10.35499999999854,1243,493.85833333333477,504.2133333333333,30.0,39,2
P039_3,0,1,-5.622500000000173,485,162.97499999999982,168.5975,30.0,39,3
P039_3,1,2,-8.978888888893096,1078,490.53333333332915,499.51222222222225,30.0,39,3
P039_3,2,3,-9.957222222228154,1195,495.22499999999405,505.1822222222222,30.0,39,3
P039_3,3,4,-10.285555555561473,1234,492.01666666666074,502.3022222222222,30.0,39,3
P039_3,4,5,-9.768055555561716,1172,493.87499999999386,503.6430555555556,30.0,39,3
P039_3,5,6,-10.090833333336548,1211,493.70833333333013,503.7991666666667,30.0,39,3
P039_3,6,7,-3.501944444444433,420,135.25,138.75194444444443,30.0,39,3
P040_1,0,1,-5.895277777777778,518,162.71666666666667,168.61194444444445,30.0,40,1
P040_1,1,2,-9.27416666667176,1113,490.20833333332826,499.4825,30.0,40,1
P040_1,2,3,-10.620833333336293,1274,494.47499999999707,505.09583333333336,30.0,40,1
P040_1,3,4,-11.33888888889095,1361,490.7416666666646,502.0805555555556,30.0,40,1
P040_1,4,5,-7.258888888890226,871,497.4499999999987,504.7088888888889,30.0,40,1
P040_2,0,1,-5.691944444444317,494,162.8750000000001,168.56694444444443,30.0,40,2
P040_2,1,2,-9.806666666671447,1176,489.54999999999524,499.3566666666667,30.0,40,2
P040_2,2,3,-11.032500000003154,1324,493.72499999999684,504.7575,30.0,40,2
P040_2,3,4,-11.434166666667863,1372,492.72499999999883,504.1591666666667,30.0,40,2
P040_2,4,5,-1.4791666666666572,178,40.408333333333346,41.8875,30.0,40,2
P040_3,0,1,-5.642777777777724,488,162.92500000000007,168.5677777777778,30.0,40,3
P040_3,1,2,-8.992222222227213,1079,490.449999999995,499.4422222222222,30.0,40,3
P040_3,2,3,-10.98638888889161,1318,493.69999999999726,504.68638888888887,30.0,40,3
P040_3,3,4,-11.835833333335074,1420,491.6166666666649,503.4525,30.0,40,3
P040_3,4,5,-1.6099999999999497,194,46.68333333333339,48.29333333333334,30.0,40,3
P041_1,0,1,-4.3030555555556305,327,163.65833333333325,167.96138888888888,30.0,41,1
P041_1,1,2,-4.039166666667029,485,495.3166666666663,499.35583333333335,30.0,41,1
P041_1,2,3,-4.424444444444362,531,500.8333333333334,505.2577777777778,30.0,41,1
P041_1,3,4,-5.0777777777789765,609,497.1666666666655,502.24444444444447,30.0,41,1
P041_1,4,5,-4.42194444444516,530,499.26666666666597,503.68861111111113,30.0,41,1
P041_1,5,6,-4.628055555557353,556,499.24166666666486,503.8697222222222,30.0,41,1
P041_1,6,7,-4.715833333332171,566,499.01666666666785,503.7325,30.0,41,1
P041_1,7,8,-4.682222222224482,562,499.38333333333105,504.06555555555553,30.0,41,1
P041_1,8,9,-4.683888888889612,562,499.44999999999925,504.13388888888886,30.0,41,1
P041_1,9,10,-4.715000000001055,565,498.97499999999894,503.69,30.0,41,1
P041_1,10,11,-4.673611111111086,561,499.4916666666667,504.16527777777776,30.0,41,1
P041_1,11,12,-4.616111111112332,554,502.8749999999988,507.49111111111114,30.0,41,1
P041_1,12,13,-4.789722222223304,575,494.97499999999894,499.76472222222225,30.0,41,1
P041_1,13,14,-4.967222222224109,596,498.92499999999814,503.89222222222224,30.0,41,1
P041_1,14,15,-5.0386111111105265,605,498.2583333333339,503.2969444444444,30.0,41,1
P041_1,15,16,-5.084722222223604,610,521.2499999999986,526.3347222222222,30.0,41,1
P041_1,16,17,-4.98472222222324,598,477.4583333333323,482.44305555555553,30.0,41,1
P041_1,17,18,-5.470833333334326,657,497.66666666666566,503.1375,30.0,41,1
P041_1,18,19,-5.963888888890438,715,497.99999999999847,503.9638888888889,30.0,41,1
P041_1,19,20,-6.263333333334174,752,497.1166666666658,503.38,30.0,41,1
P041_2,0,1,-4.275000000000176,324,163.6916666666665,167.96666666666667,30.0,41,2
P041_2,1,2,-3.886944444445362,466,495.4999999999991,499.38694444444445,30.0,41,2
P041_2,2,3,-4.557777777779393,547,500.67499999999836,505.23277777777776,30.0,41,2
P041_2,3,4,-5.141388888889367,617,497.0666666666662,502.2080555555556,30.0,41,2
P041_2,4,5,-4.608055555556518,553,499.074999999999,503.68305555555554,30.0,41,2
P041_2,5,6,-4.806388888890183,577,499.03333333333205,503.83972222222224,30.0,41,2
P041_2,6,7,-4.676944444444189,561,499.0750000000003,503.75194444444446,30.0,41,2
P041_2,7,8,-4.720000000003154,566,499.34999999999684,504.07,30.0,41,2
P041_2,8,9,-4.729166666668675,568,499.4083333333313,504.1375,30.0,41,2
P041_2,9,10,-4.716944444445346,566,498.9499999999991,503.6669444444444,30.0,41,2
P041_2,10,11,-4.75805555555695,571,499.3999999999986,504.15805555555556,30.0,41,2
P041_2,11,12,-4.680833333334419,561,502.96666666666556,507.6475,30.0,41,2
P041_2,12,13,-4.922222222222672,591,494.4916666666662,499.4138888888889,30.0,41,2
P041_2,13,14,-5.060555555555993,607,499.0833333333329,504.1438888888889,30.0,41,2
P041_2,14,15,-5.1261111111116975,615,498.13333333333276,503.25944444444445,30.0,41,2
P041_2,15,16,-5.2694444444452415,633,488.09166666666584,493.3611111111111,30.0,41,2
P041_3,0,1,-4.217222222222347,317,163.67499999999987,167.89222222222222,30.0,41,3
P041_3,1,2,-4.100000000000421,492,495.34166666666624,499.44166666666666,30.0,41,3
P041_3,2,3,-4.488888888889164,538,500.75833333333304,505.2472222222222,30.0,41,3
P041_3,3,4,-4.91527777777884,590,497.3333333333323,502.24861111111113,30.0,41,3
P041_3,4,5,-4.365000000000975,524,499.324999999999,503.69,30.0,41,3
P041_3,5,6,-4.661111111112859,559,499.2083333333316,503.86944444444447,30.0,41,3
P041_3,6,7,-4.541388888887695,545,499.19166666666786,503.73305555555555,30.0,41,3
P041_3,7,8,-4.6800000000026785,562,499.391666666664,504.07166666666666,30.0,41,3
P041_3,8,9,-4.640833333334342,557,499.499999999999,504.1408333333333,30.0,41,3
P041_3,9,10,-4.6144444444446435,553,499.0666666666665,503.68111111111114,30.0,41,3
P041_3,10,11,-4.52833333333399,544,499.6249999999993,504.1533333333333,30.0,41,3
P041_3,11,12,-4.5077777777785855,541,503.01666666666586,507.52444444444444,30.0,41,3
P041_3,12,13,-4.781111111111329,573,494.7749999999998,499.55611111111114,30.0,41,3
P041_3,13,14,-4.861111111111143,584,499.2583333333333,504.11944444444447,30.0,41,3
P041_3,14,15,-5.0158333333345695,602,498.26666666666546,503.2825,30.0,41,3
P041_3,15,16,-5.143611111111909,617,521.4249999999992,526.5686111111111,30.0,41,3
P041_3,16,17,-5.109444444445444,613,476.974999999999,482.08444444444444,30.0,41,3
P041_3,17,18,-5.701388888890108,684,497.2749999999988,502.9763888888889,30.0,41,3
P041_3,18,19,-6.196388888890624,744,497.5583333333316,503.7547222222222,30.0,41,3
P041_3,19,20,-6.36611111111182,764,487.34166666666596,493.7077777777778,30.0,41,3
P042_1,0,1,-4.612500000000267,364,163.8166666666664,168.42916666666667,30.0,42,1
P042_1,1,2,-5.055833333334647,607,494.21666666666533,499.2725,30.0,42,1
P042_1,2,3,-5.971111111112464,716,499.02499999999867,504.99611111111113,30.0,42,1
P042_1,3,4,-6.73805555555856,809,495.599999999997,502.33805555555557,30.0,42,1
P042_1,4,5,-6.126944444446451,735,497.66666666666464,503.7936111111111,30.0,42,1
P042_1,5,6,-6.329166666668129,760,497.55833333333186,503.8875,30.0,42,1
P042_1,6,7,-6.23777777777849,748,497.51666666666597,503.75444444444446,30.0,42,1
P042_1,7,8,-6.281666666666126,754,497.8000000000005,504.08166666666665,30.0,42,1
P042_1,8,9,-6.374444444443327,765,497.7666666666678,504.1411111111111,30.0,42,1
P042_1,9,10,-6.214444444444723,746,497.47499999999974,503.68944444444446,30.0,42,1
P042_1,10,11,-6.27944444444762,753,497.8749999999968,504.15444444444444,30.0,42,1
P042_1,11,12,-6.102222222225919,732,501.416666666663,507.5188888888889,30.0,42,1
P042_1,12,13,-6.247222222224934,750,493.41666666666396,499.6638888888889,30.0,42,1
P042_1,13,14,-6.5622222222255004,787,497.6249999999967,504.1872222222222,30.0,42,1
P042_1,14,15,-6.558611111111645,788,496.7333333333328,503.2919444444444,30.0,42,1
P042_1,15,16,-6.724444444443748,806,520.1250000000007,526.8494444444444,30.0,42,1
P042_1,16,17,-6.702222222225316,805,475.36666666666355,482.06888888888886,30.0,42,1
P042_1,17,18,-7.301944444446178,876,495.84999999999826,503.15194444444444,30.0,42,1
P042_1,18,19,-7.797222222222615,936,495.8999999999996,503.6972222222222,30.0,42,1
P042_1,19,20,-8.280555555556305,993,495.2999999999993,503.5805555555556,30.0,42,1
P042_1,20,21,-8.534722222224786,1024,494.45833333333076,502.99305555555554,30.0,42,1
P042_2,0,1,-4.702222222222446,375,163.71666666666644,168.4188888888889,30.0,42,2
P042_2,1,2,-5.168055555556805,620,494.1499999999987,499.31805555555553,30.0,42,2
P042_2,2,3,-6.023333333335188,723,499.0083333333315,505.0316666666667,30.0,42,2
P042_2,3,4,-6.656388888891399,799,495.6249999999975,502.2813888888889,30.0,42,2
P042_2,4,5,-6.101944444446474,732,497.6833333333313,503.78527777777776,30.0,42,2
P042_2,5,6,-6.298611111113303,756,497.5916666666645,503.8902777777778,30.0,42,2
P042_2,6,7,-6.227500000000873,747,497.53333333333245,503.7608333333333,30.0,42,2
P042_2,7,8,-6.330555555556316,760,497.7583333333326,504.0888888888889,30.0,42,2
P042_2,8,9,-6.330277777779372,759,497.7999999999984,504.1302777777778,30.0,42,2
P042_2,9,10,-6.405833333333931,769,497.2333333333327,503.63916666666665,30.0,42,2
P042_2,10,11,-6.5536111111113655,786,497.6749999999997,504.2286111111111,30.0,42,2
P042_2,11,12,-6.598055555556812,792,483.54999999999876,490.1480555555556,30.0,42,2
P042_3,0,1,-4.500000000000142,351,163.84999999999985,168.35,30.0,42,3
P042_3,1,2,-5.167222222223359,620,494.1833333333322,499.35055555555556,30.0,42,3
P042_3,2,3,-5.886388888890963,706,499.1666666666646,505.05305555555555,30.0,42,3
P042_3,3,4,-6.612499999999443,793,495.74166666666724,502.3541666666667,30.0,42,3
P042_3,4,5,-6.06750000000352,729,497.7249999999965,503.7925,30.0,42,3
P042_3,5,6,-6.238888888890983,748,497.64999999999793,503.8888888888889,30.0,42,3
P042_3,6,7,-6.1530555555560795,739,497.60833333333284,503.7613888888889,30.0,42,3
P042_3,7,8,-6.059444444444296,727,498.02500000000015,504.08444444444444,30.0,42,3
P042_3,8,9,-6.163055555557605,739,497.974999999998,504.1380555555556,30.0,42,3
P042_3,9,10,-6.269444444445526,753,497.4083333333323,503.6777777777778,30.0,42,3
P042_3,10,11,-6.252222222223054,750,497.9083333333325,504.16055555555556,30.0,42,3
P042_3,11,12,-6.115833333332034,734,501.39166666666796,507.5075,30.0,42,3
P042_3,12,13,-6.274722222223318,753,493.3666666666656,499.6413888888889,30.0,42,3
P042_3,13,14,-6.397777777779993,767,497.79166666666447,504.18944444444446,30.0,42,3
P042_3,14,15,-6.483055555557428,778,496.7833333333315,503.2663888888889,30.0,42,3
P042_3,15,16,-6.649166666667099,798,484.76666666666625,491.41583333333335,30.0,42,3
P043_1,0,1,-5.303611111111394,447,162.95833333333306,168.26194444444445,30.0,43,1
P043_1,1,2,-7.667500000002292,920,491.3999999999977,499.0675,30.0,43,1
P043_1,2,3,-9.131111111116468,1096,496.03333333332796,505.1644444444444,30.0,43,1
P043_1,3,4,-9.82472222222492,1179,492.40833333333063,502.23305555555555,30.0,43,1
P043_2,0,1,-5.269166666667019,443,162.98333333333298,168.2525,30.0,43,2
P043_2,1,2,-7.868055555557021,944,491.1916666666652,499.0597222222222,30.0,43,2
P043_2,2,3,-9.046666666671399,1086,496.11666666666196,505.16333333333336,30.0,43,2
P043_2,3,4,-10.08833333333547,1210,492.0083333333312,502.0966666666667,30.0,43,2
P043_3,0,1,-5.37555555555582,456,162.79999999999973,168.17555555555555,30.0,43,3
P043_3,1,2,-8.002222222222542,960,491.0999999999997,499.1022222222222,30.0,43,3
P043_3,2,3,-9.203611111114412,1104,495.9916666666634,505.1952777777778,30.0,43,3
P043_3,3,4,-9.783611111115874,1174,492.5416666666619,502.3252777777778,30.0,43,3
P044_1,0,1,-5.604722222222648,483,162.58333333333292,168.18805555555556,30.0,44,1
P044_1,1,2,-8.593055555555509,1031,490.27500000000003,498.86805555555554,30.0,44,1
P044_2,0,1,-5.320277777778244,449,162.84999999999954,168.17027777777778,30.0,44,2
P044_2,1,2,-7.830277777777553,940,426.8750000000002,434.7052777777778,30.0,44,2
P044_3,0,1,-5.970833333333559,527,162.16666666666643,168.1375,30.0,44,3
P044_3,1,2,-8.711388888889815,1045,489.7916666666657,498.50305555555553,30.0,44,3
P045_1,0,1,-3.9550000000000693,285,164.38333333333327,168.33833333333334,30.0,45,1
P045_1,1,2,-4.2922222222226765,515,495.32499999999953,499.6172222222222,30.0,45,1
P045_1,2,3,-4.678333333334422,562,500.5249999999989,505.2033333333333,30.0,45,1
P045_1,3,4,-5.184444444445603,622,497.1666666666655,502.3511111111111,30.0,45,1
P045_1,4,5,-4.551111111110231,546,499.2083333333342,503.75944444444445,30.0,45,1
P045_1,5,6,-4.532222222224732,544,499.31666666666416,503.8488888888889,30.0,45,1
P045_1,6,7,-4.712777777779536,565,499.00833333333156,503.7211111111111,30.0,45,1
P045_1,7,8,-4.708611111112305,565,499.3333333333321,504.0419444444444,30.0,45,1
P045_1,8,9,-4.660833333333073,560,499.4500000000003,504.11083333333335,30.0,45,1
P045_1,9,10,-4.6205555555548585,554,499.0500000000007,503.67055555555555,30.0,45,1
P045_1,10,11,-4.543055555556975,545,499.5916666666652,504.1347222222222,30.0,45,1
P045_1,11,12,-4.463888888891518,536,503.0333333333307,507.4972222222222,30.0,45,1
P045_1,12,13,-4.684166666668432,562,494.95833333333155,499.6425,30.0,45,1
P045_1,13,14,-4.724444444445567,567,499.45833333333223,504.1827777777778,30.0,45,1
P045_1,14,15,-4.720833333333985,566,498.60833333333267,503.32916666666665,30.0,45,1
P045_1,15,16,-4.804444444445153,577,521.1749999999993,525.9794444444444,30.0,45,1
P045_1,16,17,-4.5716666666684205,549,478.24999999999824,482.82166666666666,30.0,45,1
P045_1,17,18,-4.8475000000009345,581,498.6166666666657,503.46416666666664,30.0,45,1
P045_1,18,19,-4.715000000000373,566,499.258333333333,503.97333333333336,30.0,45,1
P045_1,19,20,-4.822222222222194,579,498.9416666666667,503.7638888888889,30.0,45,1
P045_1,20,21,-4.724166666666804,567,498.4083333333332,503.1325,30.0,45,1
P045_1,21,22,-4.765277777778692,571,508.1583333333324,512.9236111111111,30.0,45,1
P045_1,22,23,-4.882222222222538,586,505.99999999999966,510.8822222222222,30.0,45,1
P045_1,23,24,-4.879166666667402,586,492.4416666666659,497.3208333333333,30.0,45,1
P045_1,24,25,-4.948888888890963,594,499.0083333333313,503.95722222222224,30.0,45,1
P045_1,25,26,-4.871666666667522,584,499.2166666666658,504.0883333333333,30.0,45,1
P045_1,26,27,-4.900833333332969,588,498.0083333333337,502.9091666666667,30.0,45,1
P045_1,27,28,-8.251111111093678,991,990.891666666684,999.1427777777777,30.0,45,1
P045_2,0,1,-4.741666666666788,380,163.61666666666653,168.35833333333332,30.0,45,2
P045_2,1,2,-4.165833333333524,499,495.4249999999998,499.5908333333333,30.0,45,2
P045_2,2,3,-4.652500000001282,559,500.5666666666654,505.2191666666667,30.0,45,2
P045_2,3,4,-5.228055555556011,627,497.1083333333329,502.3363888888889,30.0,45,2
P045_2,4,5,-4.5374999999989996,545,499.2333333333343,503.7708333333333,30.0,45,2
P045_2,5,6,-4.7152777777806705,565,499.1333333333304,503.8486111111111,30.0,45,2
P045_2,6,7,-4.523888888890269,543,499.1999999999986,503.7238888888889,30.0,45,2
P045_2,7,8,-4.651388888889414,558,499.39166666666614,504.04305555555555,30.0,45,2
P045_2,8,9,-4.593888888887875,552,499.5166666666677,504.11055555555555,30.0,45,2
P045_2,9,10,-4.544444444444196,545,499.1166666666669,503.6611111111111,30.0,45,2
P045_2,10,11,-4.642500000002769,557,499.4916666666639,504.13416666666666,30.0,45,2
P045_2,11,12,-4.4586111111130435,535,503.0499999999981,507.5086111111111,30.0,45,2
P045_2,12,13,-4.801111111112448,576,494.833333333332,499.63444444444445,30.0,45,2
P045_2,13,14,-4.708611111111793,565,499.48333333333267,504.19194444444446,30.0,45,2
P045_2,14,15,-4.763055555555752,572,498.5666666666665,503.32972222222224,30.0,45,2
P045_2,15,16,-4.744722222224027,569,521.2333333333315,525.9780555555556,30.0,45,2
P045_2,16,17,-4.594444444445514,552,478.2166666666656,482.81111111111113,30.0,45,2
P045_2,17,18,-4.738611111111368,568,498.72499999999974,503.4636111111111,30.0,45,2
P045_2,18,19,-4.892777777778065,587,499.08333333333303,503.9761111111111,30.0,45,2
P045_2,19,20,-4.733055555555438,568,499.0416666666668,503.77472222222224,30.0,45,2
P045_2,20,21,-4.79416666666765,576,498.3416666666657,503.1358333333333,30.0,45,2
P045_2,21,22,-4.916388888889344,590,508.0083333333329,512.9247222222223,30.0,45,2
P045_2,22,23,-4.9286111111124455,591,505.94166666666536,510.8702777777778,30.0,45,2
P045_2,23,24,-4.736944444446465,568,492.59166666666465,497.3286111111111,30.0,45,2
P045_2,24,25,-4.8466666666681135,582,499.10833333333187,503.955,30.0,45,2
P045_2,25,26,-4.870833333333906,585,499.2166666666661,504.0875,30.0,45,2
P045_2,26,27,-4.894444444443877,587,498.0166666666672,502.9111111111111,30.0,45,2
P045_2,27,28,-8.176111111094428,981,991.75833333335,999.9344444444445,30.0,45,2
P045_3,0,1,-4.421388888888941,341,163.8583333333333,168.27972222222223,30.0,45,3
P045_3,1,2,-4.217222222222517,506,495.3749999999997,499.59222222222223,30.0,45,3
P045_3,2,3,-4.679166666668095,562,500.5333333333319,505.2125,30.0,45,3
P045_3,3,4,-5.1919444444444025,623,497.15833333333336,502.35027777777776,30.0,45,3
P045_3,4,5,-4.552222222222554,546,499.20833333333303,503.7605555555556,30.0,45,3
P045_3,5,6,-4.510833333335597,541,499.3416666666644,503.8525,30.0,45,3
P045_3,6,7,-4.688611111112323,563,499.0333333333321,503.72194444444443,30.0,45,3
P045_3,7,8,-4.686666666666326,562,499.3583333333337,504.045,30.0,45,3
P045_3,8,9,-4.586388888888223,551,499.533333333334,504.1197222222222,30.0,45,3
P045_3,9,10,-4.535555555557437,544,499.1249999999981,503.66055555555556,30.0,45,3
P045_3,10,11,-4.656666666668798,559,499.47499999999786,504.13166666666666,30.0,45,3
P045_3,11,12,-4.533611111112464,544,502.97499999999866,507.5086111111111,30.0,45,3
P045_3,12,13,-4.685833333334074,562,494.94999999999925,499.6358333333333,30.0,45,3
P045_3,13,14,-4.75500000000045,571,499.42499999999956,504.18,30.0,45,3
P045_3,14,15,-4.799722222224091,576,498.5333333333315,503.3330555555556,30.0,45,3
P045_3,15,16,-4.727777777778556,567,521.2666666666659,525.9944444444444,30.0,45,3
P045_3,16,17,-4.717222222222688,566,478.0916666666662,482.8088888888889,30.0,45,3
P045_3,17,18,-4.834999999999866,580,498.6250000000001,503.46,30.0,45,3
P045_3,18,19,-4.783333333333928,574,499.1833333333327,503.96666666666664,30.0,45,3
P045_3,19,20,-4.772222222222979,573,498.99999999999926,503.77222222222224,30.0,45,3
P045_3,20,21,-4.843611111111898,581,498.2916666666659,503.1352777777778,30.0,45,3
P045_3,21,22,-5.011944444446499,602,507.90833333333126,512.9202777777778,30.0,45,3
P045_3,22,23,-4.783333333334156,574,506.09999999999917,510.8833333333333,30.0,45,3
P045_3,23,24,-4.876111111111186,585,492.4416666666666,497.3177777777778,30.0,45,3
P045_3,24,25,-4.873055555555595,584,499.075,503.9480555555556,30.0,45,3
P045_3,25,26,-4.8538888888916745,583,499.2499999999972,504.1038888888889,30.0,45,3
P045_3,26,27,-4.981944444445787,598,497.92499999999865,502.90694444444443,30.0,45,3
P045_3,27,28,-8.45249999999362,1014,991.0916666666731,999.5441666666667,30.0,45,3
P046_1,0,1,-4.479166666666686,348,164.08333333333331,168.5625,30.0,46,1
P046_1,1,2,-5.51333333333298,662,494.066666666667,499.58,30.0,46,1
P046_1,2,3,-6.085555555558017,730,499.1416666666642,505.2272222222222,30.0,46,1
P046_1,3,4,-6.673888888891497,801,495.69166666666405,502.36555555555555,30.0,46,1
P046_1,4,5,-5.835000000001401,700,497.94166666666524,503.77666666666664,30.0,46,1
P046_1,5,6,-6.0594444444443525,727,497.80000000000007,503.8594444444444,30.0,46,1
P046_1,6,7,-6.156111111112978,739,497.5749999999981,503.7311111111111,30.0,46,1
P046_1,7,8,-6.268611111111909,752,497.7833333333325,504.0519444444444,30.0,46,1
P046_1,8,9,-6.020277777777892,722,498.0999999999999,504.1202777777778,30.0,46,1
P046_1,9,10,-6.043333333332384,726,497.62500000000097,503.66833333333335,30.0,46,1
P046_1,10,11,-6.059444444443159,727,498.0833333333346,504.1427777777778,30.0,46,1
P046_1,11,12,-5.918611111111659,710,501.5833333333328,507.50194444444446,30.0,46,1
P046_1,12,13,-6.281944444447504,754,493.3583333333303,499.6402777777778,30.0,46,1
P046_1,13,14,-6.227500000003488,747,497.95833333332985,504.18583333333333,30.0,46,1
P046_1,14,15,-6.2777777777810115,754,497.04999999999677,503.3277777777778,30.0,46,1
P046_1,15,16,-6.423333333335336,770,519.5666666666647,525.99,30.0,46,1
P046_1,16,17,-5.971111111111611,717,476.8416666666662,482.8127777777778,30.0,46,1
P046_1,17,18,-6.312222222225046,757,497.1583333333305,503.47055555555556,30.0,46,1
P046_1,18,19,-6.351388888890028,762,497.62499999999886,503.9763888888889,30.0,46,1
P046_1,19,20,-6.420555555558906,771,497.34999999999667,503.7705555555556,30.0,46,1
P046_1,20,21,-6.437777777778479,772,496.68333333333266,503.12111111111113,30.0,46,1
P046_1,21,22,-6.655555555556134,799,506.22499999999945,512.8805555555556,30.0,46,1
P046_1,22,23,-6.718333333333135,806,504.1083333333335,510.82666666666665,30.0,46,1
P046_1,23,24,-6.817222222224814,818,490.38333333333077,497.2005555555556,30.0,46,1
P046_1,24,25,-6.918888888891331,831,497.2333333333309,504.15222222222224,30.0,46,1
P046_1,25,26,-7.109166666667363,853,497.0333333333326,504.1425,30.0,46,1
P046_1,26,27,-7.6366666666679635,916,494.5916666666654,502.22833333333335,30.0,46,1
P046_1,27,28,-15.457222222203086,1855,983.0500000000192,998.5072222222223,30.0,46,1
P046_2,0,1,-5.048333333333517,416,163.51666666666648,168.565,30.0,46,2
P046_2,1,2,-5.331944444444957,640,494.24166666666616,499.5736111111111,30.0,46,2
P046_2,2,3,-6.164166666668962,740,499.05833333333106,505.2225,30.0,46,2
P046_2,3,4,-6.5852777777776055,790,495.77500000000015,502.36027777777775,30.0,46,2
P046_2,4,5,-6.037222222224102,725,497.7333333333315,503.7705555555556,30.0,46,2
P046_2,5,6,-6.252222222222429,750,497.6083333333331,503.86055555555555,30.0,46,2
P046_2,6,7,-6.133888888887441,736,497.5916666666681,503.72555555555556,30.0,46,2
P046_2,7,8,-6.1686111111110336,740,497.8833333333334,504.0519444444444,30.0,46,2
P046_2,8,9,-6.216111111113946,746,497.8999999999972,504.11611111111114,30.0,46,2
P046_2,9,10,-6.202222222225373,744,497.4583333333302,503.66055555555556,30.0,46,2
P046_2,10,11,-6.1369444444470105,737,497.99999999999744,504.13694444444445,30.0,46,2
P046_2,11,12,-5.978611111112002,717,501.5249999999991,507.5036111111111,30.0,46,2
P046_2,12,13,-6.261111111111063,752,493.37500000000006,499.6361111111111,30.0,46,2
P046_2,13,14,-6.2925000000024625,755,497.8916666666642,504.18416666666667,30.0,46,2
P046_2,14,15,-6.394166666669037,767,496.93333333333095,503.3275,30.0,46,2
P046_2,15,16,-6.369722222223913,764,519.6083333333316,525.9780555555556,30.0,46,2
P046_2,16,17,-6.102222222223304,733,476.71666666666556,482.81888888888886,30.0,46,2
P046_2,17,18,-6.371944444445887,764,497.09999999999854,503.47194444444443,30.0,46,2
P046_2,18,19,-6.476944444446701,777,497.4999999999977,503.9769444444444,30.0,46,2
P046_2,19,20,-6.435000000000684,773,497.34166666666596,503.77666666666664,30.0,46,2
P046_2,20,21,-6.448055555555811,773,496.69999999999976,503.1480555555556,30.0,46,2
P046_2,21,22,-6.659166666666863,799,506.28333333333313,512.9425,30.0,46,2
P046_2,22,23,-6.841944444445403,822,503.83333333333235,510.67527777777775,30.0,46,2
P046_2,23,24,-7.404722222223427,888,489.6166666666655,497.0213888888889,30.0,46,2
P046_2,24,25,-7.847500000002981,942,495.7666666666637,503.6141666666667,30.0,46,2
P046_2,25,26,-8.434722222222945,1012,495.34166666666596,503.7763888888889,30.0,46,2
P046_2,26,27,-8.570277777779722,1028,494.19999999999806,502.7702777777778,30.0,46,2
P046_2,27,28,-15.894444444430633,1908,983.3583333333471,999.2527777777777,30.0,46,2
P046_3,0,1,-4.707222222222356,375,163.87499999999986,168.5822222222222,30.0,46,3
P046_3,1,2,-5.343055555557214,642,494.24999999999835,499.59305555555557,30.0,46,3
P046_3,2,3,-6.009722222224752,721,499.21666666666414,505.2263888888889,30.0,46,3
P046_3,3,4,-6.567500000000166,788,495.7916666666665,502.3591666666667,30.0,46,3
P046_3,4,5,-5.957777777779484,715,497.80833333333163,503.7661111111111,30.0,46,3
P046_3,5,6,-6.091388888889242,731,497.7666666666663,503.85805555555555,30.0,46,3
P046_3,6,7,-6.062499999998465,727,497.6666666666682,503.7291666666667,30.0,46,3
P046_3,7,8,-6.052222222222667,726,497.99999999999955,504.0522222222222,30.0,46,3
P046_3,8,9,-6.1688888888904785,741,497.9499999999984,504.1188888888889,30.0,46,3
P046_3,9,10,-6.127500000002215,735,497.53333333333114,503.66083333333336,30.0,46,3
P046_3,10,11,-5.951944444447349,714,498.19166666666376,504.1436111111111,30.0,46,3
P046_3,11,12,-6.017777777779315,722,501.4833333333318,507.50111111111113,30.0,46,3
P046_3,12,13,-6.2402777777782035,749,493.3999999999996,499.6402777777778,30.0,46,3
P046_3,13,14,-6.296944444445103,756,497.891666666666,504.18861111111113,30.0,46,3
P046_3,14,15,-6.288055555558515,754,497.04166666666373,503.32972222222224,30.0,46,3
P046_3,15,16,-6.336944444446317,761,519.6416666666648,525.9786111111111,30.0,46,3
P046_3,16,17,-6.108333333334656,733,476.708333333332,482.81666666666666,30.0,46,3
P046_3,17,18,-6.397777777780902,768,497.06666666666354,503.46444444444444,30.0,46,3
