attribution_arm_id,feature_group,inner_validation_rows,max_inner_train_validation_overlap_count,max_relative_degradation,mean_candidate_condition_mae,mean_gain_vs_r0,model_level,model_setting_id,outer_heldout_fold,outer_split_name,outer_test_condition_count,outer_train_condition_count,outer_train_test_overlap_count,passes_inner_guardrail,schema_version,selected_by_train_only_rule,selection_policy,selection_score,target,weight_strength
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.07873714734648482,0.08989092265788855,0.002666747835120801,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,4,condition_fold,15,61,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.026070399511364015,delta_capacity_Ah,0.5
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.08391077150320304,0.08998645141715454,0.00257121907585481,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,4,condition_fold,15,61,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.03133955242734823,delta_capacity_Ah,0.75
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.1251789414976592,0.08824302864843761,0.004314641844571744,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,4,condition_fold,15,61,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.07086429965308746,delta_capacity_Ah,1.0
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.2081305258117386,0.0901761938651111,0.0007016905047342718,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,4,condition_fold,15,61,0,False,gate57.stressor_robust_attribution.v1,True,conservative_guarded,-0.15742883530700433,capacity_Ah_k1,0.25
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.18291387149865893,0.08923435956066818,0.0016435248091771868,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,4,condition_fold,15,61,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.13127034668948173,capacity_Ah_k1,0.5
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.2881861688679376,0.0908776487634132,2.3560643216326913e-07,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,4,condition_fold,15,61,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.23818593326150542,capacity_Ah_k1,0.75
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.369672426929273,0.08868685108463122,0.0021910332852141446,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,4,condition_fold,15,61,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.31748139364405886,capacity_Ah_k1,1.0
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.132699013822223,0.10546546339133389,-0.001002330913915866,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,4,condition_fold,15,61,0,False,gate57.stressor_robust_attribution.v1,True,conservative_guarded,-0.08370134473613886,capacity_Ah_k1,0.25
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.19190097841221737,0.10478456228480364,-0.0003214298073856141,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,4,condition_fold,15,61,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.142222408219603,capacity_Ah_k1,0.5
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.1676842600325765,0.10516391959815218,-0.00070078712073415,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,4,condition_fold,15,61,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.11838504715331065,capacity_Ah_k1,0.75
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.2067141643571905,0.10432104751317145,0.00014208496424657845,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,4,condition_fold,15,61,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.1565720793929439,capacity_Ah_k1,1.0
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.040857120027944505,0.06379046283406527,0.0011190742677950139,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,1,temperature_holdout_fold,19,57,0,True,gate57.stressor_robust_attribution.v1,True,conservative_guarded,0.0011190742677950139,delta_capacity_Ah,0.25
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.04160958696933365,0.06347707598503462,0.001432461116825675,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,1,temperature_holdout_fold,19,57,0,True,gate57.stressor_robust_attribution.v1,False,conservative_guarded,0.001432461116825675,delta_capacity_Ah,0.5
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.22273406565173504,0.06432593561922438,0.0005836014826358997,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,1,temperature_holdout_fold,19,57,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.17215046416909915,delta_capacity_Ah,0.75
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.100764346241866,0.06342293038999909,0.0014866067118611936,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,1,temperature_holdout_fold,19,57,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.049277739530004805,delta_capacity_Ah,1.0
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.11150061466676423,0.07890088496634373,0.001186519908748196,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,1,temperature_holdout_fold,19,57,0,False,gate57.stressor_robust_attribution.v1,True,conservative_guarded,-0.060314094758016024,delta_capacity_Ah,0.25
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.11823322710017216,0.07772030981472113,0.002367095060370793,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,1,temperature_holdout_fold,19,57,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.06586613203980136,delta_capacity_Ah,0.5
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.12402117911874586,0.07641093962837911,0.0036764652467128163,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,1,temperature_holdout_fold,19,57,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.07034471387203303,delta_capacity_Ah,0.75
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.11771142524028741,0.07482940786975599,0.0052579970053359465,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,1,temperature_holdout_fold,19,57,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.06245342823495146,delta_capacity_Ah,1.0
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.1377692097670748,0.07192811716456352,0.00012353552393692453,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,1,temperature_holdout_fold,19,57,0,False,gate57.stressor_robust_attribution.v1,True,conservative_guarded,-0.08764567424313786,capacity_Ah_k1,0.25
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.20613552725157067,0.07312014935739165,-0.0010684966688912104,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,1,temperature_holdout_fold,19,57,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.15720402392046187,capacity_Ah_k1,0.5
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.2685333010839316,0.07287170533945676,-0.000820052650956319,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,1,temperature_holdout_fold,19,57,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.21935335373488793,capacity_Ah_k1,0.75
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.3131732738915983,0.0732455204665873,-0.001193867778086867,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,1,temperature_holdout_fold,19,57,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.2643671416696852,capacity_Ah_k1,1.0
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.1780942078070721,0.09180855420045955,-0.0006380043785906671,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,1,temperature_holdout_fold,19,57,0,False,gate57.stressor_robust_attribution.v1,True,conservative_guarded,-0.12873221218566275,capacity_Ah_k1,0.25
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.3065409792010255,0.09143152929246776,-0.00026097947059887193,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,1,temperature_holdout_fold,19,57,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.2568019586716244,capacity_Ah_k1,0.5
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.2514427995909003,0.08907282220509245,0.0020977276167764344,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,1,temperature_holdout_fold,19,57,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.1993450719741239,capacity_Ah_k1,0.75
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.2801791229947639,0.08814296321294014,0.0030275866089287434,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,1,temperature_holdout_fold,19,57,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.22715153638583516,capacity_Ah_k1,1.0
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.10334426291023298,0.07332460609310251,3.324420538735909e-05,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,2,temperature_holdout_fold,19,57,0,False,gate57.stressor_robust_attribution.v1,True,conservative_guarded,-0.053311018704845614,delta_capacity_Ah,0.25
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.1229572239662482,0.07360810459110599,-0.00025025429261611465,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,2,temperature_holdout_fold,19,57,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.07320747825886431,delta_capacity_Ah,0.5
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.10968615344539108,0.07341715053048113,-5.93002319912622e-05,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,2,temperature_holdout_fold,19,57,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.05974545367738234,delta_capacity_Ah,0.75
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.12384048474064177,0.0752681446017167,-0.0019102943032268318,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,2,temperature_holdout_fold,19,57,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.0757507790438686,delta_capacity_Ah,1.0
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.09195088867829025,0.0872212085706608,0.0003435076203128256,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,2,temperature_holdout_fold,19,57,0,False,gate57.stressor_robust_attribution.v1,True,conservative_guarded,-0.04160738105797742,delta_capacity_Ah,0.25
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.15573235293430077,0.08513892305394519,0.0024257931370284414,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,2,temperature_holdout_fold,19,57,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.10330655979727232,delta_capacity_Ah,0.5
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.12498401666736175,0.0862765907990084,0.001288125391965229,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,2,temperature_holdout_fold,19,57,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.07369589127539652,delta_capacity_Ah,0.75
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.09419441943079897,0.08557833610008705,0.0019863800908865694,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,2,temperature_holdout_fold,19,57,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.04220803933991239,delta_capacity_Ah,1.0
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.2366528331786034,0.08703353413071187,-0.0017122892405197555,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,2,temperature_holdout_fold,19,57,0,False,gate57.stressor_robust_attribution.v1,True,conservative_guarded,-0.18836512241912312,capacity_Ah_k1,0.25
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.17302276388066526,0.087175859999612,-0.001854615109419889,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,2,temperature_holdout_fold,19,57,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.12487737899008515,capacity_Ah_k1,0.5
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.25144065100521595,0.08651184342022103,-0.001190598530028922,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,2,temperature_holdout_fold,19,57,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.2026312495352449,capacity_Ah_k1,0.75
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.32175118049442997,0.08796940582048302,-0.0026481609302909034,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,2,temperature_holdout_fold,19,57,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.2743993414247209,capacity_Ah_k1,1.0
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.29603871671867105,0.113064140543649,-0.00298286778126773,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,2,temperature_holdout_fold,19,57,0,False,gate57.stressor_robust_attribution.v1,True,conservative_guarded,-0.24902158449993878,capacity_Ah_k1,0.25
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.17787440542534916,0.11024190563578923,-0.00016063287340795885,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,2,temperature_holdout_fold,19,57,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.12803503829875712,capacity_Ah_k1,0.5
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.24472165857834094,0.11067192525839645,-0.0005906524960151862,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,2,temperature_holdout_fold,19,57,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.19531231107435615,capacity_Ah_k1,0.75
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.21771224232147676,0.11301725225843019,-0.002935979496048923,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,2,temperature_holdout_fold,19,57,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.17064822181752567,capacity_Ah_k1,1.0
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.04941608895418329,0.061226378657919626,0.0003316187879970796,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,1,c_rate_holdout_fold,12,64,0,True,gate57.stressor_robust_attribution.v1,True,conservative_guarded,0.0003316187879970796,delta_capacity_Ah,0.25
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.05152517557184365,0.05891561236732752,0.0026423850785891904,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,1,c_rate_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,0.001117209506745545,delta_capacity_Ah,0.5
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.06910502366103616,0.05847442539834864,0.0030835720475680672,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,1,c_rate_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.016021451613468088,delta_capacity_Ah,0.75
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.10557426009819217,0.05854643965755559,0.003011557788361122,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,1,c_rate_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.05256270230983104,delta_capacity_Ah,1.0
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.1513464291217859,0.0777471847633252,0.0006231477350991155,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,1,c_rate_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,True,conservative_guarded,-0.10072328138668678,delta_capacity_Ah,0.25
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.15445729366999333,0.07694964567659214,0.0014206868218321902,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,1,c_rate_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.10303660684816114,delta_capacity_Ah,0.5
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.13105523861516863,0.07386123612074179,0.004509096377682541,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,1,c_rate_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.07654614223748608,delta_capacity_Ah,0.75
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.1323586834179606,0.07399432444937701,0.004376008049047315,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,1,c_rate_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.07798267536891328,delta_capacity_Ah,1.0
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.19489198457704357,0.06253619407110166,-0.0004664171192994872,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,1,c_rate_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,True,conservative_guarded,-0.14535840169634304,capacity_Ah_k1,0.25
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.3541559202563838,0.0635181765201459,-0.001448399568343726,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,1,c_rate_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.3056043198247276,capacity_Ah_k1,0.5
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.5951032336319724,0.06463049576404181,-0.002560718812239644,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,1,c_rate_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.547663952444212,capacity_Ah_k1,0.75
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.25260513794520356,0.06351226759828475,-0.0014424906464825763,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,1,c_rate_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.20404762859168615,capacity_Ah_k1,1.0
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.06216079395445934,0.07496398361577292,0.0005178644939239672,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,1,c_rate_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,True,conservative_guarded,-0.011642929460535367,capacity_Ah_k1,0.25
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.06524633258969323,0.07593302410898173,-0.0004511759992848436,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,1,c_rate_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.01569750858897807,capacity_Ah_k1,0.5
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.12366563832595617,0.0742627493432886,0.0012190987664082858,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,1,c_rate_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.07244653955954788,capacity_Ah_k1,0.75
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.14843204540839966,0.07544998581776427,3.1862291932615635e-05,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,1,c_rate_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.09840018311646705,capacity_Ah_k1,1.0
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.06329387774751633,0.05715629046695278,-9.067732933223906e-05,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,1,profile_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,True,conservative_guarded,-0.013384555076848562,delta_capacity_Ah,0.25
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.14969933865878796,0.0563800189635764,0.0006855941740441376,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,1,profile_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.09901374448474382,delta_capacity_Ah,0.5
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.18687634082198623,0.05564959063525195,0.0014160225023685984,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,1,profile_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.13546031831961763,delta_capacity_Ah,0.75
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.27385719248603957,0.05647144372051332,0.0005941694171072245,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,1,profile_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.22326302306893236,delta_capacity_Ah,1.0
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.12234821605320802,0.07118103941384374,0.00013686405648755023,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,1,profile_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,True,conservative_guarded,-0.07221135199672046,delta_capacity_Ah,0.25
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.12728144205445666,0.0713848386301825,-6.693515985119791e-05,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,1,profile_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.07734837721430785,delta_capacity_Ah,0.5
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.21136897156767526,0.0711670519718247,0.00015085149850659063,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,1,profile_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.1612181200691687,delta_capacity_Ah,0.75
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.20474124797637575,0.06879601672596782,0.0025218867443634733,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,1,profile_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.15221936123201227,delta_capacity_Ah,1.0
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.1846799040665838,0.0776101962270425,0.0010495619899475008,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,1,profile_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,True,conservative_guarded,-0.13363034207663632,capacity_Ah_k1,0.25
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.13101540289012772,0.07716365608471713,0.0014961021322728717,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,1,profile_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.07951930075785485,capacity_Ah_k1,0.5
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.10114364406018614,0.07506227721321478,0.0035974810037752297,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,1,profile_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.047546163056410906,capacity_Ah_k1,0.75
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,11,0,0.0634493398559389,0.07542014872694582,0.0032396094900441832,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,1,profile_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.01020973036589471,capacity_Ah_k1,1.0
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.2902120882525068,0.09648910449375342,-0.002395157556905892,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,1,profile_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,True,conservative_guarded,-0.24260724580941267,capacity_Ah_k1,0.25
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.2163176973745806,0.09405038764711714,4.3559289730374e-05,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,1,profile_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.1662741380848502,capacity_Ah_k1,0.5
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.14858507202778867,0.09502166776460452,-0.0009277208277570043,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,1,profile_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.09951279285554568,capacity_Ah_k1,0.75
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,11,0,0.16695468745324876,0.09624741302559413,-0.0021534660887466,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,1,profile_holdout_fold,12,64,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.11910815354199536,capacity_Ah_k1,1.0
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,10,0,0.18569458080114867,0.06293478555613259,0.00024817393821674786,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,1,voltage_window_holdout_fold,28,48,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.1354464068629319,delta_capacity_Ah,0.25
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,10,0,0.08549078084670109,0.06057326100432142,0.002609698490027914,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,1,voltage_window_holdout_fold,28,48,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.03288108235667317,delta_capacity_Ah,0.5
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,10,0,0.046281200095885947,0.060196604852475265,0.002986354641874067,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,1,voltage_window_holdout_fold,28,48,0,True,gate57.stressor_robust_attribution.v1,True,conservative_guarded,0.002986354641874067,delta_capacity_Ah,0.75
D2_adaptive_R2_F4_conservative,F4_state_log_age_scalar,10,0,0.1801047134789045,0.060112551994885334,0.0030704074994639995,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,1,voltage_window_holdout_fold,28,48,0,False,gate57.stressor_robust_attribution.v1,False,conservative_guarded,-0.12703430597944051,delta_capacity_Ah,1.0
D3_adaptive_R2_F8_conservative,F8_timestamp_weighted_stress,10,0,0.05333494664083098,0.06779512467253627,0.001028807785412081,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,1,voltage_window_holdout_fold,28,48,0,False,gate57.stressor_robust_attribution.v1,True,conservative_guarded,-0.002306138855418896,delta_capacity_Ah,0.25
