run_scope,model_level,target,split_name,from_feature_group,to_feature_group,from_condition_mean_mae,to_condition_mean_mae,condition_mean_mae_gain,from_worst_condition_mae,to_worst_condition_mae,worst_condition_mae_gain
primary,L1_ridge,delta_capacity_Ah,temperature_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.08963935948895571,0.12821762843635254,-0.03857826894739683,0.3402938410007543,0.3153496159926685,0.024944225008085852
primary,L1_ridge,delta_capacity_Ah,voltage_window_holdout_fold,F1_state_time,F2_state_exposure,0.10535435418118315,0.1056911526925119,-0.0003367985113287564,0.48654323462862165,0.4696592629395904,0.01688397168903122
primary,L1_ridge,delta_capacity_Ah,voltage_window_holdout_fold,F2_state_exposure,F3_state_nominal,0.1056911526925119,0.08655442908297693,0.019136723609534972,0.4696592629395904,0.34895331643321925,0.12070594650637118
primary,L1_ridge,delta_capacity_Ah,voltage_window_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.08655442908297693,0.13036529017138326,-0.04381086108840633,0.34895331643321925,0.6039430922987612,-0.25498977586554195
primary,L2_hist_gradient_boosting,capacity_Ah_k1,c_rate_holdout_fold,F1_state_time,F2_state_exposure,0.2523882641046283,0.258130115897997,-0.005741851793368724,0.3750528548937256,0.38968299995600825,-0.014630145062282662
primary,L2_hist_gradient_boosting,capacity_Ah_k1,c_rate_holdout_fold,F2_state_exposure,F3_state_nominal,0.258130115897997,0.2577120154604516,0.00041810043754542114,0.38968299995600825,0.3786410378775122,0.01104196207849606
primary,L2_hist_gradient_boosting,capacity_Ah_k1,c_rate_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.2577120154604516,0.2557787024709196,0.0019333129895319767,0.3786410378775122,0.3898957834045215,-0.011254745527009336
primary,L2_hist_gradient_boosting,capacity_Ah_k1,condition_fold,F1_state_time,F2_state_exposure,0.17754289265182838,0.17922386172081345,-0.001680969068985072,0.363307156981604,0.4129111900944344,-0.049604033112830404
primary,L2_hist_gradient_boosting,capacity_Ah_k1,condition_fold,F2_state_exposure,F3_state_nominal,0.17922386172081345,0.1794369015196386,-0.00021303979882514312,0.4129111900944344,0.4069286605479267,0.005982529546507687
primary,L2_hist_gradient_boosting,capacity_Ah_k1,condition_fold,F3_state_nominal,F4_state_log_age_scalar,0.1794369015196386,0.17946604297650648,-2.914145686788716e-05,0.4069286605479267,0.41186607922999346,-0.004937418682066763
primary,L2_hist_gradient_boosting,capacity_Ah_k1,profile_holdout_fold,F1_state_time,F2_state_exposure,0.17105529611098644,0.1682309530097362,0.0028243431012502374,0.3689291086851555,0.3789662524610856,-0.010037143775930124
primary,L2_hist_gradient_boosting,capacity_Ah_k1,profile_holdout_fold,F2_state_exposure,F3_state_nominal,0.1682309530097362,0.17101837407803885,-0.0027874210683026535,0.3789662524610856,0.38285645531411217,-0.0038902028530265476
primary,L2_hist_gradient_boosting,capacity_Ah_k1,profile_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.17101837407803885,0.16804581369635696,0.0029725603816818935,0.38285645531411217,0.38118738045489253,0.0016690748592196325
primary,L2_hist_gradient_boosting,capacity_Ah_k1,temperature_holdout_fold,F1_state_time,F2_state_exposure,0.18431478002342588,0.18419442821268975,0.00012035181073613566,0.37085123975753387,0.37612173154102635,-0.005270491783492481
primary,L2_hist_gradient_boosting,capacity_Ah_k1,temperature_holdout_fold,F2_state_exposure,F3_state_nominal,0.18419442821268975,0.18415352165184778,4.0906560841963424e-05,0.37612173154102635,0.37806367373563887,-0.0019419421946125226
primary,L2_hist_gradient_boosting,capacity_Ah_k1,temperature_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.18415352165184778,0.18307431214092285,0.0010792095109249389,0.37806367373563887,0.38250817071555454,-0.004444496979915669
primary,L2_hist_gradient_boosting,capacity_Ah_k1,voltage_window_holdout_fold,F1_state_time,F2_state_exposure,0.2098591720575317,0.21072218399732576,-0.000863011939794045,0.4077733827397812,0.41173463899984136,-0.003961256260060164
primary,L2_hist_gradient_boosting,capacity_Ah_k1,voltage_window_holdout_fold,F2_state_exposure,F3_state_nominal,0.21072218399732576,0.21264396370420754,-0.0019217797068817877,0.41173463899984136,0.4186422356337571,-0.0069075966339157135
primary,L2_hist_gradient_boosting,capacity_Ah_k1,voltage_window_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.21264396370420754,0.2123636154125745,0.00028034829163303687,0.4186422356337571,0.4182498845259451,0.00039235110781199456
primary,L2_hist_gradient_boosting,delta_capacity_Ah,c_rate_holdout_fold,F1_state_time,F2_state_exposure,0.23040030708912915,0.22927275414339673,0.001127552945732413,0.45703838859588997,0.44723576228315237,0.009802626312737595
primary,L2_hist_gradient_boosting,delta_capacity_Ah,c_rate_holdout_fold,F2_state_exposure,F3_state_nominal,0.22927275414339673,0.22069549869582494,0.008577255447571791,0.44723576228315237,0.38845757583878426,0.05877818644436811
primary,L2_hist_gradient_boosting,delta_capacity_Ah,c_rate_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.22069549869582494,0.20785548776282445,0.012840010933000495,0.38845757583878426,0.3849403589907088,0.0035172168480754884
primary,L2_hist_gradient_boosting,delta_capacity_Ah,condition_fold,F1_state_time,F2_state_exposure,0.09110161355395632,0.08945970759399642,0.0016419059599599023,0.4505598463983958,0.4299676678504833,0.02059217854791251
primary,L2_hist_gradient_boosting,delta_capacity_Ah,condition_fold,F2_state_exposure,F3_state_nominal,0.08945970759399642,0.08700195376832998,0.002457753825666445,0.4299676678504833,0.3649106351704061,0.06505703268007718
