run_scope,model_level,feature_group,target,split_name,fold_count,mean_mae,mean_rmse,condition_mean_mae,condition_median_mae,worst_condition_mae,q10_q90_interval_coverage,q10_q90_interval_width_mean,pinball_loss_q10,pinball_loss_q50,pinball_loss_q90,test_rows,test_parameter_sets
primary,L3_quantile_hist_gradient_boosting,F1_state_time,delta_capacity_Ah,condition_fold,5,0.02844233596143239,0.08029222646378717,0.06472561642745871,0.03960141199303739,0.3715247025305312,0.7490033372140854,0.08135131402927065,0.011952703036098236,0.014221167980716196,0.004816281636307013,3827,76
primary,L3_quantile_hist_gradient_boosting,F1_state_time,delta_capacity_Ah,profile_holdout_fold,1,0.04562235311261182,0.09504238630960321,0.0650826641509208,0.049044000662401555,0.17430907284748218,0.4773936170212766,0.0911572747592183,0.014563572779877403,0.02281117655630591,0.007356141068911573,752,12
primary,L3_quantile_hist_gradient_boosting,F1_state_time,delta_capacity_Ah,temperature_holdout_fold,2,0.035065103219616714,0.09877285715941467,0.07801136584261083,0.050847316691020335,0.34690650490452785,0.7355795148247979,0.07555764958749599,0.01487855659109158,0.017532551609808357,0.005737960140368417,1802,38
primary,L3_quantile_hist_gradient_boosting,F1_state_time,delta_capacity_Ah,voltage_window_holdout_fold,3,0.03618028762987458,0.07545412438395271,0.06851198014348868,0.0473733613870696,0.42694303598665995,0.5046415263422498,0.10439815745785613,0.01492223990170573,0.01809014381493729,0.007372465452908143,3827,76
primary,L3_quantile_hist_gradient_boosting,F2_state_exposure,capacity_Ah_k1,c_rate_holdout_fold,1,0.1396544576207716,0.2429988364732349,0.1978789366030549,0.16917686459191256,0.3959277013726396,0.6687898089171974,0.265911314552395,0.07114210893100963,0.0698272288103858,0.026127102685812927,157,12
primary,L3_quantile_hist_gradient_boosting,F2_state_exposure,capacity_Ah_k1,condition_fold,5,0.031845783466933716,0.09005483444811338,0.07076958012478922,0.042243658922652326,0.3788752591812552,0.8196723908595075,0.1621719962602543,0.013728034360073008,0.015922891733466858,0.010227124476122569,3827,76
primary,L3_quantile_hist_gradient_boosting,F2_state_exposure,capacity_Ah_k1,profile_holdout_fold,1,0.051544616205089926,0.09186651394843534,0.07207435326103713,0.05930489748837715,0.22927008690301756,0.8776595744680851,0.2368765631074375,0.017976136378733673,0.025772308102544963,0.015552135040657425,752,12
primary,L3_quantile_hist_gradient_boosting,F2_state_exposure,capacity_Ah_k1,temperature_holdout_fold,2,0.03778033720216552,0.10930833861682566,0.08488931291005214,0.056670288057213754,0.3317194659299319,0.8204851752021564,0.1600847405080068,0.01620746579874166,0.01889016860108276,0.011238908159656023,1802,38
primary,L3_quantile_hist_gradient_boosting,F2_state_exposure,capacity_Ah_k1,voltage_window_holdout_fold,3,0.06705765712287522,0.11286845822816693,0.10551668169109484,0.08213137565225191,0.47454966298435863,0.6030153830420832,0.29324171274694694,0.02498147914540241,0.03352882856143761,0.023293006465741516,3827,76
primary,L3_quantile_hist_gradient_boosting,F2_state_exposure,delta_capacity_Ah,c_rate_holdout_fold,1,0.1413111480372686,0.2416043491171112,0.20410763721772196,0.17300828755859432,0.42197164670244564,0.5859872611464968,0.18905137727960047,0.05949355744259824,0.0706555740186343,0.02075406101331078,157,12
