comparison_id,run_scope,candidate_model_level,reference_model_level,feature_group,target,split_name,heldout_fold,parameter_set,candidate_condition_mae,reference_condition_mae,condition_mae_gain,row_count
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,42,0.05135984920509248,0.051404613548844055,4.4764343751578506e-05,49
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,42,0.05135984920509248,0.051404613548844055,4.4764343751578506e-05,49
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,43,0.12031119684408215,0.12060451517514398,0.00029331833106183147,12
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,43,0.06492269199497051,0.06502987638379122,0.00010718438882070802,12
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,43,0.06492269199497051,0.06502987638379122,0.00010718438882070802,12
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,44,0.24947771696924625,0.24923958419947376,-0.00023813276977249775,6
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,44,0.12458734127576047,0.12376688522375841,-0.0008204560520020665,6
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,44,0.12458734127576047,0.12376688522375841,-0.0008204560520020665,6
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,53,0.05788668362671955,0.057910181757399856,2.3498130680303653e-05,44
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,53,0.06527300474806697,0.0652405523360598,-3.245241200716675e-05,44
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,53,0.06527300474806697,0.0652405523360598,-3.245241200716675e-05,44
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,54,0.029818340593447554,0.029856496920222617,3.8156326775062865e-05,46
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,54,0.05221123601347256,0.052119477329445385,-9.175868402717252e-05,46
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,54,0.05221123601347256,0.052119477329445385,-9.175868402717252e-05,46
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,55,0.07574708785676586,0.07592579634652724,0.00017870848976138387,22
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,55,0.0420459753172183,0.042335949518172836,0.00028997420095453613,22
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,55,0.0420459753172183,0.042335949518172836,0.00028997420095453613,22
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,56,0.17617021412949269,0.1759284451909129,-0.00024176893857977277,13
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,56,0.07653886684434798,0.07638758456947915,-0.00015128227486882473,13
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,56,0.07653886684434798,0.07638758456947915,-0.00015128227486882473,13
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,65,0.27654081313375256,0.2760323497953637,-0.000508463338388887,55
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,65,0.1323570728064923,0.13204818281811828,-0.00030888998837402815,55
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,65,0.1323570728064923,0.13204818281811828,-0.00030888998837402815,55
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,66,0.28426393792940924,0.2837155951134997,-0.0005483428159095416,84
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,66,0.09962890266638172,0.09932768015998861,-0.00030122250639311177,84
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,66,0.09962890266638172,0.09932768015998861,-0.00030122250639311177,84
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,67,0.6536234133555929,0.6530750705396834,-0.0005483428159095416,15
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,67,0.16058719671078744,0.1607558813143676,0.00016868460358016035,15
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,67,0.16058719671078744,0.1607558813143676,0.00016868460358016035,15
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,68,0.2894786791810291,0.2900779716467747,0.0005992924657455823,78
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,68,0.08793864909566798,0.08781057846895658,-0.00012807062671139902,78
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,68,0.08793864909566798,0.08781057846895658,-0.00012807062671139902,78
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,69,0.2686026885684697,0.2692019810342153,0.0005992924657455823,84
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,69,0.06708820792350585,0.0669296442904346,-0.00015856363307124866,84
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,69,0.06708820792350585,0.0669296442904346,-0.00015856363307124866,84
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,70,0.4914407553823151,0.49197345979631113,0.0005327044139960546,18
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,70,0.10725407047558755,0.10725407047558755,0.0,18
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,70,0.10725407047558755,0.10725407047558755,0.0,18
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,71,0.2779408029581197,0.27788674599710383,-5.4056961015847005e-05,84
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,71,0.06697213792749183,0.06765424199901643,0.0006821040715245946,84
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,71,0.06697213792749183,0.06765424199901643,0.0006821040715245946,84
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,72,0.27480854173463204,0.2747544847736162,-5.4056961015847005e-05,84
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,72,0.04839385942741397,0.04898407936959774,0.0005902199421837714,84
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,72,0.04839385942741397,0.04898407936959774,0.0005902199421837714,84
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,73,0.5052039531252579,0.505149896164242,-5.4056961015902516e-05,35
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,73,0.0560452922505834,0.05610778612681463,6.24938762312302e-05,35
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,73,0.0560452922505834,0.05610778612681463,6.24938762312302e-05,35
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,74,0.32777387691569976,0.32762463163940403,-0.0001492452762957286,48
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,74,0.09086287190946273,0.09076941272537226,-9.345918409046916e-05,48
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,74,0.09086287190946273,0.09076941272537226,-9.345918409046916e-05,48
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,75,0.2702401317745407,0.270090886498245,-0.0001492452762957286,84
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,75,0.05122951411482365,0.05112832522377834,-0.00010118889104530904,84
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,75,0.05122951411482365,0.05112832522377834,-0.00010118889104530904,84
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,76,0.4141466795129794,0.41399743423668367,-0.0001492452762957286,83
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,76,0.06599931010388756,0.06589547973576676,-0.00010383036812079693,83
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,76,0.06599931010388756,0.06589547973576676,-0.00010383036812079693,83
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,21,0.04114490615937668,0.04116477617758341,1.9870018206732953e-05,43
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,21,0.04785331619192639,0.04759920787343723,-0.00025410831848916154,43
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,21,0.04785331619192639,0.04759920787343723,-0.00025410831848916154,43
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,22,0.095985490235181,0.09571010964310003,-0.0002753805920809732,22
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,22,0.13536449487263053,0.13574509212791144,0.0003805972552809178,22
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,22,0.13536449487263053,0.13574509212791144,0.0003805972552809178,22
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,23,0.3087481173426993,0.3087481173426993,0.0,6
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,23,0.2067620539837359,0.20676205398373593,2.7755575615628914e-17,6
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,23,0.2067620539837359,0.20676205398373593,2.7755575615628914e-17,6
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,24,0.1665544324825678,0.17987446752688535,0.013320035044317557,4
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,24,0.045143713377400474,0.04316925829267616,-0.001974455084724311,4
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,24,0.045143713377400474,0.04316925829267616,-0.001974455084724311,4
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,25,0.0290657516244571,0.029092006565107794,2.6254940650692615e-05,67
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,25,0.145430673988449,0.14510944705485462,-0.00032122693359437626,67
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,25,0.145430673988449,0.14510944705485462,-0.00032122693359437626,67
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,26,0.053012160315413864,0.05493906929233202,0.0019269089769181555,33
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,26,0.1643732364563448,0.1649568189144422,0.0005835824580973925,33
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,26,0.1643732364563448,0.1649568189144422,0.0005835824580973925,33
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,27,0.1332700833822835,0.13451112018907496,0.0012410368067914679,15
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,27,0.15522400006329526,0.15497966808698493,-0.00024433197631032466,15
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,27,0.15522400006329526,0.15497966808698493,-0.00024433197631032466,15
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,28,0.3119356900127889,0.3163757016942281,0.004440011681439149,9
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,28,0.1636376572689505,0.16254073777743697,-0.001096919491513526,9
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,28,0.1636376572689505,0.16254073777743697,-0.001096919491513526,9
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,33,0.043390543633970616,0.04348039608311645,8.985244914583301e-05,67
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,33,0.03106950755947101,0.030901207965055518,-0.00016829959441549275,67
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,33,0.03106950755947101,0.030901207965055518,-0.00016829959441549275,67
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,34,0.0481636557495216,0.05019113001023348,0.002027474260711884,44
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,34,0.04591807916892677,0.04580346309119281,-0.0001146160777339561,44
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,34,0.04591807916892677,0.04580346309119281,-0.0001146160777339561,44
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,35,0.09687390567875688,0.08976070159731378,-0.0071132040814431,11
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,35,0.13980937267830765,0.13899522231664793,-0.0008141503616597157,11
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,35,0.13980937267830765,0.13899522231664793,-0.0008141503616597157,11
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,36,0.25433656035127006,0.25433656035127,-5.551115123125783e-17,6
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,36,0.2315662886975436,0.2315662886975436,0.0,6
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,36,0.2315662886975436,0.2315662886975436,0.0,6
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,37,0.019371439801889934,0.019534546341349244,0.00016310653945931022,84
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,37,0.09298738752203493,0.09259855742459225,-0.0003888300974426856,84
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,37,0.09298738752203493,0.09259855742459225,-0.0003888300974426856,84
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,38,0.050917979401474384,0.053694045777774216,0.002776066376299832,60
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,38,0.10077033409140831,0.10144598283437124,0.0006756487429629282,60
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,38,0.10077033409140831,0.10144598283437124,0.0006756487429629282,60
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,39,0.10136193745358575,0.09345127113134621,-0.007910666322239537,21
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,39,0.12913803197227572,0.12846788099431092,-0.0006701509779648007,21
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,39,0.12913803197227572,0.12846788099431092,-0.0006701509779648007,21
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,40,0.20828815070785162,0.21817155224144738,0.009883401533595765,15
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,40,0.1619393635858877,0.16099101555919004,-0.0009483480266976596,15
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,40,0.1619393635858877,0.16099101555919004,-0.0009483480266976596,15
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,45,0.01763570364284782,0.01717216134552982,-0.0004635422973180009,84
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,45,0.021838748942605683,0.021634518360588596,-0.000204230582017087,84
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,45,0.021838748942605683,0.021634518360588596,-0.000204230582017087,84
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,46,0.033100347671679096,0.03429629845180089,0.0011959507801217947,84
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,46,0.030456069153495587,0.03047821571988864,2.214656639305465e-05,84
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,46,0.030456069153495587,0.03047821571988864,2.214656639305465e-05,84
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,47,0.07612278304986991,0.06355729041623188,-0.012565492633638028,31
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,47,0.09789468332918481,0.09698434618832873,-0.0009103371408560879,31
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,47,0.09789468332918481,0.09698434618832873,-0.0009103371408560879,31
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,48,0.189220000250826,0.19779385263528354,0.008573852384457542,10
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,48,0.16500744480590254,0.1638784768512021,-0.0011289679547004383,10
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,48,0.16500744480590254,0.1638784768512021,-0.0011289679547004383,10
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,49,0.011406891837234796,0.011095619207920796,-0.0003112726293139998,84
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,49,0.0630239814498339,0.06278571243748063,-0.00023826901235327047,84
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,49,0.0630239814498339,0.06278571243748063,-0.00023826901235327047,84
