parameter_set,checkup_k_next,target,n_replicates,n_intervals,condition_mean,condition_median,condition_std,replicate_spread,tolerance_low,tolerance_high,aging_mode,nominal_temperature_C,voltage_window_family,nominal_charge_C_rate,c_rate_holdout_fold,profile_holdout_fold
37,21,delta_capacity_Ah,3,3,-0.01702733333333321,-0.016713999999999896,0.0008532961580442405,0.0016179999999996753,-0.017992999999999704,-0.01637500000000003,cyclic,10.0,approx_10_90,0.33,0,0
37,22,capacity_Ah_k1,3,3,2.271511,2.269198,0.010235422951690807,0.020074999999999843,2.26263,2.282705,cyclic,10.0,approx_10_90,0.33,0,0
37,22,delta_capacity_Ah,3,3,-0.018239666666666654,-0.018299999999999983,0.0007692764999227404,0.001535000000000064,-0.01897700000000002,-0.017441999999999958,cyclic,10.0,approx_10_90,0.33,0,0
37,23,capacity_Ah_k1,3,3,2.2558336666666667,2.253785,0.009737004279208905,0.019147999999999943,2.247284,2.266432,cyclic,10.0,approx_10_90,0.33,0,0
37,23,delta_capacity_Ah,3,3,-0.015677333333333248,-0.015412999999999677,0.0005169490626100225,0.0009269999999999001,-0.016272999999999982,-0.015346000000000082,cyclic,10.0,approx_10_90,0.33,0,0
37,24,capacity_Ah_k1,3,3,2.236685,2.2342,0.009163786062539921,0.017815000000000136,2.22902,2.246835,cyclic,10.0,approx_10_90,0.33,0,0
37,24,delta_capacity_Ah,3,3,-0.019148666666666852,-0.019585000000000186,0.0007661673011380774,0.0013329999999998066,-0.019597000000000087,-0.01826400000000028,cyclic,10.0,approx_10_90,0.33,0,0
37,25,capacity_Ah_k1,3,3,2.2150149999999997,2.210859,0.01255400258881603,0.02405400000000002,2.205066,2.22912,cyclic,10.0,approx_10_90,0.33,0,0
37,25,delta_capacity_Ah,3,3,-0.021669999999999856,-0.01816099999999965,0.006467859073913212,0.011419000000000068,-0.029133999999999993,-0.017714999999999925,cyclic,10.0,approx_10_90,0.33,0,0
37,26,capacity_Ah_k1,3,3,2.192172333333333,2.19444,0.021022430029217182,0.041860999999999926,2.170108,2.211969,cyclic,10.0,approx_10_90,0.33,0,0
37,26,delta_capacity_Ah,3,3,-0.022842666666666716,-0.01715100000000014,0.010498568108715271,0.018539000000000083,-0.034958000000000045,-0.01641899999999996,cyclic,10.0,approx_10_90,0.33,0,0
37,27,capacity_Ah_k1,3,3,2.1580706666666667,2.171404,0.03668278148305189,0.06963600000000003,2.116586,2.186222,cyclic,10.0,approx_10_90,0.33,0,0
37,27,delta_capacity_Ah,3,3,-0.03410166666666677,-0.025746999999999964,0.01687303737722796,0.03048599999999979,-0.05352200000000007,-0.02303600000000028,cyclic,10.0,approx_10_90,0.33,0,0
37,28,capacity_Ah_k1,3,3,2.0716956666666664,2.08186,0.06970851385830379,0.138301,1.997463,2.135764,cyclic,10.0,approx_10_90,0.33,0,0
37,28,delta_capacity_Ah,3,3,-0.08637499999999994,-0.08954400000000007,0.034442016157594485,0.06866499999999998,-0.11912299999999987,-0.05045799999999989,cyclic,10.0,approx_10_90,0.33,0,0
38,1,capacity_Ah_k1,3,3,2.8938623333333333,2.89261,0.004599204750098937,0.008938999999999808,2.890019,2.898958,cyclic,10.0,approx_10_90,0.33,0,0
38,1,delta_capacity_Ah,3,3,-0.05003399999999999,-0.05024499999999987,0.0048769245431931505,0.00974699999999995,-0.05480200000000002,-0.04505500000000007,cyclic,10.0,approx_10_90,0.33,0,0
38,2,capacity_Ah_k1,3,3,2.8097956666666666,2.813029,0.006802090438485326,0.012398000000000131,2.80198,2.814378,cyclic,10.0,approx_10_90,0.33,0,0
38,2,delta_capacity_Ah,3,3,-0.08406666666666673,-0.08457999999999988,0.004252302239179797,0.008458000000000077,-0.0880390000000002,-0.07958100000000012,cyclic,10.0,approx_10_90,0.33,0,0
38,3,capacity_Ah_k1,3,3,2.741350333333333,2.745619,0.007877313776493389,0.013911999999999924,2.73226,2.746172,cyclic,10.0,approx_10_90,0.33,0,0
38,3,delta_capacity_Ah,3,3,-0.06844533333333318,-0.06875900000000001,0.001457045755401491,0.00286300000000006,-0.06971999999999978,-0.06685699999999972,cyclic,10.0,approx_10_90,0.33,0,0
38,4,capacity_Ah_k1,3,3,2.687524,2.691376,0.01036641948794271,0.019629999999999814,2.675783,2.695413,cyclic,10.0,approx_10_90,0.33,0,0
38,4,delta_capacity_Ah,3,3,-0.053826333333333455,-0.05424300000000004,0.002881681684942486,0.00571799999999989,-0.05647700000000011,-0.05075900000000022,cyclic,10.0,approx_10_90,0.33,0,0
38,5,capacity_Ah_k1,3,3,2.6387750000000003,2.643031,0.012345066868996902,0.023564000000000362,2.624865,2.648429,cyclic,10.0,approx_10_90,0.33,0,0
38,5,delta_capacity_Ah,3,3,-0.04874899999999993,-0.04834499999999986,0.0019978741201590058,0.003934000000000548,-0.05091800000000024,-0.04698399999999969,cyclic,10.0,approx_10_90,0.33,0,0
38,6,capacity_Ah_k1,3,3,2.5930706666666663,2.595738,0.013659735331745386,0.026926000000000005,2.578274,2.6052,cyclic,10.0,approx_10_90,0.33,0,0
38,6,delta_capacity_Ah,3,3,-0.04570433333333342,-0.04659099999999983,0.002172247070048231,0.0040640000000000676,-0.04729300000000025,-0.043229000000000184,cyclic,10.0,approx_10_90,0.33,0,0
38,7,capacity_Ah_k1,3,3,2.5498903333333334,2.552111,0.017597402772379096,0.034984000000000126,2.531288,2.566272,cyclic,10.0,approx_10_90,0.33,0,0
38,7,delta_capacity_Ah,3,3,-0.04318033333333323,-0.04362699999999986,0.004047526940408649,0.00805800000000012,-0.04698599999999997,-0.03892799999999985,cyclic,10.0,approx_10_90,0.33,0,0
38,8,capacity_Ah_k1,3,3,2.5069,2.507825,0.021095715181050446,0.042161000000000115,2.485357,2.527518,cyclic,10.0,approx_10_90,0.33,0,0
38,8,delta_capacity_Ah,3,3,-0.04299033333333332,-0.04428600000000005,0.0037598399345362323,0.007176999999999989,-0.045930999999999944,-0.038753999999999955,cyclic,10.0,approx_10_90,0.33,0,0
38,9,capacity_Ah_k1,3,3,2.464043333333333,2.463769,0.02434265939319971,0.04868300000000003,2.439839,2.488522,cyclic,10.0,approx_10_90,0.33,0,0
38,9,delta_capacity_Ah,3,3,-0.04285666666666662,-0.04405599999999987,0.0034224145472652673,0.006521999999999917,-0.04551799999999995,-0.03899600000000003,cyclic,10.0,approx_10_90,0.33,0,0
38,10,capacity_Ah_k1,3,3,2.422466333333333,2.420276,0.026329917438786817,0.052522999999999875,2.3973,2.449823,cyclic,10.0,approx_10_90,0.33,0,0
38,10,delta_capacity_Ah,3,3,-0.0415770000000002,-0.042539000000000105,0.0025376548228629877,0.004793999999999965,-0.043493000000000226,-0.03869900000000026,cyclic,10.0,approx_10_90,0.33,0,0
38,11,capacity_Ah_k1,3,3,2.382369,2.378547,0.02746914858527651,0.054537999999999975,2.357011,2.411549,cyclic,10.0,approx_10_90,0.33,0,0
38,11,delta_capacity_Ah,3,3,-0.04009733333333321,-0.04028900000000002,0.0017354562320418705,0.003454999999999764,-0.04172899999999968,-0.03827399999999992,cyclic,10.0,approx_10_90,0.33,0,0
38,12,capacity_Ah_k1,3,3,2.345625,2.340293,0.027809056024971406,0.05484599999999995,2.320868,2.375714,cyclic,10.0,approx_10_90,0.33,0,0
38,12,delta_capacity_Ah,3,3,-0.03674400000000011,-0.036143000000000036,0.0013167349771310373,0.002419000000000171,-0.03825400000000023,-0.03583500000000006,cyclic,10.0,approx_10_90,0.33,0,0
38,13,capacity_Ah_k1,3,3,2.3088603333333335,2.303205,0.02838177288918585,0.05591199999999974,2.283732,2.339644,cyclic,10.0,approx_10_90,0.33,0,0
38,13,delta_capacity_Ah,3,3,-0.03676466666666656,-0.03708799999999979,0.0006020775143892781,0.0010659999999997893,-0.037135999999999836,-0.036070000000000046,cyclic,10.0,approx_10_90,0.33,0,0
38,14,capacity_Ah_k1,3,3,2.2730460000000003,2.26636,0.02882161867418261,0.05646799999999974,2.248155,2.304623,cyclic,10.0,approx_10_90,0.33,0,0
38,14,delta_capacity_Ah,3,3,-0.035814333333333316,-0.03557699999999997,0.0009348739665502417,0.0018240000000000478,-0.03684500000000002,-0.03502099999999997,cyclic,10.0,approx_10_90,0.33,0,0
38,15,capacity_Ah_k1,3,3,2.2377103333333337,2.229575,0.028158638200973696,0.054526000000000074,2.214515,2.269041,cyclic,10.0,approx_10_90,0.33,0,0
38,15,delta_capacity_Ah,3,3,-0.035335666666666654,-0.03558199999999978,0.0015869046390168452,0.0031449999999999534,-0.03678500000000007,-0.033640000000000114,cyclic,10.0,approx_10_90,0.33,0,0
38,16,capacity_Ah_k1,3,3,2.205983,2.197122,0.028243971622277177,0.05436299999999994,2.183232,2.237595,cyclic,10.0,approx_10_90,0.33,0,0
38,16,delta_capacity_Ah,3,3,-0.031727333333333586,-0.03144600000000031,0.0006337083977141057,0.0011700000000001154,-0.03245300000000029,-0.03128300000000017,cyclic,10.0,approx_10_90,0.33,0,0
38,17,capacity_Ah_k1,3,3,2.1657573333333335,2.157925,0.03495885888202504,0.06858900000000023,2.135379,2.203968,cyclic,10.0,approx_10_90,0.33,0,0
38,17,delta_capacity_Ah,3,3,-0.04022566666666642,-0.039196999999999704,0.007168569266829714,0.014226000000000294,-0.04785299999999992,-0.03362699999999963,cyclic,10.0,approx_10_90,0.33,0,0
38,18,capacity_Ah_k1,3,3,2.015947,2.071182,0.1909452919320085,0.36971299999999974,1.803473,2.173186,cyclic,10.0,approx_10_90,0.33,0,0
38,18,delta_capacity_Ah,3,3,-0.14981033333333346,-0.08674300000000024,0.16016251822549885,0.3011239999999995,-0.3319059999999998,-0.03078200000000031,cyclic,10.0,approx_10_90,0.33,0,0
38,19,capacity_Ah_k1,3,3,1.6950453333333335,1.754518,0.468850578254238,0.932026,1.199296,2.131322,cyclic,10.0,approx_10_90,0.33,0,0
38,19,delta_capacity_Ah,3,3,-0.32090166666666664,-0.31666399999999983,0.2811804507008505,0.5623130000000003,-0.6041770000000002,-0.0418639999999999,cyclic,10.0,approx_10_90,0.33,0,0
38,20,capacity_Ah_k1,2,2,1.768211,1.768211,0.24119695148985615,0.3411040000000001,1.597659,1.938763,cyclic,10.0,approx_10_90,0.33,0,0
38,20,delta_capacity_Ah,2,2,-0.174709,-0.174709,0.025243712088359637,0.03569999999999984,-0.19255899999999992,-0.15685900000000008,cyclic,10.0,approx_10_90,0.33,0,0
38,21,capacity_Ah_k1,1,1,1.70259,1.70259,0.0,0.0,1.70259,1.70259,cyclic,10.0,approx_10_90,0.33,0,0
38,21,delta_capacity_Ah,1,1,-0.23617299999999997,-0.23617299999999997,0.0,0.0,-0.23617299999999997,-0.23617299999999997,cyclic,10.0,approx_10_90,0.33,0,0
39,1,capacity_Ah_k1,3,3,2.8800559999999997,2.883884,0.007721843303253506,0.013948000000000071,2.871168,2.885116,cyclic,10.0,approx_10_90,1.0,0,0
39,1,delta_capacity_Ah,3,3,-0.07655666666666668,-0.07719699999999996,0.004639758865860912,0.00921300000000036,-0.08084300000000022,-0.07162999999999986,cyclic,10.0,approx_10_90,1.0,0,0
39,2,capacity_Ah_k1,3,3,2.7587430000000004,2.763394,0.011058162279510933,0.020596999999999976,2.746119,2.766716,cyclic,10.0,approx_10_90,1.0,0,0
39,2,delta_capacity_Ah,3,3,-0.12131299999999993,-0.12049000000000021,0.0034000436761899605,0.006648999999999905,-0.12504899999999974,-0.11839999999999984,cyclic,10.0,approx_10_90,1.0,0,0
39,3,capacity_Ah_k1,3,3,2.66128,2.664093,0.011900515913186215,0.0232969999999999,2.648225,2.671522,cyclic,10.0,approx_10_90,1.0,0,0
39,3,delta_capacity_Ah,3,3,-0.09746300000000015,-0.09789400000000015,0.0020871470959181846,0.004106999999999861,-0.09930100000000008,-0.09519400000000022,cyclic,10.0,approx_10_90,1.0,0,0
39,4,capacity_Ah_k1,3,3,2.5803286666666665,2.583461,0.013233513907248378,0.02590500000000029,2.56581,2.591715,cyclic,10.0,approx_10_90,1.0,0,0
39,4,delta_capacity_Ah,3,3,-0.0809513333333333,-0.08063200000000004,0.0013330027506850111,0.002608000000000388,-0.08241500000000013,-0.07980699999999974,cyclic,10.0,approx_10_90,1.0,0,0
39,5,capacity_Ah_k1,3,3,2.430399,2.417631,0.03306375610846419,0.06232000000000015,2.405623,2.467943,cyclic,10.0,approx_10_90,1.0,0,0
39,5,delta_capacity_Ah,3,3,-0.14992966666666666,-0.14817899999999984,0.027075481793189318,0.054065999999999725,-0.17783799999999994,-0.12377200000000022,cyclic,10.0,approx_10_90,1.0,0,0
39,6,capacity_Ah_k1,3,3,2.0169563333333334,1.999073,0.10224378858558263,0.20212799999999986,1.924834,2.126962,cyclic,10.0,approx_10_90,1.0,0,0
39,6,delta_capacity_Ah,3,3,-0.4134426666666667,-0.40654999999999974,0.07614234107468283,0.15181599999999995,-0.49279700000000015,-0.3409810000000002,cyclic,10.0,approx_10_90,1.0,0,0
39,7,capacity_Ah_k1,3,3,1.589861,1.776839,0.3424532747164203,0.603502,1.194621,1.798123,cyclic,10.0,approx_10_90,1.0,0,0
39,7,delta_capacity_Ah,3,3,-0.4270953333333333,-0.35012299999999974,0.2728981236035406,0.5292629999999998,-0.730213,-0.20095000000000018,cyclic,10.0,approx_10_90,1.0,0,0
40,1,capacity_Ah_k1,3,3,2.852403333333333,2.853431,0.0030942537603326605,0.0059269999999997935,2.848926,2.854853,cyclic,10.0,approx_10_90,1.67,1,0
40,1,delta_capacity_Ah,3,3,-0.09380499999999999,-0.09568399999999988,0.007198828863086276,0.01402500000000062,-0.09987800000000036,-0.08585299999999974,cyclic,10.0,approx_10_90,1.67,1,0
40,2,capacity_Ah_k1,3,3,2.670419666666666,2.672636,0.046747920513466025,0.09341700000000008,2.622603,2.71602,cyclic,10.0,approx_10_90,1.67,1,0
40,2,delta_capacity_Ah,3,3,-0.18198366666666685,-0.18079500000000026,0.04968266579334614,0.09934399999999988,-0.23225000000000007,-0.1329060000000002,cyclic,10.0,approx_10_90,1.67,1,0
40,3,capacity_Ah_k1,3,3,2.345644333333333,2.248794,0.17533633109636262,0.30794699999999997,2.240096,2.548043,cyclic,10.0,approx_10_90,1.67,1,0
40,3,delta_capacity_Ah,3,3,-0.3247753333333332,-0.38250699999999993,0.13735513662886176,0.25586499999999957,-0.4238419999999996,-0.16797700000000004,cyclic,10.0,approx_10_90,1.67,1,0
40,4,capacity_Ah_k1,3,3,1.8953013333333333,1.840559,0.16379345103004975,0.31356499999999987,1.76589,2.079455,cyclic,10.0,approx_10_90,1.67,1,0
40,4,delta_capacity_Ah,3,3,-0.450343,-0.468588,0.04457773200825741,0.08336700000000041,-0.4829040000000002,-0.3995369999999998,cyclic,10.0,approx_10_90,1.67,1,0
40,5,capacity_Ah_k1,3,3,1.4009933333333333,1.196902,0.3558365202622313,0.617672,1.194203,1.811875,cyclic,10.0,approx_10_90,1.67,1,0
40,5,delta_capacity_Ah,3,3,-0.494308,-0.5716870000000001,0.19962241786182242,0.3760770000000002,-0.6436570000000001,-0.26757999999999993,cyclic,10.0,approx_10_90,1.67,1,0
41,1,capacity_Ah_k1,3,3,2.8362776666666663,2.834414,0.006069043609443963,0.011700999999999961,2.831359,2.84306,cyclic,25.0,approx_0_100,0.33,0,0
41,1,delta_capacity_Ah,3,3,-0.11113633333333321,-0.11114800000000002,0.007622506696181688,0.015245000000000175,-0.11875299999999989,-0.10350799999999971,cyclic,25.0,approx_0_100,0.33,0,0
41,2,capacity_Ah_k1,3,3,2.689607666666667,2.694921,0.010211517484357288,0.018232000000000248,2.677835,2.696067,cyclic,25.0,approx_0_100,0.33,0,0
41,2,delta_capacity_Ah,3,3,-0.14667,-0.1469929999999997,0.010074384199543004,0.020141000000000187,-0.15657900000000025,-0.13643800000000006,cyclic,25.0,approx_0_100,0.33,0,0
41,3,capacity_Ah_k1,3,3,2.6192290000000003,2.626839,0.014278899257295684,0.025333999999999968,2.602757,2.628091,cyclic,25.0,approx_0_100,0.33,0,0
41,3,delta_capacity_Ah,3,3,-0.07037866666666674,-0.06808199999999998,0.004070087140754196,0.00710199999999972,-0.07507799999999998,-0.06797600000000026,cyclic,25.0,approx_0_100,0.33,0,0
41,4,capacity_Ah_k1,3,3,2.4921279999999997,2.504364,0.023183489211074146,0.04123999999999972,2.46539,2.50663,cyclic,25.0,approx_0_100,0.33,0,0
41,4,delta_capacity_Ah,3,3,-0.127101,-0.12247500000000011,0.008905061257509526,0.015905999999999754,-0.1373669999999998,-0.12146100000000004,cyclic,25.0,approx_0_100,0.33,0,0
41,5,capacity_Ah_k1,3,3,2.4036709999999997,2.419961,0.028574391962034665,0.0496979999999998,2.370677,2.420375,cyclic,25.0,approx_0_100,0.33,0,0
41,5,delta_capacity_Ah,3,3,-0.08845700000000001,-0.08625499999999997,0.005496419561860279,0.010310000000000041,-0.09471300000000005,-0.084403,cyclic,25.0,approx_0_100,0.33,0,0
41,6,capacity_Ah_k1,3,3,2.3638386666666666,2.381461,0.030962889308546952,0.05388100000000007,2.328087,2.381968,cyclic,25.0,approx_0_100,0.33,0,0
41,6,delta_capacity_Ah,3,3,-0.039832333333333324,-0.03849999999999998,0.002388662038324785,0.00418300000000027,-0.04259000000000013,-0.03840699999999986,cyclic,25.0,approx_0_100,0.33,0,0
41,7,capacity_Ah_k1,3,3,2.3363216666666666,2.352804,0.0287086024796285,0.049817,2.303172,2.352989,cyclic,25.0,approx_0_100,0.33,0,0
41,7,delta_capacity_Ah,3,3,-0.027517000000000014,-0.02847199999999983,0.002279806790059214,0.004249000000000169,-0.02916400000000019,-0.02491500000000002,cyclic,25.0,approx_0_100,0.33,0,0
41,8,capacity_Ah_k1,3,3,2.315623,2.330457,0.027750626497432363,0.049195999999999795,2.283608,2.332804,cyclic,25.0,approx_0_100,0.33,0,0
41,8,delta_capacity_Ah,3,3,-0.020698666666666643,-0.02018500000000012,0.0014608772478662247,0.00278299999999998,-0.022346999999999895,-0.019563999999999915,cyclic,25.0,approx_0_100,0.33,0,0
41,9,capacity_Ah_k1,3,3,2.2983926666666665,2.311301,0.026830305483414252,0.04878099999999996,2.267548,2.316329,cyclic,25.0,approx_0_100,0.33,0,0
41,9,delta_capacity_Ah,3,3,-0.01723033333333331,-0.016474999999999795,0.0016805357280741948,0.0030960000000002097,-0.019156000000000173,-0.016059999999999963,cyclic,25.0,approx_0_100,0.33,0,0
41,10,capacity_Ah_k1,3,3,2.2823119999999997,2.294864,0.02877615790893577,0.053288000000000224,2.249392,2.30268,cyclic,25.0,approx_0_100,0.33,0,0
41,10,delta_capacity_Ah,3,3,-0.016080666666666705,-0.016436999999999813,0.0022745312337564857,0.004507000000000261,-0.018156000000000283,-0.013649000000000022,cyclic,25.0,approx_0_100,0.33,0,0
41,11,capacity_Ah_k1,3,3,2.265223,2.28052,0.031152606263360864,0.056390999999999636,2.229379,2.28577,cyclic,25.0,approx_0_100,0.33,0,0
41,11,delta_capacity_Ah,3,3,-0.01708899999999991,-0.016910000000000203,0.0028387358101801367,0.005668999999999702,-0.020012999999999614,-0.014343999999999912,cyclic,25.0,approx_0_100,0.33,0,0
41,12,capacity_Ah_k1,3,3,2.2342633333333333,2.251467,0.03180939374356775,0.05620899999999995,2.197557,2.253766,cyclic,25.0,approx_0_100,0.33,0,0
41,12,delta_capacity_Ah,3,3,-0.030959666666666646,-0.03182200000000002,0.0016537274059930855,0.002950999999999482,-0.0320039999999997,-0.029053000000000218,cyclic,25.0,approx_0_100,0.33,0,0
41,13,capacity_Ah_k1,3,3,2.168333,2.184603,0.033327098268526284,0.060404000000000124,2.129996,2.1904,cyclic,25.0,approx_0_100,0.33,0,0
41,13,delta_capacity_Ah,3,3,-0.0659303333333335,-0.06686399999999981,0.00224795603456411,0.004195000000000171,-0.06756100000000043,-0.06336600000000026,cyclic,25.0,approx_0_100,0.33,0,0
41,14,capacity_Ah_k1,3,3,2.105038,2.113033,0.03957292540361404,0.07792500000000002,2.062078,2.140003,cyclic,25.0,approx_0_100,0.33,0,0
41,14,delta_capacity_Ah,3,3,-0.06329499999999981,-0.0679179999999997,0.01131826307345789,0.02117300000000011,-0.07156999999999991,-0.0503969999999998,cyclic,25.0,approx_0_100,0.33,0,0
41,15,capacity_Ah_k1,3,3,2.051903333333333,2.074801,0.054158428340687015,0.10079499999999997,1.990057,2.090852,cyclic,25.0,approx_0_100,0.33,0,0
41,15,delta_capacity_Ah,3,3,-0.05313466666666685,-0.04915100000000017,0.01724315314359096,0.03378899999999985,-0.07202100000000011,-0.038232000000000266,cyclic,25.0,approx_0_100,0.33,0,0
41,16,capacity_Ah_k1,3,3,1.960577,2.042113,0.1564933452930188,0.27931400000000006,1.780152,2.059466,cyclic,25.0,approx_0_100,0.33,0,0
41,16,delta_capacity_Ah,3,3,-0.09132633333333325,-0.048738999999999866,0.1040414914605387,0.19457000000000013,-0.209905,-0.015334999999999877,cyclic,25.0,approx_0_100,0.33,0,0
41,17,capacity_Ah_k1,2,2,1.88868,1.88868,0.06686825986968715,0.09456600000000015,1.841397,1.935963,cyclic,25.0,approx_0_100,0.33,0,0
41,17,delta_capacity_Ah,2,2,-0.16210950000000002,-0.16210950000000002,0.054597835895757035,0.0772130000000002,-0.20071600000000012,-0.12350299999999992,cyclic,25.0,approx_0_100,0.33,0,0
41,18,capacity_Ah_k1,2,2,1.7027985,1.7027985,0.07251026487677444,0.10254499999999989,1.651526,1.754071,cyclic,25.0,approx_0_100,0.33,0,0
41,18,delta_capacity_Ah,2,2,-0.18588150000000003,-0.18588150000000003,0.005642005007087276,0.007978999999999736,-0.1898709999999999,-0.18189200000000016,cyclic,25.0,approx_0_100,0.33,0,0
41,19,capacity_Ah_k1,2,2,1.561949,1.561949,0.040610556657105744,0.05743199999999993,1.533233,1.590665,cyclic,25.0,approx_0_100,0.33,0,0
41,19,delta_capacity_Ah,2,2,-0.14084949999999996,-0.14084949999999996,0.03189970821966869,0.04511299999999996,-0.16340599999999994,-0.11829299999999998,cyclic,25.0,approx_0_100,0.33,0,0
41,20,capacity_Ah_k1,2,2,1.433443,1.433443,0.05328473860309346,0.07535599999999998,1.395765,1.471121,cyclic,25.0,approx_0_100,0.33,0,0
41,20,delta_capacity_Ah,2,2,-0.12850600000000012,-0.12850600000000012,0.012674181945987715,0.01792400000000005,-0.13746800000000015,-0.1195440000000001,cyclic,25.0,approx_0_100,0.33,0,0
42,1,capacity_Ah_k1,3,3,2.799137333333333,2.801251,0.0053813892568123235,0.010121000000000269,2.79302,2.803141,cyclic,25.0,approx_0_100,0.33,0,0
42,1,delta_capacity_Ah,3,3,-0.14460133333333328,-0.14078299999999988,0.011722564324128801,0.02249300000000032,-0.15775700000000015,-0.13526399999999983,cyclic,25.0,approx_0_100,0.33,0,0
42,2,capacity_Ah_k1,3,3,2.6229696666666666,2.627971,0.009954665756987268,0.01792600000000011,2.611506,2.629432,cyclic,25.0,approx_0_100,0.33,0,0
42,2,delta_capacity_Ah,3,3,-0.17616766666666672,-0.1737090000000001,0.01253023883784101,0.024696000000000495,-0.18974500000000027,-0.16504899999999978,cyclic,25.0,approx_0_100,0.33,0,0
42,3,capacity_Ah_k1,3,3,2.4353200000000004,2.444601,0.022687939373155906,0.04243299999999994,2.409463,2.451896,cyclic,25.0,approx_0_100,0.33,0,0
42,3,delta_capacity_Ah,3,3,-0.18764966666666658,-0.18483099999999997,0.013211469158777538,0.02596799999999977,-0.20204299999999975,-0.17607499999999998,cyclic,25.0,approx_0_100,0.33,0,0
42,4,capacity_Ah_k1,3,3,2.3531516666666668,2.342744,0.023871501090910238,0.04420899999999994,2.336251,2.38046,cyclic,25.0,approx_0_100,0.33,0,0
42,4,delta_capacity_Ah,3,3,-0.08216833333333347,-0.07321200000000028,0.017073993098666907,0.030420999999999587,-0.10185699999999986,-0.07143600000000028,cyclic,25.0,approx_0_100,0.33,0,0
42,5,capacity_Ah_k1,3,3,2.308961333333333,2.295316,0.02441097993390129,0.04272000000000009,2.294424,2.337144,cyclic,25.0,approx_0_100,0.33,0,0
42,5,delta_capacity_Ah,3,3,-0.04419033333333333,-0.04331599999999991,0.002901059174393614,0.005600999999999967,-0.047428000000000026,-0.04182700000000006,cyclic,25.0,approx_0_100,0.33,0,0
42,6,capacity_Ah_k1,3,3,2.2807226666666667,2.266976,0.024057164386796268,0.04181000000000035,2.266691,2.308501,cyclic,25.0,approx_0_100,0.33,0,0
42,6,delta_capacity_Ah,3,3,-0.028238666666666596,-0.028625000000000345,0.0006847965634650976,0.0011950000000000571,-0.028642999999999752,-0.027447999999999695,cyclic,25.0,approx_0_100,0.33,0,0
42,7,capacity_Ah_k1,3,3,2.2602273333333334,2.246635,0.02466821854802915,0.04335699999999987,2.245345,2.288702,cyclic,25.0,approx_0_100,0.33,0,0
42,7,delta_capacity_Ah,3,3,-0.02049533333333346,-0.020341000000000165,0.0007849626318067336,0.001546999999999521,-0.021345999999999865,-0.019799000000000344,cyclic,25.0,approx_0_100,0.33,0,0
42,8,capacity_Ah_k1,3,3,2.2425386666666665,2.230911,0.025105516930215455,0.04599500000000001,2.225355,2.27135,cyclic,25.0,approx_0_100,0.33,0,0
42,8,delta_capacity_Ah,3,3,-0.017688666666666613,-0.017351999999999812,0.002152834720393822,0.004265999999999881,-0.019989999999999952,-0.01572400000000007,cyclic,25.0,approx_0_100,0.33,0,0
42,9,capacity_Ah_k1,3,3,2.2202673333333336,2.215971,0.03203828525894182,0.0636429999999999,2.190594,2.254237,cyclic,25.0,approx_0_100,0.33,0,0
42,9,delta_capacity_Ah,3,3,-0.02227133333333331,-0.017113000000000156,0.010870800905790476,0.01982100000000031,-0.03476100000000004,-0.014939999999999731,cyclic,25.0,approx_0_100,0.33,0,0
42,10,capacity_Ah_k1,3,3,2.1823573333333335,2.202038,0.06997349809987585,0.13573199999999996,2.104651,2.240383,cyclic,25.0,approx_0_100,0.33,0,0
42,10,delta_capacity_Ah,3,3,-0.037909999999999965,-0.013933000000000195,0.04159781697397105,0.07208900000000007,-0.08594299999999988,-0.013853999999999811,cyclic,25.0,approx_0_100,0.33,0,0
42,11,capacity_Ah_k1,3,3,2.138511,2.188061,0.11862915784494117,0.22119199999999983,2.00314,2.224332,cyclic,25.0,approx_0_100,0.33,0,0
42,11,delta_capacity_Ah,3,3,-0.043846333333333355,-0.016051000000000037,0.049949831884935535,0.08753399999999978,-0.1015109999999999,-0.013977000000000128,cyclic,25.0,approx_0_100,0.33,0,0
42,12,capacity_Ah_k1,3,3,2.0381913333333332,2.177442,0.2656286695771625,0.4733520000000002,1.73189,2.205242,cyclic,25.0,approx_0_100,0.33,0,0
42,12,delta_capacity_Ah,3,3,-0.10031966666666658,-0.01908999999999983,0.1480905925450142,0.2606310000000005,-0.2712500000000002,-0.010618999999999712,cyclic,25.0,approx_0_100,0.33,0,0
42,13,capacity_Ah_k1,2,2,2.169779,2.169779,0.015484224294423156,0.021898000000000195,2.15883,2.180728,cyclic,25.0,approx_0_100,0.33,0,0
42,13,delta_capacity_Ah,2,2,-0.021563,-0.021563,0.0041733442225628985,0.005901999999999852,-0.024513999999999925,-0.018612000000000073,cyclic,25.0,approx_0_100,0.33,0,0
42,14,capacity_Ah_k1,2,2,2.1347745,2.1347745,0.011665140569234306,0.016496999999999762,2.126526,2.143023,cyclic,25.0,approx_0_100,0.33,0,0
42,14,delta_capacity_Ah,2,2,-0.035004500000000105,-0.035004500000000105,0.0038190837251888495,0.005401000000000433,-0.03770500000000032,-0.03230399999999989,cyclic,25.0,approx_0_100,0.33,0,0
42,15,capacity_Ah_k1,2,2,2.074357,2.074357,0.0037830212793480054,0.005349999999999966,2.071682,2.077032,cyclic,25.0,approx_0_100,0.33,0,0
