target,split_name,model_level,feature_group,parameter_set,n_predictions,model_mae,model_median_abs_error,mean_replicate_spread,model_mae_minus_replicate_spread,model_error_exceeds_spread
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,10,84,0.003080252626540302,0.0022980902241700827,0.001426392857142871,0.0016538597693974311,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,11,84,0.0026715433591000515,0.0013445206757965074,0.00342453571428574,-0.0007529923551856887,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,12,78,0.005082524450506037,0.00199906627251309,0.010468051282051194,-0.005385526831545157,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,13,84,0.0058221782007843795,0.0016859798209419765,0.0012066428571428922,0.004615535343641487,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,14,84,0.004513775846033054,0.003271178950952432,0.002251678571428574,0.0022620972746044796,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,15,78,0.011826938058550828,0.008741487859153109,0.009630576923076969,0.0021963611354738587,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,16,78,0.010912505523267512,0.008421738790705515,0.006917512820512812,0.0039949927027547,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,17,24,0.10058984628194363,0.07434233630834602,0.04842762500000014,0.05216222128194349,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,18,17,0.13350659564087963,0.12256635128860932,0.019173647058823688,0.11433294858205595,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,19,6,0.15893564013030717,0.16873081790701933,0.02166550000000045,0.13727014013030672,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,20,6,0.19163474451604792,0.18614509345102784,0.023139999999999827,0.1684947445160481,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,21,43,0.02988919814820914,0.009738257240294514,0.0121486046511628,0.01774059349704634,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,22,22,0.09166276160130761,0.03512651071198013,0.10192377272727272,-0.010261011125965114,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,23,6,0.320104808297976,0.2896219471076448,0.06294049999999995,0.25716430829797604,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,24,4,0.133552375375699,0.14245349384772898,0.04024725000000018,0.09330512537569882,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,25,67,0.022654695109074023,0.00838512647419825,0.015153358208955154,0.007501336900118869,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,26,33,0.05723002037567449,0.015730116908409135,0.040644545454545516,0.016585474921128975,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,27,15,0.1125626503142622,0.09018510194531079,0.17386340000000003,-0.06130074968573783,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,28,9,0.15899943385245166,0.053640890113098166,0.09072566666666655,0.06827376718578511,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,29,40,0.06849523957724471,0.058232634080571534,0.03582202500000005,0.03267321457724466,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,30,25,0.14866804515620458,0.11184290579645959,0.014881799999999919,0.13378624515620466,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,31,6,0.030996937257737677,0.011546086347935303,0.026061000000000112,0.004935937257737565,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,32,6,0.25804310295119304,0.2471678979212174,0.04494749999999981,0.21309560295119323,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,33,67,0.020755707778298216,0.006695721246011796,0.021164014925373148,-0.0004083071470749322,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,34,44,0.027447035449487525,0.01508008199303339,0.011697931818181719,0.015749103631305807,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,35,11,0.08337818656319385,0.030282260257568416,0.09914927272727275,-0.015771086164078907,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,36,6,0.3808866147733853,0.3618833114393383,0.04498800000000003,0.3358986147733853,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,37,84,0.010170748585638833,0.005656528876046412,0.00629624999999998,0.003874498585638853,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,38,60,0.022988407641693423,0.008552862626804734,0.04879385000000002,-0.025805442358306598,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,39,21,0.0814061196194831,0.025975003085958265,0.108246,-0.026839880380516892,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,40,15,0.07359652569587756,0.051088024915097785,0.16573560000000012,-0.09213907430412256,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,41,56,0.05521129287036142,0.047644392467042516,0.02403687500000001,0.031174417870361407,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,42,49,0.10797373963118087,0.08529050568319746,0.04197440816326533,0.06599933146791553,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,43,12,0.08500146838067339,0.08493227372737228,0.08332749999999989,0.0016739683806735045,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,44,6,0.10750794209536409,0.08063360697767019,0.18965549999999998,-0.08214755790463589,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,45,84,0.009778188733089131,0.006968606102134855,0.003774785714285673,0.006003403018803458,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,46,84,0.02288905842667569,0.0062186836098212135,0.03449153571428566,-0.01160247728760997,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,47,31,0.04681081478656798,0.017553489070925438,0.045908903225806465,0.0009019115607615119,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,48,10,0.0648791686995872,0.02301263004001701,0.08048940000000004,-0.01561023130041285,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,49,84,0.008190250320514288,0.005899207732138338,0.0023413571428570873,0.0058488931776572006,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,50,84,0.007047153241017963,0.006344097990060078,0.0015308571428571355,0.005516296098160827,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,51,63,0.019219935216813717,0.009360350860137503,0.032823317460317476,-0.01360338224350376,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,52,28,0.05953402946008839,0.025493132242494596,0.154814,-0.09527997053991161,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,53,44,0.05606334534634236,0.03525639025006273,0.05279686363636365,0.0032664817099787094,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,54,46,0.09289549564999774,0.07029679733677571,0.03132869565217398,0.061566799997823766,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,55,22,0.0996598245212832,0.06886545843378637,0.09646759090909099,0.0031922336121922162,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,56,13,0.09953911227383766,0.04212069615419345,0.12484269230769232,-0.02530358003385466,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,57,36,0.08158092276498494,0.014837030312589004,0.03098883333333326,0.05059208943165168,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,58,38,0.06644642136378279,0.014982118447114234,0.08409994736842098,-0.017653526004638195,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,59,19,0.14398800399131967,0.03764128907896901,0.13866394736842083,0.005324056622898837,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,60,16,0.1425724770265404,0.03547815219708801,0.3764292500000001,-0.2338567729734597,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,61,84,0.006148948308192621,0.00440217897520038,0.0029967142857141305,0.0031522340224784907,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,62,84,0.006375331699031468,0.005194915745082757,0.002102464285714272,0.004272867413317196,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,63,81,0.02806586876373179,0.010863833536399295,0.03717940740740742,-0.009113538643675628,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,64,38,0.03659815774496287,0.01951668155749858,0.050286210526315905,-0.013688052781353037,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,65,55,0.0881565009945096,0.04750323204316263,0.07603232727272725,0.012124173721782344,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,66,84,0.03529358852985746,0.021823323010057974,0.028583678571428645,0.006709909958428812,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,67,15,0.1293509326304817,0.08315805744410941,0.059086400000000074,0.07026453263048163,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,68,78,0.0540294751153848,0.038156858168272856,0.030558948717948693,0.023470526397436107,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,69,84,0.02246282551698525,0.015459232951932245,0.005980392857142802,0.016482432659842446,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,70,18,0.12886259010894502,0.04014446523112784,0.13889283333333333,-0.010030243224388308,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,71,84,0.01678945503190965,0.0064779763222644025,0.007760642857142889,0.00902881217476676,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,72,84,0.023412694410989192,0.01623694621211376,0.012172321428571544,0.011240372982417647,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,73,35,0.05124243498130881,0.025680917650586478,0.04537877142857138,0.00586366355273743,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,74,48,0.07087481454955226,0.026487211815758697,0.11455410416666663,-0.04367928961711437,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,75,84,0.013698468777063008,0.007214460714612771,0.00589482142857153,0.007803647348491478,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F1_state_time,76,83,0.026943143619488474,0.016455092558124745,0.03317474698795181,-0.006231603368463335,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,1,84,0.004208937757145031,0.002705557971127208,0.0007834999999999688,0.0034254377571450623,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,2,84,0.0027233416353962766,0.001984015112134055,0.00171457142857147,0.0010087702068248066,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,3,84,0.002058192720384668,0.0014458420879034407,0.0020002500000000844,5.7942720384583646e-05,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,4,84,0.002359844545983266,0.0017630704614571687,0.0019531785714284994,0.0004066659745547664,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,5,84,0.003207103638907096,0.002096995878275626,0.0008245714285714602,0.0023825322103356358,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,6,84,0.003316842681485096,0.0022840815471770397,0.0013745000000000246,0.0019423426814850716,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,7,84,0.0017545350577656115,0.0010735894100303983,0.0023098928571428606,-0.0005553577993772491,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,8,84,0.0028092634795273243,0.002182912344265657,0.0024859285714285656,0.0003233349080987587,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,9,84,0.0038857320739550064,0.002948933350715474,0.0009922142857143404,0.0028935177882406663,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,10,84,0.002843442130159009,0.002477159938402754,0.001426392857142871,0.0014170492730161378,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,11,84,0.002513913021932446,0.0012674808335422583,0.00342453571428574,-0.0009106226923532943,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,12,78,0.004802821106595671,0.002060545500731865,0.010468051282051194,-0.005665230175455523,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,13,84,0.002712699037990195,0.0015707821263341339,0.0012066428571428922,0.0015060561808473028,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,14,84,0.004858333289656609,0.004099019218976129,0.002251678571428574,0.0026066547182280347,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,15,78,0.017030050411552637,0.012080421219113496,0.009630576923076969,0.007399473488475668,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,16,78,0.011565414575702726,0.007280508836206567,0.006917512820512812,0.004647901755189914,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,17,24,0.09316454199638284,0.07434845697680109,0.04842762500000014,0.0447369169963827,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,18,17,0.15861661213999959,0.12194544550475755,0.019173647058823688,0.1394429650811759,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,19,6,0.07396816854898101,0.06180506118242077,0.02166550000000045,0.052302668548980566,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,20,6,0.15535636953803372,0.17515057459050376,0.023139999999999827,0.1322163695380339,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,21,43,0.027897945551804748,0.011688612314462249,0.0121486046511628,0.01574934090064195,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,22,22,0.0866043401354485,0.027212534293791786,0.10192377272727272,-0.015319432591824222,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,23,6,0.31407618998403136,0.2907662664346214,0.06294049999999995,0.2511356899840314,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,24,4,0.10607408885898881,0.10919027845784217,0.04024725000000018,0.06582683885898863,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,25,67,0.02262030948868882,0.008675404384535842,0.015153358208955154,0.007466951279733666,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,26,33,0.05436491834720447,0.013357443575962108,0.040644545454545516,0.013720372892658955,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,27,15,0.10884727388783366,0.05680574613699357,0.17386340000000003,-0.06501612611216637,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,28,9,0.14160401064306888,0.05372402969470441,0.09072566666666655,0.05087834397640233,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,29,40,0.07142888850620974,0.06640729102018342,0.03582202500000005,0.03560686350620969,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,30,25,0.15640480290963826,0.12720290001664175,0.014881799999999919,0.14152300290963835,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,31,6,0.04361240128494039,0.03747419408812919,0.026061000000000112,0.01755140128494028,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,32,6,0.2508969862307514,0.2535378585950474,0.04494749999999981,0.2059494862307516,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,33,67,0.019513260157680894,0.010083693727406636,0.021164014925373148,-0.0016507547676922543,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,34,44,0.03384564607070483,0.026403809152404638,0.011697931818181719,0.022147714252523112,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,35,11,0.08114773502335092,0.025448936052679685,0.09914927272727275,-0.018001537703921835,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,36,6,0.30872672327210743,0.26255425152009293,0.04498800000000003,0.2637387232721074,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,37,84,0.008723783211266621,0.004171384272241053,0.00629624999999998,0.0024275332112666413,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,38,60,0.02439130073537983,0.008081484478066477,0.04879385000000002,-0.02440254926462019,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,39,21,0.04719479525042384,0.019194474221890745,0.108246,-0.061051204749576156,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,40,15,0.07008318161970695,0.022683885434826606,0.16573560000000012,-0.09565241838029317,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,41,56,0.04628733091126106,0.04074687231065667,0.02403687500000001,0.02225045591126105,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,42,49,0.10671711334639788,0.08348301596751523,0.04197440816326533,0.06474270518313255,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,43,12,0.09207549924109508,0.09846197039760442,0.08332749999999989,0.008747999241095192,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,44,6,0.09658018594083351,0.045785125846685315,0.18965549999999998,-0.09307531405916647,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,45,84,0.011758775130274455,0.006537618314361655,0.003774785714285673,0.007983989415988782,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,46,84,0.02247241665863767,0.008022490736393603,0.03449153571428566,-0.012019119055647991,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,47,31,0.08110881219367726,0.05785311637648119,0.045908903225806465,0.03519990896787079,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,48,10,0.06571900279811557,0.01863858172301859,0.08048940000000004,-0.014770397201884472,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,49,84,0.00774720878574128,0.006682972478752002,0.0023413571428570873,0.0054058516428841935,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,50,84,0.009514767435381594,0.004197880154307824,0.0015308571428571355,0.007983910292524458,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,51,63,0.039612316132823636,0.034607119291693994,0.032823317460317476,0.006788998672506159,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,52,28,0.0643899695624751,0.029076816890550805,0.154814,-0.09042403043752491,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,53,44,0.07185899788865102,0.04982727623914483,0.05279686363636365,0.019062134252287373,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,54,46,0.07982730449643777,0.0704569647699505,0.03132869565217398,0.04849860884426379,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,55,22,0.13753079758555795,0.12289779073151842,0.09646759090909099,0.04106320667646696,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,56,13,0.09071605765650134,0.040679033926440566,0.12484269230769232,-0.03412663465119098,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,57,36,0.07068220267424306,0.009712230216901296,0.03098883333333326,0.039693369340909807,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,58,38,0.06380965935854067,0.016948509795569347,0.08409994736842098,-0.02029028800988031,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,59,19,0.128719688699847,0.029289645641686193,0.13866394736842083,-0.009944258668573819,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,60,16,0.12987804476251597,0.02186984033352777,0.3764292500000001,-0.24655120523748414,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,61,84,0.00627138825310121,0.0034410967003467635,0.0029967142857141305,0.00327467396738708,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,62,84,0.008550416337211394,0.0043305430936219046,0.002102464285714272,0.006447952051497122,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,63,81,0.02623601310539063,0.01606886003182713,0.03717940740740742,-0.010943394302016789,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,64,38,0.04836611680277831,0.03794344661539009,0.050286210526315905,-0.0019200937235375956,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,65,55,0.06951289905294082,0.030164535421583545,0.07603232727272725,-0.006519428219786433,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,66,84,0.02359121480846618,0.011141812716090906,0.028583678571428645,-0.004992463762962467,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,67,15,0.1394698576994898,0.10047521573728126,0.059086400000000074,0.08038345769948974,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,68,78,0.03354669098186762,0.020830639621981624,0.030558948717948693,0.0029877422639189265,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,69,84,0.015111321217394067,0.007770017641508892,0.005980392857142802,0.009130928360251265,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,70,18,0.1324269793330911,0.0760199531916933,0.13889283333333333,-0.006465854000242216,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,71,84,0.010417243964404839,0.007247945925492227,0.007760642857142889,0.00265660110726195,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,72,84,0.020482939099988613,0.01302350407357942,0.012172321428571544,0.008310617671417069,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,73,35,0.051596005886046924,0.025255197246079143,0.04537877142857138,0.006217234457475546,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,74,48,0.05964977858746706,0.023320813015298175,0.11455410416666663,-0.05490432557919957,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,75,84,0.012901980491218443,0.0071550432336849375,0.00589482142857153,0.0070071590626469135,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F2_state_exposure,76,83,0.0351133686270093,0.019361550459545657,0.03317474698795181,0.001938621639057489,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F3_state_nominal,1,84,0.003550535925522821,0.002635352485639821,0.0007834999999999688,0.0027670359255228525,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F3_state_nominal,2,84,0.002529144031430581,0.001770952061673629,0.00171457142857147,0.0008145726028591109,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F3_state_nominal,3,84,0.001965743959812167,0.0013211787217163543,0.0020002500000000844,-3.450604018791735e-05,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F3_state_nominal,4,84,0.0017394425253372662,0.0012743209756298389,0.0019531785714284994,-0.00021373604609123322,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F3_state_nominal,5,84,0.002723995196680943,0.0013620281265496951,0.0008245714285714602,0.001899423768109483,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F3_state_nominal,6,84,0.002492976174368767,0.0022874558161346072,0.0013745000000000246,0.0011184761743687423,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F3_state_nominal,7,84,0.00156039113535885,0.0007686218879729674,0.0023098928571428606,-0.0007495017217840107,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F3_state_nominal,8,84,0.0029818191215686095,0.0020597277951488685,0.0024859285714285656,0.0004958905501400439,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F3_state_nominal,9,84,0.003568541647458506,0.0031461448389572162,0.0009922142857143404,0.0025763273617441657,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F3_state_nominal,10,84,0.0018978706849896508,0.0016798271112741332,0.001426392857142871,0.0004714778278467797,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F3_state_nominal,11,84,0.0024313475329088173,0.0016719253857626504,0.00342453571428574,-0.000993188181376923,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F3_state_nominal,12,78,0.005342092183900272,0.001941124332553083,0.010468051282051194,-0.005125959098150922,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F3_state_nominal,13,84,0.004970573779067741,0.004498737358398327,0.0012066428571428922,0.0037639309219248485,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F3_state_nominal,14,84,0.004018986756357444,0.002985321396205453,0.002251678571428574,0.00176730818492887,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F3_state_nominal,15,78,0.014092273995288075,0.010651838704434272,0.009630576923076969,0.004461697072211106,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F3_state_nominal,16,78,0.009357970168552759,0.007403236945749606,0.006917512820512812,0.0024404573480399467,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F3_state_nominal,17,24,0.08674801488997647,0.06771399252695165,0.04842762500000014,0.038320389889976325,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F3_state_nominal,18,17,0.12266524034991641,0.08167226436089281,0.019173647058823688,0.10349159329109273,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F3_state_nominal,19,6,0.12280912300737652,0.11270157453501445,0.02166550000000045,0.10114362300737607,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F3_state_nominal,20,6,0.1965954839041262,0.1881176109173724,0.023139999999999827,0.17345548390412638,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F3_state_nominal,21,43,0.06350361167351294,0.05119817229243655,0.0121486046511628,0.051355007022350144,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F3_state_nominal,22,22,0.08934842804527787,0.01751869325928801,0.10192377272727272,-0.012575344681994852,False
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F3_state_nominal,23,6,0.23058788065845467,0.2115627448947242,0.06294049999999995,0.16764738065845472,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F3_state_nominal,24,4,0.08944625041578752,0.08697114273478515,0.04024725000000018,0.04919900041578734,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F3_state_nominal,25,67,0.02046050862146755,0.009179494566567761,0.015153358208955154,0.005307150412512396,True
delta_capacity_Ah,condition_fold,L2_hist_gradient_boosting,F3_state_nominal,26,33,0.05701564721850549,0.014181248936532692,0.040644545454545516,0.01637110176395997,True
