parameter_set,checkup_k_next,target,tolerance_low,tolerance_high,replicate_spread,n_replicates
38,17,delta_capacity_Ah,-0.04785299999999992,-0.03362699999999963,0.014226000000000294,3
38,18,capacity_Ah_k1,1.803473,2.173186,0.36971299999999974,3
38,18,delta_capacity_Ah,-0.3319059999999998,-0.03078200000000031,0.3011239999999995,3
38,19,capacity_Ah_k1,1.199296,2.131322,0.932026,3
38,19,delta_capacity_Ah,-0.6041770000000002,-0.0418639999999999,0.5623130000000003,3
38,20,capacity_Ah_k1,1.597659,1.938763,0.3411040000000001,2
38,20,delta_capacity_Ah,-0.19255899999999992,-0.15685900000000008,0.03569999999999984,2
38,21,capacity_Ah_k1,1.70259,1.70259,0.0,1
38,21,delta_capacity_Ah,-0.23617299999999997,-0.23617299999999997,0.0,1
39,1,capacity_Ah_k1,2.871168,2.885116,0.013948000000000071,3
39,1,delta_capacity_Ah,-0.08084300000000022,-0.07162999999999986,0.00921300000000036,3
39,2,capacity_Ah_k1,2.746119,2.766716,0.020596999999999976,3
39,2,delta_capacity_Ah,-0.12504899999999974,-0.11839999999999984,0.006648999999999905,3
39,3,capacity_Ah_k1,2.648225,2.671522,0.0232969999999999,3
39,3,delta_capacity_Ah,-0.09930100000000008,-0.09519400000000022,0.004106999999999861,3
39,4,capacity_Ah_k1,2.56581,2.591715,0.02590500000000029,3
39,4,delta_capacity_Ah,-0.08241500000000013,-0.07980699999999974,0.002608000000000388,3
39,5,capacity_Ah_k1,2.405623,2.467943,0.06232000000000015,3
39,5,delta_capacity_Ah,-0.17783799999999994,-0.12377200000000022,0.054065999999999725,3
39,6,capacity_Ah_k1,1.924834,2.126962,0.20212799999999986,3
39,6,delta_capacity_Ah,-0.49279700000000015,-0.3409810000000002,0.15181599999999995,3
39,7,capacity_Ah_k1,1.194621,1.798123,0.603502,3
39,7,delta_capacity_Ah,-0.730213,-0.20095000000000018,0.5292629999999998,3
40,1,capacity_Ah_k1,2.848926,2.854853,0.0059269999999997935,3
40,1,delta_capacity_Ah,-0.09987800000000036,-0.08585299999999974,0.01402500000000062,3
40,2,capacity_Ah_k1,2.622603,2.71602,0.09341700000000008,3
40,2,delta_capacity_Ah,-0.23225000000000007,-0.1329060000000002,0.09934399999999988,3
40,3,capacity_Ah_k1,2.240096,2.548043,0.30794699999999997,3
40,3,delta_capacity_Ah,-0.4238419999999996,-0.16797700000000004,0.25586499999999957,3
40,4,capacity_Ah_k1,1.76589,2.079455,0.31356499999999987,3
40,4,delta_capacity_Ah,-0.4829040000000002,-0.3995369999999998,0.08336700000000041,3
40,5,capacity_Ah_k1,1.194203,1.811875,0.617672,3
40,5,delta_capacity_Ah,-0.6436570000000001,-0.26757999999999993,0.3760770000000002,3
41,1,capacity_Ah_k1,2.831359,2.84306,0.011700999999999961,3
41,1,delta_capacity_Ah,-0.11875299999999989,-0.10350799999999971,0.015245000000000175,3
41,2,capacity_Ah_k1,2.677835,2.696067,0.018232000000000248,3
41,2,delta_capacity_Ah,-0.15657900000000025,-0.13643800000000006,0.020141000000000187,3
41,3,capacity_Ah_k1,2.602757,2.628091,0.025333999999999968,3
41,3,delta_capacity_Ah,-0.07507799999999998,-0.06797600000000026,0.00710199999999972,3
41,4,capacity_Ah_k1,2.46539,2.50663,0.04123999999999972,3
41,4,delta_capacity_Ah,-0.1373669999999998,-0.12146100000000004,0.015905999999999754,3
41,5,capacity_Ah_k1,2.370677,2.420375,0.0496979999999998,3
41,5,delta_capacity_Ah,-0.09471300000000005,-0.084403,0.010310000000000041,3
41,6,capacity_Ah_k1,2.328087,2.381968,0.05388100000000007,3
41,6,delta_capacity_Ah,-0.04259000000000013,-0.03840699999999986,0.00418300000000027,3
41,7,capacity_Ah_k1,2.303172,2.352989,0.049817,3
41,7,delta_capacity_Ah,-0.02916400000000019,-0.02491500000000002,0.004249000000000169,3
41,8,capacity_Ah_k1,2.283608,2.332804,0.049195999999999795,3
41,8,delta_capacity_Ah,-0.022346999999999895,-0.019563999999999915,0.00278299999999998,3
41,9,capacity_Ah_k1,2.267548,2.316329,0.04878099999999996,3
41,9,delta_capacity_Ah,-0.019156000000000173,-0.016059999999999963,0.0030960000000002097,3
41,10,capacity_Ah_k1,2.249392,2.30268,0.053288000000000224,3
41,10,delta_capacity_Ah,-0.018156000000000283,-0.013649000000000022,0.004507000000000261,3
41,11,capacity_Ah_k1,2.229379,2.28577,0.056390999999999636,3
41,11,delta_capacity_Ah,-0.020012999999999614,-0.014343999999999912,0.005668999999999702,3
41,12,capacity_Ah_k1,2.197557,2.253766,0.05620899999999995,3
41,12,delta_capacity_Ah,-0.0320039999999997,-0.029053000000000218,0.002950999999999482,3
41,13,capacity_Ah_k1,2.129996,2.1904,0.060404000000000124,3
41,13,delta_capacity_Ah,-0.06756100000000043,-0.06336600000000026,0.004195000000000171,3
41,14,capacity_Ah_k1,2.062078,2.140003,0.07792500000000002,3
41,14,delta_capacity_Ah,-0.07156999999999991,-0.0503969999999998,0.02117300000000011,3
41,15,capacity_Ah_k1,1.990057,2.090852,0.10079499999999997,3
41,15,delta_capacity_Ah,-0.07202100000000011,-0.038232000000000266,0.03378899999999985,3
41,16,capacity_Ah_k1,1.780152,2.059466,0.27931400000000006,3
41,16,delta_capacity_Ah,-0.209905,-0.015334999999999877,0.19457000000000013,3
41,17,capacity_Ah_k1,1.841397,1.935963,0.09456600000000015,2
41,17,delta_capacity_Ah,-0.20071600000000012,-0.12350299999999992,0.0772130000000002,2
41,18,capacity_Ah_k1,1.651526,1.754071,0.10254499999999989,2
41,18,delta_capacity_Ah,-0.1898709999999999,-0.18189200000000016,0.007978999999999736,2
41,19,capacity_Ah_k1,1.533233,1.590665,0.05743199999999993,2
41,19,delta_capacity_Ah,-0.16340599999999994,-0.11829299999999998,0.04511299999999996,2
41,20,capacity_Ah_k1,1.395765,1.471121,0.07535599999999998,2
41,20,delta_capacity_Ah,-0.13746800000000015,-0.1195440000000001,0.01792400000000005,2
42,1,capacity_Ah_k1,2.79302,2.803141,0.010121000000000269,3
42,1,delta_capacity_Ah,-0.15775700000000015,-0.13526399999999983,0.02249300000000032,3
42,2,capacity_Ah_k1,2.611506,2.629432,0.01792600000000011,3
42,2,delta_capacity_Ah,-0.18974500000000027,-0.16504899999999978,0.024696000000000495,3
42,3,capacity_Ah_k1,2.409463,2.451896,0.04243299999999994,3
42,3,delta_capacity_Ah,-0.20204299999999975,-0.17607499999999998,0.02596799999999977,3
42,4,capacity_Ah_k1,2.336251,2.38046,0.04420899999999994,3
42,4,delta_capacity_Ah,-0.10185699999999986,-0.07143600000000028,0.030420999999999587,3
42,5,capacity_Ah_k1,2.294424,2.337144,0.04272000000000009,3
42,5,delta_capacity_Ah,-0.047428000000000026,-0.04182700000000006,0.005600999999999967,3
42,6,capacity_Ah_k1,2.266691,2.308501,0.04181000000000035,3
42,6,delta_capacity_Ah,-0.028642999999999752,-0.027447999999999695,0.0011950000000000571,3
42,7,capacity_Ah_k1,2.245345,2.288702,0.04335699999999987,3
42,7,delta_capacity_Ah,-0.021345999999999865,-0.019799000000000344,0.001546999999999521,3
42,8,capacity_Ah_k1,2.225355,2.27135,0.04599500000000001,3
42,8,delta_capacity_Ah,-0.019989999999999952,-0.01572400000000007,0.004265999999999881,3
42,9,capacity_Ah_k1,2.190594,2.254237,0.0636429999999999,3
42,9,delta_capacity_Ah,-0.03476100000000004,-0.014939999999999731,0.01982100000000031,3
42,10,capacity_Ah_k1,2.104651,2.240383,0.13573199999999996,3
42,10,delta_capacity_Ah,-0.08594299999999988,-0.013853999999999811,0.07208900000000007,3
42,11,capacity_Ah_k1,2.00314,2.224332,0.22119199999999983,3
42,11,delta_capacity_Ah,-0.1015109999999999,-0.013977000000000128,0.08753399999999978,3
42,12,capacity_Ah_k1,1.73189,2.205242,0.4733520000000002,3
42,12,delta_capacity_Ah,-0.2712500000000002,-0.010618999999999712,0.2606310000000005,3
42,13,capacity_Ah_k1,2.15883,2.180728,0.021898000000000195,2
42,13,delta_capacity_Ah,-0.024513999999999925,-0.018612000000000073,0.005901999999999852,2
42,14,capacity_Ah_k1,2.126526,2.143023,0.016496999999999762,2
42,14,delta_capacity_Ah,-0.03770500000000032,-0.03230399999999989,0.005401000000000433,2
42,15,capacity_Ah_k1,2.071682,2.077032,0.005349999999999966,2
42,15,delta_capacity_Ah,-0.07134099999999988,-0.04949400000000015,0.021846999999999728,2
42,16,capacity_Ah_k1,1.897827,2.064007,0.16618000000000022,2
42,16,delta_capacity_Ah,-0.1738550000000001,-0.013024999999999842,0.16083000000000025,2
42,17,capacity_Ah_k1,1.961843,1.961843,0.0,1
42,17,delta_capacity_Ah,-0.10216400000000014,-0.10216400000000014,0.0,1
42,18,capacity_Ah_k1,1.8105,1.8105,0.0,1
42,18,delta_capacity_Ah,-0.151343,-0.151343,0.0,1
42,19,capacity_Ah_k1,1.646518,1.646518,0.0,1
42,19,delta_capacity_Ah,-0.16398200000000007,-0.16398200000000007,0.0,1
42,20,capacity_Ah_k1,1.528455,1.528455,0.0,1
42,20,delta_capacity_Ah,-0.11806300000000003,-0.11806300000000003,0.0,1
42,21,capacity_Ah_k1,1.442829,1.442829,0.0,1
42,21,delta_capacity_Ah,-0.08562599999999998,-0.08562599999999998,0.0,1
43,1,capacity_Ah_k1,2.697004,2.722946,0.025941999999999688,3
43,1,delta_capacity_Ah,-0.24674899999999989,-0.22324199999999994,0.023506999999999945,3
43,2,capacity_Ah_k1,2.400924,2.421257,0.02033300000000038,3
43,2,delta_capacity_Ah,-0.3093650000000001,-0.29563000000000006,0.013735000000000053,3
43,3,capacity_Ah_k1,2.272327,2.293788,0.021460999999999952,3
43,3,delta_capacity_Ah,-0.12859699999999963,-0.10846899999999993,0.0201279999999997,3
43,4,capacity_Ah_k1,1.848751,2.145269,0.29651799999999984,3
43,4,delta_capacity_Ah,-0.4235760000000002,-0.14763600000000032,0.27593999999999985,3
44,1,capacity_Ah_k1,2.669757,2.672558,0.0028009999999998314,3
44,1,delta_capacity_Ah,-0.27372399999999963,-0.26029800000000014,0.013425999999999494,3
44,2,capacity_Ah_k1,1.92536,2.291961,0.3666010000000002,3
44,2,delta_capacity_Ah,-0.7443970000000002,-0.37851199999999974,0.36588500000000046,3
45,1,capacity_Ah_k1,2.872824,2.887711,0.014886999999999873,3
45,1,delta_capacity_Ah,-0.06339499999999987,-0.04832800000000015,0.01506699999999972,3
45,2,capacity_Ah_k1,2.779156,2.803698,0.02454199999999984,3
45,2,delta_capacity_Ah,-0.09366800000000008,-0.08401300000000012,0.00965499999999997,3
45,3,capacity_Ah_k1,2.714335,2.738391,0.024055999999999855,3
45,3,delta_capacity_Ah,-0.06530699999999978,-0.06320199999999998,0.0021049999999998015,3
45,4,capacity_Ah_k1,2.668651,2.692757,0.02410599999999974,3
45,4,delta_capacity_Ah,-0.04807000000000006,-0.045634000000000174,0.0024359999999998827,3
45,5,capacity_Ah_k1,2.632361,2.655319,0.022958000000000034,3
45,5,delta_capacity_Ah,-0.03743799999999986,-0.03570399999999996,0.0017339999999999023,3
45,6,capacity_Ah_k1,2.602401,2.626211,0.02381000000000011,3
45,6,delta_capacity_Ah,-0.029959999999999987,-0.02868000000000004,0.0012799999999999478,3
45,7,capacity_Ah_k1,2.577872,2.601809,0.023936999999999653,3
45,7,delta_capacity_Ah,-0.0245289999999998,-0.024402000000000257,0.00012699999999954414,3
45,8,capacity_Ah_k1,2.556099,2.579938,0.02383899999999972,3
45,8,delta_capacity_Ah,-0.021870999999999974,-0.02147699999999997,0.00039400000000000546,3
45,9,capacity_Ah_k1,2.538177,2.56081,0.022632999999999903,3
45,9,delta_capacity_Ah,-0.019423999999999886,-0.017921999999999993,0.0015019999999998923,3
45,10,capacity_Ah_k1,2.5223,2.545033,0.022733000000000114,3
45,10,delta_capacity_Ah,-0.0164200000000001,-0.01577699999999993,0.0006430000000001712,3
45,11,capacity_Ah_k1,2.505928,2.530301,0.0243730000000002,3
45,11,delta_capacity_Ah,-0.016372000000000053,-0.014731999999999967,0.0016400000000000858,3
45,12,capacity_Ah_k1,2.492306,2.515546,0.023239999999999927,3
45,12,delta_capacity_Ah,-0.014755000000000074,-0.012710000000000221,0.0020449999999998525,3
45,13,capacity_Ah_k1,2.477745,2.503114,0.025368999999999975,3
45,13,delta_capacity_Ah,-0.014561000000000046,-0.012431999999999999,0.0021290000000000475,3
45,14,capacity_Ah_k1,2.463297,2.490149,0.02685200000000032,3
45,14,delta_capacity_Ah,-0.014448000000000238,-0.011089999999999822,0.003358000000000416,3
45,15,capacity_Ah_k1,2.452177,2.478466,0.02628900000000023,3
45,15,delta_capacity_Ah,-0.01168300000000011,-0.011120000000000019,0.0005630000000000912,3
45,16,capacity_Ah_k1,2.445692,2.472816,0.027123999999999704,3
45,16,delta_capacity_Ah,-0.007759000000000071,-0.005650000000000155,0.0021089999999999165,3
45,17,capacity_Ah_k1,2.429041,2.458267,0.02922600000000042,3
45,17,delta_capacity_Ah,-0.016651000000000415,-0.014469000000000065,0.0021820000000003503,3
45,18,capacity_Ah_k1,2.418643,2.448078,0.029435000000000322,3
45,18,delta_capacity_Ah,-0.010397999999999907,-0.010189000000000004,0.0002089999999999037,3
45,19,capacity_Ah_k1,2.407125,2.438575,0.03144999999999998,3
45,19,delta_capacity_Ah,-0.011517999999999695,-0.009313000000000127,0.0022049999999995684,3
45,20,capacity_Ah_k1,2.398065,2.427467,0.02940200000000015,3
45,20,delta_capacity_Ah,-0.011108000000000118,-0.008699000000000012,0.0024090000000001055,3
45,21,capacity_Ah_k1,2.383599,2.416869,0.033270000000000355,3
45,21,delta_capacity_Ah,-0.01446600000000009,-0.010597999999999885,0.0038680000000002046,3
45,22,capacity_Ah_k1,2.37184,2.407105,0.03526499999999988,3
45,22,delta_capacity_Ah,-0.01175899999999963,-0.009452000000000016,0.002306999999999615,3
45,23,capacity_Ah_k1,2.364748,2.402822,0.03807399999999994,3
45,23,delta_capacity_Ah,-0.00836300000000012,-0.004283000000000037,0.0040800000000000836,3
45,24,capacity_Ah_k1,2.349274,2.388572,0.039298000000000055,3
45,24,delta_capacity_Ah,-0.01547400000000021,-0.010791000000000217,0.004682999999999993,3
45,25,capacity_Ah_k1,2.334675,2.379238,0.04456300000000013,3
45,25,delta_capacity_Ah,-0.014599000000000029,-0.009333999999999953,0.005265000000000075,3
45,26,capacity_Ah_k1,2.322698,2.366969,0.04427100000000017,3
45,26,delta_capacity_Ah,-0.012268999999999863,-0.010594000000000214,0.001674999999999649,3
45,27,capacity_Ah_k1,2.292653,2.348724,0.05607099999999976,3
45,27,delta_capacity_Ah,-0.030044999999999877,-0.015809999999999658,0.01423500000000022,3
45,28,capacity_Ah_k1,2.259054,2.326506,0.06745200000000029,3
45,28,delta_capacity_Ah,-0.033599000000000157,-0.017810000000000326,0.01578899999999983,3
46,1,capacity_Ah_k1,2.876472,2.895169,0.018696999999999964,3
46,1,delta_capacity_Ah,-0.07233999999999963,-0.0617829999999997,0.010556999999999928,3
46,2,capacity_Ah_k1,2.776859,2.796228,0.01936900000000019,3
46,2,delta_capacity_Ah,-0.10348500000000005,-0.09894099999999995,0.0045440000000001035,3
46,3,capacity_Ah_k1,2.70757,2.729123,0.021552999999999933,3
46,3,delta_capacity_Ah,-0.06928899999999993,-0.06710500000000019,0.0021839999999997417,3
46,4,capacity_Ah_k1,2.656917,2.682701,0.025783999999999807,3
46,4,delta_capacity_Ah,-0.05065300000000006,-0.046422000000000185,0.004230999999999874,3
46,5,capacity_Ah_k1,2.61897,2.64547,0.026499999999999968,3
46,5,delta_capacity_Ah,-0.040078999999999976,-0.03723099999999979,0.0028480000000001837,3
46,6,capacity_Ah_k1,2.587425,2.614798,0.02737299999999987,3
46,6,delta_capacity_Ah,-0.031544999999999934,-0.0304789999999997,0.0010660000000002334,3
46,7,capacity_Ah_k1,2.562342,2.590138,0.027795999999999932,3
46,7,delta_capacity_Ah,-0.027190000000000047,-0.024659999999999904,0.0025300000000001432,3
46,8,capacity_Ah_k1,2.539014,2.567577,0.028563000000000116,3
46,8,delta_capacity_Ah,-0.023627000000000287,-0.022043000000000035,0.0015840000000002519,3
46,9,capacity_Ah_k1,2.517417,2.54813,0.03071299999999999,3
46,9,delta_capacity_Ah,-0.021596999999999866,-0.019446999999999992,0.0021499999999998742,3
46,10,capacity_Ah_k1,2.499196,2.528887,0.029691000000000134,3
46,10,delta_capacity_Ah,-0.0192429999999999,-0.01688500000000026,0.002357999999999638,3
46,11,capacity_Ah_k1,2.480862,2.513572,0.032709999999999795,3
46,11,delta_capacity_Ah,-0.01833399999999985,-0.01531500000000019,0.003018999999999661,3
46,12,capacity_Ah_k1,2.46221,2.498443,0.03623300000000018,3
46,12,delta_capacity_Ah,-0.018652000000000335,-0.015128999999999948,0.003523000000000387,3
46,13,capacity_Ah_k1,2.444482,2.482002,0.03752000000000022,3
46,13,delta_capacity_Ah,-0.017727999999999966,-0.0160910000000003,0.0016369999999996665,3
46,14,capacity_Ah_k1,2.427644,2.466178,0.03853400000000029,3
46,14,delta_capacity_Ah,-0.01683799999999991,-0.014997999999999845,0.0018400000000000638,3
46,15,capacity_Ah_k1,2.410812,2.45137,0.04055799999999987,3
46,15,delta_capacity_Ah,-0.016831999999999958,-0.014808000000000376,0.0020239999999995817,3
46,16,capacity_Ah_k1,2.401926,2.445629,0.043702999999999825,3
46,16,delta_capacity_Ah,-0.011499999999999844,-0.005740999999999996,0.005758999999999848,3
46,17,capacity_Ah_k1,2.383608,2.423687,0.040078999999999976,3
46,17,delta_capacity_Ah,-0.021941999999999684,-0.018317999999999834,0.0036239999999998496,3
46,18,capacity_Ah_k1,2.363006,2.408627,0.045621000000000134,3
46,18,delta_capacity_Ah,-0.027887999999999913,-0.015060000000000073,0.01282799999999984,3
46,19,capacity_Ah_k1,2.317144,2.386183,0.06903900000000007,3
46,19,delta_capacity_Ah,-0.04586200000000007,-0.017885999999999846,0.027976000000000223,3
46,20,capacity_Ah_k1,2.248079,2.355716,0.10763699999999998,3
46,20,delta_capacity_Ah,-0.06906499999999971,-0.018137999999999987,0.05092699999999972,3
46,21,capacity_Ah_k1,2.188799,2.317777,0.12897800000000004,3
46,21,delta_capacity_Ah,-0.05928000000000022,-0.028039000000000147,0.031241000000000074,3
46,22,capacity_Ah_k1,2.09316,2.264191,0.1710309999999997,3
46,22,delta_capacity_Ah,-0.09563899999999981,-0.053586000000000134,0.042052999999999674,3
46,23,capacity_Ah_k1,1.957679,2.194145,0.23646599999999984,3
46,23,delta_capacity_Ah,-0.2134520000000002,-0.07004600000000005,0.14340600000000014,3
46,24,capacity_Ah_k1,1.842643,2.099965,0.25732200000000005,3
46,24,delta_capacity_Ah,-0.17138199999999992,-0.09417999999999971,0.07720200000000021,3
46,25,capacity_Ah_k1,1.712961,2.072682,0.35972099999999996,3
46,25,delta_capacity_Ah,-0.1372,-0.027283000000000168,0.10991699999999982,3
46,26,capacity_Ah_k1,1.590002,1.990839,0.4008370000000001,3
46,26,delta_capacity_Ah,-0.12599699999999991,-0.08184299999999989,0.04415400000000003,3
46,27,capacity_Ah_k1,1.519934,1.704976,0.18504200000000015,3
46,27,delta_capacity_Ah,-0.285863,-0.053465000000000096,0.23239799999999988,3
46,28,capacity_Ah_k1,1.435709,1.498537,0.0628280000000001,3
46,28,delta_capacity_Ah,-0.20643900000000004,-0.0682560000000001,0.13818299999999994,3
47,1,capacity_Ah_k1,2.832591,2.867625,0.03503400000000001,3
47,1,delta_capacity_Ah,-0.10574800000000018,-0.09608400000000028,0.009663999999999895,3
47,2,capacity_Ah_k1,2.709496,2.741756,0.032259999999999955,3
47,2,delta_capacity_Ah,-0.1258689999999998,-0.12131599999999976,0.004553000000000029,3
47,3,capacity_Ah_k1,2.631384,2.659094,0.0277099999999999,3
47,3,delta_capacity_Ah,-0.08266200000000001,-0.07796199999999986,0.0047000000000001485,3
47,4,capacity_Ah_k1,2.575033,2.603411,0.028378000000000014,3
47,4,delta_capacity_Ah,-0.05913000000000013,-0.05508000000000024,0.004049999999999887,3
47,5,capacity_Ah_k1,2.53199,2.557654,0.02566399999999991,3
47,5,delta_capacity_Ah,-0.04978099999999985,-0.04304299999999994,0.006737999999999911,3
47,6,capacity_Ah_k1,2.495908,2.525976,0.030067999999999984,3
47,6,delta_capacity_Ah,-0.04314300000000015,-0.03167799999999987,0.01146500000000028,3
47,7,capacity_Ah_k1,2.462847,2.493873,0.031025999999999776,3
47,7,delta_capacity_Ah,-0.0397289999999999,-0.032103000000000215,0.007625999999999689,3
47,8,capacity_Ah_k1,2.374639,2.462837,0.08819799999999978,3
47,8,delta_capacity_Ah,-0.08820799999999984,-0.03103599999999984,0.057172,3
47,9,capacity_Ah_k1,2.0822,2.407932,0.32573200000000035,3
47,9,delta_capacity_Ah,-0.29243900000000034,-0.05490499999999976,0.23753400000000058,3
47,10,capacity_Ah_k1,1.68198,2.138602,0.4566220000000001,3
47,10,delta_capacity_Ah,-0.4002199999999998,-0.26933000000000007,0.13088999999999973,3
47,11,capacity_Ah_k1,1.565915,1.565915,0.0,1
47,11,delta_capacity_Ah,-0.46262099999999995,-0.46262099999999995,0.0,1
48,1,capacity_Ah_k1,2.833276,2.838388,0.005112000000000005,3
48,1,delta_capacity_Ah,-0.11119600000000007,-0.10728999999999989,0.003906000000000187,3
48,2,capacity_Ah_k1,2.688337,2.700081,0.011743999999999755,3
48,2,delta_capacity_Ah,-0.14966299999999988,-0.13319500000000017,0.016467999999999705,3
48,3,capacity_Ah_k1,2.351641,2.607955,0.25631400000000015,3
48,3,delta_capacity_Ah,-0.3400500000000002,-0.09212599999999993,0.24792400000000026,3
48,4,capacity_Ah_k1,2.468146,2.468146,0.0,1
48,4,delta_capacity_Ah,-0.13980900000000007,-0.13980900000000007,0.0,1
49,1,capacity_Ah_k1,2.903206,2.91642,0.013214000000000059,3
49,1,delta_capacity_Ah,-0.05046700000000026,-0.04196100000000014,0.008506000000000125,3
49,2,capacity_Ah_k1,2.838817,2.856766,0.01794899999999977,3
49,2,delta_capacity_Ah,-0.06438899999999981,-0.05817199999999989,0.006216999999999917,3
49,3,capacity_Ah_k1,2.786431,2.808292,0.02186099999999991,3
49,3,delta_capacity_Ah,-0.052386000000000266,-0.04847400000000013,0.003912000000000138,3
49,4,capacity_Ah_k1,2.745698,2.769915,0.024217000000000155,3
49,4,delta_capacity_Ah,-0.04099200000000014,-0.03837699999999966,0.002615000000000478,3
49,5,capacity_Ah_k1,2.712092,2.738616,0.02652399999999977,3
49,5,delta_capacity_Ah,-0.0336059999999998,-0.03129900000000019,0.002306999999999615,3
49,6,capacity_Ah_k1,2.685528,2.713478,0.027949999999999697,3
49,6,delta_capacity_Ah,-0.027718999999999827,-0.025138000000000105,0.0025809999999997224,3
49,7,capacity_Ah_k1,2.663056,2.691117,0.028061000000000114,3
49,7,delta_capacity_Ah,-0.022472000000000047,-0.02236099999999963,0.00011100000000041632,3
49,8,capacity_Ah_k1,2.643099,2.67285,0.029751000000000083,3
49,8,delta_capacity_Ah,-0.020919000000000132,-0.018267000000000255,0.0026519999999998767,3
49,9,capacity_Ah_k1,2.625143,2.655955,0.03081200000000006,3
49,9,delta_capacity_Ah,-0.01825600000000005,-0.016894999999999882,0.0013610000000001676,3
49,10,capacity_Ah_k1,2.610833,2.642715,0.031881999999999966,3
49,10,delta_capacity_Ah,-0.016807000000000016,-0.01324000000000014,0.003566999999999876,3
49,11,capacity_Ah_k1,2.595924,2.629125,0.033201000000000036,3
49,11,delta_capacity_Ah,-0.014908999999999839,-0.013030999999999793,0.0018780000000000463,3
49,12,capacity_Ah_k1,2.58145,2.616095,0.03464500000000026,3
49,12,delta_capacity_Ah,-0.01447400000000032,-0.012304000000000315,0.0021700000000000053,3
49,13,capacity_Ah_k1,2.567974,2.604562,0.036588000000000065,3
49,13,delta_capacity_Ah,-0.014167999999999736,-0.011533000000000015,0.002634999999999721,3
49,14,capacity_Ah_k1,2.556973,2.594513,0.03753999999999991,3
49,14,delta_capacity_Ah,-0.011000999999999816,-0.010048999999999975,0.0009519999999998419,3
49,15,capacity_Ah_k1,2.546934,2.584008,0.03707400000000005,3
49,15,delta_capacity_Ah,-0.012326999999999977,-0.010039000000000353,0.0022879999999996237,3
49,16,capacity_Ah_k1,2.539447,2.577173,0.03772600000000015,3
49,16,delta_capacity_Ah,-0.007486999999999799,-0.005046000000000106,0.0024409999999996934,3
49,17,capacity_Ah_k1,2.528008,2.566283,0.03827500000000006,3
49,17,delta_capacity_Ah,-0.013561000000000156,-0.010890000000000288,0.002670999999999868,3
49,18,capacity_Ah_k1,2.518121,2.55736,0.039239000000000246,3
49,18,delta_capacity_Ah,-0.00990599999999997,-0.008922999999999792,0.0009830000000001782,3
49,19,capacity_Ah_k1,2.509532,2.549533,0.04000099999999973,3
49,19,delta_capacity_Ah,-0.008588999999999736,-0.00782700000000025,0.0007619999999994853,3
49,20,capacity_Ah_k1,2.500887,2.540878,0.03999100000000011,3
49,20,delta_capacity_Ah,-0.009417000000000009,-0.008645000000000014,0.0007719999999999949,3
49,21,capacity_Ah_k1,2.493731,2.535018,0.041287000000000074,3
49,21,delta_capacity_Ah,-0.009911000000000225,-0.005860000000000198,0.004051000000000027,3
49,22,capacity_Ah_k1,2.485354,2.528149,0.042794999999999916,3
49,22,delta_capacity_Ah,-0.008376999999999857,-0.005622999999999934,0.002753999999999923,3
49,23,capacity_Ah_k1,2.480364,2.523015,0.042651000000000217,3
49,23,delta_capacity_Ah,-0.005285000000000206,-0.004990000000000272,0.0002949999999999342,3
49,24,capacity_Ah_k1,2.471771,2.512987,0.04121599999999992,3
49,24,delta_capacity_Ah,-0.010028000000000148,-0.00859299999999985,0.0014350000000002971,3
49,25,capacity_Ah_k1,2.464056,2.5068,0.04274400000000034,3
49,25,delta_capacity_Ah,-0.007871999999999879,-0.0061869999999997205,0.0016850000000001586,3
49,26,capacity_Ah_k1,2.456818,2.499681,0.04286299999999965,3
49,26,delta_capacity_Ah,-0.007237999999999634,-0.006220000000000336,0.0010179999999992972,3
49,27,capacity_Ah_k1,2.445937,2.489547,0.04361000000000015,3
49,27,delta_capacity_Ah,-0.012093999999999827,-0.010133999999999865,0.0019599999999999618,3
49,28,capacity_Ah_k1,2.434579,2.479168,0.04458900000000021,3
49,28,delta_capacity_Ah,-0.01135799999999998,-0.010378999999999916,0.0009790000000000632,3
50,1,capacity_Ah_k1,2.891941,2.904116,0.012175000000000047,3
50,1,delta_capacity_Ah,-0.052935000000000176,-0.05169999999999986,0.0012350000000003192,3
50,2,capacity_Ah_k1,2.81645,2.829196,0.012745999999999924,3
50,2,delta_capacity_Ah,-0.07764799999999994,-0.0749200000000001,0.0027279999999998417,3
50,3,capacity_Ah_k1,2.758326,2.772944,0.01461800000000002,3
50,3,delta_capacity_Ah,-0.05812400000000029,-0.05580000000000007,0.0023240000000002148,3
50,4,capacity_Ah_k1,2.714353,2.728756,0.014403000000000166,3
50,4,delta_capacity_Ah,-0.04418799999999967,-0.0434969999999999,0.0006909999999997751,3
50,5,capacity_Ah_k1,2.679345,2.693302,0.013956999999999997,3
50,5,delta_capacity_Ah,-0.0354540000000001,-0.03500400000000026,0.0004499999999998394,3
50,6,capacity_Ah_k1,2.650586,2.664847,0.014260999999999857,3
50,6,delta_capacity_Ah,-0.02875899999999998,-0.02845500000000012,0.00030399999999985994,3
50,7,capacity_Ah_k1,2.626756,2.641667,0.014911000000000119,3
50,7,delta_capacity_Ah,-0.024786999999999892,-0.02317999999999998,0.001606999999999914,3
50,8,capacity_Ah_k1,2.605356,2.619771,0.014415000000000067,3
50,8,delta_capacity_Ah,-0.021895999999999916,-0.020953,0.0009429999999999161,3
50,9,capacity_Ah_k1,2.587721,2.600951,0.013229999999999631,3
