diagnostic_family,gain_10pct_rows,horizon_checkups,max_relative_gain,mean_gain,mean_relative_gain,min_gain,min_relative_gain,nonnegative_gain_rows,positive_gain_rows,reference_name,rows,split_name,target_name
pulse,1,1,0.2633899063013179,0.00026893940730174793,0.2633899063013179,0.00026893940730174793,0.2633899063013179,1,1,capacity_state,1,temperature_holdout_fold,pulse_10ms_resistance
pulse,1,1,0.11678291928096202,9.945001414649339e-05,0.11678291928096202,9.945001414649339e-05,0.11678291928096202,1,1,persistence,1,temperature_holdout_fold,pulse_10ms_resistance
pulse,0,1,-0.000605560877165881,-4.5518493343315886e-07,-0.000605560877165881,-4.5518493343315886e-07,-0.000605560877165881,0,0,prior_same_diagnostic,1,temperature_holdout_fold,pulse_10ms_resistance
pulse,1,1,0.33615999176195654,0.0003849959772669945,0.33615999176195654,0.0003849959772669945,0.33615999176195654,1,1,capacity_state,1,voltage_window_holdout_fold,pulse_10ms_resistance
pulse,0,1,0.07559402338786832,6.217249644094097e-05,0.07559402338786832,6.217249644094097e-05,0.07559402338786832,1,1,persistence,1,voltage_window_holdout_fold,pulse_10ms_resistance
pulse,1,1,0.1893806175766025,0.0001776201100587056,0.1893806175766025,0.0001776201100587056,0.1893806175766025,1,1,prior_same_diagnostic,1,voltage_window_holdout_fold,pulse_10ms_resistance
pulse,1,2,0.22278028394375304,0.00028610941572170044,0.22278028394375304,0.00028610941572170044,0.22278028394375304,1,1,capacity_state,1,all,pulse_10ms_resistance
pulse,1,2,0.2526176927873597,0.0003373806402472415,0.2526176927873597,0.0003373806402472415,0.2526176927873597,1,1,persistence,1,all,pulse_10ms_resistance
pulse,0,2,0.0820306335034743,8.919635004457985e-05,0.0820306335034743,8.919635004457985e-05,0.0820306335034743,1,1,prior_same_diagnostic,1,all,pulse_10ms_resistance
pulse,0,2,0.06695248852533632,0.00014836865082221585,0.06695248852533632,0.00014836865082221585,0.06695248852533632,1,1,capacity_state,1,c_rate_holdout_fold,pulse_10ms_resistance
pulse,1,2,0.41616795944356905,0.001473872441340036,0.41616795944356905,0.001473872441340036,0.41616795944356905,1,1,persistence,1,c_rate_holdout_fold,pulse_10ms_resistance
pulse,0,2,0.01636528482319019,3.440082857661267e-05,0.01636528482319019,3.440082857661267e-05,0.01636528482319019,1,1,prior_same_diagnostic,1,c_rate_holdout_fold,pulse_10ms_resistance
pulse,1,2,0.16490445007955054,0.00015711760923470069,0.16490445007955054,0.00015711760923470069,0.16490445007955054,1,1,capacity_state,1,condition_fold,pulse_10ms_resistance
pulse,1,2,0.29977369916205615,0.0003406306819024724,0.29977369916205615,0.0003406306819024724,0.29977369916205615,1,1,persistence,1,condition_fold,pulse_10ms_resistance
pulse,0,2,0.09558579957160347,8.409199592410805e-05,0.09558579957160347,8.409199592410805e-05,0.09558579957160347,1,1,prior_same_diagnostic,1,condition_fold,pulse_10ms_resistance
pulse,1,2,0.36399799170489466,0.0005304505354668304,0.36399799170489466,0.0005304505354668304,0.36399799170489466,1,1,capacity_state,1,profile_holdout_fold,pulse_10ms_resistance
pulse,1,2,0.13487241260339705,0.00014449318255113793,0.13487241260339705,0.00014449318255113793,0.13487241260339705,1,1,persistence,1,profile_holdout_fold,pulse_10ms_resistance
pulse,1,2,0.20503002334098763,0.00023904030026476774,0.20503002334098763,0.00023904030026476774,0.20503002334098763,1,1,prior_same_diagnostic,1,profile_holdout_fold,pulse_10ms_resistance
pulse,1,2,0.22618902944202426,0.00027006951269135547,0.22618902944202426,0.00027006951269135547,0.22618902944202426,1,1,capacity_state,1,temperature_holdout_fold,pulse_10ms_resistance
pulse,1,2,0.20749052683820887,0.0002418982449837921,0.20749052683820887,0.0002418982449837921,0.20749052683820887,1,1,persistence,1,temperature_holdout_fold,pulse_10ms_resistance
pulse,0,2,-0.01551146677407729,-1.411259705092155e-05,-0.01551146677407729,-1.411259705092155e-05,-0.01551146677407729,0,0,prior_same_diagnostic,1,temperature_holdout_fold,pulse_10ms_resistance
pulse,1,2,0.31155025277373316,0.0004762555769383819,0.31155025277373316,0.0004762555769383819,0.31155025277373316,1,1,capacity_state,1,voltage_window_holdout_fold,pulse_10ms_resistance
pulse,0,2,0.07153472383771833,8.108405319859281e-05,0.07153472383771833,8.108405319859281e-05,0.07153472383771833,1,1,persistence,1,voltage_window_holdout_fold,pulse_10ms_resistance
pulse,1,2,0.11361344818071763,0.00013489342872496013,0.11361344818071763,0.00013489342872496013,0.11361344818071763,1,1,prior_same_diagnostic,1,voltage_window_holdout_fold,pulse_10ms_resistance
pulse,1,3,0.1818721737670873,0.0002455148084946719,0.1818721737670873,0.0002455148084946719,0.1818721737670873,1,1,capacity_state,1,all,pulse_10ms_resistance
pulse,1,3,0.26348997132798635,0.00039511000241612953,0.26348997132798635,0.00039511000241612953,0.26348997132798635,1,1,persistence,1,all,pulse_10ms_resistance
pulse,0,3,0.09137078621971177,0.00011105887369888367,0.09137078621971177,0.00011105887369888367,0.09137078621971177,1,1,prior_same_diagnostic,1,all,pulse_10ms_resistance
pulse,0,3,0.002871235240601689,5.6983411793822165e-06,0.002871235240601689,5.6983411793822165e-06,0.002871235240601689,1,1,capacity_state,1,c_rate_holdout_fold,pulse_10ms_resistance
pulse,1,3,0.4034698902899316,0.001338473194966145,0.4034698902899316,0.001338473194966145,0.4034698902899316,1,1,persistence,1,c_rate_holdout_fold,pulse_10ms_resistance
pulse,0,3,-0.0330266672154198,-6.326800423480587e-05,-0.0330266672154198,-6.326800423480587e-05,-0.0330266672154198,0,0,prior_same_diagnostic,1,c_rate_holdout_fold,pulse_10ms_resistance
pulse,1,3,0.1546352051299326,0.00016025944341427388,0.1546352051299326,0.00016025944341427388,0.1546352051299326,1,1,capacity_state,1,condition_fold,pulse_10ms_resistance
pulse,1,3,0.33945367744307514,0.0004502323036196269,0.33945367744307514,0.0004502323036196269,0.33945367744307514,1,1,persistence,1,condition_fold,pulse_10ms_resistance
pulse,1,3,0.12721359404396257,0.00012769825487091743,0.12721359404396257,0.00012769825487091743,0.12721359404396257,1,1,prior_same_diagnostic,1,condition_fold,pulse_10ms_resistance
pulse,1,3,0.35446442384866084,0.0006273183015913836,0.35446442384866084,0.0006273183015913836,0.35446442384866084,1,1,capacity_state,1,profile_holdout_fold,pulse_10ms_resistance
pulse,1,3,0.15898758968942944,0.0002159714316543695,0.15898758968942944,0.0002159714316543695,0.15898758968942944,1,1,persistence,1,profile_holdout_fold,pulse_10ms_resistance
pulse,1,3,0.20381473855369958,0.0002924535776709183,0.20381473855369958,0.0002924535776709183,0.20381473855369958,1,1,prior_same_diagnostic,1,profile_holdout_fold,pulse_10ms_resistance
pulse,1,3,0.1665852306357591,0.0002173326136196516,0.1665852306357591,0.0002173326136196516,0.1665852306357591,1,1,capacity_state,1,temperature_holdout_fold,pulse_10ms_resistance
pulse,1,3,0.1836519712327808,0.0002446075437995425,0.1836519712327808,0.0002446075437995425,0.1836519712327808,1,1,persistence,1,temperature_holdout_fold,pulse_10ms_resistance
pulse,0,3,-0.04542643089350651,-4.7245966872301636e-05,-0.04542643089350651,-4.7245966872301636e-05,-0.04542643089350651,0,0,prior_same_diagnostic,1,temperature_holdout_fold,pulse_10ms_resistance
pulse,1,3,0.23147385923063554,0.00035906620495154153,0.23147385923063554,0.00035906620495154153,0.23147385923063554,1,1,capacity_state,1,voltage_window_holdout_fold,pulse_10ms_resistance
pulse,1,3,0.11098786649586724,0.0001488329322252742,0.11098786649586724,0.0001488329322252742,0.11098786649586724,1,1,persistence,1,voltage_window_holdout_fold,pulse_10ms_resistance
pulse,1,3,0.13528168751730008,0.00018650719011350267,0.13528168751730008,0.00018650719011350267,0.13528168751730008,1,1,prior_same_diagnostic,1,voltage_window_holdout_fold,pulse_10ms_resistance
pulse,1,5,0.13454450716500949,0.00022776854727284612,0.13454450716500949,0.00022776854727284612,0.13454450716500949,1,1,capacity_state,1,all,pulse_10ms_resistance
pulse,1,5,0.23794793692747077,0.000457477583912792,0.23794793692747077,0.000457477583912792,0.23794793692747077,1,1,persistence,1,all,pulse_10ms_resistance
pulse,0,5,0.07123181850566966,0.0001123671126352188,0.07123181850566966,0.0001123671126352188,0.07123181850566966,1,1,prior_same_diagnostic,1,all,pulse_10ms_resistance
pulse,0,5,-0.03774291383785223,-7.397469301497666e-05,-0.03774291383785223,-7.397469301497666e-05,-0.03774291383785223,0,0,capacity_state,1,c_rate_holdout_fold,pulse_10ms_resistance
pulse,1,5,0.48576919065353563,0.0019213628797919297,0.48576919065353563,0.0019213628797919297,0.48576919065353563,1,1,persistence,1,c_rate_holdout_fold,pulse_10ms_resistance
pulse,0,5,0.08221385512551274,0.00018219692318198694,0.08221385512551274,0.00018219692318198694,0.08221385512551274,1,1,prior_same_diagnostic,1,c_rate_holdout_fold,pulse_10ms_resistance
pulse,0,5,0.08684174803784124,0.00010327843533448379,0.08684174803784124,0.00010327843533448379,0.08684174803784124,1,1,capacity_state,1,condition_fold,pulse_10ms_resistance
pulse,1,5,0.3654108334170523,0.0006253395634538235,0.3654108334170523,0.0006253395634538235,0.3654108334170523,1,1,persistence,1,condition_fold,pulse_10ms_resistance
pulse,0,5,0.060569560588057327,7.001916638835312e-05,0.060569560588057327,7.001916638835312e-05,0.060569560588057327,1,1,prior_same_diagnostic,1,condition_fold,pulse_10ms_resistance
pulse,1,5,0.2789919603493589,0.000628648529935363,0.2789919603493589,0.000628648529935363,0.2789919603493589,1,1,capacity_state,1,profile_holdout_fold,pulse_10ms_resistance
pulse,1,5,0.12981970334198428,0.00024237492637325313,0.12981970334198428,0.00024237492637325313,0.12981970334198428,1,1,persistence,1,profile_holdout_fold,pulse_10ms_resistance
pulse,1,5,0.3172666553837752,0.0007549699038540052,0.3172666553837752,0.0007549699038540052,0.3172666553837752,1,1,prior_same_diagnostic,1,profile_holdout_fold,pulse_10ms_resistance
pulse,1,5,0.10581379687809712,0.00015933854689525518,0.10581379687809712,0.00015933854689525518,0.10581379687809712,1,1,capacity_state,1,temperature_holdout_fold,pulse_10ms_resistance
pulse,1,5,0.19451394580523498,0.0003251615886519523,0.19451394580523498,0.0003251615886519523,0.19451394580523498,1,1,persistence,1,temperature_holdout_fold,pulse_10ms_resistance
pulse,0,5,-0.10095319291308666,-0.00012346894079754756,-0.10095319291308666,-0.00012346894079754756,-0.10095319291308666,0,0,prior_same_diagnostic,1,temperature_holdout_fold,pulse_10ms_resistance
pulse,1,5,0.1880741342590673,0.00044782648663028004,0.1880741342590673,0.00044782648663028004,0.1880741342590673,1,1,capacity_state,1,voltage_window_holdout_fold,pulse_10ms_resistance
pulse,0,5,-0.08432249245486496,-0.00015034259792823224,-0.08432249245486496,-0.00015034259792823224,-0.08432249245486496,0,0,persistence,1,voltage_window_holdout_fold,pulse_10ms_resistance
pulse,0,5,0.05043926245465825,0.0001026935247466546,0.05043926245465825,0.0001026935247466546,0.05043926245465825,1,1,prior_same_diagnostic,1,voltage_window_holdout_fold,pulse_10ms_resistance
pulse,1,1,0.2955325740796394,0.0003348241903904588,0.2955325740796394,0.0003348241903904588,0.2955325740796394,1,1,capacity_state,1,all,pulse_1s_resistance
pulse,1,1,0.271222567959308,0.0002970320383066143,0.271222567959308,0.0002970320383066143,0.271222567959308,1,1,persistence,1,all,pulse_1s_resistance
pulse,1,1,0.14054645320715442,0.00013051783749183253,0.14054645320715442,0.00013051783749183253,0.14054645320715442,1,1,prior_same_diagnostic,1,all,pulse_1s_resistance
pulse,1,1,0.11461695718251637,0.0001923658123370558,0.11461695718251637,0.0001923658123370558,0.11461695718251637,1,1,capacity_state,1,c_rate_holdout_fold,pulse_1s_resistance
pulse,1,1,0.4223027674983872,0.0010862601724906593,0.4223027674983872,0.0010862601724906593,0.4223027674983872,1,1,persistence,1,c_rate_holdout_fold,pulse_1s_resistance
pulse,0,1,0.05265491375651555,8.259255761417276e-05,0.05265491375651555,8.259255761417276e-05,0.05265491375651555,1,1,prior_same_diagnostic,1,c_rate_holdout_fold,pulse_1s_resistance
pulse,1,1,0.28250447023311487,0.00026552153274882044,0.28250447023311487,0.00026552153274882044,0.28250447023311487,1,1,capacity_state,1,condition_fold,pulse_1s_resistance
pulse,1,1,0.30273789106592297,0.0002927954596034653,0.30273789106592297,0.0002927954596034653,0.30273789106592297,1,1,persistence,1,condition_fold,pulse_1s_resistance
pulse,1,1,0.11700515826026336,8.935944516292801e-05,0.11700515826026336,8.935944516292801e-05,0.11700515826026336,1,1,prior_same_diagnostic,1,condition_fold,pulse_1s_resistance
pulse,1,1,0.483742705500273,0.0006808084604513842,0.483742705500273,0.0006808084604513842,0.483742705500273,1,1,capacity_state,1,profile_holdout_fold,pulse_1s_resistance
pulse,1,1,0.20014707436979237,0.0001818091869121828,0.20014707436979237,0.0001818091869121828,0.20014707436979237,1,1,persistence,1,profile_holdout_fold,pulse_1s_resistance
pulse,1,1,0.2103186150173311,0.00019350960597427284,0.2103186150173311,0.00019350960597427284,0.2103186150173311,1,1,prior_same_diagnostic,1,profile_holdout_fold,pulse_1s_resistance
pulse,1,1,0.32025346347910505,0.00034686082509238336,0.32025346347910505,0.00034686082509238336,0.32025346347910505,1,1,capacity_state,1,temperature_holdout_fold,pulse_1s_resistance
pulse,1,1,0.24409539040594053,0.00023773931409642492,0.24409539040594053,0.00023773931409642492,0.24409539040594053,1,1,persistence,1,temperature_holdout_fold,pulse_1s_resistance
pulse,0,1,0.09120374015581299,7.388470413510133e-05,0.09120374015581299,7.388470413510133e-05,0.09120374015581299,1,1,prior_same_diagnostic,1,temperature_holdout_fold,pulse_1s_resistance
pulse,1,1,0.30827354411651425,0.0003744622326560655,0.30827354411651425,0.0003744622326560655,0.30827354411651425,1,1,capacity_state,1,voltage_window_holdout_fold,pulse_1s_resistance
pulse,1,1,0.12401297640296091,0.00011895305802211759,0.12401297640296091,0.00011895305802211759,0.12401297640296091,1,1,persistence,1,voltage_window_holdout_fold,pulse_1s_resistance
pulse,1,1,0.2162575790157367,0.0002318484174095674,0.2162575790157367,0.0002318484174095674,0.2162575790157367,1,1,prior_same_diagnostic,1,voltage_window_holdout_fold,pulse_1s_resistance
pulse,1,2,0.2181304753483268,0.00031061364448486755,0.2181304753483268,0.00031061364448486755,0.2181304753483268,1,1,capacity_state,1,all,pulse_1s_resistance
pulse,1,2,0.3359895585327276,0.0005633643248436173,0.3359895585327276,0.0005633643248436173,0.3359895585327276,1,1,persistence,1,all,pulse_1s_resistance
pulse,0,2,0.0680295876633128,8.127073417464885e-05,0.0680295876633128,8.127073417464885e-05,0.0680295876633128,1,1,prior_same_diagnostic,1,all,pulse_1s_resistance
pulse,0,2,-0.01852039874061038,-4.315098060067796e-05,-0.01852039874061038,-4.315098060067796e-05,-0.01852039874061038,0,0,capacity_state,1,c_rate_holdout_fold,pulse_1s_resistance
pulse,1,2,0.45296290410379303,0.001964970011194931,0.45296290410379303,0.001964970011194931,0.45296290410379303,1,1,persistence,1,c_rate_holdout_fold,pulse_1s_resistance
pulse,0,2,-0.04928032011434744,-0.00011145307645860861,-0.04928032011434744,-0.00011145307645860861,-0.04928032011434744,0,0,prior_same_diagnostic,1,c_rate_holdout_fold,pulse_1s_resistance
pulse,1,2,0.17984753769718492,0.00019109155564411135,0.17984753769718492,0.00019109155564411135,0.17984753769718492,1,1,capacity_state,1,condition_fold,pulse_1s_resistance
pulse,1,2,0.3985147293249407,0.0005773656921022877,0.3985147293249407,0.0005773656921022877,0.3985147293249407,1,1,persistence,1,condition_fold,pulse_1s_resistance
pulse,0,2,0.09460027783533093,9.105077522515964e-05,0.09460027783533093,9.105077522515964e-05,0.09460027783533093,1,1,prior_same_diagnostic,1,condition_fold,pulse_1s_resistance
pulse,1,2,0.5187205622919226,0.0010698179336534803,0.5187205622919226,0.0010698179336534803,0.5187205622919226,1,1,capacity_state,1,profile_holdout_fold,pulse_1s_resistance
pulse,1,2,0.2646464717874069,0.0003572264806528875,0.2646464717874069,0.0003572264806528875,0.2646464717874069,1,1,persistence,1,profile_holdout_fold,pulse_1s_resistance
pulse,1,2,0.16413847822026398,0.00019491703048578357,0.16413847822026398,0.00019491703048578357,0.16413847822026398,1,1,prior_same_diagnostic,1,profile_holdout_fold,pulse_1s_resistance
pulse,1,2,0.19804361263950784,0.00023933929135521673,0.19804361263950784,0.00023933929135521673,0.19804361263950784,1,1,capacity_state,1,temperature_holdout_fold,pulse_1s_resistance
pulse,1,2,0.32234620381176415,0.00046101875764433,0.32234620381176415,0.00046101875764433,0.32234620381176415,1,1,persistence,1,temperature_holdout_fold,pulse_1s_resistance
pulse,0,2,0.016507044851201295,1.626679484956423e-05,0.016507044851201295,1.626679484956423e-05,0.016507044851201295,1,1,prior_same_diagnostic,1,temperature_holdout_fold,pulse_1s_resistance
pulse,1,2,0.2550564821510782,0.0004221868066115399,0.2550564821510782,0.0004221868066115399,0.2550564821510782,1,1,capacity_state,1,voltage_window_holdout_fold,pulse_1s_resistance
pulse,1,2,0.14538564601614012,0.00020976981015849677,0.14538564601614012,0.00020976981015849677,0.14538564601614012,1,1,persistence,1,voltage_window_holdout_fold,pulse_1s_resistance
pulse,0,2,0.09845812708285398,0.00013466579674789505,0.09845812708285398,0.00013466579674789505,0.09845812708285398,1,1,prior_same_diagnostic,1,voltage_window_holdout_fold,pulse_1s_resistance
pulse,1,3,0.2521009677616642,0.0004168803903369508,0.2521009677616642,0.0004168803903369508,0.2521009677616642,1,1,capacity_state,1,all,pulse_1s_resistance
pulse,1,3,0.38527511152168864,0.0007751220352023734,0.38527511152168864,0.0007751220352023734,0.38527511152168864,1,1,persistence,1,all,pulse_1s_resistance
pulse,1,3,0.11032988562569587,0.0001533712973026209,0.11032988562569587,0.0001533712973026209,0.11032988562569587,1,1,prior_same_diagnostic,1,all,pulse_1s_resistance
pulse,0,3,-0.02443787142756398,-5.13632984596858e-05,-0.02443787142756398,-5.13632984596858e-05,-0.02443787142756398,0,0,capacity_state,1,c_rate_holdout_fold,pulse_1s_resistance
pulse,1,3,0.5218213829914101,0.002349670016286281,0.5218213829914101,0.002349670016286281,0.5218213829914101,1,1,persistence,1,c_rate_holdout_fold,pulse_1s_resistance
pulse,0,3,0.016036980007330795,3.5092876347082164e-05,0.016036980007330795,3.5092876347082164e-05,0.016036980007330795,1,1,prior_same_diagnostic,1,c_rate_holdout_fold,pulse_1s_resistance
pulse,1,3,0.16931954212673436,0.00020069096471964716,0.16931954212673436,0.00020069096471964716,0.16931954212673436,1,1,capacity_state,1,condition_fold,pulse_1s_resistance
pulse,1,3,0.4502928546367779,0.0008065260554831041,0.4502928546367779,0.0008065260554831041,0.4502928546367779,1,1,persistence,1,condition_fold,pulse_1s_resistance
pulse,1,3,0.11349874922972925,0.00012605685037002119,0.11349874922972925,0.00012605685037002119,0.11349874922972925,1,1,prior_same_diagnostic,1,condition_fold,pulse_1s_resistance
pulse,1,3,0.507368771270132,0.0013714068784510653,0.507368771270132,0.0013714068784510653,0.507368771270132,1,1,capacity_state,1,profile_holdout_fold,pulse_1s_resistance
pulse,1,3,0.26480427369624465,0.0004796081404321315,0.26480427369624465,0.0004796081404321315,0.26480427369624465,1,1,persistence,1,profile_holdout_fold,pulse_1s_resistance
pulse,1,3,0.10781090580396437,0.00016090528700692846,0.10781090580396437,0.00016090528700692846,0.10781090580396437,1,1,prior_same_diagnostic,1,profile_holdout_fold,pulse_1s_resistance
pulse,1,3,0.14690425797035808,0.00020066323437032568,0.14690425797035808,0.00020066323437032568,0.14690425797035808,1,1,capacity_state,1,temperature_holdout_fold,pulse_1s_resistance
pulse,1,3,0.3238252259793949,0.0005580625911867667,0.3238252259793949,0.0005580625911867667,0.3238252259793949,1,1,persistence,1,temperature_holdout_fold,pulse_1s_resistance
pulse,0,3,-0.015657218098251543,-1.796381775273398e-05,-0.015657218098251543,-1.796381775273398e-05,-0.015657218098251543,0,0,prior_same_diagnostic,1,temperature_holdout_fold,pulse_1s_resistance
pulse,1,3,0.3569879608226725,0.0007592466039043812,0.3569879608226725,0.0007592466039043812,0.3569879608226725,1,1,capacity_state,1,voltage_window_holdout_fold,pulse_1s_resistance
pulse,1,3,0.24389958828054958,0.0004411436019736712,0.24389958828054958,0.0004411436019736712,0.24389958828054958,1,1,persistence,1,voltage_window_holdout_fold,pulse_1s_resistance
pulse,1,3,0.2037922775211348,0.0003500335959776004,0.2037922775211348,0.0003500335959776004,0.2037922775211348,1,1,prior_same_diagnostic,1,voltage_window_holdout_fold,pulse_1s_resistance
pulse,1,5,0.17620789995686006,0.00037726422839432926,0.17620789995686006,0.00037726422839432926,0.17620789995686006,1,1,capacity_state,1,all,pulse_1s_resistance
pulse,1,5,0.3558157212184749,0.0009742106809388477,0.3558157212184749,0.0009742106809388477,0.3558157212184749,1,1,persistence,1,all,pulse_1s_resistance
pulse,0,5,0.0767970706471827,0.00014671866150487724,0.0767970706471827,0.00014671866150487724,0.0767970706471827,1,1,prior_same_diagnostic,1,all,pulse_1s_resistance
pulse,0,5,-0.05548215480815632,-0.00012777569579332628,-0.05548215480815632,-0.00012777569579332628,-0.05548215480815632,0,0,capacity_state,1,c_rate_holdout_fold,pulse_1s_resistance
pulse,1,5,0.5851024567288895,0.0034279690183603817,0.5851024567288895,0.0034279690183603817,0.5851024567288895,1,1,persistence,1,c_rate_holdout_fold,pulse_1s_resistance
pulse,1,5,0.1267983394454142,0.0003529757282317147,0.1267983394454142,0.0003529757282317147,0.1267983394454142,1,1,prior_same_diagnostic,1,c_rate_holdout_fold,pulse_1s_resistance
pulse,1,5,0.15484551451832007,0.0002251093227651768,0.15484551451832007,0.0002251093227651768,0.15484551451832007,1,1,capacity_state,1,condition_fold,pulse_1s_resistance
pulse,1,5,0.49603822406452636,0.0012093402259769222,0.49603822406452636,0.0012093402259769222,0.49603822406452636,1,1,persistence,1,condition_fold,pulse_1s_resistance
pulse,0,5,0.09673591684459863,0.00013158426632168272,0.09673591684459863,0.00013158426632168272,0.09673591684459863,1,1,prior_same_diagnostic,1,condition_fold,pulse_1s_resistance
pulse,1,5,0.42923029587098604,0.001424369267742921,0.42923029587098604,0.001424369267742921,0.42923029587098604,1,1,capacity_state,1,profile_holdout_fold,pulse_1s_resistance
pulse,1,5,0.2838395663256418,0.0007506815659936714,0.2838395663256418,0.0007506815659936714,0.2838395663256418,1,1,persistence,1,profile_holdout_fold,pulse_1s_resistance
pulse,1,5,0.17848937279956695,0.00041152129896235745,0.17848937279956695,0.00041152129896235745,0.17848937279956695,1,1,prior_same_diagnostic,1,profile_holdout_fold,pulse_1s_resistance
pulse,1,5,0.10733071236695091,0.00016827710707382863,0.10733071236695091,0.00016827710707382863,0.10733071236695091,1,1,capacity_state,1,temperature_holdout_fold,pulse_1s_resistance
pulse,1,5,0.386149070348782,0.0008804074202763909,0.386149070348782,0.0008804074202763909,0.386149070348782,1,1,persistence,1,temperature_holdout_fold,pulse_1s_resistance
pulse,0,5,-0.045358478915696485,-6.072742335507604e-05,-0.045358478915696485,-6.072742335507604e-05,-0.045358478915696485,0,0,prior_same_diagnostic,1,temperature_holdout_fold,pulse_1s_resistance
pulse,1,5,0.18295334456237655,0.0005894921136029392,0.18295334456237655,0.0005894921136029392,0.18295334456237655,1,1,capacity_state,1,voltage_window_holdout_fold,pulse_1s_resistance
pulse,0,5,-0.038888761265874275,-9.854612784175728e-05,-0.038888761265874275,-9.854612784175728e-05,-0.038888761265874275,0,0,persistence,1,voltage_window_holdout_fold,pulse_1s_resistance
pulse,0,5,0.0550000570599429,0.0001532201419887306,0.0550000570599429,0.0001532201419887306,0.0550000570599429,1,1,prior_same_diagnostic,1,voltage_window_holdout_fold,pulse_1s_resistance
