bias,condition_mean_mae,condition_median_mae,diagnostic_family,feature_group,heldout_fold,horizon_checkups,mae,model_level,n_test,n_train,rmse,split_name,target_name,test_conditions,train_conditions,worst_condition_mae
-0.0015084296434284493,0.0037218959113445196,0.003015598488850433,pulse,DH2_prior_same_diagnostic_state,1,2,0.002261614295524031,DM3_hist_gradient_boosting,107,3417,0.003411104208456601,c_rate_holdout_fold,pulse_1s_resistance,12,64,0.009266154178865676
-0.000990212591078958,0.0038800845230748137,0.0035181717060800643,pulse,DH3_capacity_plus_prior_same_diagnostic,1,2,0.0023730673719826395,DM3_hist_gradient_boosting,107,3417,0.0033907687896555503,c_rate_holdout_fold,pulse_1s_resistance,12,64,0.009090443977771465
-0.0035092149532710277,0.006424950095971361,0.00603845,pulse,persistence,1,2,0.003541532710280374,DM0_persistence,107,3417,0.0052936994449141244,c_rate_holdout_fold,pulse_10ms_resistance,12,64,0.013078333333333336
-0.0018286940312182908,0.004938745318936844,0.00422389539069359,pulse,train_mean,1,2,0.0031380875036581797,DM1_train_mean,107,3417,0.0045199782968796095,c_rate_holdout_fold,pulse_10ms_resistance,12,64,0.010223242317822652
-0.00046875989999449464,0.0038568589414656237,0.0038960062771117468,pulse,DH0_time_nominal,1,2,0.0029455893065101564,DM2_ridge,107,3417,0.0037848915638583774,c_rate_holdout_fold,pulse_10ms_resistance,12,64,0.00711461059090238
-0.00035400994850857124,0.0052611111335855165,0.003488921177706629,pulse,DH1_capacity_state,1,2,0.003053025017236105,DM2_ridge,107,3417,0.004144664135886809,c_rate_holdout_fold,pulse_10ms_resistance,12,64,0.011687206421185667
-0.00044499218189619603,0.0044431619914080235,0.003184138086063684,pulse,DH2_prior_same_diagnostic_state,1,2,0.0028442976691822218,DM2_ridge,107,3417,0.0037091998923551414,c_rate_holdout_fold,pulse_10ms_resistance,12,64,0.00908908203355286
-0.0005808125196965567,0.004947096506473938,0.003445861898902986,pulse,DH3_capacity_plus_prior_same_diagnostic,1,2,0.0028482620170461456,DM2_ridge,107,3417,0.003906323251534518,c_rate_holdout_fold,pulse_10ms_resistance,12,64,0.010819722656366096
-0.0019812057866797623,0.0036168471549268767,0.002924749680999486,pulse,DH0_time_nominal,1,2,0.0023116213681563733,DM3_hist_gradient_boosting,107,3417,0.0036715723672908563,c_rate_holdout_fold,pulse_10ms_resistance,12,64,0.008638503953231179
-0.0008709499024618212,0.0036754362710246223,0.003523710128168819,pulse,DH1_capacity_state,1,2,0.002216028919762554,DM3_hist_gradient_boosting,107,3417,0.003244040687951455,c_rate_holdout_fold,pulse_10ms_resistance,12,64,0.008429958244254849
-0.0015605521355139844,0.00360468804251394,0.0032502775143000836,pulse,DH2_prior_same_diagnostic_state,1,2,0.002102061097516951,DM3_hist_gradient_boosting,107,3417,0.003277360333396783,c_rate_holdout_fold,pulse_10ms_resistance,12,64,0.008453377380838269
-0.0012117066225874873,0.0036136202933187106,0.003478416482317736,pulse,DH3_capacity_plus_prior_same_diagnostic,1,2,0.002067660268940338,DM3_hist_gradient_boosting,107,3417,0.0031127505768344635,c_rate_holdout_fold,pulse_10ms_resistance,12,64,0.008266226391945058
-0.002126321938022627,0.0035663457381565327,0.003319,eis,persistence,1,2,0.002141921052631579,DM0_persistence,107,3420,0.0032479470045884626,c_rate_holdout_fold,eis_z_abs_1kHz,12,64,0.0071596666666666675
-0.0011412043777668474,0.0028568404070638555,0.002469983028222731,eis,train_mean,1,2,0.002075357353664535,DM1_train_mean,107,3420,0.0030178184465815827,c_rate_holdout_fold,eis_z_abs_1kHz,12,64,0.005687780701754387
-0.0003717931874538409,0.002409076829690959,0.0024513777716860473,eis,DH0_time_nominal,1,2,0.001989991436018864,DM2_ridge,107,3420,0.002625489845552406,c_rate_holdout_fold,eis_z_abs_1kHz,12,64,0.004177589119627849
-0.00037101743231412944,0.003326177469328257,0.0023860683734931486,eis,DH1_capacity_state,1,2,0.002027795213203996,DM2_ridge,107,3420,0.002746469289544341,c_rate_holdout_fold,eis_z_abs_1kHz,12,64,0.0072976568268186305
-0.0004081300851556437,0.00245431638373493,0.002017699882114946,eis,DH2_prior_same_diagnostic_state,1,2,0.0016982992822242413,DM2_ridge,107,3420,0.0023119056226286448,c_rate_holdout_fold,eis_z_abs_1kHz,12,64,0.005178456480987915
