beats_reference,candidate_feature_group,candidate_mean_mae,candidate_model_level,diagnostic_family,gain,horizon_checkups,reference_feature_group,reference_mean_mae,reference_model_level,reference_name,relative_gain,split_name,target_name
True,DH3_capacity_plus_prior_same_diagnostic,0.0002706371892113104,DM3_hist_gradient_boosting,eis,0.00022699426716154273,2,DH1_capacity_state,0.0004976314563728531,DM3_hist_gradient_boosting,capacity_state,0.4561493536121358,c_rate_holdout_fold,nyquist_im_peak_abs
True,DH3_capacity_plus_prior_same_diagnostic,0.0002706371892113104,DM3_hist_gradient_boosting,eis,5.6579521178370875e-05,2,persistence,0.0003272167103896813,DM0_persistence,persistence,0.1729114662603585,c_rate_holdout_fold,nyquist_im_peak_abs
False,DH3_capacity_plus_prior_same_diagnostic,0.0002706371892113104,DM3_hist_gradient_boosting,eis,-3.050836176975532e-05,2,DH2_prior_same_diagnostic_state,0.0002401288274415551,DM3_hist_gradient_boosting,prior_same_diagnostic,-0.1270499760266424,c_rate_holdout_fold,nyquist_im_peak_abs
True,DH3_capacity_plus_prior_same_diagnostic,0.00033808455005777445,DM3_hist_gradient_boosting,eis,0.00021225041879551762,3,DH1_capacity_state,0.0005503349688532921,DM3_hist_gradient_boosting,capacity_state,0.385674963082528,c_rate_holdout_fold,nyquist_im_peak_abs
True,DH3_capacity_plus_prior_same_diagnostic,0.00033808455005777445,DM3_hist_gradient_boosting,eis,2.2561293741415024e-05,3,persistence,0.00036064584379918947,DM0_persistence,persistence,0.06255803062568312,c_rate_holdout_fold,nyquist_im_peak_abs
False,DH3_capacity_plus_prior_same_diagnostic,0.00033808455005777445,DM3_hist_gradient_boosting,eis,-1.4793682539580605e-05,3,DH2_prior_same_diagnostic_state,0.00032329086751819384,DM3_hist_gradient_boosting,prior_same_diagnostic,-0.045759667302535424,c_rate_holdout_fold,nyquist_im_peak_abs
True,DH3_capacity_plus_prior_same_diagnostic,0.00042330172006032496,DM3_hist_gradient_boosting,eis,0.00024272285316285206,5,DH1_capacity_state,0.000666024573223177,DM3_hist_gradient_boosting,capacity_state,0.36443528200200276,c_rate_holdout_fold,nyquist_im_peak_abs
True,DH3_capacity_plus_prior_same_diagnostic,0.00042330172006032496,DM3_hist_gradient_boosting,eis,5.948279939675097e-06,5,persistence,0.00042925000000000005,DM0_persistence,persistence,0.013857379009144079,c_rate_holdout_fold,nyquist_im_peak_abs
False,DH3_capacity_plus_prior_same_diagnostic,0.00042330172006032496,DM3_hist_gradient_boosting,eis,-7.812830833631943e-05,5,DH2_prior_same_diagnostic_state,0.0003451734117240055,DM3_hist_gradient_boosting,prior_same_diagnostic,-0.22634509403867242,c_rate_holdout_fold,nyquist_im_peak_abs
True,DH3_capacity_plus_prior_same_diagnostic,0.0012829972864238104,DM3_hist_gradient_boosting,eis,0.000166004861152943,1,DH1_capacity_state,0.0014490021475767534,DM3_hist_gradient_boosting,capacity_state,0.11456495177081837,c_rate_holdout_fold,nyquist_semicircle_width_proxy
True,DH3_capacity_plus_prior_same_diagnostic,0.0012829972864238104,DM3_hist_gradient_boosting,eis,0.0001767012336879913,1,persistence,0.0014596985201118017,DM0_persistence,persistence,0.12105323890748163,c_rate_holdout_fold,nyquist_semicircle_width_proxy
False,DH3_capacity_plus_prior_same_diagnostic,0.0012829972864238104,DM3_hist_gradient_boosting,eis,-0.0004219947083912421,1,DH2_prior_same_diagnostic_state,0.0008610025780325682,DM3_hist_gradient_boosting,prior_same_diagnostic,-0.4901201450006341,c_rate_holdout_fold,nyquist_semicircle_width_proxy
True,DH3_capacity_plus_prior_same_diagnostic,0.0015013910579660535,DM3_hist_gradient_boosting,eis,0.0001989775859333803,2,DH1_capacity_state,0.0017003686438994338,DM3_hist_gradient_boosting,capacity_state,0.11702026301606429,c_rate_holdout_fold,nyquist_semicircle_width_proxy
True,DH3_capacity_plus_prior_same_diagnostic,0.0015013910579660535,DM3_hist_gradient_boosting,eis,0.000925468394403187,2,persistence,0.0024268594523692406,DM0_persistence,persistence,0.38134404260604843,c_rate_holdout_fold,nyquist_semicircle_width_proxy
False,DH3_capacity_plus_prior_same_diagnostic,0.0015013910579660535,DM3_hist_gradient_boosting,eis,-0.00034827415573320604,2,DH2_prior_same_diagnostic_state,0.0011531169022328475,DM3_hist_gradient_boosting,prior_same_diagnostic,-0.30202848909665836,c_rate_holdout_fold,nyquist_semicircle_width_proxy
True,DH3_capacity_plus_prior_same_diagnostic,0.0014908504041158308,DM3_hist_gradient_boosting,eis,5.439186106949586e-05,3,DH1_capacity_state,0.0015452422651853267,DM3_hist_gradient_boosting,capacity_state,0.03519956856925114,c_rate_holdout_fold,nyquist_semicircle_width_proxy
True,DH3_capacity_plus_prior_same_diagnostic,0.0014908504041158308,DM3_hist_gradient_boosting,eis,0.001054012840634496,3,persistence,0.002544863244750327,DM0_persistence,persistence,0.4141726840563112,c_rate_holdout_fold,nyquist_semicircle_width_proxy
False,DH3_capacity_plus_prior_same_diagnostic,0.0014908504041158308,DM3_hist_gradient_boosting,eis,-0.00042466454347681406,3,DH2_prior_same_diagnostic_state,0.0010661858606390167,DM3_hist_gradient_boosting,prior_same_diagnostic,-0.39830254663318465,c_rate_holdout_fold,nyquist_semicircle_width_proxy
True,DH3_capacity_plus_prior_same_diagnostic,0.0018416598449311505,DM3_hist_gradient_boosting,eis,6.715481424265143e-05,5,DH1_capacity_state,0.001908814659173802,DM3_hist_gradient_boosting,capacity_state,0.03518142210397643,c_rate_holdout_fold,nyquist_semicircle_width_proxy
True,DH3_capacity_plus_prior_same_diagnostic,0.0018416598449311505,DM3_hist_gradient_boosting,eis,0.0015558901550688496,5,persistence,0.00339755,DM0_persistence,persistence,0.45794474108367783,c_rate_holdout_fold,nyquist_semicircle_width_proxy
False,DH3_capacity_plus_prior_same_diagnostic,0.0018416598449311505,DM3_hist_gradient_boosting,eis,-0.000594938807651033,5,DH2_prior_same_diagnostic_state,0.0012467210372801175,DM3_hist_gradient_boosting,prior_same_diagnostic,-0.47720283035326705,c_rate_holdout_fold,nyquist_semicircle_width_proxy
True,DH3_capacity_plus_prior_same_diagnostic,0.001377344144494357,DM3_hist_gradient_boosting,pulse,0.00016530048937517619,1,DH1_capacity_state,0.0015426446338695332,DM3_hist_gradient_boosting,capacity_state,0.10715396517507753,c_rate_holdout_fold,pulse_10ms_resistance
True,DH3_capacity_plus_prior_same_diagnostic,0.001377344144494357,DM3_hist_gradient_boosting,pulse,0.000848669841519629,1,persistence,0.002226013986013986,DM0_persistence,persistence,0.3812509026680917,c_rate_holdout_fold,pulse_10ms_resistance
True,DH3_capacity_plus_prior_same_diagnostic,0.001377344144494357,DM3_hist_gradient_boosting,pulse,0.00010163309986092341,1,DH2_prior_same_diagnostic_state,0.0014789772443552804,DM3_hist_gradient_boosting,prior_same_diagnostic,0.06871850141631325,c_rate_holdout_fold,pulse_10ms_resistance
True,DH3_capacity_plus_prior_same_diagnostic,0.002067660268940338,DM3_hist_gradient_boosting,pulse,0.00014836865082221585,2,DH1_capacity_state,0.002216028919762554,DM3_hist_gradient_boosting,capacity_state,0.06695248852533632,c_rate_holdout_fold,pulse_10ms_resistance
True,DH3_capacity_plus_prior_same_diagnostic,0.002067660268940338,DM3_hist_gradient_boosting,pulse,0.001473872441340036,2,persistence,0.003541532710280374,DM0_persistence,persistence,0.41616795944356905,c_rate_holdout_fold,pulse_10ms_resistance
True,DH3_capacity_plus_prior_same_diagnostic,0.002067660268940338,DM3_hist_gradient_boosting,pulse,3.440082857661267e-05,2,DH2_prior_same_diagnostic_state,0.002102061097516951,DM3_hist_gradient_boosting,prior_same_diagnostic,0.01636528482319019,c_rate_holdout_fold,pulse_10ms_resistance
True,DH3_capacity_plus_prior_same_diagnostic,0.0019789322104392607,DM3_hist_gradient_boosting,pulse,5.6983411793822165e-06,3,DH1_capacity_state,0.001984630551618643,DM3_hist_gradient_boosting,capacity_state,0.002871235240601689,c_rate_holdout_fold,pulse_10ms_resistance
True,DH3_capacity_plus_prior_same_diagnostic,0.0019789322104392607,DM3_hist_gradient_boosting,pulse,0.001338473194966145,3,persistence,0.0033174054054054057,DM0_persistence,persistence,0.4034698902899316,c_rate_holdout_fold,pulse_10ms_resistance
False,DH3_capacity_plus_prior_same_diagnostic,0.0019789322104392607,DM3_hist_gradient_boosting,pulse,-6.326800423480587e-05,3,DH2_prior_same_diagnostic_state,0.0019156642062044549,DM3_hist_gradient_boosting,prior_same_diagnostic,-0.0330266672154198,c_rate_holdout_fold,pulse_10ms_resistance
False,DH3_capacity_plus_prior_same_diagnostic,0.0020339371202080705,DM3_hist_gradient_boosting,pulse,-7.397469301497666e-05,5,DH1_capacity_state,0.001959962427193094,DM3_hist_gradient_boosting,capacity_state,-0.03774291383785223,c_rate_holdout_fold,pulse_10ms_resistance
True,DH3_capacity_plus_prior_same_diagnostic,0.0020339371202080705,DM3_hist_gradient_boosting,pulse,0.0019213628797919297,5,persistence,0.0039553,DM0_persistence,persistence,0.48576919065353563,c_rate_holdout_fold,pulse_10ms_resistance
True,DH3_capacity_plus_prior_same_diagnostic,0.0020339371202080705,DM3_hist_gradient_boosting,pulse,0.00018219692318198694,5,DH2_prior_same_diagnostic_state,0.0022161340433900574,DM3_hist_gradient_boosting,prior_same_diagnostic,0.08221385512551274,c_rate_holdout_fold,pulse_10ms_resistance
True,DH3_capacity_plus_prior_same_diagnostic,0.00148597059674011,DM3_hist_gradient_boosting,pulse,0.0001923658123370558,1,DH1_capacity_state,0.001678336409077166,DM3_hist_gradient_boosting,capacity_state,0.11461695718251637,c_rate_holdout_fold,pulse_1s_resistance
True,DH3_capacity_plus_prior_same_diagnostic,0.00148597059674011,DM3_hist_gradient_boosting,pulse,0.0010862601724906593,1,persistence,0.0025722307692307694,DM0_persistence,persistence,0.4223027674983872,c_rate_holdout_fold,pulse_1s_resistance
True,DH3_capacity_plus_prior_same_diagnostic,0.00148597059674011,DM3_hist_gradient_boosting,pulse,8.259255761417276e-05,1,DH2_prior_same_diagnostic_state,0.0015685631543542829,DM3_hist_gradient_boosting,prior_same_diagnostic,0.05265491375651555,c_rate_holdout_fold,pulse_1s_resistance
False,DH3_capacity_plus_prior_same_diagnostic,0.0023730673719826395,DM3_hist_gradient_boosting,pulse,-4.315098060067796e-05,2,DH1_capacity_state,0.0023299163913819616,DM3_hist_gradient_boosting,capacity_state,-0.01852039874061038,c_rate_holdout_fold,pulse_1s_resistance
True,DH3_capacity_plus_prior_same_diagnostic,0.0023730673719826395,DM3_hist_gradient_boosting,pulse,0.001964970011194931,2,persistence,0.004338037383177571,DM0_persistence,persistence,0.45296290410379303,c_rate_holdout_fold,pulse_1s_resistance
False,DH3_capacity_plus_prior_same_diagnostic,0.0023730673719826395,DM3_hist_gradient_boosting,pulse,-0.00011145307645860861,2,DH2_prior_same_diagnostic_state,0.002261614295524031,DM3_hist_gradient_boosting,prior_same_diagnostic,-0.04928032011434744,c_rate_holdout_fold,pulse_1s_resistance
False,DH3_capacity_plus_prior_same_diagnostic,0.0021531543080380434,DM3_hist_gradient_boosting,pulse,-5.13632984596858e-05,3,DH1_capacity_state,0.0021017910095783576,DM3_hist_gradient_boosting,capacity_state,-0.02443787142756398,c_rate_holdout_fold,pulse_1s_resistance
True,DH3_capacity_plus_prior_same_diagnostic,0.0021531543080380434,DM3_hist_gradient_boosting,pulse,0.002349670016286281,3,persistence,0.004502824324324324,DM0_persistence,persistence,0.5218213829914101,c_rate_holdout_fold,pulse_1s_resistance
True,DH3_capacity_plus_prior_same_diagnostic,0.0021531543080380434,DM3_hist_gradient_boosting,pulse,3.5092876347082164e-05,3,DH2_prior_same_diagnostic_state,0.0021882471843851256,DM3_hist_gradient_boosting,prior_same_diagnostic,0.016036980007330795,c_rate_holdout_fold,pulse_1s_resistance
False,DH3_capacity_plus_prior_same_diagnostic,0.0024307809816396186,DM3_hist_gradient_boosting,pulse,-0.00012777569579332628,5,DH1_capacity_state,0.0023030052858462923,DM3_hist_gradient_boosting,capacity_state,-0.05548215480815632,c_rate_holdout_fold,pulse_1s_resistance
True,DH3_capacity_plus_prior_same_diagnostic,0.0024307809816396186,DM3_hist_gradient_boosting,pulse,0.0034279690183603817,5,persistence,0.00585875,DM0_persistence,persistence,0.5851024567288895,c_rate_holdout_fold,pulse_1s_resistance
True,DH3_capacity_plus_prior_same_diagnostic,0.0024307809816396186,DM3_hist_gradient_boosting,pulse,0.0003529757282317147,5,DH2_prior_same_diagnostic_state,0.0027837567098713332,DM3_hist_gradient_boosting,prior_same_diagnostic,0.1267983394454142,c_rate_holdout_fold,pulse_1s_resistance
True,DH3_capacity_plus_prior_same_diagnostic,0.2940741622328465,DM3_hist_gradient_boosting,eis,0.11320962234399112,1,DH1_capacity_state,0.4072837845768376,DM3_hist_gradient_boosting,capacity_state,0.27796250828304986,condition_fold,eis_phase_1kHz
True,DH3_capacity_plus_prior_same_diagnostic,0.2940741622328465,DM3_hist_gradient_boosting,eis,0.02085984479750075,1,persistence,0.31493400703034724,DM0_persistence,persistence,0.06623560597408168,condition_fold,eis_phase_1kHz
True,DH3_capacity_plus_prior_same_diagnostic,0.2940741622328465,DM3_hist_gradient_boosting,eis,0.0013896061968158846,1,DH2_prior_same_diagnostic_state,0.2954637684296624,DM3_hist_gradient_boosting,prior_same_diagnostic,0.004703135698164941,condition_fold,eis_phase_1kHz
True,DH3_capacity_plus_prior_same_diagnostic,0.3011526558614699,DM3_hist_gradient_boosting,eis,0.11258737061074331,2,DH1_capacity_state,0.4137400264722132,DM3_hist_gradient_boosting,capacity_state,0.2721210504352899,condition_fold,eis_phase_1kHz
True,DH3_capacity_plus_prior_same_diagnostic,0.3011526558614699,DM3_hist_gradient_boosting,eis,0.03857441395568889,2,persistence,0.3397270698171588,DM0_persistence,persistence,0.11354530557853294,condition_fold,eis_phase_1kHz
True,DH3_capacity_plus_prior_same_diagnostic,0.3011526558614699,DM3_hist_gradient_boosting,eis,0.011453315712656231,2,DH2_prior_same_diagnostic_state,0.3126059715741261,DM3_hist_gradient_boosting,prior_same_diagnostic,0.03663818594054076,condition_fold,eis_phase_1kHz
True,DH3_capacity_plus_prior_same_diagnostic,0.3125850989283946,DM3_hist_gradient_boosting,eis,0.10593620072474996,3,DH1_capacity_state,0.41852129965314455,DM3_hist_gradient_boosting,capacity_state,0.25312021350537256,condition_fold,eis_phase_1kHz
True,DH3_capacity_plus_prior_same_diagnostic,0.3125850989283946,DM3_hist_gradient_boosting,eis,0.04227071688453382,3,persistence,0.3548558158129284,DM0_persistence,persistence,0.11912082316502864,condition_fold,eis_phase_1kHz
True,DH3_capacity_plus_prior_same_diagnostic,0.3125850989283946,DM3_hist_gradient_boosting,eis,0.013852747974778978,3,DH2_prior_same_diagnostic_state,0.32643784690317357,DM3_hist_gradient_boosting,prior_same_diagnostic,0.042436096507179555,condition_fold,eis_phase_1kHz
True,DH3_capacity_plus_prior_same_diagnostic,0.339678940933074,DM3_hist_gradient_boosting,eis,0.0808954943991877,5,DH1_capacity_state,0.4205744353322617,DM3_hist_gradient_boosting,capacity_state,0.1923452487911652,condition_fold,eis_phase_1kHz
True,DH3_capacity_plus_prior_same_diagnostic,0.339678940933074,DM3_hist_gradient_boosting,eis,0.05746821988724399,5,persistence,0.397147160820318,DM0_persistence,persistence,0.1447025827115114,condition_fold,eis_phase_1kHz
True,DH3_capacity_plus_prior_same_diagnostic,0.339678940933074,DM3_hist_gradient_boosting,eis,0.020852700292942394,5,DH2_prior_same_diagnostic_state,0.3605316412260164,DM3_hist_gradient_boosting,prior_same_diagnostic,0.057838752299329776,condition_fold,eis_phase_1kHz
True,DH3_capacity_plus_prior_same_diagnostic,0.0002572303062302214,DM3_hist_gradient_boosting,eis,0.0004289713352183331,1,DH1_capacity_state,0.0006862016414485545,DM3_hist_gradient_boosting,capacity_state,0.6251388940323508,condition_fold,eis_z_abs_1kHz
True,DH3_capacity_plus_prior_same_diagnostic,0.0002572303062302214,DM3_hist_gradient_boosting,eis,0.00011655928689497899,1,persistence,0.0003737895931252004,DM0_persistence,persistence,0.31183127898356866,condition_fold,eis_z_abs_1kHz
True,DH3_capacity_plus_prior_same_diagnostic,0.0002572303062302214,DM3_hist_gradient_boosting,eis,4.305604402505251e-05,1,DH2_prior_same_diagnostic_state,0.0003002863502552739,DM3_hist_gradient_boosting,prior_same_diagnostic,0.14338328728045913,condition_fold,eis_z_abs_1kHz
True,DH3_capacity_plus_prior_same_diagnostic,0.00041501838352242943,DM3_hist_gradient_boosting,eis,0.0003517983591204169,2,DH1_capacity_state,0.0007668167426428463,DM3_hist_gradient_boosting,capacity_state,0.4587776186366747,condition_fold,eis_z_abs_1kHz
True,DH3_capacity_plus_prior_same_diagnostic,0.00041501838352242943,DM3_hist_gradient_boosting,eis,0.00018477302966520888,2,persistence,0.0005997914131876383,DM0_persistence,persistence,0.30806214561028505,condition_fold,eis_z_abs_1kHz
True,DH3_capacity_plus_prior_same_diagnostic,0.00041501838352242943,DM3_hist_gradient_boosting,eis,5.4449296185269324e-05,2,DH2_prior_same_diagnostic_state,0.00046946767970769876,DM3_hist_gradient_boosting,prior_same_diagnostic,0.11598092592693643,condition_fold,eis_z_abs_1kHz
True,DH3_capacity_plus_prior_same_diagnostic,0.0004878974441429468,DM3_hist_gradient_boosting,eis,0.0003492013233330344,3,DH1_capacity_state,0.0008370987674759812,DM3_hist_gradient_boosting,capacity_state,0.41715665689718506,condition_fold,eis_z_abs_1kHz
True,DH3_capacity_plus_prior_same_diagnostic,0.0004878974441429468,DM3_hist_gradient_boosting,eis,0.00025767506574184926,3,persistence,0.0007455725098847961,DM0_persistence,persistence,0.3456069829903795,condition_fold,eis_z_abs_1kHz
True,DH3_capacity_plus_prior_same_diagnostic,0.0004878974441429468,DM3_hist_gradient_boosting,eis,7.220234575324624e-05,3,DH2_prior_same_diagnostic_state,0.000560099789896193,DM3_hist_gradient_boosting,prior_same_diagnostic,0.12890978903353628,condition_fold,eis_z_abs_1kHz
True,DH3_capacity_plus_prior_same_diagnostic,0.0006894528202006673,DM3_hist_gradient_boosting,eis,0.00026755806667552447,5,DH1_capacity_state,0.0009570108868761917,DM3_hist_gradient_boosting,capacity_state,0.27957682649658133,condition_fold,eis_z_abs_1kHz
True,DH3_capacity_plus_prior_same_diagnostic,0.0006894528202006673,DM3_hist_gradient_boosting,eis,0.000330204879924343,5,persistence,0.0010196577001250103,DM0_persistence,persistence,0.32383895093800574,condition_fold,eis_z_abs_1kHz
True,DH3_capacity_plus_prior_same_diagnostic,0.0006894528202006673,DM3_hist_gradient_boosting,eis,5.458410280498446e-05,5,DH2_prior_same_diagnostic_state,0.0007440369230056517,DM3_hist_gradient_boosting,prior_same_diagnostic,0.07336208878516885,condition_fold,eis_z_abs_1kHz
True,DH3_capacity_plus_prior_same_diagnostic,0.00016534033964319948,DM3_hist_gradient_boosting,eis,0.0002067976725756767,1,DH1_capacity_state,0.0003721380122188762,DM3_hist_gradient_boosting,capacity_state,0.5557015563732491,condition_fold,nyquist_im_peak_abs
False,DH3_capacity_plus_prior_same_diagnostic,0.00016534033964319948,DM3_hist_gradient_boosting,eis,-1.9539800380892914e-05,1,persistence,0.00014580053926230657,DM0_persistence,persistence,-0.13401733957745715,condition_fold,nyquist_im_peak_abs
True,DH3_capacity_plus_prior_same_diagnostic,0.00016534033964319948,DM3_hist_gradient_boosting,eis,1.4085873388741752e-05,1,DH2_prior_same_diagnostic_state,0.00017942621303194124,DM3_hist_gradient_boosting,prior_same_diagnostic,0.0785051032996734,condition_fold,nyquist_im_peak_abs
True,DH3_capacity_plus_prior_same_diagnostic,0.00018606674972260524,DM3_hist_gradient_boosting,eis,0.00019808527312979845,2,DH1_capacity_state,0.0003841520228524037,DM3_hist_gradient_boosting,capacity_state,0.5156429260972691,condition_fold,nyquist_im_peak_abs
False,DH3_capacity_plus_prior_same_diagnostic,0.00018606674972260524,DM3_hist_gradient_boosting,eis,-1.1567211856403032e-05,2,persistence,0.0001744995378662022,DM0_persistence,persistence,-0.06628792258047245,condition_fold,nyquist_im_peak_abs
True,DH3_capacity_plus_prior_same_diagnostic,0.00018606674972260524,DM3_hist_gradient_boosting,eis,1.7846278256309804e-05,2,DH2_prior_same_diagnostic_state,0.00020391302797891504,DM3_hist_gradient_boosting,prior_same_diagnostic,0.08751906846361547,condition_fold,nyquist_im_peak_abs
True,DH3_capacity_plus_prior_same_diagnostic,0.00020576388507752215,DM3_hist_gradient_boosting,eis,0.00019631941429300342,3,DH1_capacity_state,0.00040208329937052557,DM3_hist_gradient_boosting,capacity_state,0.48825557937956593,condition_fold,nyquist_im_peak_abs
False,DH3_capacity_plus_prior_same_diagnostic,0.00020576388507752215,DM3_hist_gradient_boosting,eis,-1.1643688603029209e-05,3,persistence,0.00019412019647449294,DM0_persistence,persistence,-0.05998185049518621,condition_fold,nyquist_im_peak_abs
True,DH3_capacity_plus_prior_same_diagnostic,0.00020576388507752215,DM3_hist_gradient_boosting,eis,2.2682748673582897e-05,3,DH2_prior_same_diagnostic_state,0.00022844663375110505,DM3_hist_gradient_boosting,prior_same_diagnostic,0.09929123621184974,condition_fold,nyquist_im_peak_abs
True,DH3_capacity_plus_prior_same_diagnostic,0.0002494989074041033,DM3_hist_gradient_boosting,eis,0.00017216248750965955,5,DH1_capacity_state,0.00042166139491376286,DM3_hist_gradient_boosting,capacity_state,0.4082955887979021,condition_fold,nyquist_im_peak_abs
False,DH3_capacity_plus_prior_same_diagnostic,0.0002494989074041033,DM3_hist_gradient_boosting,eis,-2.1389814802834302e-05,5,persistence,0.000228109092601269,DM0_persistence,persistence,-0.09377011042792296,condition_fold,nyquist_im_peak_abs
False,DH3_capacity_plus_prior_same_diagnostic,0.0002494989074041033,DM3_hist_gradient_boosting,eis,-4.96039753211517e-06,5,DH2_prior_same_diagnostic_state,0.00024453850987198815,DM3_hist_gradient_boosting,prior_same_diagnostic,-0.020284729528743165,condition_fold,nyquist_im_peak_abs
True,DH3_capacity_plus_prior_same_diagnostic,0.00047207645652235224,DM3_hist_gradient_boosting,eis,0.00029350797794687044,1,DH1_capacity_state,0.0007655844344692227,DM3_hist_gradient_boosting,capacity_state,0.3833776716612043,condition_fold,nyquist_semicircle_width_proxy
True,DH3_capacity_plus_prior_same_diagnostic,0.00047207645652235224,DM3_hist_gradient_boosting,eis,0.00014960486569810816,1,persistence,0.0006216813222204604,DM0_persistence,persistence,0.2406455853680213,condition_fold,nyquist_semicircle_width_proxy
True,DH3_capacity_plus_prior_same_diagnostic,0.00047207645652235224,DM3_hist_gradient_boosting,eis,2.6444714567523675e-05,1,DH2_prior_same_diagnostic_state,0.0004985211710898759,DM3_hist_gradient_boosting,prior_same_diagnostic,0.053046322004158354,condition_fold,nyquist_semicircle_width_proxy
True,DH3_capacity_plus_prior_same_diagnostic,0.0005949094598085795,DM3_hist_gradient_boosting,eis,0.0002564758169950684,2,DH1_capacity_state,0.0008513852768036479,DM3_hist_gradient_boosting,capacity_state,0.301245304544089,condition_fold,nyquist_semicircle_width_proxy
True,DH3_capacity_plus_prior_same_diagnostic,0.0005949094598085795,DM3_hist_gradient_boosting,eis,0.0003591687557829808,2,persistence,0.0009540782155915603,DM0_persistence,persistence,0.37645630087076687,condition_fold,nyquist_semicircle_width_proxy
True,DH3_capacity_plus_prior_same_diagnostic,0.0005949094598085795,DM3_hist_gradient_boosting,eis,3.7692305122085886e-05,2,DH2_prior_same_diagnostic_state,0.0006326017649306654,DM3_hist_gradient_boosting,prior_same_diagnostic,0.0595829907717963,condition_fold,nyquist_semicircle_width_proxy
True,DH3_capacity_plus_prior_same_diagnostic,0.0006757221533058192,DM3_hist_gradient_boosting,eis,0.00020939919144389327,3,DH1_capacity_state,0.0008851213447497125,DM3_hist_gradient_boosting,capacity_state,0.23657681817977794,condition_fold,nyquist_semicircle_width_proxy
True,DH3_capacity_plus_prior_same_diagnostic,0.0006757221533058192,DM3_hist_gradient_boosting,eis,0.0005372273525227788,3,persistence,0.001212949505828598,DM0_persistence,persistence,0.442909906753113,condition_fold,nyquist_semicircle_width_proxy
True,DH3_capacity_plus_prior_same_diagnostic,0.0006757221533058192,DM3_hist_gradient_boosting,eis,3.837749807842055e-05,3,DH2_prior_same_diagnostic_state,0.0007140996513842398,DM3_hist_gradient_boosting,prior_same_diagnostic,0.053742496588575626,condition_fold,nyquist_semicircle_width_proxy
True,DH3_capacity_plus_prior_same_diagnostic,0.0008497915946727435,DM3_hist_gradient_boosting,eis,0.00018304230088542857,5,DH1_capacity_state,0.001032833895558172,DM3_hist_gradient_boosting,capacity_state,0.1772233673513469,condition_fold,nyquist_semicircle_width_proxy
True,DH3_capacity_plus_prior_same_diagnostic,0.0008497915946727435,DM3_hist_gradient_boosting,eis,0.0008213152252339376,5,persistence,0.001671106819906681,DM0_persistence,persistence,0.49147978779704937,condition_fold,nyquist_semicircle_width_proxy
True,DH3_capacity_plus_prior_same_diagnostic,0.0008497915946727435,DM3_hist_gradient_boosting,eis,4.500187509632225e-06,5,DH2_prior_same_diagnostic_state,0.0008542917821823757,DM3_hist_gradient_boosting,prior_same_diagnostic,0.005267740605131465,condition_fold,nyquist_semicircle_width_proxy
True,DH3_capacity_plus_prior_same_diagnostic,0.0006063436239511747,DM3_hist_gradient_boosting,pulse,0.00022831902151039855,1,DH1_capacity_state,0.0008346626454615732,DM3_hist_gradient_boosting,capacity_state,0.2735464714419283,condition_fold,pulse_10ms_resistance
True,DH3_capacity_plus_prior_same_diagnostic,0.0006063436239511747,DM3_hist_gradient_boosting,pulse,0.00022144832702071992,1,persistence,0.0008277919509718946,DM0_persistence,persistence,0.267516888465419,condition_fold,pulse_10ms_resistance
True,DH3_capacity_plus_prior_same_diagnostic,0.0006063436239511747,DM3_hist_gradient_boosting,pulse,9.542190039988599e-05,1,DH2_prior_same_diagnostic_state,0.0007017655243510606,DM3_hist_gradient_boosting,prior_same_diagnostic,0.13597404986248776,condition_fold,pulse_10ms_resistance
True,DH3_capacity_plus_prior_same_diagnostic,0.0007956620711129586,DM3_hist_gradient_boosting,pulse,0.00015711760923470069,2,DH1_capacity_state,0.0009527796803476592,DM3_hist_gradient_boosting,capacity_state,0.16490445007955054,condition_fold,pulse_10ms_resistance
True,DH3_capacity_plus_prior_same_diagnostic,0.0007956620711129586,DM3_hist_gradient_boosting,pulse,0.0003406306819024724,2,persistence,0.001136292753015431,DM0_persistence,persistence,0.29977369916205615,condition_fold,pulse_10ms_resistance
True,DH3_capacity_plus_prior_same_diagnostic,0.0007956620711129586,DM3_hist_gradient_boosting,pulse,8.409199592410805e-05,2,DH2_prior_same_diagnostic_state,0.0008797540670370666,DM3_hist_gradient_boosting,prior_same_diagnostic,0.09558579957160347,condition_fold,pulse_10ms_resistance
True,DH3_capacity_plus_prior_same_diagnostic,0.0008761115645952897,DM3_hist_gradient_boosting,pulse,0.00016025944341427388,3,DH1_capacity_state,0.0010363710080095636,DM3_hist_gradient_boosting,capacity_state,0.1546352051299326,condition_fold,pulse_10ms_resistance
True,DH3_capacity_plus_prior_same_diagnostic,0.0008761115645952897,DM3_hist_gradient_boosting,pulse,0.0004502323036196269,3,persistence,0.0013263438682149166,DM0_persistence,persistence,0.33945367744307514,condition_fold,pulse_10ms_resistance
True,DH3_capacity_plus_prior_same_diagnostic,0.0008761115645952897,DM3_hist_gradient_boosting,pulse,0.00012769825487091743,3,DH2_prior_same_diagnostic_state,0.0010038098194662072,DM3_hist_gradient_boosting,prior_same_diagnostic,0.12721359404396257,condition_fold,pulse_10ms_resistance
True,DH3_capacity_plus_prior_same_diagnostic,0.0010859932878634448,DM3_hist_gradient_boosting,pulse,0.00010327843533448379,5,DH1_capacity_state,0.0011892717231979286,DM3_hist_gradient_boosting,capacity_state,0.08684174803784124,condition_fold,pulse_10ms_resistance
