auprc,auroc,brier,ece_10_bin,feature_group,group_field,group_value,model_level,negative_count,positive_count,row_count,split_name,target
,,0.40313986934890794,0.5432426051992357,distance_to_threshold,lead_time_bin,event_later_than_3_checkups,B1_distance_to_threshold_rule,3139,0,3139,all,event_within_2_checkups
1.0,,0.255972982575923,0.40727889234333814,distance_to_threshold,lead_time_bin,event_within_2_checkups,B1_distance_to_threshold_rule,0,506,506,all,event_within_2_checkups
,,0.47298478451387765,0.6337142567834474,distance_to_threshold,lead_time_bin,event_within_3_checkups,B1_distance_to_threshold_rule,427,0,427,all,event_within_2_checkups
,,0.32700791516603855,0.4465227107210164,distance_to_threshold,lead_time_bin,no_observed_event_censored,B1_distance_to_threshold_rule,3347,0,3347,all,event_within_2_checkups
0.17192424525475597,0.5,0.5369450101832995,0.6282416836388324,distance_to_threshold,lead_time_bin,event_at_next_checkup,B2_linear_extrapolation_to_threshold,2440,506,2946,all,event_within_2_checkups
,,0.4142999020232224,0.5258145242505318,distance_to_threshold,lead_time_bin,event_later_than_3_checkups,B2_linear_extrapolation_to_threshold,3139,0,3139,all,event_within_2_checkups
1.0,,0.18499363905745242,0.32243759775802255,distance_to_threshold,lead_time_bin,event_within_2_checkups,B2_linear_extrapolation_to_threshold,0,506,506,all,event_within_2_checkups
,,0.5725870109884371,0.7175402912872798,distance_to_threshold,lead_time_bin,event_within_3_checkups,B2_linear_extrapolation_to_threshold,427,0,427,all,event_within_2_checkups
,,0.03370099605152684,0.07098013574753363,distance_to_threshold,lead_time_bin,no_observed_event_censored,B2_linear_extrapolation_to_threshold,3347,0,3347,all,event_within_2_checkups
0.2486183386361842,0.660390073219724,0.1448856207042288,0.07581939496915997,distance_to_threshold,lead_time_bin,event_at_next_checkup,B3_logistic_distance_baseline,2440,506,2946,all,event_within_2_checkups
,,0.010315992596223593,0.09587405725356084,distance_to_threshold,lead_time_bin,event_later_than_3_checkups,B3_logistic_distance_baseline,3139,0,3139,all,event_within_2_checkups
1.0,,0.7813149639828773,0.8818100423749279,distance_to_threshold,lead_time_bin,event_within_2_checkups,B3_logistic_distance_baseline,0,506,506,all,event_within_2_checkups
,,0.015617332403667195,0.11321718412081322,distance_to_threshold,lead_time_bin,event_within_3_checkups,B3_logistic_distance_baseline,427,0,427,all,event_within_2_checkups
,,0.004429014875326646,0.05775292804493037,distance_to_threshold,lead_time_bin,no_observed_event_censored,B3_logistic_distance_baseline,3347,0,3347,all,event_within_2_checkups
0.09389672711766078,0.0718039266506836,0.1560203927830744,0.13076582496067032,W0_capacity_state,lead_time_bin,event_at_next_checkup,B4_logistic_regression,2440,506,2946,all,event_within_2_checkups
,,0.006327655677175539,0.07666066870986947,W0_capacity_state,lead_time_bin,event_later_than_3_checkups,B4_logistic_regression,3139,0,3139,all,event_within_2_checkups
1.0,,0.8415433847493834,0.9170810005284542,W0_capacity_state,lead_time_bin,event_within_2_checkups,B4_logistic_regression,0,506,506,all,event_within_2_checkups
,,0.007268918922275962,0.08280444566092901,W0_capacity_state,lead_time_bin,event_within_3_checkups,B4_logistic_regression,427,0,427,all,event_within_2_checkups
,,0.01171138573761066,0.10157962967202483,W0_capacity_state,lead_time_bin,no_observed_event_censored,B4_logistic_regression,3347,0,3347,all,event_within_2_checkups
0.202829476895509,0.6170778526534051,0.15047402241426577,0.09315843618951838,W1_state_time,lead_time_bin,event_at_next_checkup,B4_logistic_regression,2440,506,2946,all,event_within_2_checkups
,,0.01078772438314898,0.09684779017587518,W1_state_time,lead_time_bin,event_later_than_3_checkups,B4_logistic_regression,3139,0,3139,all,event_within_2_checkups
1.0,,0.7898255158364693,0.8870407959648339,W1_state_time,lead_time_bin,event_within_2_checkups,B4_logistic_regression,0,506,506,all,event_within_2_checkups
,,0.014232967757143921,0.10856460879688778,W1_state_time,lead_time_bin,event_within_3_checkups,B4_logistic_regression,427,0,427,all,event_within_2_checkups
