auprc,auroc,brier,ece_10_bin,feature_group,group_field,group_value,model_level,negative_count,positive_count,row_count,split_name,target
1.0,,0.25794606165108863,0.3457156882789328,W2_nominal,lead_time_bin,event_next_checkup,B6_hist_gradient_boosting_classifier,0,32,32,c_rate_holdout_fold,event_within_2_checkups
1.0,,0.5574324686241479,0.6601651276967854,W2_nominal,lead_time_bin,event_within_2_checkups_not_next,B6_hist_gradient_boosting_classifier,0,32,32,c_rate_holdout_fold,event_within_2_checkups
,,0.030344400772357696,0.08005097290306767,W2_nominal,lead_time_bin,event_within_3_checkups_not_1_or_2,B6_hist_gradient_boosting_classifier,16,0,16,c_rate_holdout_fold,event_within_2_checkups
,,0.1716139753099186,0.2284038024770202,W2_nominal,lead_time_bin,right_censored_unknown,B6_hist_gradient_boosting_classifier,9,0,9,c_rate_holdout_fold,event_within_2_checkups
,,0.012725315356116684,0.11280653950953679,prior_rate,lead_time_bin,at_or_below_threshold_at_k,B0_event_rate_prior,32,0,32,c_rate_holdout_fold,event_within_3_checkups
,,0.012725315356116684,0.11280653950953679,prior_rate,lead_time_bin,event_later_than_3_checkups,B0_event_rate_prior,36,0,36,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.7871122363370431,0.8871934604904632,prior_rate,lead_time_bin,event_next_checkup,B0_event_rate_prior,0,32,32,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.7871122363370431,0.8871934604904632,prior_rate,lead_time_bin,event_within_2_checkups_not_next,B0_event_rate_prior,0,32,32,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.7871122363370431,0.8871934604904632,prior_rate,lead_time_bin,event_within_3_checkups_not_1_or_2,B0_event_rate_prior,0,16,16,c_rate_holdout_fold,event_within_3_checkups
,,0.012725315356116684,0.11280653950953679,prior_rate,lead_time_bin,right_censored_unknown,B0_event_rate_prior,9,0,9,c_rate_holdout_fold,event_within_3_checkups
,,0.5625,0.75,distance_to_threshold,lead_time_bin,at_or_below_threshold_at_k,B1_distance_to_threshold_rule,32,0,32,c_rate_holdout_fold,event_within_3_checkups
,,0.18803022147317153,0.26880108991825613,distance_to_threshold,lead_time_bin,event_later_than_3_checkups,B1_distance_to_threshold_rule,36,0,36,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.20029563475859202,0.36278099455040874,distance_to_threshold,lead_time_bin,event_next_checkup,B1_distance_to_threshold_rule,0,32,32,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.6412416659860866,0.7236801771117166,distance_to_threshold,lead_time_bin,event_within_2_checkups_not_next,B1_distance_to_threshold_rule,0,32,32,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.44832777732405765,0.5657867847411444,distance_to_threshold,lead_time_bin,event_within_3_checkups_not_1_or_2,B1_distance_to_threshold_rule,0,16,16,c_rate_holdout_fold,event_within_3_checkups
,,0.18803022147317153,0.26880108991825613,distance_to_threshold,lead_time_bin,right_censored_unknown,B1_distance_to_threshold_rule,9,0,9,c_rate_holdout_fold,event_within_3_checkups
,,0.6400000000000001,0.8,distance_to_threshold,lead_time_bin,at_or_below_threshold_at_k,B2_linear_extrapolation_to_threshold,32,0,32,c_rate_holdout_fold,event_within_3_checkups
,,0.42683633753808164,0.5408537693006359,distance_to_threshold,lead_time_bin,event_later_than_3_checkups,B2_linear_extrapolation_to_threshold,36,0,36,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.03999999999999998,0.19999999999999996,distance_to_threshold,lead_time_bin,event_next_checkup,B2_linear_extrapolation_to_threshold,0,32,32,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.497693198405215,0.5887193460490463,distance_to_threshold,lead_time_bin,event_within_2_checkups_not_next,B2_linear_extrapolation_to_threshold,0,32,32,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.26884659920260745,0.394359673024523,distance_to_threshold,lead_time_bin,event_within_3_checkups_not_1_or_2,B2_linear_extrapolation_to_threshold,0,16,16,c_rate_holdout_fold,event_within_3_checkups
,,0.3557817833841088,0.4544716924008477,distance_to_threshold,lead_time_bin,right_censored_unknown,B2_linear_extrapolation_to_threshold,9,0,9,c_rate_holdout_fold,event_within_3_checkups
,,0.20639781421967227,0.40403322972780625,distance_to_threshold,lead_time_bin,at_or_below_threshold_at_k,B3_logistic_distance_baseline,32,0,32,c_rate_holdout_fold,event_within_3_checkups
,,0.02084924151385771,0.13874977422553944,distance_to_threshold,lead_time_bin,event_later_than_3_checkups,B3_logistic_distance_baseline,36,0,36,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.4451126075328278,0.6404552177173134,distance_to_threshold,lead_time_bin,event_next_checkup,B3_logistic_distance_baseline,0,32,32,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.721611730143291,0.8450636319332753,distance_to_threshold,lead_time_bin,event_within_2_checkups_not_next,B3_logistic_distance_baseline,0,32,32,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.6790389387861415,0.819846182613792,distance_to_threshold,lead_time_bin,event_within_3_checkups_not_1_or_2,B3_logistic_distance_baseline,0,16,16,c_rate_holdout_fold,event_within_3_checkups
,,0.02460313421289028,0.14646948025434622,distance_to_threshold,lead_time_bin,right_censored_unknown,B3_logistic_distance_baseline,9,0,9,c_rate_holdout_fold,event_within_3_checkups
,,0.03789037873216698,0.18782192543440665,W0_capacity_state,lead_time_bin,at_or_below_threshold_at_k,B4_logistic_regression,32,0,32,c_rate_holdout_fold,event_within_3_checkups
,,0.00729040102728817,0.08431998587793518,W0_capacity_state,lead_time_bin,event_later_than_3_checkups,B4_logistic_regression,36,0,36,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.7911611283772374,0.8893006409190432,W0_capacity_state,lead_time_bin,event_next_checkup,B4_logistic_regression,0,32,32,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.8334899809164215,0.9127249726159478,W0_capacity_state,lead_time_bin,event_within_2_checkups_not_next,B4_logistic_regression,0,32,32,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.8247014223414779,0.9079503791366756,W0_capacity_state,lead_time_bin,event_within_3_checkups_not_1_or_2,B4_logistic_regression,0,16,16,c_rate_holdout_fold,event_within_3_checkups
,,0.006834329276767122,0.08176896920022059,W0_capacity_state,lead_time_bin,right_censored_unknown,B4_logistic_regression,9,0,9,c_rate_holdout_fold,event_within_3_checkups
,,0.18205907128839535,0.4057360041995224,W1_state_time,lead_time_bin,at_or_below_threshold_at_k,B4_logistic_regression,32,0,32,c_rate_holdout_fold,event_within_3_checkups
,,0.023723773932725067,0.15116099436618136,W1_state_time,lead_time_bin,event_later_than_3_checkups,B4_logistic_regression,36,0,36,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.5940517856546935,0.7691890316042314,W1_state_time,lead_time_bin,event_next_checkup,B4_logistic_regression,0,32,32,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.7054595220005068,0.8384343714145744,W1_state_time,lead_time_bin,event_within_2_checkups_not_next,B4_logistic_regression,0,32,32,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.687817044914615,0.8283155002097333,W1_state_time,lead_time_bin,event_within_3_checkups_not_1_or_2,B4_logistic_regression,0,16,16,c_rate_holdout_fold,event_within_3_checkups
,,0.023083583620241408,0.1488641231014767,W1_state_time,lead_time_bin,right_censored_unknown,B4_logistic_regression,9,0,9,c_rate_holdout_fold,event_within_3_checkups
,,0.2747244343366753,0.49916181424949946,W2_nominal,lead_time_bin,at_or_below_threshold_at_k,B4_logistic_regression,32,0,32,c_rate_holdout_fold,event_within_3_checkups
,,0.3741669365538992,0.5939887235154738,W2_nominal,lead_time_bin,event_later_than_3_checkups,B4_logistic_regression,36,0,36,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.06035457468060461,0.19825920189941193,W2_nominal,lead_time_bin,event_next_checkup,B4_logistic_regression,0,32,32,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.09293276398124542,0.27792119069681315,W2_nominal,lead_time_bin,event_within_2_checkups_not_next,B4_logistic_regression,0,32,32,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.1262843513962832,0.3244925895579713,W2_nominal,lead_time_bin,event_within_3_checkups_not_1_or_2,B4_logistic_regression,0,16,16,c_rate_holdout_fold,event_within_3_checkups
,,0.5892613085811339,0.7593623032517185,W2_nominal,lead_time_bin,right_censored_unknown,B4_logistic_regression,9,0,9,c_rate_holdout_fold,event_within_3_checkups
,,0.037843032233653234,0.18771861241141857,W0_capacity_state,lead_time_bin,at_or_below_threshold_at_k,B5_ridge_logistic,32,0,32,c_rate_holdout_fold,event_within_3_checkups
,,0.007295567428981494,0.08435245806839671,W0_capacity_state,lead_time_bin,event_later_than_3_checkups,B5_ridge_logistic,36,0,36,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.7911492079700189,0.8892943177044361,W0_capacity_state,lead_time_bin,event_next_checkup,B5_ridge_logistic,0,32,32,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.8334369975142663,0.9126963846658285,W0_capacity_state,lead_time_bin,event_within_2_checkups_not_next,B5_ridge_logistic,0,32,32,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.8246555245777819,0.9079254378861201,W0_capacity_state,lead_time_bin,event_within_3_checkups_not_1_or_2,B5_ridge_logistic,0,16,16,c_rate_holdout_fold,event_within_3_checkups
,,0.006839758455873661,0.08180366094405189,W0_capacity_state,lead_time_bin,right_censored_unknown,B5_ridge_logistic,9,0,9,c_rate_holdout_fold,event_within_3_checkups
,,0.1807333826532888,0.40421508269690165,W1_state_time,lead_time_bin,at_or_below_threshold_at_k,B5_ridge_logistic,32,0,32,c_rate_holdout_fold,event_within_3_checkups
,,0.02363794407418039,0.15090704819793602,W1_state_time,lead_time_bin,event_later_than_3_checkups,B5_ridge_logistic,36,0,36,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.5950041940171551,0.7698243510266078,W1_state_time,lead_time_bin,event_next_checkup,B5_ridge_logistic,0,32,32,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.7059639974428723,0.838750859560868,W1_state_time,lead_time_bin,event_within_2_checkups_not_next,B5_ridge_logistic,0,32,32,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.6884039977128349,0.8286810460505001,W1_state_time,lead_time_bin,event_within_3_checkups_not_1_or_2,B5_ridge_logistic,0,16,16,c_rate_holdout_fold,event_within_3_checkups
,,0.023006754501593785,0.14863395204569532,W1_state_time,lead_time_bin,right_censored_unknown,B5_ridge_logistic,9,0,9,c_rate_holdout_fold,event_within_3_checkups
,,0.29916980030158513,0.5276067523430571,W2_nominal,lead_time_bin,at_or_below_threshold_at_k,B5_ridge_logistic,32,0,32,c_rate_holdout_fold,event_within_3_checkups
,,0.3822412263931099,0.6125067584484191,W2_nominal,lead_time_bin,event_later_than_3_checkups,B5_ridge_logistic,36,0,36,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.08411375467963206,0.25479042413722097,W2_nominal,lead_time_bin,event_next_checkup,B5_ridge_logistic,0,32,32,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.08024581457950007,0.2518132711574597,W2_nominal,lead_time_bin,event_within_2_checkups_not_next,B5_ridge_logistic,0,32,32,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.12277539729809851,0.33149602595634714,W2_nominal,lead_time_bin,event_within_3_checkups_not_1_or_2,B5_ridge_logistic,0,16,16,c_rate_holdout_fold,event_within_3_checkups
,,0.6256050280702873,0.7903955666208812,W2_nominal,lead_time_bin,right_censored_unknown,B5_ridge_logistic,9,0,9,c_rate_holdout_fold,event_within_3_checkups
,,6.57187079111102e-07,0.0007988452146881355,W0_capacity_state,lead_time_bin,at_or_below_threshold_at_k,B6_hist_gradient_boosting_classifier,32,0,32,c_rate_holdout_fold,event_within_3_checkups
,,0.009155252367558877,0.06664412322347038,W0_capacity_state,lead_time_bin,event_later_than_3_checkups,B6_hist_gradient_boosting_classifier,36,0,36,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.6208078004361741,0.7140358887876999,W0_capacity_state,lead_time_bin,event_next_checkup,B6_hist_gradient_boosting_classifier,0,32,32,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.8077281005513485,0.890120388473891,W0_capacity_state,lead_time_bin,event_within_2_checkups_not_next,B6_hist_gradient_boosting_classifier,0,32,32,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.8520711668974594,0.9187203367900432,W0_capacity_state,lead_time_bin,event_within_3_checkups_not_1_or_2,B6_hist_gradient_boosting_classifier,0,16,16,c_rate_holdout_fold,event_within_3_checkups
,,0.007636401440134704,0.05587285623961022,W0_capacity_state,lead_time_bin,right_censored_unknown,B6_hist_gradient_boosting_classifier,9,0,9,c_rate_holdout_fold,event_within_3_checkups
,,4.3919933956997736e-07,0.0006566311574542443,W1_state_time,lead_time_bin,at_or_below_threshold_at_k,B6_hist_gradient_boosting_classifier,32,0,32,c_rate_holdout_fold,event_within_3_checkups
,,0.02363456823584576,0.09116260849436617,W1_state_time,lead_time_bin,event_later_than_3_checkups,B6_hist_gradient_boosting_classifier,36,0,36,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.08269676421469234,0.1887460513888569,W1_state_time,lead_time_bin,event_next_checkup,B6_hist_gradient_boosting_classifier,0,32,32,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.6168075356319515,0.703817092746911,W1_state_time,lead_time_bin,event_within_2_checkups_not_next,B6_hist_gradient_boosting_classifier,0,32,32,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.5616147143678983,0.7056154819245941,W1_state_time,lead_time_bin,event_within_3_checkups_not_1_or_2,B6_hist_gradient_boosting_classifier,0,16,16,c_rate_holdout_fold,event_within_3_checkups
,,0.10771189462593682,0.20973842104708343,W1_state_time,lead_time_bin,right_censored_unknown,B6_hist_gradient_boosting_classifier,9,0,9,c_rate_holdout_fold,event_within_3_checkups
,,4.946037270957794e-07,0.0006944136240046497,W2_nominal,lead_time_bin,at_or_below_threshold_at_k,B6_hist_gradient_boosting_classifier,32,0,32,c_rate_holdout_fold,event_within_3_checkups
,,0.013857693073422817,0.04521100073415152,W2_nominal,lead_time_bin,event_later_than_3_checkups,B6_hist_gradient_boosting_classifier,36,0,36,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.061023744092763704,0.13371146296866454,W2_nominal,lead_time_bin,event_next_checkup,B6_hist_gradient_boosting_classifier,0,32,32,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.3292943396436886,0.4604257272501411,W2_nominal,lead_time_bin,event_within_2_checkups_not_next,B6_hist_gradient_boosting_classifier,0,32,32,c_rate_holdout_fold,event_within_3_checkups
1.0,,0.6725784065658391,0.7851564879495255,W2_nominal,lead_time_bin,event_within_3_checkups_not_1_or_2,B6_hist_gradient_boosting_classifier,0,16,16,c_rate_holdout_fold,event_within_3_checkups
,,0.15096235578634154,0.2831109716027607,W2_nominal,lead_time_bin,right_censored_unknown,B6_hist_gradient_boosting_classifier,9,0,9,c_rate_holdout_fold,event_within_3_checkups
