run_scope,model_level,feature_group,target,split_name,fold_count,mean_mae,mean_rmse,condition_mean_mae,condition_median_mae,worst_condition_mae,q10_q90_interval_coverage,q10_q90_interval_width_mean,pinball_loss_q10,pinball_loss_q50,pinball_loss_q90,test_rows,test_parameter_sets
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,capacity_Ah_k1,temperature_holdout_fold,2,0.03714096089602312,0.08972053789283846,0.06426764374153762,0.05214096446431114,0.27110814311431214,,,,,,1802,38
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,capacity_Ah_k1,voltage_window_holdout_fold,3,0.14981470228816207,0.19330418981753303,0.17064715207936518,0.18123623277060777,0.41067939456658337,,,,,,3827,76
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,c_rate_holdout_fold,1,0.07625761784761585,0.12285078545765196,0.10251578832333012,0.07764103216483734,0.21193834940315578,,,,,,157,12
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,condition_fold,5,0.02515586447443129,0.06021333286176837,0.04170028239886194,0.03619727019791498,0.1901932227892993,,,,,,3827,76
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,profile_holdout_fold,1,0.06870435608861869,0.10384915778014162,0.08269291452361342,0.07944786889520948,0.16448024851403886,,,,,,752,12
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,temperature_holdout_fold,2,0.02968300814851517,0.07483299705840088,0.048683704783932746,0.0424510880350391,0.14762688345553496,,,,,,1802,38
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,voltage_window_holdout_fold,3,0.11611475211641394,0.13893885446750956,0.12657196344726485,0.12765823494651266,0.22343841235845485,,,,,,3827,76
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F14_event_aggregate,capacity_Ah_k1,c_rate_holdout_fold,1,0.10774039251952301,0.17486926176984574,0.13340958243181367,0.1129358864340736,0.2554461676340963,,,,,,109,12
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F14_event_aggregate,capacity_Ah_k1,condition_fold,5,0.033320721307988556,0.07839872633184063,0.058153828996682796,0.043599801010930105,0.2622100615379183,,,,,,2773,76
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F14_event_aggregate,capacity_Ah_k1,profile_holdout_fold,1,0.10890498832655651,0.15903076805567704,0.12818984222346927,0.11625537892759644,0.22870888532318961,,,,,,524,12
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F14_event_aggregate,capacity_Ah_k1,temperature_holdout_fold,2,0.043858172231438605,0.10251588896570907,0.07974857211449435,0.06276076289782083,0.3034739309380177,,,,,,1262,38
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F14_event_aggregate,capacity_Ah_k1,voltage_window_holdout_fold,3,0.08589601590267067,0.12338899759047171,0.1081179268693564,0.09501088203336333,0.35390800281901696,,,,,,2773,76
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F14_event_aggregate,delta_capacity_Ah,c_rate_holdout_fold,1,0.08484146146342345,0.1321016030980896,0.0919083021492914,0.0813096769897631,0.16667713843163384,,,,,,109,12
