target,split_name,heldout_fold,parameter_set,prior_pulse_feature_group,prior_pulse_source_report,best_nonpulse_feature_group,best_nonpulse_source_report,best_nonpulse_condition_mae,prior_pulse_condition_mae,gain,n_intervals,nominal_temperature_C,voltage_window_family,nominal_charge_C_rate,aging_mode
capacity_Ah_k1,voltage_window_holdout_fold,2,60,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.17265748698691774,0.18404232395180636,-0.011384836964888623,16,40.0,approx_10_100,1.67,cyclic
capacity_Ah_k1,voltage_window_holdout_fold,2,61,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.02135940664504613,0.019646763916755,0.0017126427282911291,84,40.0,approx_10_90,0.33,cyclic
capacity_Ah_k1,voltage_window_holdout_fold,2,62,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.021146065426565205,0.023269952735822715,-0.00212388730925751,84,40.0,approx_10_90,0.33,cyclic
capacity_Ah_k1,voltage_window_holdout_fold,2,63,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.048324468878476405,0.045139283141053074,0.003185185737423331,81,40.0,approx_10_90,1.0,cyclic
capacity_Ah_k1,voltage_window_holdout_fold,2,64,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.08625775131091384,0.09982735486095559,-0.013569603550041748,38,40.0,approx_10_90,1.67,cyclic
capacity_Ah_k1,voltage_window_holdout_fold,3,1,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.044625054192580414,0.037721765436108216,0.006903288756472198,84,0.0,calendar_soc_10,0.0,calendar
capacity_Ah_k1,voltage_window_holdout_fold,3,2,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.04527698054660834,0.03858273494947624,0.006694245597132102,84,0.0,calendar_soc_50,0.0,calendar
capacity_Ah_k1,voltage_window_holdout_fold,3,3,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.06121115893441773,0.05542981164840689,0.005781347286010839,84,0.0,calendar_soc_90,0.0,calendar
capacity_Ah_k1,voltage_window_holdout_fold,3,4,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0583875194665728,0.041213844404001054,0.017173675062571746,84,0.0,calendar_soc_100,0.0,calendar
capacity_Ah_k1,voltage_window_holdout_fold,3,5,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.038807118135678074,0.031606579839423,0.007200538296255075,84,10.0,calendar_soc_10,0.0,calendar
capacity_Ah_k1,voltage_window_holdout_fold,3,6,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.039082482088010406,0.032857747848545234,0.0062247342394651725,84,10.0,calendar_soc_50,0.0,calendar
capacity_Ah_k1,voltage_window_holdout_fold,3,7,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.05353377745932257,0.050825866762924034,0.002707910696398537,84,10.0,calendar_soc_90,0.0,calendar
capacity_Ah_k1,voltage_window_holdout_fold,3,8,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0540521838443742,0.041336590435722194,0.012715593408652005,84,10.0,calendar_soc_100,0.0,calendar
capacity_Ah_k1,voltage_window_holdout_fold,3,9,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.03213070220452694,0.028075091540516857,0.004055610664010084,84,25.0,calendar_soc_10,0.0,calendar
capacity_Ah_k1,voltage_window_holdout_fold,3,10,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.03078094360309043,0.030618142035521236,0.00016280156756919364,84,25.0,calendar_soc_50,0.0,calendar
capacity_Ah_k1,voltage_window_holdout_fold,3,11,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.04764167702818406,0.04439557938397604,0.0032460976442080167,84,25.0,calendar_soc_90,0.0,calendar
capacity_Ah_k1,voltage_window_holdout_fold,3,12,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.044544305189789156,0.027715525126486427,0.01682878006330273,78,25.0,calendar_soc_100,0.0,calendar
capacity_Ah_k1,voltage_window_holdout_fold,3,13,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.02565322517435235,0.021464439152263218,0.0041887860220891325,84,40.0,calendar_soc_10,0.0,calendar
capacity_Ah_k1,voltage_window_holdout_fold,3,14,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.017911492564359602,0.017441090212639964,0.00047040235171963776,84,40.0,calendar_soc_50,0.0,calendar
capacity_Ah_k1,voltage_window_holdout_fold,3,15,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.04613434249156954,0.0418938199251015,0.004240522566468036,78,40.0,calendar_soc_90,0.0,calendar
capacity_Ah_k1,voltage_window_holdout_fold,3,16,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.04443951127905827,0.038937612169794966,0.005501899109263304,78,40.0,calendar_soc_100,0.0,calendar
delta_capacity_Ah,c_rate_holdout_fold,1,20,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.193505570859936,0.13367245426458044,0.05983311659535556,6,0.0,approx_0_100,1.67,cyclic
delta_capacity_Ah,c_rate_holdout_fold,1,24,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.14044288099486807,0.14273170001145097,-0.002288819016582899,4,0.0,approx_10_100,1.67,cyclic
delta_capacity_Ah,c_rate_holdout_fold,1,28,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.052117357280572235,0.059313442130788215,-0.007196084850215979,9,0.0,approx_10_90,1.67,cyclic
delta_capacity_Ah,c_rate_holdout_fold,1,32,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.1368558333134435,0.190929897330866,-0.054074064017422485,6,10.0,approx_0_100,1.67,cyclic
delta_capacity_Ah,c_rate_holdout_fold,1,36,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.1409193254875654,0.2090309500228459,-0.06811162453528052,6,10.0,approx_10_100,1.67,cyclic
delta_capacity_Ah,c_rate_holdout_fold,1,40,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.07326388850505909,0.07128656723238785,0.001977321272671237,15,10.0,approx_10_90,1.67,cyclic
delta_capacity_Ah,c_rate_holdout_fold,1,44,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.09652645435327967,0.11451554206615504,-0.01798908771287537,6,25.0,approx_0_100,1.67,cyclic
delta_capacity_Ah,c_rate_holdout_fold,1,48,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.058944176408148564,0.03951909973275762,0.019425076675390944,10,25.0,approx_10_100,1.67,cyclic
delta_capacity_Ah,c_rate_holdout_fold,1,52,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.059088853564472354,0.052931772434126716,0.006157081130345639,28,25.0,approx_10_90,1.67,cyclic
delta_capacity_Ah,c_rate_holdout_fold,1,56,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.08306649704282495,0.06898402105566484,0.014082475987160115,13,40.0,approx_0_100,1.67,cyclic
delta_capacity_Ah,c_rate_holdout_fold,1,60,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.1284056043481307,0.12684891152821434,0.0015566928199163554,16,40.0,approx_10_100,1.67,cyclic
delta_capacity_Ah,c_rate_holdout_fold,1,64,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.05045681347280119,0.031960198608168705,0.018496614864632485,38,40.0,approx_10_90,1.67,cyclic
delta_capacity_Ah,condition_fold,0,8,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.002017177665211239,0.002543036885949149,-0.0005258592207379098,84,10.0,calendar_soc_100,0.0,calendar
delta_capacity_Ah,condition_fold,0,15,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.014322362918833322,0.013091650249097508,0.0012307126697358138,78,40.0,calendar_soc_90,0.0,calendar
delta_capacity_Ah,condition_fold,0,18,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.071872978035228,0.07402123538465605,-0.0021482573494280427,17,0.0,approx_0_100,0.33,cyclic
delta_capacity_Ah,condition_fold,0,24,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.021551173232724666,0.014657387830951843,0.006893785401772823,4,0.0,approx_10_100,1.67,cyclic
delta_capacity_Ah,condition_fold,0,30,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.041164638398107224,0.04060293107458091,0.0005617073235263115,25,10.0,approx_0_100,0.33,cyclic
delta_capacity_Ah,condition_fold,0,34,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.03660951511468268,0.03815460465350758,-0.0015450895388249009,44,10.0,approx_10_100,0.33,cyclic
delta_capacity_Ah,condition_fold,0,37,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.0065749476357066135,0.008350046129723005,-0.0017750984940163913,84,10.0,approx_10_90,0.33,cyclic
delta_capacity_Ah,condition_fold,0,39,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.037271104116345904,0.04265902383114654,-0.005387919714800633,21,10.0,approx_10_90,1.0,cyclic
delta_capacity_Ah,condition_fold,0,42,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.031762013647091164,0.027913457480936554,0.0038485561661546104,49,25.0,approx_0_100,0.33,cyclic
delta_capacity_Ah,condition_fold,0,61,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.006165562432437409,0.007291726125037754,-0.0011261636926003446,84,40.0,approx_10_90,0.33,cyclic
delta_capacity_Ah,condition_fold,0,65,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.057995317172621984,0.06347238755413338,-0.005477070381511399,55,0.0,approx_0_100,0.0,profile
delta_capacity_Ah,condition_fold,0,68,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.02343096176011593,0.029492384539192413,-0.006061422779076484,78,10.0,approx_0_100,0.0,profile
delta_capacity_Ah,condition_fold,0,70,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.1901932227892993,0.1705184113811785,0.0196748114081208,18,10.0,approx_0_100,0.0,profile
delta_capacity_Ah,condition_fold,0,72,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.015062705773602438,0.017369997136862412,-0.0023072913632599737,84,25.0,approx_0_100,0.0,profile
delta_capacity_Ah,condition_fold,0,73,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.07969727364540392,0.07529722253335938,0.004400051112044542,34,25.0,approx_0_100,0.0,profile
delta_capacity_Ah,condition_fold,0,75,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.015106107017353078,0.015338505972592367,-0.0002323989552392887,84,40.0,approx_0_100,0.0,profile
delta_capacity_Ah,condition_fold,1,3,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.007138169835313609,0.0037349890766997023,0.0034031807586139065,84,0.0,calendar_soc_90,0.0,calendar
delta_capacity_Ah,condition_fold,1,5,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.002676497415584178,0.002483956580301577,0.00019254083528260106,84,10.0,calendar_soc_10,0.0,calendar
delta_capacity_Ah,condition_fold,1,10,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.0021022462183685245,0.0013111933590510005,0.000791052859317524,84,25.0,calendar_soc_50,0.0,calendar
delta_capacity_Ah,condition_fold,1,11,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.0026331941429318224,0.0022803581950931163,0.0003528359478387061,84,25.0,calendar_soc_90,0.0,calendar
delta_capacity_Ah,condition_fold,1,20,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.1379582379271618,0.1347610215730987,0.003197216354063115,6,0.0,approx_0_100,1.67,cyclic
delta_capacity_Ah,condition_fold,1,25,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.01550598069283365,0.015017740996948995,0.00048823969588465514,67,0.0,approx_10_90,0.33,cyclic
delta_capacity_Ah,condition_fold,1,29,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.032223619737573796,0.030413230077979154,0.0018103896595946418,40,10.0,approx_0_100,0.33,cyclic
delta_capacity_Ah,condition_fold,1,33,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.017350332728361496,0.01794964732384777,-0.000599314595486275,67,10.0,approx_10_100,0.33,cyclic
delta_capacity_Ah,condition_fold,1,46,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.02180368512713403,0.020939251147450728,0.000864433979683301,84,25.0,approx_10_100,0.33,cyclic
delta_capacity_Ah,condition_fold,1,48,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.04229599621581091,0.06610921615818084,-0.02381321994236993,10,25.0,approx_10_100,1.67,cyclic
delta_capacity_Ah,condition_fold,1,50,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.00873644799283478,0.009378871576588585,-0.0006424235837538053,84,25.0,approx_10_90,0.33,cyclic
delta_capacity_Ah,condition_fold,1,57,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.07697316374289512,0.0758809882722703,0.0010921754706248177,36,40.0,approx_10_100,0.33,cyclic
delta_capacity_Ah,condition_fold,1,58,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.06168849326606548,0.06151283915101663,0.0001756541150488497,38,40.0,approx_10_100,0.33,cyclic
delta_capacity_Ah,condition_fold,1,60,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.11240394595500527,0.12334135775086126,-0.010937411795855986,16,40.0,approx_10_100,1.67,cyclic
delta_capacity_Ah,condition_fold,1,63,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.025308152826713424,0.025987828291602122,-0.0006796754648886981,81,40.0,approx_10_90,1.0,cyclic
delta_capacity_Ah,condition_fold,2,1,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.0029170863782542584,0.00532934932205631,-0.002412262943802052,84,0.0,calendar_soc_10,0.0,calendar
delta_capacity_Ah,condition_fold,2,6,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.002130848770739589,0.0023555404308414018,-0.00022469166010181257,84,10.0,calendar_soc_50,0.0,calendar
delta_capacity_Ah,condition_fold,2,9,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.0021992547162038192,0.003931643437549093,-0.0017323887213452735,84,25.0,calendar_soc_10,0.0,calendar
delta_capacity_Ah,condition_fold,2,13,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.0034408440119613913,0.007519275939121381,-0.00407843192715999,84,40.0,calendar_soc_10,0.0,calendar
delta_capacity_Ah,condition_fold,2,16,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.04077632773370986,0.04103619027404559,-0.0002598625403357341,78,40.0,calendar_soc_100,0.0,calendar
delta_capacity_Ah,condition_fold,2,17,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.05638627806150875,0.05786432538362759,-0.0014780473221188417,24,0.0,approx_0_100,0.33,cyclic
delta_capacity_Ah,condition_fold,2,21,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.023184796587222518,0.025849509798293605,-0.002664713211071087,43,0.0,approx_10_100,0.33,cyclic
delta_capacity_Ah,condition_fold,2,26,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.042153409745132514,0.04734208843293618,-0.005188678687803663,33,0.0,approx_10_90,0.33,cyclic
delta_capacity_Ah,condition_fold,2,27,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.07653552120153014,0.0748430062317617,0.0016925149697684383,15,0.0,approx_10_90,1.0,cyclic
delta_capacity_Ah,condition_fold,2,32,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.08825716991140387,0.08067971601501973,0.0075774538963841315,6,10.0,approx_0_100,1.67,cyclic
delta_capacity_Ah,condition_fold,2,49,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.005111365514372703,0.0051864169717111075,-7.505145733840458e-05,84,25.0,approx_10_90,0.33,cyclic
delta_capacity_Ah,condition_fold,2,55,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.04034901669793952,0.04121315731598193,-0.0008641406180424083,22,40.0,approx_0_100,1.0,cyclic
delta_capacity_Ah,condition_fold,2,62,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.004467999335630808,0.00606329525482137,-0.0015952959191905623,84,40.0,approx_10_90,0.33,cyclic
delta_capacity_Ah,condition_fold,2,66,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.02637705202122708,0.02757372948981513,-0.0011966774685880505,84,0.0,approx_0_100,0.0,profile
delta_capacity_Ah,condition_fold,2,76,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.07590219068068867,0.07748440770028517,-0.0015822170195965019,83,40.0,approx_0_100,0.0,profile
delta_capacity_Ah,condition_fold,3,7,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.0020930228169486805,0.002164603703858901,-7.158088691022052e-05,84,10.0,calendar_soc_90,0.0,calendar
delta_capacity_Ah,condition_fold,3,12,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.01169682084463846,0.011763324230887776,-6.650338624931626e-05,78,25.0,calendar_soc_100,0.0,calendar
delta_capacity_Ah,condition_fold,3,22,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.05665682410616899,0.05742306291599961,-0.0007662388098306216,22,0.0,approx_10_100,0.33,cyclic
delta_capacity_Ah,condition_fold,3,28,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.057210198110966316,0.06215147901842877,-0.004941280907462452,9,0.0,approx_10_90,1.67,cyclic
delta_capacity_Ah,condition_fold,3,31,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.10144085503653932,0.09712129756371353,0.004319557472825794,6,10.0,approx_0_100,1.0,cyclic
delta_capacity_Ah,condition_fold,3,35,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.03505426220096263,0.030571029331108997,0.004483232869853634,11,10.0,approx_10_100,1.0,cyclic
delta_capacity_Ah,condition_fold,3,36,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.13783872217227577,0.15598418473313772,-0.01814546256086194,6,10.0,approx_10_100,1.67,cyclic
delta_capacity_Ah,condition_fold,3,41,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.02679307861754596,0.02971908325530479,-0.0029260046377588313,56,25.0,approx_0_100,0.33,cyclic
delta_capacity_Ah,condition_fold,3,43,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.059143617508630085,0.06338979284234121,-0.004246175333711126,12,25.0,approx_0_100,1.0,cyclic
delta_capacity_Ah,condition_fold,3,54,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.04267450189264704,0.03694465855639598,0.00572984333625106,46,40.0,approx_0_100,0.33,cyclic
delta_capacity_Ah,condition_fold,3,56,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.037968327917043014,0.054594370686001634,-0.01662604276895862,13,40.0,approx_0_100,1.67,cyclic
delta_capacity_Ah,condition_fold,3,59,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.06400380971714284,0.06739537081713437,-0.00339156109999153,19,40.0,approx_10_100,1.0,cyclic
delta_capacity_Ah,condition_fold,3,67,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.17343138424719065,0.17226636401034504,0.0011650202368456153,15,0.0,approx_0_100,0.0,profile
delta_capacity_Ah,condition_fold,3,71,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.014593889861847458,0.014935649306547076,-0.0003417594446996179,84,25.0,approx_0_100,0.0,profile
delta_capacity_Ah,condition_fold,3,74,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.0679939157306617,0.06854283470460282,-0.0005489189739411177,48,40.0,approx_0_100,0.0,profile
delta_capacity_Ah,condition_fold,4,2,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.002365317192303428,0.001908122182778866,0.000457195009524562,84,0.0,calendar_soc_50,0.0,calendar
delta_capacity_Ah,condition_fold,4,4,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.00438033919101322,0.006504434654328353,-0.002124095463315133,84,0.0,calendar_soc_100,0.0,calendar
delta_capacity_Ah,condition_fold,4,14,C_P3_stress_pulse,capacity_with_prior_pulse_hgb50_report.json,F8_timestamp_weighted_stress,capacity_stress_features_v1_1_hgb50_report.json,0.009181492132577896,0.00897028574651521,0.00021120638606268553,84,40.0,calendar_soc_50,0.0,calendar
