target,split_name,heldout_fold,parameter_set,gain,n_intervals,nominal_temperature_C,voltage_window_family,nominal_charge_C_rate,aging_mode,semi_empirical_feature_group,semi_empirical_source_report,reference_feature_group,reference_source_report,reference_condition_mae,semi_empirical_condition_mae,reference
capacity_Ah_k1,voltage_window_holdout_fold,2,64,-0.16987339427583242,38,40.0,approx_10_90,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.08625775131091384,0.25613114558674627,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,3,1,-0.1205913006461492,84,0.0,calendar_soc_10,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.044625054192580414,0.16521635483872962,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,3,2,-0.09355767531537018,84,0.0,calendar_soc_50,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.04527698054660834,0.13883465586197852,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,3,3,-0.06132794600925271,84,0.0,calendar_soc_90,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.06121115893441773,0.12253910494367044,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,3,4,-0.04724850151784344,84,0.0,calendar_soc_100,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0583875194665728,0.10563602098441624,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,3,5,-0.09588983986304553,84,10.0,calendar_soc_10,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.038807118135678074,0.1346969579987236,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,3,6,-0.06944670311192325,84,10.0,calendar_soc_50,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.039082482088010406,0.10852918519993365,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,3,7,-0.03602155182068077,84,10.0,calendar_soc_90,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.05353377745932257,0.08955532928000334,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,3,8,-0.07687091469139752,84,10.0,calendar_soc_100,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0540521838443742,0.13092309853577172,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,3,9,-0.0714194306954023,84,25.0,calendar_soc_10,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.03213070220452694,0.10355013289992925,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,3,10,-0.04836271742627658,84,25.0,calendar_soc_50,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.03078094360309043,0.07914366102936701,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,3,11,-0.017723238066893465,84,25.0,calendar_soc_90,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.04764167702818406,0.06536491509507752,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,3,12,-0.11666105065496976,78,25.0,calendar_soc_100,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.044544305189789156,0.16120535584475892,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,3,13,-0.09710917820208383,84,40.0,calendar_soc_10,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.02565322517435235,0.12276240337643618,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,3,14,-0.08576172665545503,84,40.0,calendar_soc_50,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.017911492564359602,0.10367321921981464,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,3,15,-0.02411493505264988,78,40.0,calendar_soc_90,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.04613434249156954,0.07024927754421942,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,3,16,-0.1128760101355181,78,40.0,calendar_soc_100,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.04443951127905827,0.15731552141457636,hgb_f4
delta_capacity_Ah,c_rate_holdout_fold,1,20,0.07357963979448325,6,0.0,approx_0_100,1.67,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.193505570859936,0.11992593106545275,hgb_f4
delta_capacity_Ah,c_rate_holdout_fold,1,24,-0.06511873057713333,4,0.0,approx_10_100,1.67,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.14044288099486807,0.2055616115720014,hgb_f4
delta_capacity_Ah,c_rate_holdout_fold,1,28,-0.2355050935786309,9,0.0,approx_10_90,1.67,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.052117357280572235,0.2876224508592031,hgb_f4
delta_capacity_Ah,c_rate_holdout_fold,1,32,-0.0177710650430557,6,10.0,approx_0_100,1.67,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.1368558333134435,0.1546268983564992,hgb_f4
delta_capacity_Ah,c_rate_holdout_fold,1,36,-0.20454058454954802,6,10.0,approx_10_100,1.67,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.1409193254875654,0.3454599100371134,hgb_f4
delta_capacity_Ah,c_rate_holdout_fold,1,40,-0.13600601888288943,15,10.0,approx_10_90,1.67,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.07326388850505909,0.2092699073879485,hgb_f4
delta_capacity_Ah,c_rate_holdout_fold,1,44,-0.0816455697669621,6,25.0,approx_0_100,1.67,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.09652645435327967,0.17817202412024177,hgb_f4
delta_capacity_Ah,c_rate_holdout_fold,1,48,-0.136105570492859,10,25.0,approx_10_100,1.67,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.058944176408148564,0.19504974690100757,hgb_f4
delta_capacity_Ah,c_rate_holdout_fold,1,52,-0.16699320709593174,28,25.0,approx_10_90,1.67,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.059088853564472354,0.2260820606604041,hgb_f4
delta_capacity_Ah,c_rate_holdout_fold,1,56,-0.10932989292601367,13,40.0,approx_0_100,1.67,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.08306649704282495,0.19239638996883862,hgb_f4
delta_capacity_Ah,c_rate_holdout_fold,1,60,-0.20529177859273834,16,40.0,approx_10_100,1.67,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.1284056043481307,0.33369738294086904,hgb_f4
delta_capacity_Ah,c_rate_holdout_fold,1,64,-0.17881582745895958,38,40.0,approx_10_90,1.67,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.05045681347280119,0.22927264093176078,hgb_f4
delta_capacity_Ah,condition_fold,0,8,-0.01600219385080158,84,10.0,calendar_soc_100,0.0,calendar,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.001697533547907447,0.017699727398709026,hgb_f4
delta_capacity_Ah,condition_fold,0,15,-0.008459076940863359,78,40.0,calendar_soc_90,0.0,calendar,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.013956548269685353,0.022415625210548712,hgb_f4
delta_capacity_Ah,condition_fold,0,18,-0.004539589682238207,17,0.0,approx_0_100,0.33,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.08789368232565838,0.09243327200789658,hgb_f4
delta_capacity_Ah,condition_fold,0,24,-0.003369930163370047,4,0.0,approx_10_100,1.67,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.07140780822182673,0.07477773838519677,hgb_f4
delta_capacity_Ah,condition_fold,0,30,-0.027046894141258764,25,10.0,approx_0_100,0.33,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.05273564452822233,0.0797825386694811,hgb_f4
delta_capacity_Ah,condition_fold,0,34,-0.020789665543869337,44,10.0,approx_10_100,0.33,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.039545734140315016,0.06033539968418435,hgb_f4
delta_capacity_Ah,condition_fold,0,37,-0.011768146181249297,84,10.0,approx_10_90,0.33,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.009646583123100613,0.02141472930434991,hgb_f4
delta_capacity_Ah,condition_fold,0,39,-0.04734450734196301,21,10.0,approx_10_90,1.0,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0625384274570558,0.10988293479901881,hgb_f4
delta_capacity_Ah,condition_fold,0,42,-0.04959510587463392,49,25.0,approx_0_100,0.33,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.03306490628152496,0.08266001215615888,hgb_f4
delta_capacity_Ah,condition_fold,0,61,-0.014121969905251157,84,40.0,approx_10_90,0.33,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.006354540071160135,0.020476509976411292,hgb_f4
delta_capacity_Ah,condition_fold,0,65,-0.021831636680790655,55,0.0,approx_0_100,0.0,profile,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.055314152841688065,0.07714578952247872,hgb_f4
delta_capacity_Ah,condition_fold,0,68,-0.029007183874640657,78,10.0,approx_0_100,0.0,profile,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.02708881158767934,0.05609599546232,hgb_f4
delta_capacity_Ah,condition_fold,0,70,-0.02871527287590178,18,10.0,approx_0_100,0.0,profile,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.09655420082542654,0.12526947370132832,hgb_f4
delta_capacity_Ah,condition_fold,0,72,-0.010964903894523495,84,25.0,approx_0_100,0.0,profile,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.01622202807636234,0.027186931970885835,hgb_f4
delta_capacity_Ah,condition_fold,0,73,-0.08649661904525888,35,25.0,approx_0_100,0.0,profile,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.03742151668755158,0.12391813573281046,hgb_f4
delta_capacity_Ah,condition_fold,0,75,-0.025615370110438993,84,40.0,approx_0_100,0.0,profile,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.008593371461625279,0.03420874157206427,hgb_f4
delta_capacity_Ah,condition_fold,1,3,-0.021247610083537784,84,0.0,calendar_soc_90,0.0,calendar,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0038963671823277553,0.02514397726586554,hgb_f4
delta_capacity_Ah,condition_fold,1,5,-0.003777407595504374,84,10.0,calendar_soc_10,0.0,calendar,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0026261737291770337,0.006403581324681408,hgb_f4
delta_capacity_Ah,condition_fold,1,10,-0.030893057111104114,84,25.0,calendar_soc_50,0.0,calendar,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0016434465490756233,0.03253650366017974,hgb_f4
delta_capacity_Ah,condition_fold,1,11,-0.017542144889918863,84,25.0,calendar_soc_90,0.0,calendar,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.00242057518111669,0.019962720071035552,hgb_f4
delta_capacity_Ah,condition_fold,1,20,0.15651485761970155,6,0.0,approx_0_100,1.67,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.18312179107343562,0.026606933453734067,hgb_f4
delta_capacity_Ah,condition_fold,1,25,-0.008427844863188032,67,0.0,approx_10_90,0.33,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.017830526650181706,0.026258371513369738,hgb_f4
delta_capacity_Ah,condition_fold,1,29,-0.037382929459848176,40,10.0,approx_0_100,0.33,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.037574949688691024,0.0749578791485392,hgb_f4
delta_capacity_Ah,condition_fold,1,33,-0.03173434788265364,67,10.0,approx_10_100,0.33,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.01923102295549962,0.05096537083815326,hgb_f4
delta_capacity_Ah,condition_fold,1,46,-0.02693827507547705,84,25.0,approx_10_100,0.33,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.023219245620823056,0.050157520696300105,hgb_f4
delta_capacity_Ah,condition_fold,1,48,-0.058567248290790345,10,25.0,approx_10_100,1.67,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.05928134603868266,0.117848594329473,hgb_f4
delta_capacity_Ah,condition_fold,1,50,-0.010798274138427657,84,25.0,approx_10_90,0.33,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.005562662572340298,0.016360936710767954,hgb_f4
delta_capacity_Ah,condition_fold,1,57,-0.00259762776269315,36,40.0,approx_10_100,0.33,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0712274755620718,0.07382510332476495,hgb_f4
delta_capacity_Ah,condition_fold,1,58,-0.007277850341179198,38,40.0,approx_10_100,0.33,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.06589630183659315,0.07317415217777234,hgb_f4
delta_capacity_Ah,condition_fold,1,60,-0.13775174278115093,16,40.0,approx_10_100,1.67,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.11123482865081452,0.24898657143196545,hgb_f4
delta_capacity_Ah,condition_fold,1,63,-0.005319150313342631,81,40.0,approx_10_90,1.0,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.03723254273469862,0.04255169304804125,hgb_f4
delta_capacity_Ah,condition_fold,2,1,-0.020669420111967624,84,0.0,calendar_soc_10,0.0,calendar,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.00234553674974334,0.023014956861710963,hgb_f4
delta_capacity_Ah,condition_fold,2,6,-0.0037164230450974457,84,10.0,calendar_soc_50,0.0,calendar,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0024723750599948127,0.006188798105092258,hgb_f4
delta_capacity_Ah,condition_fold,2,9,-0.025498143855783802,84,25.0,calendar_soc_10,0.0,calendar,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0022035109896441944,0.027701654845427998,hgb_f4
delta_capacity_Ah,condition_fold,2,13,-0.010295901071610958,84,40.0,calendar_soc_10,0.0,calendar,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0025767943727975826,0.012872695444408541,hgb_f4
delta_capacity_Ah,condition_fold,2,16,-0.013978869461604537,78,40.0,calendar_soc_100,0.0,calendar,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.004307495280418694,0.01828636474202323,hgb_f4
delta_capacity_Ah,condition_fold,2,17,-0.021657757314153175,24,0.0,approx_0_100,0.33,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.05637903420550308,0.07803679151965626,hgb_f4
delta_capacity_Ah,condition_fold,2,21,-0.03063037883926021,43,0.0,approx_10_100,0.33,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.026183212321047214,0.056813591160307424,hgb_f4
delta_capacity_Ah,condition_fold,2,26,-0.02030427396311915,33,0.0,approx_10_90,0.33,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.042878974385606755,0.0631832483487259,hgb_f4
delta_capacity_Ah,condition_fold,2,27,-0.10098860349831773,15,0.0,approx_10_90,1.0,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0742108419720551,0.17519944547037283,hgb_f4
delta_capacity_Ah,condition_fold,2,32,-0.049817527468016154,6,10.0,approx_0_100,1.67,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.11771900013221459,0.16753652760023074,hgb_f4
delta_capacity_Ah,condition_fold,2,49,-0.025948662541994016,84,25.0,approx_10_90,0.33,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.006795767394242937,0.032744429936236955,hgb_f4
delta_capacity_Ah,condition_fold,2,55,-0.04152234790615409,22,40.0,approx_0_100,1.0,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.03496196132476386,0.07648430923091795,hgb_f4
delta_capacity_Ah,condition_fold,2,62,-0.013375328116324105,84,40.0,approx_10_90,0.33,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.007776746223802415,0.02115207434012652,hgb_f4
delta_capacity_Ah,condition_fold,2,66,-0.03341949334027246,84,0.0,approx_0_100,0.0,profile,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.02729192987408696,0.06071142321435941,hgb_f4
delta_capacity_Ah,condition_fold,2,76,0.06210812210584171,83,40.0,approx_0_100,0.0,profile,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.08980231618909496,0.027694194083253246,hgb_f4
delta_capacity_Ah,condition_fold,3,7,-0.007928939658427427,84,10.0,calendar_soc_90,0.0,calendar,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0018389321813256933,0.00976787183975312,hgb_f4
delta_capacity_Ah,condition_fold,3,12,-0.014740665092799954,78,25.0,calendar_soc_100,0.0,calendar,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.014030441520500614,0.028771106613300568,hgb_f4
delta_capacity_Ah,condition_fold,3,22,-0.04550142527721772,22,0.0,approx_10_100,0.33,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.07012048098744181,0.11562190626465953,hgb_f4
delta_capacity_Ah,condition_fold,3,28,-0.15650731753429126,9,0.0,approx_10_90,1.67,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.07560949416343805,0.23211681169772932,hgb_f4
delta_capacity_Ah,condition_fold,3,31,-0.1244609932666835,6,10.0,approx_0_100,1.0,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.04460828269087556,0.16906927595755905,hgb_f4
delta_capacity_Ah,condition_fold,3,35,-0.07243199338293163,11,10.0,approx_10_100,1.0,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.04858607533001076,0.12101806871294239,hgb_f4
delta_capacity_Ah,condition_fold,3,36,-0.2012785834934305,6,10.0,approx_10_100,1.67,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.14116717850875946,0.34244576200218996,hgb_f4
delta_capacity_Ah,condition_fold,3,41,-0.011016061970109826,56,25.0,approx_0_100,0.33,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.03898365492446602,0.049999716894575844,hgb_f4
delta_capacity_Ah,condition_fold,3,43,-0.010831858466483685,12,25.0,approx_0_100,1.0,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0688323258872172,0.07966418435370089,hgb_f4
delta_capacity_Ah,condition_fold,3,54,-0.0195163746417664,46,40.0,approx_0_100,0.33,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.04417251087553225,0.06368888551729865,hgb_f4
delta_capacity_Ah,condition_fold,3,56,-0.08186885173924777,13,40.0,approx_0_100,1.67,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.04866482002567118,0.13053367176491895,hgb_f4
delta_capacity_Ah,condition_fold,3,59,-0.0745311603142031,19,40.0,approx_10_100,1.0,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.07880598412490458,0.15333714443910768,hgb_f4
delta_capacity_Ah,condition_fold,3,67,-0.03248535061518723,15,0.0,approx_0_100,0.0,profile,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.18041083460685806,0.2128961852220453,hgb_f4
delta_capacity_Ah,condition_fold,3,71,-0.014836739610394188,84,25.0,approx_0_100,0.0,profile,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.013115852359885775,0.027952591970279963,hgb_f4
delta_capacity_Ah,condition_fold,3,74,-0.011516162402638114,48,40.0,approx_0_100,0.0,profile,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.06325185749776395,0.07476801990040206,hgb_f4
delta_capacity_Ah,condition_fold,4,2,-0.01966828536922416,84,0.0,calendar_soc_50,0.0,calendar,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.002481824089395049,0.02215010945861921,hgb_f4
delta_capacity_Ah,condition_fold,4,4,-0.018469178855268675,84,0.0,calendar_soc_100,0.0,calendar,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.002708681428798293,0.021177860284066968,hgb_f4
delta_capacity_Ah,condition_fold,4,14,-0.020026374147585436,84,40.0,calendar_soc_50,0.0,calendar,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.003855530722448486,0.023881904870033922,hgb_f4
delta_capacity_Ah,condition_fold,4,19,-0.1469513651627687,6,0.0,approx_0_100,1.0,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.06929554502754572,0.21624691019031442,hgb_f4
delta_capacity_Ah,condition_fold,4,23,-0.2640601489808857,6,0.0,approx_10_100,1.0,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.10467993386705583,0.3687400828479415,hgb_f4
delta_capacity_Ah,condition_fold,4,38,-0.017370253333720376,60,10.0,approx_10_90,0.33,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.020591548063157165,0.03796180139687754,hgb_f4
delta_capacity_Ah,condition_fold,4,40,-0.0956258091780169,15,10.0,approx_10_90,1.67,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.06880145501965888,0.16442726419767578,hgb_f4
delta_capacity_Ah,condition_fold,4,44,-0.08734539210583646,6,25.0,approx_0_100,1.67,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.07551308055109075,0.1628584726569272,hgb_f4
delta_capacity_Ah,condition_fold,4,45,-0.01608385178711291,84,25.0,approx_10_100,0.33,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.020199276633163937,0.036283128420276846,hgb_f4
delta_capacity_Ah,condition_fold,4,47,-0.0005764209414892835,31,25.0,approx_10_100,1.0,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.07300992092656301,0.0735863418680523,hgb_f4
delta_capacity_Ah,condition_fold,4,51,0.01987238145070614,63,25.0,approx_10_90,1.0,cyclic,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.05714685886790694,0.0372744774172008,hgb_f4
