run_scope,model_level,feature_group,target,split_name,heldout_fold,worst_condition_mae,condition_mean_mae,condition_median_mae,test_parameter_sets
primary_bias_corrected,L2_hist_gradient_boosting,F11_minimal_cold_current,delta_capacity_Ah,condition_fold,4,0.27342579377752524,0.06962859972293747,0.04271990212041556,15
primary,L2_hist_gradient_boosting,F12_voltage_cold_current_interactions,delta_capacity_Ah,condition_fold,4,0.21713185355445494,0.06264758909466833,0.03555047224521604,15
primary_bias_corrected,L2_hist_gradient_boosting,F12_voltage_cold_current_interactions,delta_capacity_Ah,condition_fold,4,0.21713185354796927,0.06252212712769536,0.03537382566448039,15
primary,L2_hist_gradient_boosting,F13_sparse_c_rate_context,delta_capacity_Ah,condition_fold,4,0.2848644305372829,0.06600743306872586,0.037360615485304186,15
primary_bias_corrected,L2_hist_gradient_boosting,F13_sparse_c_rate_context,delta_capacity_Ah,condition_fold,4,0.2848644305372829,0.06607701682517966,0.03739685048369972,15
primary,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,temperature_holdout_fold,1,0.16868537789777535,0.05509724136142808,0.053644432041131306,19
primary_bias_corrected,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,temperature_holdout_fold,1,0.1686853778956331,0.05509724136048222,0.05364443204102311,19
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,temperature_holdout_fold,1,0.14762688345553496,0.05301253618604369,0.048375590181849476,19
primary_bias_corrected,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,temperature_holdout_fold,1,0.14762688345554723,0.05301253618605018,0.04837559018185628,19
primary,L2_hist_gradient_boosting,F11_minimal_cold_current,delta_capacity_Ah,temperature_holdout_fold,1,0.31487679693593024,0.0802349384756453,0.052933019607057985,19
primary_bias_corrected,L2_hist_gradient_boosting,F11_minimal_cold_current,delta_capacity_Ah,temperature_holdout_fold,1,0.31487679693746945,0.08023493847580264,0.052933019607944234,19
primary,L2_hist_gradient_boosting,F12_voltage_cold_current_interactions,delta_capacity_Ah,temperature_holdout_fold,1,0.31343553331259505,0.07429077651771972,0.05198034681141842,19
primary_bias_corrected,L2_hist_gradient_boosting,F12_voltage_cold_current_interactions,delta_capacity_Ah,temperature_holdout_fold,1,0.3134355333231167,0.07429077651918019,0.05198034680878802,19
primary,L2_hist_gradient_boosting,F13_sparse_c_rate_context,delta_capacity_Ah,temperature_holdout_fold,1,0.29354322549431633,0.07190960195023179,0.04805445488498818,19
primary_bias_corrected,L2_hist_gradient_boosting,F13_sparse_c_rate_context,delta_capacity_Ah,temperature_holdout_fold,1,0.29354322549431633,0.07190960195173075,0.04805445488723847,19
primary,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,temperature_holdout_fold,2,0.12301884010805739,0.04205229396326714,0.04204115048006684,19
primary_bias_corrected,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,temperature_holdout_fold,2,0.12301884010855466,0.042052293964188955,0.04204115047902907,19
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,temperature_holdout_fold,2,0.14112844558821513,0.04435487338182179,0.03652658588822873,19
primary_bias_corrected,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,temperature_holdout_fold,2,0.1411284455892946,0.04435487338261263,0.03652658588895596,19
primary,L2_hist_gradient_boosting,F11_minimal_cold_current,delta_capacity_Ah,temperature_holdout_fold,2,0.16235543483934395,0.053417022489462236,0.04899296626471706,19
primary_bias_corrected,L2_hist_gradient_boosting,F11_minimal_cold_current,delta_capacity_Ah,temperature_holdout_fold,2,0.16235543484028783,0.05341702248916673,0.04899296626479914,19
primary,L2_hist_gradient_boosting,F12_voltage_cold_current_interactions,delta_capacity_Ah,temperature_holdout_fold,2,0.17072290697734213,0.055380525244575735,0.04257097797488998,19
primary_bias_corrected,L2_hist_gradient_boosting,F12_voltage_cold_current_interactions,delta_capacity_Ah,temperature_holdout_fold,2,0.17072290697778136,0.055380525244486126,0.04257097797498164,19
primary,L2_hist_gradient_boosting,F13_sparse_c_rate_context,delta_capacity_Ah,temperature_holdout_fold,2,0.19112911731796506,0.05083137622117493,0.03650225676188764,19
primary_bias_corrected,L2_hist_gradient_boosting,F13_sparse_c_rate_context,delta_capacity_Ah,temperature_holdout_fold,2,0.19112911731733062,0.05083137622100359,0.0365022567618112,19
primary,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,0.2075875014496974,0.08401601520595645,0.06729194314472552,28
primary_bias_corrected,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,0.20758750144969737,0.08401601520626435,0.06729194314633775,28
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,voltage_window_holdout_fold,1,0.20047643615571392,0.09199578447155392,0.0814449938899113,28
primary_bias_corrected,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,voltage_window_holdout_fold,1,0.2004764361557888,0.09199578447148574,0.08144499388981591,28
primary,L2_hist_gradient_boosting,F11_minimal_cold_current,delta_capacity_Ah,voltage_window_holdout_fold,1,0.1779103085399464,0.09463087599621847,0.10117369433442583,28
primary_bias_corrected,L2_hist_gradient_boosting,F11_minimal_cold_current,delta_capacity_Ah,voltage_window_holdout_fold,1,0.17791030854722786,0.09463087599553636,0.10117369433043522,28
primary,L2_hist_gradient_boosting,F12_voltage_cold_current_interactions,delta_capacity_Ah,voltage_window_holdout_fold,1,0.13644637345098,0.08572576694807486,0.0925890134876578,28
primary_bias_corrected,L2_hist_gradient_boosting,F12_voltage_cold_current_interactions,delta_capacity_Ah,voltage_window_holdout_fold,1,0.136446373456658,0.08572576694698106,0.09258901348523849,28
primary,L2_hist_gradient_boosting,F13_sparse_c_rate_context,delta_capacity_Ah,voltage_window_holdout_fold,1,0.2161419617534119,0.08864407044921994,0.06776211412131378,28
