bag_count,condition_mean_mae,condition_median_mae,feature_group,fold_count,mean_mae,mean_rmse,model_level,model_setting_id,run_scope,selected_variants,split_name,target,weight_strength,worst_condition_mae
1,0.09760217173253728,0.07748000396147817,F8_timestamp_weighted_stress,1,0.07742961104185911,0.12253089131807185,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,primary,,profile_holdout_fold,capacity_Ah_k1,0.25,0.2409738886903882
1,0.06492552777549132,0.0554519738884115,F8_timestamp_weighted_stress,2,0.036657959174665085,0.09005902032543184,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,primary,,temperature_holdout_fold,capacity_Ah_k1,0.25,0.2825922650253646
1,0.17390189688789973,0.17616467821359838,F8_timestamp_weighted_stress,3,0.1516584311156647,0.1882252193258519,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,primary,,voltage_window_holdout_fold,capacity_Ah_k1,0.25,0.40526930561771235
1,0.08108915098979329,0.07366096191098342,F8_timestamp_weighted_stress,1,0.06359701416061851,0.10549282208657716,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,primary,,c_rate_holdout_fold,delta_capacity_Ah,0.25,0.15233744965203702
1,0.0427692734469871,0.03670054577447627,F8_timestamp_weighted_stress,5,0.026168001427744975,0.06147826228885063,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,primary,,condition_fold,delta_capacity_Ah,0.25,0.18931897473327486
1,0.08269291452361342,0.07944786889520948,F8_timestamp_weighted_stress,1,0.06870435608861869,0.10384915778014162,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,primary,,profile_holdout_fold,delta_capacity_Ah,0.25,0.16448024851403886
1,0.04757324590951511,0.04098983723213914,F8_timestamp_weighted_stress,2,0.029218535552610114,0.07496100044648912,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,primary,,temperature_holdout_fold,delta_capacity_Ah,0.25,0.1513553297564151
1,0.13010480367992336,0.13073710281530637,F8_timestamp_weighted_stress,3,0.11812032692620911,0.14107951714569464,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p25,primary,,voltage_window_holdout_fold,delta_capacity_Ah,0.25,0.21051340315929623
1,0.12132550386807861,0.09125549791511,F4_state_log_age_scalar,1,0.08580598420737469,0.1453860960166289,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,primary,,c_rate_holdout_fold,capacity_Ah_k1,0.5,0.27937134555822885
1,0.05531771599451994,0.04533533458934771,F4_state_log_age_scalar,5,0.03314543556333259,0.07434384918792322,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,primary,,condition_fold,capacity_Ah_k1,0.5,0.26338948439631804
1,0.08436802390070613,0.07367608976551171,F4_state_log_age_scalar,1,0.07006006630902376,0.10819020685237836,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,primary,,profile_holdout_fold,capacity_Ah_k1,0.5,0.17718560597321364
1,0.06910906620402922,0.05994283130856236,F4_state_log_age_scalar,2,0.0376539467106171,0.09187913830515695,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,primary,,temperature_holdout_fold,capacity_Ah_k1,0.5,0.2952105266742863
1,0.08581564342438515,0.07859157783302169,F4_state_log_age_scalar,3,0.06335669129811454,0.09904829538198577,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,primary,,voltage_window_holdout_fold,capacity_Ah_k1,0.5,0.3670263329055832
1,0.08804712689258576,0.0744258801063971,F4_state_log_age_scalar,1,0.07272333011486812,0.11374317520448066,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,primary,,c_rate_holdout_fold,delta_capacity_Ah,0.5,0.18504867395426713
1,0.044831660084607004,0.037550712051574314,F4_state_log_age_scalar,5,0.027202295188666275,0.06415415465525869,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,primary,,condition_fold,delta_capacity_Ah,0.5,0.1741148471790795
1,0.10915767923739267,0.10635580708256355,F4_state_log_age_scalar,1,0.10086052487805526,0.13749674052456434,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,primary,,profile_holdout_fold,delta_capacity_Ah,0.5,0.17749020768298213
1,0.04993547622048898,0.04712159999224809,F4_state_log_age_scalar,2,0.02895185060657656,0.07895717998699729,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,primary,,temperature_holdout_fold,delta_capacity_Ah,0.5,0.16795039472219525
1,0.07495066399754914,0.06787745379800217,F4_state_log_age_scalar,3,0.06306215429590512,0.0835397406956007,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,primary,,voltage_window_holdout_fold,delta_capacity_Ah,0.5,0.23152040425144113
1,0.12009182873939922,0.10537149016920624,F8_timestamp_weighted_stress,1,0.08446020981938425,0.1386138225337362,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,primary,,c_rate_holdout_fold,capacity_Ah_k1,0.5,0.24775547520823296
1,0.053783275038985945,0.04418311343435856,F8_timestamp_weighted_stress,5,0.032439262516595416,0.0721857814824054,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,primary,,condition_fold,capacity_Ah_k1,0.5,0.29115702230288903
1,0.09760217173253728,0.07748000396147817,F8_timestamp_weighted_stress,1,0.07742961104185911,0.12253089131807185,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,primary,,profile_holdout_fold,capacity_Ah_k1,0.5,0.2409738886903882
1,0.06535640788806704,0.054665352840018354,F8_timestamp_weighted_stress,2,0.03741550420280738,0.0900831691096772,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,primary,,temperature_holdout_fold,capacity_Ah_k1,0.5,0.2684537897198477
1,0.1685862996405596,0.16957404400217135,F8_timestamp_weighted_stress,3,0.14819182567349679,0.1831503695394732,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,primary,,voltage_window_holdout_fold,capacity_Ah_k1,0.5,0.3781115109830407
1,0.0796826883099834,0.07866027928308675,F8_timestamp_weighted_stress,1,0.06605442476198418,0.10575726726161694,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,primary,,c_rate_holdout_fold,delta_capacity_Ah,0.5,0.15974107890166236
1,0.042776247388935776,0.03810157906111701,F8_timestamp_weighted_stress,5,0.02651377442179214,0.06216832195460481,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,primary,,condition_fold,delta_capacity_Ah,0.5,0.1807962663627837
1,0.08269291452361342,0.07944786889520948,F8_timestamp_weighted_stress,1,0.06870435608861869,0.10384915778014162,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,primary,,profile_holdout_fold,delta_capacity_Ah,0.5,0.16448024851403886
1,0.048113769953637836,0.03996214510492015,F8_timestamp_weighted_stress,2,0.028959531664010694,0.07409363582106315,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,primary,,temperature_holdout_fold,delta_capacity_Ah,0.5,0.13546667033621063
1,0.13260729391154452,0.13120031082945235,F8_timestamp_weighted_stress,3,0.1221209537523501,0.14375338245689193,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p5,primary,,voltage_window_holdout_fold,delta_capacity_Ah,0.5,0.2137931502150865
1,0.12192964871439928,0.09216573343819978,F4_state_log_age_scalar,1,0.08912289767630634,0.14551148614377066,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,primary,,c_rate_holdout_fold,capacity_Ah_k1,0.75,0.2525180367075959
1,0.05509665943569988,0.0452664633958313,F4_state_log_age_scalar,5,0.03361007542707713,0.07412606257018642,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,primary,,condition_fold,capacity_Ah_k1,0.75,0.24781638025059047
1,0.08436802390070613,0.07367608976551171,F4_state_log_age_scalar,1,0.07006006630902376,0.10819020685237836,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,primary,,profile_holdout_fold,capacity_Ah_k1,0.75,0.17718560597321364
1,0.0697819582362661,0.059840275800957105,F4_state_log_age_scalar,2,0.039955803103775674,0.09321303479433403,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,primary,,temperature_holdout_fold,capacity_Ah_k1,0.75,0.2867970074852438
1,0.08304094773727057,0.0752932807659906,F4_state_log_age_scalar,3,0.05962530103566536,0.09711390084649772,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,primary,,voltage_window_holdout_fold,capacity_Ah_k1,0.75,0.3717842319595624
1,0.08464742063245466,0.07700388296504822,F4_state_log_age_scalar,1,0.07149284444855503,0.11188066273309857,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,primary,,c_rate_holdout_fold,delta_capacity_Ah,0.75,0.18015284797565387
1,0.04505476403305193,0.03904322064370301,F4_state_log_age_scalar,5,0.02714467025417628,0.0638161451049297,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,primary,,condition_fold,delta_capacity_Ah,0.75,0.16653628766529294
1,0.10915767923739267,0.10635580708256355,F4_state_log_age_scalar,1,0.10086052487805526,0.13749674052456434,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,primary,,profile_holdout_fold,delta_capacity_Ah,0.75,0.17749020768298213
1,0.04922648121002953,0.04461368532741804,F4_state_log_age_scalar,2,0.028640258686485266,0.07738969423992276,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,primary,,temperature_holdout_fold,delta_capacity_Ah,0.75,0.16999145608654523
1,0.0826508397885203,0.07743091448199359,F4_state_log_age_scalar,3,0.07141001160641175,0.09167120757662216,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,primary,,voltage_window_holdout_fold,delta_capacity_Ah,0.75,0.23989719536006246
1,0.11587138842128364,0.10132913809819992,F8_timestamp_weighted_stress,1,0.08129342601335593,0.13120068662482257,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,primary,,c_rate_holdout_fold,capacity_Ah_k1,0.75,0.2382882479597179
1,0.05130496624847129,0.04298821002025598,F8_timestamp_weighted_stress,5,0.031733488296085306,0.06928508731034912,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,primary,,condition_fold,capacity_Ah_k1,0.75,0.21544727392571175
1,0.09760217173253728,0.07748000396147817,F8_timestamp_weighted_stress,1,0.07742961104185911,0.12253089131807185,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,primary,,profile_holdout_fold,capacity_Ah_k1,0.75,0.2409738886903882
1,0.06697946018347777,0.05558566537439786,F8_timestamp_weighted_stress,2,0.03799158615022076,0.09102647716950434,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,primary,,temperature_holdout_fold,capacity_Ah_k1,0.75,0.28647856446860914
1,0.16893478297495537,0.17477120457221004,F8_timestamp_weighted_stress,3,0.14621947308170413,0.1855598771630058,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,primary,,voltage_window_holdout_fold,capacity_Ah_k1,0.75,0.4047668167668479
1,0.0699150568282395,0.06474157990508163,F8_timestamp_weighted_stress,1,0.0574568775838667,0.09000174816332808,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,primary,,c_rate_holdout_fold,delta_capacity_Ah,0.75,0.15000380566697316
1,0.04257985911577444,0.03856767507798046,F8_timestamp_weighted_stress,5,0.02683425239612035,0.06239808221821179,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,primary,,condition_fold,delta_capacity_Ah,0.75,0.18511828170090813
1,0.08269291452361342,0.07944786889520948,F8_timestamp_weighted_stress,1,0.06870435608861869,0.10384915778014162,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,primary,,profile_holdout_fold,delta_capacity_Ah,0.75,0.16448024851403886
1,0.04717389282959135,0.040839043529416315,F8_timestamp_weighted_stress,2,0.028400780861476606,0.07300647672544107,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,primary,,temperature_holdout_fold,delta_capacity_Ah,0.75,0.14441675649586233
1,0.14050764862010737,0.13803365469976814,F8_timestamp_weighted_stress,3,0.13213733750903542,0.1513215767375756,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w0p75,primary,,voltage_window_holdout_fold,delta_capacity_Ah,0.75,0.22329852238728706
1,0.13170841491214483,0.10031906430483781,F4_state_log_age_scalar,1,0.09528659818192556,0.15608537546648282,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,primary,,c_rate_holdout_fold,capacity_Ah_k1,1.0,0.2852977322098574
1,0.05543803146925068,0.0442634555357169,F4_state_log_age_scalar,5,0.03377766551309429,0.07294501379548698,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,primary,,condition_fold,capacity_Ah_k1,1.0,0.24766073607853642
1,0.08436802390070613,0.07367608976551171,F4_state_log_age_scalar,1,0.07006006630902376,0.10819020685237836,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,primary,,profile_holdout_fold,capacity_Ah_k1,1.0,0.17718560597321364
1,0.06930964898370423,0.06154633527421457,F4_state_log_age_scalar,2,0.03929816784380861,0.09280196657196507,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,primary,,temperature_holdout_fold,capacity_Ah_k1,1.0,0.26888878422542645
1,0.08148810378598383,0.07708253334077013,F4_state_log_age_scalar,3,0.05826954764622863,0.09582799179305973,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,primary,,voltage_window_holdout_fold,capacity_Ah_k1,1.0,0.3793003083493384
1,0.08249450764022971,0.07713570282695859,F4_state_log_age_scalar,1,0.06935974619403451,0.11055009802396822,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,primary,,c_rate_holdout_fold,delta_capacity_Ah,1.0,0.15356361894857298
1,0.04568938119233373,0.04119902110026721,F4_state_log_age_scalar,5,0.02768297345062464,0.06395961137122469,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,primary,,condition_fold,delta_capacity_Ah,1.0,0.16678838011212363
1,0.10915767923739267,0.10635580708256355,F4_state_log_age_scalar,1,0.10086052487805526,0.13749674052456434,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,primary,,profile_holdout_fold,delta_capacity_Ah,1.0,0.17749020768298213
1,0.048506952481169215,0.04425633374953839,F4_state_log_age_scalar,2,0.02795195846785233,0.07735164076722276,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,primary,,temperature_holdout_fold,delta_capacity_Ah,1.0,0.16527781478463746
1,0.07614860986873308,0.0712993427059985,F4_state_log_age_scalar,3,0.06414835677516227,0.08478306172949857,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,primary,,voltage_window_holdout_fold,delta_capacity_Ah,1.0,0.23331751985951743
1,0.11815832811121335,0.09095530360422958,F8_timestamp_weighted_stress,1,0.0840256928785168,0.13153966699633102,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,primary,,c_rate_holdout_fold,capacity_Ah_k1,1.0,0.25686791390316915
1,0.05053211468646226,0.04533730016375428,F8_timestamp_weighted_stress,5,0.03210392433940162,0.0685428852412625,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,primary,,condition_fold,capacity_Ah_k1,1.0,0.21518523368048995
1,0.09760217173253728,0.07748000396147817,F8_timestamp_weighted_stress,1,0.07742961104185911,0.12253089131807185,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,primary,,profile_holdout_fold,capacity_Ah_k1,1.0,0.2409738886903882
1,0.06613421706077674,0.05287299154718028,F8_timestamp_weighted_stress,2,0.037622491507502964,0.09114272320535685,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,primary,,temperature_holdout_fold,capacity_Ah_k1,1.0,0.2752572995346501
1,0.1644324825326869,0.16335343123770318,F8_timestamp_weighted_stress,3,0.142935282887707,0.1792474016864031,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,primary,,voltage_window_holdout_fold,capacity_Ah_k1,1.0,0.38915980497902075
1,0.07054288180460386,0.06901220292286997,F8_timestamp_weighted_stress,1,0.05639561118513084,0.0886562272540258,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,primary,,c_rate_holdout_fold,delta_capacity_Ah,1.0,0.1338449384645961
1,0.0429215980334721,0.03692883673327475,F8_timestamp_weighted_stress,5,0.02676134523799431,0.05972084596149492,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,primary,,condition_fold,delta_capacity_Ah,1.0,0.1811417772515235
1,0.08269291452361342,0.07944786889520948,F8_timestamp_weighted_stress,1,0.06870435608861869,0.10384915778014162,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,primary,,profile_holdout_fold,delta_capacity_Ah,1.0,0.16448024851403886
1,0.04744798411750578,0.0410227622637631,F8_timestamp_weighted_stress,2,0.029796714871713387,0.0748519762738153,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,primary,,temperature_holdout_fold,delta_capacity_Ah,1.0,0.14153505369916766
1,0.13325930246242482,0.1336514150156891,F8_timestamp_weighted_stress,3,0.12483179752693196,0.145333575607766,R2_stressor_balanced_hgb,R2_stressor_balanced_hgb__w1,primary,,voltage_window_holdout_fold,delta_capacity_Ah,1.0,0.21578829677373015
3,0.13167763627534382,0.10587385117333398,F4_state_log_age_scalar,1,0.09830574436429385,0.17837324467432272,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags3,primary,,c_rate_holdout_fold,capacity_Ah_k1,0.0,0.3612270795340082
3,0.05615865176543625,0.0426215122956433,F4_state_log_age_scalar,5,0.0335311934027308,0.07293424172327982,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags3,primary,,condition_fold,capacity_Ah_k1,0.0,0.3286409321402534
3,0.11476849444583874,0.10867309828823388,F4_state_log_age_scalar,1,0.10398558344285275,0.14066273431371693,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags3,primary,,profile_holdout_fold,capacity_Ah_k1,0.0,0.19572735844654182
3,0.07888559811044712,0.06692084056776694,F4_state_log_age_scalar,2,0.046169175907926026,0.09965762122953412,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags3,primary,,temperature_holdout_fold,capacity_Ah_k1,0.0,0.3514329634357676
3,0.09476027891229255,0.0846216437134812,F4_state_log_age_scalar,3,0.0772462180375847,0.10954206569234358,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags3,primary,,voltage_window_holdout_fold,capacity_Ah_k1,0.0,0.39217400048322504
3,0.10208726505605907,0.07171222038592558,F4_state_log_age_scalar,1,0.08003481491344008,0.1333171028048401,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags3,primary,,c_rate_holdout_fold,delta_capacity_Ah,0.0,0.22361996722691158
3,0.05013803415541788,0.04237328190025929,F4_state_log_age_scalar,5,0.03158992014354087,0.06989169018214321,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags3,primary,,condition_fold,delta_capacity_Ah,0.0,0.19090282900023908
3,0.11170927424207322,0.11377002687731852,F4_state_log_age_scalar,1,0.10618888224161098,0.13850050119367258,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags3,primary,,profile_holdout_fold,delta_capacity_Ah,0.0,0.18893683077127787
3,0.05608312548440758,0.050521991091798495,F4_state_log_age_scalar,2,0.036632907595839606,0.08274095704878222,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags3,primary,,temperature_holdout_fold,delta_capacity_Ah,0.0,0.18116152032707306
3,0.08500177675959493,0.07903475353878422,F4_state_log_age_scalar,3,0.06953522757344487,0.09219443364908342,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags3,primary,,voltage_window_holdout_fold,delta_capacity_Ah,0.0,0.24132827824878955
3,0.15278838640272005,0.11630799831744539,F8_timestamp_weighted_stress,1,0.10011179912634621,0.1772795191922183,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags3,primary,,c_rate_holdout_fold,capacity_Ah_k1,0.0,0.3615244244850168
3,0.07165181385189821,0.0477840776458892,F8_timestamp_weighted_stress,5,0.04728061891609276,0.0926403024031565,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags3,primary,,condition_fold,capacity_Ah_k1,0.0,0.3776274607005395
3,0.10682765680602406,0.08786355831665288,F8_timestamp_weighted_stress,1,0.08633928399620834,0.12701959460195628,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags3,primary,,profile_holdout_fold,capacity_Ah_k1,0.0,0.22875072034185878
3,0.08200927072395106,0.05941075052727707,F8_timestamp_weighted_stress,2,0.05267352974348623,0.10446769675785103,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags3,primary,,temperature_holdout_fold,capacity_Ah_k1,0.0,0.33306216508098
3,0.1772319919210783,0.16792397135207235,F8_timestamp_weighted_stress,3,0.16100235854484465,0.19389178379839253,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags3,primary,,voltage_window_holdout_fold,capacity_Ah_k1,0.0,0.41991649227032485
3,0.120309888960194,0.11452186853433174,F8_timestamp_weighted_stress,1,0.0875776422015714,0.14896838974788235,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags3,primary,,c_rate_holdout_fold,delta_capacity_Ah,0.0,0.2525439413716202
3,0.04597429118885826,0.03733214718199017,F8_timestamp_weighted_stress,5,0.030907451270386188,0.06337384627584706,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags3,primary,,condition_fold,delta_capacity_Ah,0.0,0.171091081608463
3,0.11045556020366115,0.1152847835485003,F8_timestamp_weighted_stress,1,0.09998055373644757,0.12494538468648902,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags3,primary,,profile_holdout_fold,delta_capacity_Ah,0.0,0.18554154290865338
3,0.04943266209513843,0.049764926347782165,F8_timestamp_weighted_stress,2,0.030184793563778695,0.07320181715386907,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags3,primary,,temperature_holdout_fold,delta_capacity_Ah,0.0,0.13852466674596214
3,0.14610442802705484,0.15576108036394168,F8_timestamp_weighted_stress,3,0.13754754000243474,0.16030160703766097,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags3,primary,,voltage_window_holdout_fold,delta_capacity_Ah,0.0,0.2875048915467678
5,0.12178145988823225,0.10074193068773914,F4_state_log_age_scalar,1,0.08968302115254781,0.16587796421468096,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags5,primary,,c_rate_holdout_fold,capacity_Ah_k1,0.0,0.3538784608648666
5,0.052580724109028296,0.041651208733922924,F4_state_log_age_scalar,5,0.03224303401670725,0.0703912590516078,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags5,primary,,condition_fold,capacity_Ah_k1,0.0,0.2980323636178197
5,0.11820060213950162,0.1103186436575144,F4_state_log_age_scalar,1,0.10688682304312261,0.14174858567077028,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags5,primary,,profile_holdout_fold,capacity_Ah_k1,0.0,0.2033637956671281
5,0.07564563669210685,0.06817077766208932,F4_state_log_age_scalar,2,0.044686856270866326,0.09669190141754097,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags5,primary,,temperature_holdout_fold,capacity_Ah_k1,0.0,0.30948642518623487
5,0.09505244300934977,0.08966116623287929,F4_state_log_age_scalar,3,0.07793917422425051,0.10748640541035526,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags5,primary,,voltage_window_holdout_fold,capacity_Ah_k1,0.0,0.3986075137885737
5,0.09676135830956188,0.07850428147688505,F4_state_log_age_scalar,1,0.077668991486575,0.12264458214521039,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags5,primary,,c_rate_holdout_fold,delta_capacity_Ah,0.0,0.199648353928615
5,0.048729844279574205,0.043741088067775415,F4_state_log_age_scalar,5,0.03041336189692065,0.06817544922663604,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags5,primary,,condition_fold,delta_capacity_Ah,0.0,0.19288980833794073
5,0.11972907081091998,0.12126512943389905,F4_state_log_age_scalar,1,0.1153925314348321,0.14559787375517955,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags5,primary,,profile_holdout_fold,delta_capacity_Ah,0.0,0.17920687590453035
5,0.05396260871413515,0.049552473707897934,F4_state_log_age_scalar,2,0.03395319835530738,0.08119976508007706,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags5,primary,,temperature_holdout_fold,delta_capacity_Ah,0.0,0.18032257944120672
5,0.07783698418589476,0.07448573026526484,F4_state_log_age_scalar,3,0.06420758882410445,0.08738206281861928,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags5,primary,,voltage_window_holdout_fold,delta_capacity_Ah,0.0,0.23185404811099783
5,0.14342100941740102,0.0962349999503786,F8_timestamp_weighted_stress,1,0.09415415817974797,0.16672603085379303,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags5,primary,,c_rate_holdout_fold,capacity_Ah_k1,0.0,0.3336318226305093
5,0.06383342354816798,0.04615922830083227,F8_timestamp_weighted_stress,5,0.041567394728547424,0.08281455044974594,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags5,primary,,condition_fold,capacity_Ah_k1,0.0,0.34349019130454234
5,0.11639319132486592,0.09302951776411654,F8_timestamp_weighted_stress,1,0.0948470376284178,0.1404555986779873,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags5,primary,,profile_holdout_fold,capacity_Ah_k1,0.0,0.241975728894669
5,0.07865472612378868,0.05845436098504976,F8_timestamp_weighted_stress,2,0.04682731184747422,0.09900579161912625,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags5,primary,,temperature_holdout_fold,capacity_Ah_k1,0.0,0.33121924348644305
5,0.15858069445514175,0.15295389681481905,F8_timestamp_weighted_stress,3,0.1434060337335439,0.17558481405819115,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags5,primary,,voltage_window_holdout_fold,capacity_Ah_k1,0.0,0.41513498436544755
5,0.10417287119135989,0.09885232137578306,F8_timestamp_weighted_stress,1,0.07762326253952566,0.12659418328321398,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags5,primary,,c_rate_holdout_fold,delta_capacity_Ah,0.0,0.20808874808687997
5,0.046414515624222566,0.03977043652344095,F8_timestamp_weighted_stress,5,0.030907025729514093,0.06261120235613207,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags5,primary,,condition_fold,delta_capacity_Ah,0.0,0.16254626671724234
5,0.11025640963694472,0.11124560098215794,F8_timestamp_weighted_stress,1,0.09771881042385043,0.12410546050055807,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags5,primary,,profile_holdout_fold,delta_capacity_Ah,0.0,0.18823148189007544
5,0.05282887448977332,0.04892362456721316,F8_timestamp_weighted_stress,2,0.031056035570958804,0.07529745771157229,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags5,primary,,temperature_holdout_fold,delta_capacity_Ah,0.0,0.16210422112759726
5,0.15318916356164716,0.15558342872146444,F8_timestamp_weighted_stress,3,0.14485018009244874,0.16353137242577173,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags5,primary,,voltage_window_holdout_fold,delta_capacity_Ah,0.0,0.31933231592117717
9,0.12803717946049561,0.1018482212538276,F4_state_log_age_scalar,1,0.09342747887339112,0.16235196882924388,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags9,primary,,c_rate_holdout_fold,capacity_Ah_k1,0.0,0.31858553565373104
9,0.05375391659167428,0.04279656074797008,F4_state_log_age_scalar,5,0.03230798006557248,0.0707089775413731,R3_condition_bagged_hgb,R3_condition_bagged_hgb__bags9,primary,,condition_fold,capacity_Ah_k1,0.0,0.273566832546948
