detector_name,knee_spread_checkups,n_replicates,n_valid_knees,parameter_set,replicate_consistent_within_2_checkups,smoothing_policy,x_axis
capacity_threshold_60,0.0,3,2,40,True,rolling_3,checkup_index
capacity_threshold_60,1.0,3,2,40,True,none,log_age_efc_cumulative
capacity_threshold_60,0.0,3,2,40,True,rolling_3,log_age_efc_cumulative
capacity_threshold_70,1.0,3,3,40,True,none,calendar_days
capacity_threshold_70,1.0,3,3,40,True,rolling_3,calendar_days
capacity_threshold_70,1.0,3,3,40,True,none,checkup_index
capacity_threshold_70,1.0,3,3,40,True,rolling_3,checkup_index
capacity_threshold_70,1.0,3,3,40,True,none,log_age_efc_cumulative
capacity_threshold_70,1.0,3,3,40,True,rolling_3,log_age_efc_cumulative
capacity_threshold_80,1.0,3,3,40,True,none,calendar_days
capacity_threshold_80,1.0,3,3,40,True,rolling_3,calendar_days
capacity_threshold_80,1.0,3,3,40,True,none,checkup_index
capacity_threshold_80,1.0,3,3,40,True,rolling_3,checkup_index
capacity_threshold_80,1.0,3,3,40,True,none,log_age_efc_cumulative
capacity_threshold_80,1.0,3,3,40,True,rolling_3,log_age_efc_cumulative
max_chord_distance,1.0,3,3,40,True,none,calendar_days
max_chord_distance,1.0,3,3,40,True,rolling_3,calendar_days
max_chord_distance,1.0,3,3,40,True,none,checkup_index
max_chord_distance,1.0,3,3,40,True,rolling_3,checkup_index
max_chord_distance,1.0,3,3,40,True,none,log_age_efc_cumulative
max_chord_distance,0.0,3,3,40,True,rolling_3,log_age_efc_cumulative
piecewise_linear_bic,0.0,3,3,40,True,none,calendar_days
piecewise_linear_bic,1.0,3,3,40,True,rolling_3,calendar_days
piecewise_linear_bic,1.0,3,3,40,True,none,checkup_index
piecewise_linear_bic,1.0,3,3,40,True,rolling_3,checkup_index
piecewise_linear_bic,0.0,3,3,40,True,none,log_age_efc_cumulative
piecewise_linear_bic,0.0,3,3,40,True,rolling_3,log_age_efc_cumulative
slope_change_threshold,1.0,3,3,40,True,none,calendar_days
slope_change_threshold,3.0,3,3,40,False,rolling_3,calendar_days
slope_change_threshold,2.0,3,3,40,True,none,checkup_index
slope_change_threshold,1.0,3,3,40,True,rolling_3,checkup_index
slope_change_threshold,1.0,3,3,40,True,none,log_age_efc_cumulative
slope_change_threshold,0.0,3,3,40,True,rolling_3,log_age_efc_cumulative
two_line_l_method,0.0,3,3,40,True,none,calendar_days
two_line_l_method,1.0,3,3,40,True,rolling_3,calendar_days
two_line_l_method,1.0,3,3,40,True,none,checkup_index
two_line_l_method,1.0,3,3,40,True,rolling_3,checkup_index
two_line_l_method,0.0,3,3,40,True,none,log_age_efc_cumulative
two_line_l_method,0.0,3,3,40,True,rolling_3,log_age_efc_cumulative
capacity_threshold_60,0.0,3,2,41,True,none,calendar_days
capacity_threshold_60,0.0,3,2,41,True,rolling_3,calendar_days
capacity_threshold_60,0.0,3,2,41,True,none,checkup_index
capacity_threshold_60,0.0,3,2,41,True,rolling_3,checkup_index
capacity_threshold_60,0.0,3,2,41,True,none,log_age_efc_cumulative
capacity_threshold_60,0.0,3,2,41,True,rolling_3,log_age_efc_cumulative
capacity_threshold_70,1.0,3,3,41,True,none,calendar_days
capacity_threshold_70,1.0,3,3,41,True,rolling_3,calendar_days
capacity_threshold_70,1.0,3,3,41,True,none,checkup_index
capacity_threshold_70,1.0,3,3,41,True,rolling_3,checkup_index
capacity_threshold_70,1.0,3,3,41,True,none,log_age_efc_cumulative
capacity_threshold_70,1.0,3,3,41,True,rolling_3,log_age_efc_cumulative
capacity_threshold_80,1.0,3,3,41,True,none,calendar_days
capacity_threshold_80,1.0,3,3,41,True,rolling_3,calendar_days
capacity_threshold_80,1.0,3,3,41,True,none,checkup_index
capacity_threshold_80,1.0,3,3,41,True,rolling_3,checkup_index
capacity_threshold_80,1.0,3,3,41,True,none,log_age_efc_cumulative
capacity_threshold_80,1.0,3,3,41,True,rolling_3,log_age_efc_cumulative
max_chord_distance,11.0,3,3,41,False,none,calendar_days
max_chord_distance,11.0,3,3,41,False,rolling_3,calendar_days
max_chord_distance,11.0,3,3,41,False,none,checkup_index
max_chord_distance,11.0,3,3,41,False,rolling_3,checkup_index
max_chord_distance,11.0,3,3,41,False,none,log_age_efc_cumulative
max_chord_distance,11.0,3,3,41,False,rolling_3,log_age_efc_cumulative
piecewise_linear_bic,12.0,3,3,41,False,none,calendar_days
piecewise_linear_bic,12.0,3,3,41,False,rolling_3,calendar_days
piecewise_linear_bic,12.0,3,3,41,False,none,checkup_index
piecewise_linear_bic,12.0,3,3,41,False,rolling_3,checkup_index
piecewise_linear_bic,12.0,3,3,41,False,none,log_age_efc_cumulative
piecewise_linear_bic,12.0,3,3,41,False,rolling_3,log_age_efc_cumulative
slope_change_threshold,0.0,3,3,41,True,none,calendar_days
slope_change_threshold,0.0,3,3,41,True,rolling_3,calendar_days
slope_change_threshold,1.0,3,3,41,True,none,checkup_index
slope_change_threshold,3.0,3,3,41,False,rolling_3,checkup_index
slope_change_threshold,0.0,3,3,41,True,none,log_age_efc_cumulative
slope_change_threshold,0.0,3,3,41,True,rolling_3,log_age_efc_cumulative
two_line_l_method,12.0,3,3,41,False,none,calendar_days
two_line_l_method,12.0,3,3,41,False,rolling_3,calendar_days
two_line_l_method,12.0,3,3,41,False,none,checkup_index
two_line_l_method,12.0,3,3,41,False,rolling_3,checkup_index
two_line_l_method,12.0,3,3,41,False,none,log_age_efc_cumulative
two_line_l_method,12.0,3,3,41,False,rolling_3,log_age_efc_cumulative
capacity_threshold_60,7.0,3,2,42,False,none,calendar_days
capacity_threshold_60,7.0,3,2,42,False,rolling_3,calendar_days
capacity_threshold_60,7.0,3,2,42,False,none,checkup_index
capacity_threshold_60,7.0,3,2,42,False,rolling_3,checkup_index
capacity_threshold_60,7.0,3,2,42,False,none,log_age_efc_cumulative
capacity_threshold_60,7.0,3,2,42,False,rolling_3,log_age_efc_cumulative
capacity_threshold_70,6.0,3,3,42,False,none,calendar_days
capacity_threshold_70,5.0,3,3,42,False,rolling_3,calendar_days
capacity_threshold_70,6.0,3,3,42,False,none,checkup_index
capacity_threshold_70,5.0,3,3,42,False,rolling_3,checkup_index
capacity_threshold_70,6.0,3,3,42,False,none,log_age_efc_cumulative
capacity_threshold_70,5.0,3,3,42,False,rolling_3,log_age_efc_cumulative
capacity_threshold_80,1.0,3,3,42,True,none,calendar_days
capacity_threshold_80,1.0,3,3,42,True,rolling_3,calendar_days
capacity_threshold_80,1.0,3,3,42,True,none,checkup_index
capacity_threshold_80,1.0,3,3,42,True,rolling_3,checkup_index
capacity_threshold_80,1.0,3,3,42,True,none,log_age_efc_cumulative
capacity_threshold_80,1.0,3,3,42,True,rolling_3,log_age_efc_cumulative
max_chord_distance,1.0,3,3,42,True,none,calendar_days
max_chord_distance,0.0,3,3,42,True,rolling_3,calendar_days
max_chord_distance,0.0,3,3,42,True,none,checkup_index
max_chord_distance,0.0,3,3,42,True,rolling_3,checkup_index
max_chord_distance,1.0,3,3,42,True,none,log_age_efc_cumulative
max_chord_distance,0.0,3,3,42,True,rolling_3,log_age_efc_cumulative
piecewise_linear_bic,0.0,3,3,42,True,none,calendar_days
piecewise_linear_bic,0.0,3,3,42,True,rolling_3,calendar_days
piecewise_linear_bic,9.0,3,3,42,False,none,checkup_index
piecewise_linear_bic,8.0,3,3,42,False,rolling_3,checkup_index
piecewise_linear_bic,12.0,3,3,42,False,none,log_age_efc_cumulative
piecewise_linear_bic,12.0,3,3,42,False,rolling_3,log_age_efc_cumulative
slope_change_threshold,0.0,3,3,42,True,none,calendar_days
slope_change_threshold,0.0,3,3,42,True,rolling_3,calendar_days
slope_change_threshold,8.0,3,3,42,False,none,checkup_index
slope_change_threshold,10.0,3,3,42,False,rolling_3,checkup_index
slope_change_threshold,0.0,3,3,42,True,none,log_age_efc_cumulative
slope_change_threshold,0.0,3,3,42,True,rolling_3,log_age_efc_cumulative
two_line_l_method,0.0,3,3,42,True,none,calendar_days
two_line_l_method,0.0,3,3,42,True,rolling_3,calendar_days
two_line_l_method,9.0,3,3,42,False,none,checkup_index
two_line_l_method,8.0,3,3,42,False,rolling_3,checkup_index
two_line_l_method,12.0,3,3,42,False,none,log_age_efc_cumulative
two_line_l_method,12.0,3,3,42,False,rolling_3,log_age_efc_cumulative
capacity_threshold_60,,3,0,43,False,none,calendar_days
capacity_threshold_60,,3,0,43,False,rolling_3,calendar_days
capacity_threshold_60,,3,0,43,False,none,checkup_index
capacity_threshold_60,,3,0,43,False,rolling_3,checkup_index
capacity_threshold_60,,3,0,43,False,none,log_age_efc_cumulative
capacity_threshold_60,,3,0,43,False,rolling_3,log_age_efc_cumulative
capacity_threshold_70,0.0,3,2,43,True,none,calendar_days
capacity_threshold_70,0.0,3,2,43,True,rolling_3,calendar_days
capacity_threshold_70,0.0,3,2,43,True,none,checkup_index
capacity_threshold_70,0.0,3,2,43,True,rolling_3,checkup_index
capacity_threshold_70,0.0,3,2,43,True,none,log_age_efc_cumulative
capacity_threshold_70,0.0,3,2,43,True,rolling_3,log_age_efc_cumulative
capacity_threshold_80,0.0,3,3,43,True,none,calendar_days
capacity_threshold_80,0.0,3,3,43,True,rolling_3,calendar_days
capacity_threshold_80,0.0,3,3,43,True,none,checkup_index
capacity_threshold_80,0.0,3,3,43,True,rolling_3,checkup_index
capacity_threshold_80,0.0,3,3,43,True,none,log_age_efc_cumulative
capacity_threshold_80,0.0,3,3,43,True,rolling_3,log_age_efc_cumulative
max_chord_distance,1.0,3,3,43,True,none,calendar_days
max_chord_distance,0.0,3,3,43,True,rolling_3,calendar_days
max_chord_distance,1.0,3,3,43,True,none,checkup_index
max_chord_distance,0.0,3,3,43,True,rolling_3,checkup_index
max_chord_distance,1.0,3,3,43,True,none,log_age_efc_cumulative
max_chord_distance,0.0,3,3,43,True,rolling_3,log_age_efc_cumulative
piecewise_linear_bic,,3,0,43,False,none,calendar_days
piecewise_linear_bic,,3,0,43,False,rolling_3,calendar_days
piecewise_linear_bic,,3,0,43,False,none,checkup_index
piecewise_linear_bic,,3,0,43,False,rolling_3,checkup_index
piecewise_linear_bic,,3,0,43,False,none,log_age_efc_cumulative
piecewise_linear_bic,,3,0,43,False,rolling_3,log_age_efc_cumulative
slope_change_threshold,0.0,3,3,43,True,none,calendar_days
slope_change_threshold,0.0,3,3,43,True,rolling_3,calendar_days
slope_change_threshold,1.0,3,3,43,True,none,checkup_index
slope_change_threshold,1.0,3,3,43,True,rolling_3,checkup_index
slope_change_threshold,0.0,3,3,43,True,none,log_age_efc_cumulative
slope_change_threshold,0.0,3,3,43,True,rolling_3,log_age_efc_cumulative
two_line_l_method,,3,0,43,False,none,calendar_days
two_line_l_method,,3,0,43,False,rolling_3,calendar_days
two_line_l_method,,3,0,43,False,none,checkup_index
two_line_l_method,,3,0,43,False,rolling_3,checkup_index
two_line_l_method,,3,0,43,False,none,log_age_efc_cumulative
two_line_l_method,,3,0,43,False,rolling_3,log_age_efc_cumulative
capacity_threshold_60,,3,0,44,False,none,calendar_days
capacity_threshold_60,,3,0,44,False,rolling_3,calendar_days
capacity_threshold_60,,3,0,44,False,none,checkup_index
capacity_threshold_60,,3,0,44,False,rolling_3,checkup_index
capacity_threshold_60,,3,0,44,False,none,log_age_efc_cumulative
capacity_threshold_60,,3,0,44,False,rolling_3,log_age_efc_cumulative
capacity_threshold_70,,3,0,44,False,none,calendar_days
capacity_threshold_70,,3,0,44,False,rolling_3,calendar_days
capacity_threshold_70,,3,0,44,False,none,checkup_index
capacity_threshold_70,,3,0,44,False,rolling_3,checkup_index
capacity_threshold_70,,3,0,44,False,none,log_age_efc_cumulative
capacity_threshold_70,,3,0,44,False,rolling_3,log_age_efc_cumulative
capacity_threshold_80,,3,0,44,False,none,calendar_days
capacity_threshold_80,,3,0,44,False,rolling_3,calendar_days
capacity_threshold_80,,3,0,44,False,none,checkup_index
capacity_threshold_80,,3,0,44,False,rolling_3,checkup_index
capacity_threshold_80,,3,0,44,False,none,log_age_efc_cumulative
capacity_threshold_80,,3,0,44,False,rolling_3,log_age_efc_cumulative
max_chord_distance,,3,0,44,False,none,calendar_days
max_chord_distance,,3,0,44,False,rolling_3,calendar_days
max_chord_distance,,3,0,44,False,none,checkup_index
max_chord_distance,,3,0,44,False,rolling_3,checkup_index
max_chord_distance,,3,0,44,False,none,log_age_efc_cumulative
max_chord_distance,,3,0,44,False,rolling_3,log_age_efc_cumulative
piecewise_linear_bic,,3,0,44,False,none,calendar_days
piecewise_linear_bic,,3,0,44,False,rolling_3,calendar_days
piecewise_linear_bic,,3,0,44,False,none,checkup_index
piecewise_linear_bic,,3,0,44,False,rolling_3,checkup_index
piecewise_linear_bic,,3,0,44,False,none,log_age_efc_cumulative
piecewise_linear_bic,,3,0,44,False,rolling_3,log_age_efc_cumulative
slope_change_threshold,,3,0,44,False,none,calendar_days
slope_change_threshold,,3,0,44,False,rolling_3,calendar_days
slope_change_threshold,,3,0,44,False,none,checkup_index
slope_change_threshold,,3,0,44,False,rolling_3,checkup_index
slope_change_threshold,,3,0,44,False,none,log_age_efc_cumulative
slope_change_threshold,,3,0,44,False,rolling_3,log_age_efc_cumulative
two_line_l_method,,3,0,44,False,none,calendar_days
two_line_l_method,,3,0,44,False,rolling_3,calendar_days
two_line_l_method,,3,0,44,False,none,checkup_index
two_line_l_method,,3,0,44,False,rolling_3,checkup_index
two_line_l_method,,3,0,44,False,none,log_age_efc_cumulative
two_line_l_method,,3,0,44,False,rolling_3,log_age_efc_cumulative
capacity_threshold_60,,3,0,45,False,none,calendar_days
capacity_threshold_60,,3,0,45,False,rolling_3,calendar_days
capacity_threshold_60,,3,0,45,False,none,checkup_index
capacity_threshold_60,,3,0,45,False,rolling_3,checkup_index
capacity_threshold_60,,3,0,45,False,none,log_age_efc_cumulative
capacity_threshold_60,,3,0,45,False,rolling_3,log_age_efc_cumulative
capacity_threshold_70,,3,0,45,False,none,calendar_days
capacity_threshold_70,,3,0,45,False,rolling_3,calendar_days
capacity_threshold_70,,3,0,45,False,none,checkup_index
capacity_threshold_70,,3,0,45,False,rolling_3,checkup_index
capacity_threshold_70,,3,0,45,False,none,log_age_efc_cumulative
capacity_threshold_70,,3,0,45,False,rolling_3,log_age_efc_cumulative
capacity_threshold_80,3.0,3,3,45,False,none,calendar_days
capacity_threshold_80,3.0,3,3,45,False,rolling_3,calendar_days
capacity_threshold_80,3.0,3,3,45,False,none,checkup_index
capacity_threshold_80,3.0,3,3,45,False,rolling_3,checkup_index
capacity_threshold_80,3.0,3,3,45,False,none,log_age_efc_cumulative
capacity_threshold_80,3.0,3,3,45,False,rolling_3,log_age_efc_cumulative
max_chord_distance,1.0,3,3,45,True,none,calendar_days
max_chord_distance,1.0,3,3,45,True,rolling_3,calendar_days
max_chord_distance,1.0,3,3,45,True,none,checkup_index
max_chord_distance,1.0,3,3,45,True,rolling_3,checkup_index
max_chord_distance,0.0,3,3,45,True,none,log_age_efc_cumulative
max_chord_distance,1.0,3,3,45,True,rolling_3,log_age_efc_cumulative
piecewise_linear_bic,1.0,3,3,45,True,none,calendar_days
piecewise_linear_bic,1.0,3,3,45,True,rolling_3,calendar_days
piecewise_linear_bic,1.0,3,3,45,True,none,checkup_index
piecewise_linear_bic,1.0,3,3,45,True,rolling_3,checkup_index
piecewise_linear_bic,0.0,3,3,45,True,none,log_age_efc_cumulative
piecewise_linear_bic,1.0,3,3,45,True,rolling_3,log_age_efc_cumulative
slope_change_threshold,0.0,3,3,45,True,none,calendar_days
slope_change_threshold,0.0,3,3,45,True,rolling_3,calendar_days
slope_change_threshold,0.0,3,3,45,True,none,checkup_index
slope_change_threshold,0.0,3,3,45,True,rolling_3,checkup_index
slope_change_threshold,0.0,3,3,45,True,none,log_age_efc_cumulative
slope_change_threshold,0.0,3,3,45,True,rolling_3,log_age_efc_cumulative
two_line_l_method,1.0,3,3,45,True,none,calendar_days
two_line_l_method,1.0,3,3,45,True,rolling_3,calendar_days
two_line_l_method,1.0,3,3,45,True,none,checkup_index
two_line_l_method,1.0,3,3,45,True,rolling_3,checkup_index
two_line_l_method,0.0,3,3,45,True,none,log_age_efc_cumulative
two_line_l_method,1.0,3,3,45,True,rolling_3,log_age_efc_cumulative
capacity_threshold_60,2.0,3,3,46,True,none,calendar_days
capacity_threshold_60,2.0,3,3,46,True,rolling_3,calendar_days
capacity_threshold_60,2.0,3,3,46,True,none,checkup_index
capacity_threshold_60,2.0,3,3,46,True,rolling_3,checkup_index
capacity_threshold_60,2.0,3,3,46,True,none,log_age_efc_cumulative
capacity_threshold_60,2.0,3,3,46,True,rolling_3,log_age_efc_cumulative
capacity_threshold_70,2.0,3,3,46,True,none,calendar_days
capacity_threshold_70,2.0,3,3,46,True,rolling_3,calendar_days
capacity_threshold_70,2.0,3,3,46,True,none,checkup_index
capacity_threshold_70,2.0,3,3,46,True,rolling_3,checkup_index
capacity_threshold_70,2.0,3,3,46,True,none,log_age_efc_cumulative
capacity_threshold_70,2.0,3,3,46,True,rolling_3,log_age_efc_cumulative
capacity_threshold_80,1.0,3,3,46,True,none,calendar_days
capacity_threshold_80,1.0,3,3,46,True,rolling_3,calendar_days
capacity_threshold_80,1.0,3,3,46,True,none,checkup_index
capacity_threshold_80,1.0,3,3,46,True,rolling_3,checkup_index
capacity_threshold_80,1.0,3,3,46,True,none,log_age_efc_cumulative
capacity_threshold_80,1.0,3,3,46,True,rolling_3,log_age_efc_cumulative
max_chord_distance,2.0,3,3,46,True,none,calendar_days
max_chord_distance,2.0,3,3,46,True,rolling_3,calendar_days
max_chord_distance,2.0,3,3,46,True,none,checkup_index
max_chord_distance,2.0,3,3,46,True,rolling_3,checkup_index
max_chord_distance,2.0,3,3,46,True,none,log_age_efc_cumulative
max_chord_distance,2.0,3,3,46,True,rolling_3,log_age_efc_cumulative
piecewise_linear_bic,3.0,3,3,46,False,none,calendar_days
piecewise_linear_bic,3.0,3,3,46,False,rolling_3,calendar_days
piecewise_linear_bic,5.0,3,3,46,False,none,checkup_index
piecewise_linear_bic,4.0,3,3,46,False,rolling_3,checkup_index
piecewise_linear_bic,3.0,3,3,46,False,none,log_age_efc_cumulative
piecewise_linear_bic,3.0,3,3,46,False,rolling_3,log_age_efc_cumulative
slope_change_threshold,25.0,3,3,46,False,none,calendar_days
slope_change_threshold,0.0,3,3,46,True,rolling_3,calendar_days
slope_change_threshold,4.0,3,3,46,False,none,checkup_index
slope_change_threshold,4.0,3,3,46,False,rolling_3,checkup_index
slope_change_threshold,25.0,3,3,46,False,none,log_age_efc_cumulative
slope_change_threshold,0.0,3,3,46,True,rolling_3,log_age_efc_cumulative
two_line_l_method,3.0,3,3,46,False,none,calendar_days
two_line_l_method,3.0,3,3,46,False,rolling_3,calendar_days
two_line_l_method,5.0,3,3,46,False,none,checkup_index
two_line_l_method,4.0,3,3,46,False,rolling_3,checkup_index
two_line_l_method,3.0,3,3,46,False,none,log_age_efc_cumulative
two_line_l_method,3.0,3,3,46,False,rolling_3,log_age_efc_cumulative
capacity_threshold_60,1.0,3,2,47,True,none,calendar_days
capacity_threshold_60,1.0,3,2,47,True,rolling_3,calendar_days
capacity_threshold_60,1.0,3,2,47,True,none,checkup_index
capacity_threshold_60,1.0,3,2,47,True,rolling_3,checkup_index
capacity_threshold_60,1.0,3,2,47,True,none,log_age_efc_cumulative
capacity_threshold_60,1.0,3,2,47,True,rolling_3,log_age_efc_cumulative
capacity_threshold_70,0.0,3,2,47,True,none,calendar_days
capacity_threshold_70,1.0,3,2,47,True,rolling_3,calendar_days
capacity_threshold_70,0.0,3,2,47,True,none,checkup_index
capacity_threshold_70,1.0,3,2,47,True,rolling_3,checkup_index
capacity_threshold_70,0.0,3,2,47,True,none,log_age_efc_cumulative
capacity_threshold_70,1.0,3,2,47,True,rolling_3,log_age_efc_cumulative
capacity_threshold_80,1.0,3,3,47,True,none,calendar_days
capacity_threshold_80,1.0,3,3,47,True,rolling_3,calendar_days
capacity_threshold_80,1.0,3,3,47,True,none,checkup_index
capacity_threshold_80,1.0,3,3,47,True,rolling_3,checkup_index
capacity_threshold_80,1.0,3,3,47,True,none,log_age_efc_cumulative
capacity_threshold_80,1.0,3,3,47,True,rolling_3,log_age_efc_cumulative
max_chord_distance,1.0,3,3,47,True,none,calendar_days
max_chord_distance,1.0,3,3,47,True,rolling_3,calendar_days
max_chord_distance,1.0,3,3,47,True,none,checkup_index
max_chord_distance,1.0,3,3,47,True,rolling_3,checkup_index
max_chord_distance,1.0,3,3,47,True,none,log_age_efc_cumulative
max_chord_distance,0.0,3,3,47,True,rolling_3,log_age_efc_cumulative
piecewise_linear_bic,1.0,3,3,47,True,none,calendar_days
piecewise_linear_bic,1.0,3,3,47,True,rolling_3,calendar_days
piecewise_linear_bic,1.0,3,3,47,True,none,checkup_index
piecewise_linear_bic,1.0,3,3,47,True,rolling_3,checkup_index
piecewise_linear_bic,1.0,3,3,47,True,none,log_age_efc_cumulative
piecewise_linear_bic,1.0,3,3,47,True,rolling_3,log_age_efc_cumulative
slope_change_threshold,1.0,3,3,47,True,none,calendar_days
slope_change_threshold,0.0,3,3,47,True,rolling_3,calendar_days
slope_change_threshold,1.0,3,3,47,True,none,checkup_index
slope_change_threshold,1.0,3,3,47,True,rolling_3,checkup_index
slope_change_threshold,8.0,3,3,47,False,none,log_age_efc_cumulative
slope_change_threshold,0.0,3,3,47,True,rolling_3,log_age_efc_cumulative
two_line_l_method,1.0,3,3,47,True,none,calendar_days
two_line_l_method,1.0,3,3,47,True,rolling_3,calendar_days
two_line_l_method,1.0,3,3,47,True,none,checkup_index
two_line_l_method,1.0,3,3,47,True,rolling_3,checkup_index
two_line_l_method,1.0,3,3,47,True,none,log_age_efc_cumulative
two_line_l_method,1.0,3,3,47,True,rolling_3,log_age_efc_cumulative
capacity_threshold_60,,3,0,48,False,none,calendar_days
capacity_threshold_60,,3,0,48,False,rolling_3,calendar_days
capacity_threshold_60,,3,0,48,False,none,checkup_index
capacity_threshold_60,,3,0,48,False,rolling_3,checkup_index
capacity_threshold_60,,3,0,48,False,none,log_age_efc_cumulative
capacity_threshold_60,,3,0,48,False,rolling_3,log_age_efc_cumulative
capacity_threshold_70,,3,0,48,False,none,calendar_days
capacity_threshold_70,,3,0,48,False,rolling_3,calendar_days
capacity_threshold_70,,3,0,48,False,none,checkup_index
capacity_threshold_70,,3,0,48,False,rolling_3,checkup_index
capacity_threshold_70,,3,0,48,False,none,log_age_efc_cumulative
capacity_threshold_70,,3,0,48,False,rolling_3,log_age_efc_cumulative
capacity_threshold_80,,3,0,48,False,none,calendar_days
capacity_threshold_80,,3,0,48,False,rolling_3,calendar_days
capacity_threshold_80,,3,0,48,False,none,checkup_index
capacity_threshold_80,,3,0,48,False,rolling_3,checkup_index
capacity_threshold_80,,3,0,48,False,none,log_age_efc_cumulative
capacity_threshold_80,,3,0,48,False,rolling_3,log_age_efc_cumulative
max_chord_distance,0.0,3,1,48,True,none,calendar_days
max_chord_distance,0.0,3,1,48,True,rolling_3,calendar_days
max_chord_distance,0.0,3,1,48,True,none,checkup_index
max_chord_distance,0.0,3,1,48,True,rolling_3,checkup_index
max_chord_distance,0.0,3,1,48,True,none,log_age_efc_cumulative
max_chord_distance,0.0,3,1,48,True,rolling_3,log_age_efc_cumulative
piecewise_linear_bic,,3,0,48,False,none,calendar_days
piecewise_linear_bic,,3,0,48,False,rolling_3,calendar_days
piecewise_linear_bic,,3,0,48,False,none,checkup_index
piecewise_linear_bic,,3,0,48,False,rolling_3,checkup_index
piecewise_linear_bic,,3,0,48,False,none,log_age_efc_cumulative
piecewise_linear_bic,,3,0,48,False,rolling_3,log_age_efc_cumulative
slope_change_threshold,0.0,3,1,48,True,none,calendar_days
slope_change_threshold,0.0,3,1,48,True,rolling_3,calendar_days
slope_change_threshold,0.0,3,1,48,True,none,checkup_index
slope_change_threshold,0.0,3,1,48,True,rolling_3,checkup_index
slope_change_threshold,0.0,3,1,48,True,none,log_age_efc_cumulative
slope_change_threshold,0.0,3,1,48,True,rolling_3,log_age_efc_cumulative
two_line_l_method,,3,0,48,False,none,calendar_days
two_line_l_method,,3,0,48,False,rolling_3,calendar_days
two_line_l_method,,3,0,48,False,none,checkup_index
two_line_l_method,,3,0,48,False,rolling_3,checkup_index
two_line_l_method,,3,0,48,False,none,log_age_efc_cumulative
two_line_l_method,,3,0,48,False,rolling_3,log_age_efc_cumulative
capacity_threshold_60,,3,0,49,False,none,calendar_days
capacity_threshold_60,,3,0,49,False,rolling_3,calendar_days
capacity_threshold_60,,3,0,49,False,none,checkup_index
capacity_threshold_60,,3,0,49,False,rolling_3,checkup_index
capacity_threshold_60,,3,0,49,False,none,log_age_efc_cumulative
capacity_threshold_60,,3,0,49,False,rolling_3,log_age_efc_cumulative
capacity_threshold_70,,3,0,49,False,none,calendar_days
capacity_threshold_70,,3,0,49,False,rolling_3,calendar_days
capacity_threshold_70,,3,0,49,False,none,checkup_index
capacity_threshold_70,,3,0,49,False,rolling_3,checkup_index
capacity_threshold_70,,3,0,49,False,none,log_age_efc_cumulative
capacity_threshold_70,,3,0,49,False,rolling_3,log_age_efc_cumulative
capacity_threshold_80,,3,0,49,False,none,calendar_days
capacity_threshold_80,,3,0,49,False,rolling_3,calendar_days
capacity_threshold_80,,3,0,49,False,none,checkup_index
capacity_threshold_80,,3,0,49,False,rolling_3,checkup_index
capacity_threshold_80,,3,0,49,False,none,log_age_efc_cumulative
capacity_threshold_80,,3,0,49,False,rolling_3,log_age_efc_cumulative
max_chord_distance,1.0,3,3,49,True,none,calendar_days
max_chord_distance,1.0,3,3,49,True,rolling_3,calendar_days
max_chord_distance,1.0,3,3,49,True,none,checkup_index
max_chord_distance,1.0,3,3,49,True,rolling_3,checkup_index
max_chord_distance,0.0,3,3,49,True,none,log_age_efc_cumulative
max_chord_distance,1.0,3,3,49,True,rolling_3,log_age_efc_cumulative
piecewise_linear_bic,1.0,3,3,49,True,none,calendar_days
piecewise_linear_bic,0.0,3,3,49,True,rolling_3,calendar_days
piecewise_linear_bic,0.0,3,3,49,True,none,checkup_index
piecewise_linear_bic,0.0,3,3,49,True,rolling_3,checkup_index
piecewise_linear_bic,0.0,3,3,49,True,none,log_age_efc_cumulative
piecewise_linear_bic,1.0,3,3,49,True,rolling_3,log_age_efc_cumulative
slope_change_threshold,0.0,3,3,49,True,none,calendar_days
slope_change_threshold,0.0,3,3,49,True,rolling_3,calendar_days
slope_change_threshold,0.0,3,3,49,True,none,checkup_index
slope_change_threshold,0.0,3,3,49,True,rolling_3,checkup_index
slope_change_threshold,0.0,3,3,49,True,none,log_age_efc_cumulative
slope_change_threshold,0.0,3,3,49,True,rolling_3,log_age_efc_cumulative
two_line_l_method,1.0,3,3,49,True,none,calendar_days
two_line_l_method,0.0,3,3,49,True,rolling_3,calendar_days
two_line_l_method,0.0,3,3,49,True,none,checkup_index
two_line_l_method,0.0,3,3,49,True,rolling_3,checkup_index
two_line_l_method,0.0,3,3,49,True,none,log_age_efc_cumulative
two_line_l_method,1.0,3,3,49,True,rolling_3,log_age_efc_cumulative
capacity_threshold_60,,3,0,50,False,none,calendar_days
capacity_threshold_60,,3,0,50,False,rolling_3,calendar_days
capacity_threshold_60,,3,0,50,False,none,checkup_index
capacity_threshold_60,,3,0,50,False,rolling_3,checkup_index
capacity_threshold_60,,3,0,50,False,none,log_age_efc_cumulative
capacity_threshold_60,,3,0,50,False,rolling_3,log_age_efc_cumulative
capacity_threshold_70,,3,0,50,False,none,calendar_days
capacity_threshold_70,,3,0,50,False,rolling_3,calendar_days
capacity_threshold_70,,3,0,50,False,none,checkup_index
capacity_threshold_70,,3,0,50,False,rolling_3,checkup_index
capacity_threshold_70,,3,0,50,False,none,log_age_efc_cumulative
