run_scope,model_level,feature_group,split_name,heldout_fold,target,direct_path,derived_path,direct_mae,derived_mae,derived_minus_direct_mae,derived_better,direct_condition_mean_mae,derived_condition_mean_mae,derived_minus_direct_condition_mean_mae
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,temperature_holdout_fold,2,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.05011165821824446,0.03471347992100485,-0.015398178297239613,True,0.0654182142133718,0.051918411263799605,-0.01349980294957219
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,temperature_holdout_fold,2,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.03471347992100484,0.05011165821824446,0.01539817829723962,False,0.0519184112637996,0.0654182142133718,0.013499802949572197
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,voltage_window_holdout_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.06331687962851922,0.05468527753972867,-0.008631602088790546,True,0.11666931655148939,0.1046074191731142,-0.012061897378375194
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,voltage_window_holdout_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.05468527753972867,0.06331687962851922,0.008631602088790546,False,0.1046074191731142,0.11666931655148939,0.012061897378375194
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,voltage_window_holdout_fold,2,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.08308654759224081,0.09028069166049982,0.007194144068259009,False,0.12170011534099158,0.12192002074827547,0.00021990540728389352
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,voltage_window_holdout_fold,2,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.09028069166049982,0.08308654759224081,-0.007194144068259009,True,0.12192002074827549,0.12170011534099158,-0.0002199054072839074
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,voltage_window_holdout_fold,3,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.32607932665408,0.19247175912040695,-0.13360756753367306,True,0.32722858677356104,0.1935050776174044,-0.13372350915615663
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,voltage_window_holdout_fold,3,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.19247175912040695,0.32607932665408,0.13360756753367306,False,0.1935050776174044,0.32722858677356104,0.13372350915615663
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,c_rate_holdout_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.11854385195868165,0.11772945698837302,-0.0008143949703086351,True,0.17652395533734708,0.17834662484819622,0.0018226695108491398
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,c_rate_holdout_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.11772945698837302,0.11854385195868165,0.0008143949703086351,False,0.17834662484819622,0.17652395533734708,-0.0018226695108491398
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,condition_fold,0,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.0266084831221623,0.023432468174220074,-0.003176014947942226,True,0.043514697700829254,0.03676336389301548,-0.0067513338078137725
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,condition_fold,0,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.023432468174220074,0.0266084831221623,0.003176014947942226,False,0.036763363893015474,0.043514697700829254,0.006751333807813779
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,condition_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.024263107604603637,0.02029579523687346,-0.003967312367730177,True,0.04361323434444002,0.04179987365581004,-0.0018133606886299794
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,condition_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.020295795236873464,0.024263107604603637,0.003967312367730173,False,0.04179987365581004,0.04361323434444002,0.0018133606886299794
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,condition_fold,2,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.020463533813173722,0.014943428530306536,-0.005520105282867185,True,0.04428979553750239,0.03292087027174365,-0.011368925265758736
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,condition_fold,2,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.014943428530306547,0.020463533813173722,0.005520105282867175,False,0.032920870271743674,0.04428979553750239,0.011368925265758716
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,condition_fold,3,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.04020878218965794,0.04104447476020609,0.0008356925705481494,False,0.08335043427264524,0.0873381467107225,0.003987712438077259
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,condition_fold,3,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.04104447476020608,0.04020878218965794,-0.0008356925705481424,True,0.0873381467107225,0.08335043427264524,-0.003987712438077259
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,condition_fold,4,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.02268726035774847,0.020468993912232707,-0.002218266445515763,True,0.054900587712174355,0.046696415444081214,-0.00820417226809314
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,condition_fold,4,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.020468993912232704,0.02268726035774847,0.0022182664455157666,False,0.04669641544408121,0.054900587712174355,0.008204172268093148
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,temperature_holdout_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.032481014489756016,0.03244157405390153,-3.9440435854486144e-05,True,0.08460921768568531,0.08917233897176463,0.004563121286079316
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,temperature_holdout_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.03244157405390152,0.032481014489756016,3.944043585449308e-05,False,0.08917233897176462,0.08460921768568531,-0.0045631212860793025
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,temperature_holdout_fold,2,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.050255372661905225,0.04677093540527435,-0.0034844372566308762,True,0.06531784004127228,0.06628558158234027,0.0009677415410679902
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,temperature_holdout_fold,2,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.04677093540527435,0.050255372661905225,0.0034844372566308762,False,0.06628558158234027,0.06531784004127228,-0.0009677415410679902
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,voltage_window_holdout_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.06952685644312384,0.059452409108881395,-0.010074447334242446,True,0.12718606176996541,0.10661550352315333,-0.020570558246812087
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,voltage_window_holdout_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.059452409108881395,0.06952685644312384,0.010074447334242446,False,0.10661550352315333,0.12718606176996541,0.020570558246812087
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,voltage_window_holdout_fold,2,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.07205935382282705,0.10183712134671163,0.029777767523884585,False,0.10903329780085298,0.1306920289103393,0.02165873110948631
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,voltage_window_holdout_fold,2,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.10183712134671163,0.07205935382282705,-0.029777767523884585,True,0.1306920289103393,0.10903329780085298,-0.02165873110948631
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,voltage_window_holdout_fold,3,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.2881178355801093,0.18847435281512825,-0.09964348276498103,True,0.28891279576267503,0.18916067787706403,-0.099752117885611
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,voltage_window_holdout_fold,3,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.18847435281512825,0.2881178355801093,0.09964348276498103,False,0.18916067787706406,0.28891279576267503,0.09975211788561097
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,c_rate_holdout_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.1411850631395311,0.1324705699267433,-0.008714493212787805,True,0.19058678263316706,0.18657518067946963,-0.00401160195369743
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,c_rate_holdout_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.1324705699267433,0.1411850631395311,0.008714493212787805,False,0.18657518067946963,0.19058678263316706,0.00401160195369743
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,condition_fold,0,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.031476689765695974,0.029890868983797333,-0.0015858207818986413,True,0.0532935193755864,0.04938167304776329,-0.0039118463278231125
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,condition_fold,0,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.029890868983797343,0.031476689765695974,0.0015858207818986308,False,0.0493816730477633,0.0532935193755864,0.003911846327823099
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,condition_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.024434931362887373,0.022376175681381578,-0.002058755681505795,True,0.04631428467512132,0.04689757780031878,0.0005832931251974621
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,condition_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.02237617568138158,0.024434931362887373,0.0020587556815057917,False,0.04689757780031879,0.04631428467512132,-0.000583293125197476
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,condition_fold,2,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.025504325074164363,0.01765260544812885,-0.007851719626035515,True,0.04759589900557294,0.03975561994057583,-0.00784027906499711
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,condition_fold,2,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.017652605448128855,0.025504325074164363,0.007851719626035508,False,0.039755619940575845,0.04759589900557294,0.007840279064997097
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,condition_fold,3,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.04751938561845789,0.04514305581768519,-0.0023763298007727016,True,0.09800627345164177,0.09759126615663766,-0.0004150072950041134
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,condition_fold,3,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.04514305581768519,0.04751938561845789,0.0023763298007727016,False,0.09759126615663767,0.09800627345164177,0.0004150072950040995
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,condition_fold,4,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.030612475611538473,0.02502029059647614,-0.005592185015062333,True,0.07724847962114736,0.06761195123730195,-0.009636528383845419
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,condition_fold,4,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.02502029059647614,0.030612475611538473,0.005592185015062333,False,0.06761195123730193,0.07724847962114736,0.009636528383845433
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,temperature_holdout_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.03649830174631502,0.036390306769495055,-0.00010799497681996534,True,0.09846748542439922,0.09878068937466192,0.00031320395026269987
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,temperature_holdout_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.03639030676949506,0.03649830174631502,0.0001079949768199584,False,0.09878068937466193,0.09846748542439922,-0.00031320395026271375
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,temperature_holdout_fold,2,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.0353114699786266,0.029631005338737915,-0.005680464639888687,True,0.05932614380073784,0.05073668005864005,-0.008589463742097792
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,temperature_holdout_fold,2,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.029631005338737918,0.0353114699786266,0.005680464639888683,False,0.050736680058640043,0.05932614380073784,0.008589463742097798
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,voltage_window_holdout_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.06857580129429665,0.05901029062396159,-0.009565510670335058,True,0.1269992576142664,0.10490804857781176,-0.02209120903645463
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,voltage_window_holdout_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.05901029062396159,0.06857580129429665,0.009565510670335058,False,0.10490804857781176,0.1269992576142664,0.02209120903645463
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,voltage_window_holdout_fold,2,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.09577851492715206,0.06763470234102614,-0.028143812586125916,True,0.13165696461400395,0.1101733669850476,-0.021483597628956352
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,voltage_window_holdout_fold,2,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.06763470234102613,0.09577851492715206,0.02814381258612593,False,0.1101733669850476,0.13165696461400395,0.021483597628956352
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,voltage_window_holdout_fold,3,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.12895583634007224,0.0349001961614787,-0.09405564017859354,True,0.13008654659906202,0.035017425760646814,-0.0950691208384152
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,voltage_window_holdout_fold,3,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.0349001961614787,0.12895583634007224,0.09405564017859354,False,0.035017425760646814,0.13008654659906202,0.0950691208384152
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,c_rate_holdout_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.11863774390530016,0.10221826967356529,-0.01641947423173487,True,0.17339093276564468,0.15322501864178073,-0.020165914123863954
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,c_rate_holdout_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.10221826967356529,0.11863774390530016,0.01641947423173487,False,0.15322501864178073,0.17339093276564468,0.020165914123863954
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,0,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.027062384774075805,0.024546774074003568,-0.0025156107000722377,True,0.043888687910219236,0.03675191514488531,-0.007136772765333928
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,0,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.02454677407400357,0.027062384774075805,0.0025156107000722343,False,0.03675191514488531,0.043888687910219236,0.007136772765333928
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.026553276507651435,0.018979276401331204,-0.007574000106320231,True,0.04877971805181564,0.03638804743521156,-0.01239167061660408
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.0189792764013312,0.026553276507651435,0.007574000106320235,False,0.03638804743521156,0.04877971805181564,0.01239167061660408
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,2,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.02206988350218318,0.014988162284970108,-0.007081721217213071,True,0.04146164907375793,0.03462654460677975,-0.00683510446697818
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,2,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.014988162284970106,0.02206988350218318,0.007081721217213073,False,0.03462654460677974,0.04146164907375793,0.006835104466978187
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,3,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.042118295301320566,0.04075999286848414,-0.0013583024328364252,True,0.08829961438997265,0.08572476894466825,-0.0025748454453043967
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,3,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.04075999286848414,0.042118295301320566,0.0013583024328364252,False,0.08572476894466825,0.08829961438997265,0.0025748454453043967
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,4,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.023139990423328816,0.019553818882726504,-0.003586171540602312,True,0.05809579790931405,0.04483095430010208,-0.013264843609211971
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,4,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.019553818882726504,0.023139990423328816,0.003586171540602312,False,0.04483095430010208,0.05809579790931405,0.013264843609211971
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,temperature_holdout_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.03239968522343127,0.03167148938975443,-0.0007281958336768438,True,0.08483178642100388,0.08427179829894535,-0.0005599881220585273
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,temperature_holdout_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.03167148938975444,0.03239968522343127,0.0007281958336768299,False,0.08427179829894538,0.08483178642100388,0.0005599881220584996
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,temperature_holdout_fold,2,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.0504591646680227,0.03394427038388339,-0.01651489428413931,True,0.06526061116889258,0.05026172735152167,-0.014998883817370905
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,temperature_holdout_fold,2,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.033944270383883396,0.0504591646680227,0.016514894284139305,False,0.05026172735152167,0.06526061116889258,0.014998883817370905
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,voltage_window_holdout_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.06445742474120214,0.05321017248697551,-0.011247252254226632,True,0.1229562601435491,0.10263658898856279,-0.020319671154986313
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,voltage_window_holdout_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.05321017248697551,0.06445742474120214,0.011247252254226632,False,0.10263658898856279,0.1229562601435491,0.020319671154986313
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,voltage_window_holdout_fold,2,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.07728063821732119,0.08753364647385878,0.01025300825653759,False,0.1123488862380241,0.11862083857811773,0.006271952340093631
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,voltage_window_holdout_fold,2,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.08753364647385878,0.07728063821732119,-0.01025300825653759,True,0.11862083857811773,0.1123488862380241,-0.006271952340093631
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,voltage_window_holdout_fold,3,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.252530123130921,0.16980526979464622,-0.08272485333627477,True,0.25377197203578206,0.17048733554085657,-0.08328463649492548
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,voltage_window_holdout_fold,3,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.16980526979464622,0.252530123130921,0.08272485333627477,False,0.17048733554085657,0.25377197203578206,0.08328463649492548
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,c_rate_holdout_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.11858658617696517,0.12024313118784756,0.0016565450108823876,False,0.17144573739756186,0.17947156067033007,0.008025823272768212
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,c_rate_holdout_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.12024313118784753,0.11858658617696517,-0.0016565450108823598,True,0.17947156067033002,0.17144573739756186,-0.008025823272768157
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,0,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.02854219611695345,0.026065896827553538,-0.0024762992893999115,True,0.05015455877556524,0.042874834897530655,-0.007279723878034584
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,0,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.02606589682755354,0.02854219611695345,0.002476299289399908,False,0.042874834897530655,0.05015455877556524,0.007279723878034584
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.025161550390387536,0.02037264051596106,-0.004788909874426477,True,0.04824971980517194,0.04078125271273894,-0.007468467092432998
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.020372640515961056,0.025161550390387536,0.00478890987442648,False,0.040781252712738934,0.04824971980517194,0.007468467092433005
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,2,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.018637502591727556,0.018398509813749537,-0.00023899277797801918,True,0.03973038930274922,0.03992000948529965,0.00018962018255042762
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,2,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.018398509813749533,0.018637502591727556,0.00023899277797802265,False,0.03992000948529965,0.03973038930274922,-0.00018962018255042762
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,3,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.044912482813645016,0.04161870259896134,-0.0032937802146836767,True,0.09709765120462079,0.08807561422629301,-0.009022036978327777
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,3,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.04161870259896134,0.044912482813645016,0.0032937802146836767,False,0.08807561422629301,0.09709765120462079,0.009022036978327777
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,4,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.0395821569249941,0.02174779429395013,-0.017834362631043973,True,0.07666145466068502,0.05696865954664513,-0.019692795114039895
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,4,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.02174779429395013,0.0395821569249941,0.017834362631043973,False,0.05696865954664512,0.07666145466068502,0.0196927951140399
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,temperature_holdout_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.03544941018935671,0.03099699671655043,-0.0044524134728062825,True,0.08833499778557048,0.08646697093262509,-0.0018680268529453897
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,temperature_holdout_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.030996996716550436,0.03544941018935671,0.004452413472806276,False,0.08646697093262509,0.08833499778557048,0.0018680268529453897
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,temperature_holdout_fold,2,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.04969607919870557,0.03292315516194612,-0.01677292403675945,True,0.06691858749183008,0.048960528147936375,-0.017958059343893704
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,temperature_holdout_fold,2,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.03292315516194612,0.04969607919870557,0.01677292403675945,False,0.048960528147936375,0.06691858749183008,0.017958059343893704
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,voltage_window_holdout_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.05779686531711987,0.05411174634867393,-0.0036851189684459357,True,0.12724455575548502,0.11270962245588396,-0.014534933299601052
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,voltage_window_holdout_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.05411174634867393,0.05779686531711987,0.0036851189684459357,False,0.11270962245588398,0.12724455575548502,0.014534933299601038
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,voltage_window_holdout_fold,2,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.10207762197032832,0.08736422510407499,-0.014713396866253337,True,0.13652755816841722,0.12299994423398922,-0.013527613934428001
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,voltage_window_holdout_fold,2,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.08736422510407499,0.10207762197032832,0.014713396866253337,False,0.1229999442339892,0.13652755816841722,0.013527613934428015
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,voltage_window_holdout_fold,3,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.2985099649885419,0.21085410477211874,-0.08765586021642313,True,0.30043802363692107,0.211366012022865,-0.08907201161405606
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,voltage_window_holdout_fold,3,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.21085410477211872,0.2985099649885419,0.08765586021642316,False,0.211366012022865,0.30043802363692107,0.08907201161405606
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F10_c_rate_v1_1,c_rate_holdout_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.1196202464807394,0.13147876444985696,0.011858517969117549,False,0.14717307217958372,0.15437936380455053,0.007206291624966804
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F10_c_rate_v1_1,c_rate_holdout_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.13147876444985696,0.1196202464807394,-0.011858517969117549,True,0.15437936380455053,0.14717307217958372,-0.007206291624966804
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F10_c_rate_v1_1,condition_fold,0,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.037622095406440195,0.03055099378235811,-0.007071101624082084,True,0.05546668078474285,0.048026250685105264,-0.007440430099637588
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F10_c_rate_v1_1,condition_fold,0,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.030550993782358114,0.037622095406440195,0.007071101624082081,False,0.048026250685105264,0.05546668078474285,0.007440430099637588
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F10_c_rate_v1_1,condition_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.025688549542596674,0.023365965915954356,-0.0023225836266423175,True,0.04201018390695567,0.04811580555105579,0.006105621644100119
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F10_c_rate_v1_1,condition_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.02336596591595435,0.025688549542596674,0.0023225836266423244,False,0.04811580555105578,0.04201018390695567,-0.006105621644100112
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F10_c_rate_v1_1,condition_fold,2,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.02885818970392834,0.02660049932905661,-0.002257690374871727,True,0.05010568279735001,0.049531438545623446,-0.0005742442517265647
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F10_c_rate_v1_1,condition_fold,2,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.026600499329056615,0.02885818970392834,0.0022576903748717236,False,0.049531438545623446,0.05010568279735001,0.0005742442517265647
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F10_c_rate_v1_1,condition_fold,3,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.04909693656981078,0.04518063521049319,-0.0039163013593175935,True,0.0913164306700255,0.08606511628756977,-0.005251314382455727
