run_scope,model_level,feature_group,split_name,heldout_fold,target,target_path,test_rows,test_parameter_sets,mae,rmse,signed_bias,condition_mean_mae,condition_median_mae,worst_condition_mae
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,temperature_holdout_fold,1,delta_capacity_Ah,derived_delta_from_capacity,478,19,0.0361878820257143,0.0975299742206392,0.007322091228767958,0.07757172208560774,0.05407109269004281,0.2948941754052082
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,temperature_holdout_fold,2,delta_capacity_Ah,derived_delta_from_capacity,784,19,0.04856137386959004,0.10439725978286821,-0.004047850097007668,0.07048515171265592,0.058653273400616115,0.2297190513178254
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,voltage_window_holdout_fold,1,delta_capacity_Ah,derived_delta_from_capacity,823,28,0.07216861665749699,0.1206877297062418,-0.017755148265939442,0.10949881222784498,0.08603580066854769,0.2669450227340181
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,voltage_window_holdout_fold,2,delta_capacity_Ah,derived_delta_from_capacity,1060,32,0.09422412477650054,0.12493014395034083,-0.06015669346219038,0.12561579389489164,0.10686966706942028,0.346545544265518
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,voltage_window_holdout_fold,3,delta_capacity_Ah,derived_delta_from_capacity,890,16,0.20662932225106628,0.23891438753887476,-0.20638668144137662,0.21198171575150515,0.20472711525735893,0.3195393699707805
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F9_event_segmented_stress,c_rate_holdout_fold,1,delta_capacity_Ah,derived_delta_from_capacity,109,12,0.11554390092745825,0.19166803176641747,0.09398322817921662,0.15423786435540224,0.141727462770222,0.3145526459554329
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,0,delta_capacity_Ah,derived_delta_from_capacity,620,16,0.03145798470949683,0.08671785573131358,-0.008151802076272818,0.04987222758560803,0.04265114745387077,0.17581142680767708
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,1,delta_capacity_Ah,derived_delta_from_capacity,640,15,0.023065598317070328,0.06227751142199313,0.000813119106490097,0.04282228566830084,0.02501971467348533,0.18645086207606776
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,2,delta_capacity_Ah,derived_delta_from_capacity,637,15,0.03278386456296308,0.07804713009583249,-0.01806904080612793,0.0520062373928721,0.03348433032370013,0.1831791159965555
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,3,delta_capacity_Ah,derived_delta_from_capacity,382,15,0.044569947086830194,0.10426844178533656,0.006758562474179949,0.08195686687752167,0.07177904155409767,0.23814704706260253
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,4,delta_capacity_Ah,derived_delta_from_capacity,494,15,0.02982255554698303,0.06957494120287706,0.004202939031890596,0.06410783204272612,0.04847312419676591,0.2865168746028746
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F9_event_segmented_stress,temperature_holdout_fold,1,delta_capacity_Ah,derived_delta_from_capacity,478,19,0.03793006197281778,0.09621815000582026,0.009240070729719201,0.08010117232446731,0.05896811242132616,0.35568752154467015
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F9_event_segmented_stress,temperature_holdout_fold,2,delta_capacity_Ah,derived_delta_from_capacity,784,19,0.04992981777744735,0.11061720804078991,-0.002918345405941905,0.07258455205204284,0.05739434534717268,0.21488856638558698
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F9_event_segmented_stress,voltage_window_holdout_fold,1,delta_capacity_Ah,derived_delta_from_capacity,823,28,0.06186341602495704,0.11250328540063796,2.146325606367838e-05,0.11031028928365817,0.07849510391649935,0.3131209006022869
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F9_event_segmented_stress,voltage_window_holdout_fold,2,delta_capacity_Ah,derived_delta_from_capacity,1060,32,0.09982667872480867,0.13397650696428123,-0.06485310535179285,0.1339974897356424,0.11245089745701714,0.39746716045913333
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F9_event_segmented_stress,voltage_window_holdout_fold,3,delta_capacity_Ah,derived_delta_from_capacity,890,16,0.22523151606587072,0.25992203175743894,-0.22523151606587072,0.2347484735457363,0.19068838175840208,0.3858904956195981
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,c_rate_holdout_fold,1,delta_capacity_Ah,derived_delta_from_capacity,109,12,0.15376216024921327,0.25861388741944474,0.1383813284359687,0.19366214034849727,0.19076940596172837,0.32366034128092086
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,condition_fold,0,delta_capacity_Ah,derived_delta_from_capacity,620,16,0.03024423119405674,0.07843590356154892,0.0038659582434424746,0.06068484186907692,0.035907201990047564,0.20269787603662612
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,condition_fold,1,delta_capacity_Ah,derived_delta_from_capacity,640,15,0.024844126140241014,0.08018212284697349,0.010356971838483655,0.049466858432540915,0.026272130847082353,0.20208112513933776
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,condition_fold,2,delta_capacity_Ah,derived_delta_from_capacity,637,15,0.021862570664186485,0.06322211627145906,0.0030127947873408835,0.0482034295302481,0.024132959245045146,0.2694151259701664
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,condition_fold,3,delta_capacity_Ah,derived_delta_from_capacity,382,15,0.05080825490875171,0.13653593229540725,0.027160520046153873,0.0972996562834451,0.07639933624389653,0.26013924164281577
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,condition_fold,4,delta_capacity_Ah,derived_delta_from_capacity,494,15,0.03534414801185888,0.09495473710531142,0.0072846778148442795,0.07974601741418766,0.03707346319320933,0.33247816101685007
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,temperature_holdout_fold,1,delta_capacity_Ah,derived_delta_from_capacity,478,19,0.043321379434960804,0.11944226353676705,0.025391387485461492,0.10747252864293125,0.09092607196455256,0.3755148276930354
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,temperature_holdout_fold,2,delta_capacity_Ah,derived_delta_from_capacity,784,19,0.03792103007254704,0.1144716570020538,0.013789155254003389,0.06910495156388881,0.05192981971191687,0.22981236667957558
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,voltage_window_holdout_fold,1,delta_capacity_Ah,derived_delta_from_capacity,823,28,0.06488850005284733,0.11915382495250129,0.01372536713408827,0.12545170865062635,0.0746783591216959,0.36925856165454407
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,voltage_window_holdout_fold,2,delta_capacity_Ah,derived_delta_from_capacity,1060,32,0.08013165418977845,0.12330203145577807,-0.030720279044831485,0.1217958622799663,0.11583653130538141,0.2683265778144153
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,voltage_window_holdout_fold,3,delta_capacity_Ah,derived_delta_from_capacity,890,16,0.06868148205677346,0.07297935819923952,-0.06850546868077254,0.06892305695898851,0.06939888860621775,0.09061779111343059
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,c_rate_holdout_fold,1,delta_capacity_Ah,derived_delta_from_capacity,109,12,0.1511783144973875,0.2627626004265859,0.14635526069765653,0.198447533363063,0.19932994452838193,0.3565576710691419
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,condition_fold,0,delta_capacity_Ah,derived_delta_from_capacity,620,16,0.031164200511544442,0.07785065730613168,0.0061253491392185685,0.06093137298281898,0.043458076605270776,0.21127894528965432
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,condition_fold,1,delta_capacity_Ah,derived_delta_from_capacity,640,15,0.024720054557719005,0.07895613385082956,0.010277303485124836,0.05285236265390334,0.025902808571252503,0.22205492413063654
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,condition_fold,2,delta_capacity_Ah,derived_delta_from_capacity,637,15,0.024259461574673756,0.0656990487352233,0.0008033498586180737,0.049911002601723854,0.02290392519313084,0.25043397188000627
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,condition_fold,3,delta_capacity_Ah,derived_delta_from_capacity,382,15,0.05054539084191993,0.1374027117253871,0.02836324468274343,0.09910726605256386,0.06981408070461893,0.29508365485756965
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,condition_fold,4,delta_capacity_Ah,derived_delta_from_capacity,494,15,0.03481169280003447,0.09646558931220714,0.00949467100312941,0.07992553153869335,0.040390436987908784,0.3440406773784748
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,temperature_holdout_fold,1,delta_capacity_Ah,derived_delta_from_capacity,478,19,0.045457830472932656,0.12473294148050243,0.02645793096480137,0.11405934096570661,0.0870578079188322,0.36417150243613733
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,temperature_holdout_fold,2,delta_capacity_Ah,derived_delta_from_capacity,784,19,0.04383870117637097,0.11125774251727592,-0.0062419360854621,0.06318325126331623,0.06205501592950267,0.1701332903540829
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,voltage_window_holdout_fold,1,delta_capacity_Ah,derived_delta_from_capacity,823,28,0.0774932922749179,0.12493768464604248,-0.0037376738158307376,0.1342263549772212,0.07861677460849721,0.4192699242439735
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,voltage_window_holdout_fold,2,delta_capacity_Ah,derived_delta_from_capacity,1060,32,0.0678466330111895,0.11617408772282636,-0.017609545399085415,0.10792957268343477,0.10705347069481545,0.28156101813755113
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,voltage_window_holdout_fold,3,delta_capacity_Ah,derived_delta_from_capacity,890,16,0.09921480212333571,0.10399367641912126,-0.09904648092531916,0.10104552256252843,0.10093005189216533,0.13399555781640093
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,c_rate_holdout_fold,1,delta_capacity_Ah,derived_delta_from_capacity,109,12,0.14915060975058989,0.25383134631241977,0.1290517753796777,0.20048931721970917,0.20093891257149193,0.35303728168296333
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,condition_fold,0,delta_capacity_Ah,derived_delta_from_capacity,620,16,0.02996360080213826,0.07578603271837932,0.004669340670508282,0.05983184980462673,0.03685892422132461,0.21895003475647115
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,condition_fold,1,delta_capacity_Ah,derived_delta_from_capacity,640,15,0.024292280875880513,0.07059707989381866,0.008741712499690362,0.04634591232203458,0.024672158346519105,0.20042747827658947
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,condition_fold,2,delta_capacity_Ah,derived_delta_from_capacity,637,15,0.02071278859072016,0.05652498213785375,-0.001511644087593891,0.04292530074587502,0.011356175596486192,0.24663908150018488
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,condition_fold,3,delta_capacity_Ah,derived_delta_from_capacity,382,15,0.04562027244485059,0.1271291868665455,0.016924259564882686,0.09487351460786105,0.06766612142096476,0.2356998959586204
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,condition_fold,4,delta_capacity_Ah,derived_delta_from_capacity,494,15,0.028842512964504092,0.08854050243931222,0.002420058064596311,0.060818799336778445,0.05032843210092555,0.25651256688342366
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,temperature_holdout_fold,1,delta_capacity_Ah,derived_delta_from_capacity,478,19,0.03912923140895211,0.1085980516727067,0.01651861344269427,0.09802597649455486,0.060462826294281694,0.28445945493653063
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,temperature_holdout_fold,2,delta_capacity_Ah,derived_delta_from_capacity,784,19,0.06403172429872724,0.1645960508707074,-0.010623959720726559,0.08155741480553946,0.06907754998139719,0.22564070083571303
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,voltage_window_holdout_fold,1,delta_capacity_Ah,derived_delta_from_capacity,823,28,0.06630796035532319,0.12018578593499919,0.01330451454663017,0.1279284025407989,0.07359101593911965,0.40356283070296034
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,voltage_window_holdout_fold,2,delta_capacity_Ah,derived_delta_from_capacity,1060,32,0.08247432488883294,0.11690512231415214,-0.040897752573470426,0.11433365812906712,0.10972657617575265,0.27231365708757915
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,voltage_window_holdout_fold,3,delta_capacity_Ah,derived_delta_from_capacity,890,16,0.2610005861858106,0.27976894552254866,-0.2610005861858106,0.27215379422129266,0.25723538285466185,0.4151736869357522
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F6_coupled_stress,c_rate_holdout_fold,1,delta_capacity_Ah,derived_delta_from_capacity,109,12,0.1478449160673967,0.24690995656722434,0.12788815431459266,0.19723185960623532,0.18144828646372535,0.3453544224661722
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F6_coupled_stress,condition_fold,0,delta_capacity_Ah,derived_delta_from_capacity,620,16,0.028733253263671456,0.07186254728727387,0.0041884248115553625,0.05414115405742153,0.03804605619245704,0.16779840549555006
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F6_coupled_stress,condition_fold,1,delta_capacity_Ah,derived_delta_from_capacity,640,15,0.02524346193556088,0.07133851203208001,0.008076434988402595,0.047678324134450646,0.025800033445334405,0.1968671472179886
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F6_coupled_stress,condition_fold,2,delta_capacity_Ah,derived_delta_from_capacity,637,15,0.02072792175558884,0.05529395729464464,-0.00031634242342288405,0.04280200739902578,0.020804016190629673,0.23630268221822331
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F6_coupled_stress,condition_fold,3,delta_capacity_Ah,derived_delta_from_capacity,382,15,0.045420155715213725,0.1267505597416757,0.01707420258159557,0.0945409631819887,0.059940780784187186,0.23627198905392865
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F6_coupled_stress,condition_fold,4,delta_capacity_Ah,derived_delta_from_capacity,494,15,0.02893392036143159,0.08961923054131495,0.0010541060983707093,0.062002765243213166,0.05404012530155679,0.25502160267670676
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F6_coupled_stress,temperature_holdout_fold,1,delta_capacity_Ah,derived_delta_from_capacity,478,19,0.03849770751007819,0.10613317051019619,0.014424864015702308,0.0918377625308141,0.05784848297255106,0.29918405012445365
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F6_coupled_stress,temperature_holdout_fold,2,delta_capacity_Ah,derived_delta_from_capacity,784,19,0.06461839992736873,0.16832895231838624,-0.012998746418841564,0.08398588596476045,0.07182092705433553,0.22787820766170314
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F6_coupled_stress,voltage_window_holdout_fold,1,delta_capacity_Ah,derived_delta_from_capacity,823,28,0.06373677775066922,0.1182416368430795,0.01436688980857607,0.12585589244971404,0.06820261060261008,0.4023827175826983
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F6_coupled_stress,voltage_window_holdout_fold,2,delta_capacity_Ah,derived_delta_from_capacity,1060,32,0.08401727844040827,0.11876035597022881,-0.039516722327100705,0.11588689197212128,0.11161706648674743,0.280105100714828
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F6_coupled_stress,voltage_window_holdout_fold,3,delta_capacity_Ah,derived_delta_from_capacity,890,16,0.21948172547723133,0.23755878980078152,-0.21948172547723133,0.23011331421260714,0.23718884290830386,0.35584435422755106
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,c_rate_holdout_fold,1,delta_capacity_Ah,derived_delta_from_capacity,109,12,0.15823414317811804,0.2679819526871403,0.15398408959350893,0.20460069928277533,0.19391124000772486,0.36725255400522505
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,condition_fold,0,delta_capacity_Ah,derived_delta_from_capacity,620,16,0.03485796703770818,0.07831807798215108,-0.0035314372061372007,0.06393382390113929,0.047391360862223036,0.1916624684729074
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,condition_fold,1,delta_capacity_Ah,derived_delta_from_capacity,640,15,0.024389374462865147,0.0797678947542108,0.010742729524839768,0.0480720150529528,0.023053990682958582,0.2057985620725419
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,condition_fold,2,delta_capacity_Ah,derived_delta_from_capacity,637,15,0.02308719732579483,0.06309990880643013,0.00019326489670231547,0.04775359809060207,0.020447885108395764,0.24518241695442722
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,condition_fold,3,delta_capacity_Ah,derived_delta_from_capacity,382,15,0.05002436655472703,0.13212619776295786,0.024558970104626123,0.0957696312038455,0.06600144928605127,0.25292988935346894
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,condition_fold,4,delta_capacity_Ah,derived_delta_from_capacity,494,15,0.03401999172825964,0.09233799834825679,0.005457205824708951,0.07563638720202832,0.03704052232139213,0.31400578715707034
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,temperature_holdout_fold,1,delta_capacity_Ah,derived_delta_from_capacity,478,19,0.04295829696130213,0.11834904590856982,0.02369361663194,0.10439318835957705,0.09046511686309154,0.3591413709145553
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,temperature_holdout_fold,2,delta_capacity_Ah,derived_delta_from_capacity,784,19,0.060603187602460785,0.16437039112480661,-0.004883201271024996,0.08426627665003865,0.052705524345923536,0.23752640758383511
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,voltage_window_holdout_fold,1,delta_capacity_Ah,derived_delta_from_capacity,823,28,0.06552850044527163,0.11941815042055144,0.013553601349398718,0.12711079444167678,0.08091582697533198,0.35504967688902045
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,voltage_window_holdout_fold,2,delta_capacity_Ah,derived_delta_from_capacity,1060,32,0.08377665090789163,0.12340008391843217,-0.04128475963904465,0.12413461587478693,0.12263913294765358,0.25952701269653117
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,voltage_window_holdout_fold,3,delta_capacity_Ah,derived_delta_from_capacity,890,16,0.11084382062151221,0.14775497940007504,-0.11084382062151221,0.1307031846597563,0.07288209888708783,0.3467883713745446
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,c_rate_holdout_fold,1,delta_capacity_Ah,derived_delta_from_capacity,109,12,0.14552847817443165,0.2470938636380972,0.1229145268439257,0.19594780813153678,0.19572479267109688,0.3380695725916115
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,0,delta_capacity_Ah,derived_delta_from_capacity,620,16,0.029475450655351797,0.07699600171615402,0.0035165255237504622,0.05755593381799664,0.040419930336926875,0.2092880931608101
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,1,delta_capacity_Ah,derived_delta_from_capacity,640,15,0.02542314520736754,0.07342000883460814,0.0087928144896548,0.050907034064404263,0.025721578605815587,0.2598710571022138
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,2,delta_capacity_Ah,derived_delta_from_capacity,637,15,0.022207034381180484,0.056596360738907975,-0.0024555171339839207,0.043857423620537996,0.0225446987096185,0.22996378775720389
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,3,delta_capacity_Ah,derived_delta_from_capacity,382,15,0.04540913814281012,0.12706411554283165,0.015664662870504165,0.09556490082414912,0.06538812971087384,0.24276613819665413
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,4,delta_capacity_Ah,derived_delta_from_capacity,494,15,0.031378661665087,0.09554493402863252,0.0027766103070417506,0.07142120319467563,0.05889321813245873,0.27532097903458136
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,temperature_holdout_fold,1,delta_capacity_Ah,derived_delta_from_capacity,478,19,0.03945307765822225,0.10791326756439411,0.017249109941450767,0.09478577182744048,0.07684459447352977,0.3050418625516113
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,temperature_holdout_fold,2,delta_capacity_Ah,derived_delta_from_capacity,784,19,0.06494422723357243,0.1653102719775257,-0.011573935880731792,0.08229424756642734,0.0681951315558866,0.2280527043192997
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,voltage_window_holdout_fold,1,delta_capacity_Ah,derived_delta_from_capacity,823,28,0.0644726813867542,0.11791311574184515,0.014069380173695762,0.12323457860912489,0.07422621029343399,0.37089725006514584
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,voltage_window_holdout_fold,2,delta_capacity_Ah,derived_delta_from_capacity,1060,32,0.09630649485148328,0.125864255632563,-0.05881772775316362,0.12671281589971475,0.12624037942129346,0.24462668108395652
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,voltage_window_holdout_fold,3,delta_capacity_Ah,derived_delta_from_capacity,890,16,0.2875847295165916,0.30752765576003016,-0.2875847295165916,0.3002484872789462,0.3122288922029199,0.4567200254477595
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,c_rate_holdout_fold,1,delta_capacity_Ah,derived_delta_from_capacity,109,12,0.14647112351535238,0.2501020301760638,0.1282395036854599,0.1956968364146717,0.19697636293028464,0.33434818660934784
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,0,delta_capacity_Ah,derived_delta_from_capacity,620,16,0.02863277262578146,0.07420117550433702,0.002482185922583531,0.055177574847809004,0.03566883772303475,0.20679837635532086
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,1,delta_capacity_Ah,derived_delta_from_capacity,640,15,0.025232041541883986,0.07523074765718003,0.008668397140081413,0.04957525260196486,0.023935562803685466,0.18909148953210508
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,2,delta_capacity_Ah,derived_delta_from_capacity,637,15,0.02191459751429733,0.057111239293887194,-0.000781046913044593,0.046554644805433316,0.01809646734227823,0.2683904957182352
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,3,delta_capacity_Ah,derived_delta_from_capacity,382,15,0.04629545727479462,0.12917143510910697,0.018200394621760436,0.09825344500381411,0.06499550548335306,0.25488186176391775
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,4,delta_capacity_Ah,derived_delta_from_capacity,494,15,0.03704974550545511,0.10205581269184999,0.000767734670855502,0.07909129239175143,0.06487487037332068,0.3126373187362039
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,temperature_holdout_fold,1,delta_capacity_Ah,derived_delta_from_capacity,478,19,0.03933310193041947,0.11189252028751134,0.01828432143328946,0.10262334415398586,0.06413535523415242,0.3194878949761602
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,temperature_holdout_fold,2,delta_capacity_Ah,derived_delta_from_capacity,784,19,0.05963246604535575,0.15340006357722466,-0.011426110992973896,0.08124245041386383,0.06549639752169845,0.23068685548262824
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,voltage_window_holdout_fold,1,delta_capacity_Ah,derived_delta_from_capacity,823,28,0.059697726966821234,0.11962320153778862,0.02396936997355774,0.12686602362512017,0.07106245842280884,0.3878968578839112
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,voltage_window_holdout_fold,2,delta_capacity_Ah,derived_delta_from_capacity,1060,32,0.12966299547542812,0.16280425135464993,-0.0937748177821864,0.15089075237661867,0.14568095392754726,0.27022575829210566
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,voltage_window_holdout_fold,3,delta_capacity_Ah,derived_delta_from_capacity,890,16,0.2603900037477787,0.27912199516905545,-0.2603900037477787,0.27019982605008547,0.26879080330629224,0.4055019015303455
