run_scope,model_level,target,split_name,from_feature_group,to_feature_group,from_condition_mean_mae,to_condition_mean_mae,condition_mean_mae_gain,from_worst_condition_mae,to_worst_condition_mae,worst_condition_mae_gain
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,c_rate_holdout_fold,F5_log_age_histograms,F6_coupled_stress,0.17210316231041622,0.17652395533734708,-0.004420793026930853,0.34972687392621865,0.3548878975125296,-0.005161023586310931
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,c_rate_holdout_fold,F6_coupled_stress,F7_c_rate_focused,0.17652395533734708,0.19058678263316706,-0.01406282729581998,0.3548878975125296,0.36921386459388666,-0.014325967081357083
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,c_rate_holdout_fold,F7_c_rate_focused,F8_timestamp_weighted_stress,0.19058678263316706,0.17339093276564468,0.017195849867522373,0.36921386459388666,0.3457754227687236,0.02343844182516308
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,c_rate_holdout_fold,F8_timestamp_weighted_stress,F9_event_segmented_stress,0.17339093276564468,0.17144573739756186,0.001945195368082825,0.3457754227687236,0.3195269480692133,0.026248474699510305
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,c_rate_holdout_fold,F9_event_segmented_stress,F10_c_rate_v1_1,0.17144573739756186,0.19667395952279967,-0.025228222125237815,0.3195269480692133,0.3915093902109912,-0.0719824421417779
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,condition_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.06713249775867468,0.054888119768593445,0.012244377990081233,0.37599741355529953,0.2783682103263083,0.09762920322899121
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,condition_fold,F5_log_age_histograms,F6_coupled_stress,0.054888119768593445,0.05393374991351825,0.0009543698550751947,0.2783682103263083,0.2699648173595739,0.008403392966734424
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,condition_fold,F6_coupled_stress,F7_c_rate_focused,0.05393374991351825,0.06449169122581397,-0.010557941312295718,0.2699648173595739,0.3260702114473461,-0.05610539408777221
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,condition_fold,F7_c_rate_focused,F8_timestamp_weighted_stress,0.06449169122581397,0.0561050934670159,0.008386597758798069,0.3260702114473461,0.3082535526067082,0.017816658840637878
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,condition_fold,F8_timestamp_weighted_stress,F9_event_segmented_stress,0.0561050934670159,0.062378754749758444,-0.0062736612827425445,0.3082535526067082,0.33051580131148844,-0.02226224870478022
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,condition_fold,F9_event_segmented_stress,F10_c_rate_v1_1,0.062378754749758444,0.06559188146339133,-0.0032131267136328856,0.33051580131148844,0.32426298067700704,0.006252820634481404
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,temperature_holdout_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.08479246659914189,0.08048521238655268,0.004307254212589207,0.352940910904298,0.26930039456550187,0.08364051633879616
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,temperature_holdout_fold,F5_log_age_histograms,F6_coupled_stress,0.08048521238655268,0.07496352886347879,0.005521683523073889,0.26930039456550187,0.24456827507716825,0.02473211948833362
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,temperature_holdout_fold,F6_coupled_stress,F7_c_rate_focused,0.07496352886347879,0.07889681461256853,-0.003933285749089743,0.24456827507716825,0.3545004624783954,-0.10993218740122715
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,temperature_holdout_fold,F7_c_rate_focused,F8_timestamp_weighted_stress,0.07889681461256853,0.07504619879494823,0.0038506158176203065,0.3545004624783954,0.2701022891861535,0.08439817329224192
