diagnostic_family,feature_group,horizon_checkups,mean_condition_mae,mean_mae,mean_rmse,model_level,rows,split_name,target_name,total_test_rows,worst_condition_mae
pulse,DH0_time_nominal,5,0.002330044932111836,0.0017301350286057122,0.0026389233826387757,DM3_hist_gradient_boosting,5,condition_fold,pulse_10ms_resistance,2900,0.008467233247423411
pulse,DH1_capacity_state,5,0.0018880810993758834,0.0011892717231979286,0.0018860546607831776,DM3_hist_gradient_boosting,5,condition_fold,pulse_10ms_resistance,2900,0.008256679892542869
pulse,DH2_prior_same_diagnostic_state,5,0.0018645850782347494,0.001156012454251798,0.0019023118675145791,DM3_hist_gradient_boosting,5,condition_fold,pulse_10ms_resistance,2900,0.008346447624030019
pulse,DH3_capacity_plus_prior_same_diagnostic,5,0.0018072304917239456,0.0010859932878634448,0.0017818601700959932,DM3_hist_gradient_boosting,5,condition_fold,pulse_10ms_resistance,2900,0.00881755296936683
pulse,persistence,1,0.0017092862045872369,0.0009671582852498215,0.001734426160461137,DM0_persistence,5,condition_fold,pulse_1s_resistance,3752,0.006730833333333334
pulse,train_mean,1,0.0037275785830168705,0.0035987713171944332,0.0046895107462714075,DM1_train_mean,5,condition_fold,pulse_1s_resistance,3752,0.007659895922839846
pulse,DH0_time_nominal,1,0.002462447270936442,0.0019157490036869045,0.0028239373361160407,DM2_ridge,5,condition_fold,pulse_1s_resistance,3752,0.006038587372981315
pulse,DH1_capacity_state,1,0.0014994781690423884,0.0011361592231877637,0.0016573197961174478,DM2_ridge,5,condition_fold,pulse_1s_resistance,3752,0.0043523591166479535
pulse,DH2_prior_same_diagnostic_state,1,0.0013171411321245853,0.0008691983130930617,0.0013645222034811633,DM2_ridge,5,condition_fold,pulse_1s_resistance,3752,0.005473444093918141
pulse,DH3_capacity_plus_prior_same_diagnostic,1,0.001099846279351353,0.0007362534233378193,0.0011712366952598367,DM2_ridge,5,condition_fold,pulse_1s_resistance,3752,0.004662064251636238
pulse,DH0_time_nominal,1,0.0019019726812557988,0.0016896860631536725,0.0028551134117823017,DM3_hist_gradient_boosting,5,condition_fold,pulse_1s_resistance,3752,0.005700513750483418
pulse,DH1_capacity_state,1,0.0012483076601765375,0.0009398843583951766,0.0015430432051929453,DM3_hist_gradient_boosting,5,condition_fold,pulse_1s_resistance,3752,0.004215858538084079
pulse,DH2_prior_same_diagnostic_state,1,0.0011475820061995316,0.0007637222708092842,0.0012907207830375605,DM3_hist_gradient_boosting,5,condition_fold,pulse_1s_resistance,3752,0.004611248166414463
pulse,DH3_capacity_plus_prior_same_diagnostic,1,0.0010365661084879808,0.0006743628256463562,0.001133859088339088,DM3_hist_gradient_boosting,5,condition_fold,pulse_1s_resistance,3752,0.003992910629665581
pulse,persistence,2,0.0031003599179336224,0.001448793857833836,0.0024772673656591805,DM0_persistence,5,condition_fold,pulse_1s_resistance,3524,0.013461666666666669
pulse,train_mean,2,0.003971450875618045,0.0036329796892668855,0.004734883248213998,DM1_train_mean,5,condition_fold,pulse_1s_resistance,3524,0.009437020887445888
pulse,DH0_time_nominal,2,0.002564169509304087,0.001971335968198762,0.0028487855684634147,DM2_ridge,5,condition_fold,pulse_1s_resistance,3524,0.007174488107972849
pulse,DH1_capacity_state,2,0.002352556986123179,0.0013816617155114927,0.0020817188166648132,DM2_ridge,5,condition_fold,pulse_1s_resistance,3524,0.010035009048896905
pulse,DH2_prior_same_diagnostic_state,2,0.001948340732789591,0.0011296162660489656,0.001737562333252677,DM2_ridge,5,condition_fold,pulse_1s_resistance,3524,0.009138602667320216
pulse,DH3_capacity_plus_prior_same_diagnostic,2,0.001996543283042219,0.0010585716869634047,0.0016570625942184604,DM2_ridge,5,condition_fold,pulse_1s_resistance,3524,0.009942196791379301
pulse,DH0_time_nominal,2,0.0022677538747439977,0.0017997185965627984,0.0029387428885886578,DM3_hist_gradient_boosting,5,condition_fold,pulse_1s_resistance,3524,0.007775545961393043
pulse,DH1_capacity_state,2,0.0016201585892200263,0.0010625197213756596,0.001740734297801418,DM3_hist_gradient_boosting,5,condition_fold,pulse_1s_resistance,3524,0.0073383173928687866
pulse,DH2_prior_same_diagnostic_state,2,0.0015725040952789399,0.0009624789409567079,0.0016256183715176338,DM3_hist_gradient_boosting,5,condition_fold,pulse_1s_resistance,3524,0.007102042580317845
pulse,DH3_capacity_plus_prior_same_diagnostic,2,0.0014912517979685624,0.0008714281657315482,0.0014573773820322027,DM3_hist_gradient_boosting,5,condition_fold,pulse_1s_resistance,3524,0.006592670406907485
pulse,persistence,3,0.0030367892635535234,0.0017911144873344182,0.0028791302538043236,DM0_persistence,5,condition_fold,pulse_1s_resistance,3299,0.010013
pulse,train_mean,3,0.00372344893175452,0.003654483967979005,0.004773542837346606,DM1_train_mean,5,condition_fold,pulse_1s_resistance,3299,0.007877809677182686
pulse,DH0_time_nominal,3,0.0025372379150301848,0.0020116063614190717,0.002903117872074668,DM2_ridge,5,condition_fold,pulse_1s_resistance,3299,0.006216328305216763
pulse,DH1_capacity_state,3,0.002076539956869633,0.001443650643186016,0.002192660235173209,DM2_ridge,5,condition_fold,pulse_1s_resistance,3299,0.009118932692003931
pulse,DH2_prior_same_diagnostic_state,3,0.0017454292652614445,0.0012079894954108682,0.0018993232612274512,DM2_ridge,5,condition_fold,pulse_1s_resistance,3299,0.006734227733799537
pulse,DH3_capacity_plus_prior_same_diagnostic,3,0.0017245943518927685,0.001122432629170727,0.001781806903446188,DM2_ridge,5,condition_fold,pulse_1s_resistance,3299,0.007354940886976487
pulse,DH0_time_nominal,3,0.002281813818396744,0.001901804984731471,0.003105641563693421,DM3_hist_gradient_boosting,5,condition_fold,pulse_1s_resistance,3299,0.0069867947722378285
pulse,DH1_capacity_state,3,0.0017218569961189815,0.0011852793965709612,0.001959612256217787,DM3_hist_gradient_boosting,5,condition_fold,pulse_1s_resistance,3299,0.006417730478409103
pulse,DH2_prior_same_diagnostic_state,3,0.0017296555369940003,0.0011106452822213352,0.0018994400422639689,DM3_hist_gradient_boosting,5,condition_fold,pulse_1s_resistance,3299,0.006996401546250129
pulse,DH3_capacity_plus_prior_same_diagnostic,3,0.0015660645282695226,0.000984588431851314,0.0016679831294002033,DM3_hist_gradient_boosting,5,condition_fold,pulse_1s_resistance,3299,0.0063234095228271074
pulse,persistence,5,0.004201955401508665,0.0024379980560119236,0.003687812841023954,DM0_persistence,5,condition_fold,pulse_1s_resistance,2900,0.014766800000000002
pulse,train_mean,5,0.004251881079206226,0.0037884498823169037,0.00492456460442786,DM1_train_mean,5,condition_fold,pulse_1s_resistance,2900,0.010815550886524824
pulse,DH0_time_nominal,5,0.0027342589589548646,0.002149218368069592,0.0030310470035091507,DM2_ridge,5,condition_fold,pulse_1s_resistance,2900,0.006788000000000001
pulse,DH1_capacity_state,5,0.002452315408396902,0.0016324158659724078,0.002456677417142431,DM2_ridge,5,condition_fold,pulse_1s_resistance,2900,0.009804556362562646
pulse,DH2_prior_same_diagnostic_state,5,0.002194660394491324,0.0014612001162973701,0.0022280969136523852,DM2_ridge,5,condition_fold,pulse_1s_resistance,2900,0.008192951815980417
pulse,DH3_capacity_plus_prior_same_diagnostic,5,0.0022001603419520904,0.0013808487606220454,0.002135563209077666,DM2_ridge,5,condition_fold,pulse_1s_resistance,2900,0.008471461331005556
pulse,DH0_time_nominal,5,0.0027436300998901738,0.0020579841587614633,0.003235464101991231,DM3_hist_gradient_boosting,5,condition_fold,pulse_1s_resistance,2900,0.009758020786026613
pulse,DH1_capacity_state,5,0.00223817492707541,0.0014537671528001782,0.002321128871123496,DM3_hist_gradient_boosting,5,condition_fold,pulse_1s_resistance,2900,0.009069494317302692
pulse,DH2_prior_same_diagnostic_state,5,0.0022256317166251894,0.0013602420963566841,0.002243813056291789,DM3_hist_gradient_boosting,5,condition_fold,pulse_1s_resistance,2900,0.009709172748883266
pulse,DH3_capacity_plus_prior_same_diagnostic,5,0.0020576027321243372,0.0012286578300350014,0.002041410937785491,DM3_hist_gradient_boosting,5,condition_fold,pulse_1s_resistance,2900,0.009334331890299096
eis,persistence,1,0.3655135337063861,0.32240791268758523,0.41701440351711017,DM0_persistence,1,profile_holdout_fold,eis_phase_1kHz,733,0.6964166666666666
eis,train_mean,1,0.608883881631381,0.5854879226900225,0.7538654728770701,DM1_train_mean,1,profile_holdout_fold,eis_phase_1kHz,733,0.9604678895066322
eis,DH0_time_nominal,1,0.47516994177438426,0.43371393801099434,0.5429808106926841,DM2_ridge,1,profile_holdout_fold,eis_phase_1kHz,733,0.8149955056732664
eis,DH1_capacity_state,1,0.3804966381428501,0.3628529665449819,0.4567224485628389,DM2_ridge,1,profile_holdout_fold,eis_phase_1kHz,733,0.533470023303203
eis,DH2_prior_same_diagnostic_state,1,0.3350886033533375,0.2960977929842455,0.38001431281454834,DM2_ridge,1,profile_holdout_fold,eis_phase_1kHz,733,0.6652038724946138
eis,DH3_capacity_plus_prior_same_diagnostic,1,0.2984445786442244,0.2783895623142775,0.35071154669024385,DM2_ridge,1,profile_holdout_fold,eis_phase_1kHz,733,0.4564317239235538
eis,DH0_time_nominal,1,0.5385415497207797,0.5439163830411834,0.6690443334604773,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_phase_1kHz,733,0.812048607137964
eis,DH1_capacity_state,1,0.40372051842922513,0.3841559865663504,0.49091661153538196,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_phase_1kHz,733,0.5387813611832409
eis,DH2_prior_same_diagnostic_state,1,0.3308814103110762,0.3100281309267375,0.39730208817256846,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_phase_1kHz,733,0.5533871933035409
eis,DH3_capacity_plus_prior_same_diagnostic,1,0.30573631397341156,0.2853935207989696,0.36424268256481046,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_phase_1kHz,733,0.48682275386449514
eis,persistence,2,0.4472586679699102,0.3524266596172876,0.45907414594171503,DM0_persistence,1,profile_holdout_fold,eis_phase_1kHz,698,1.230222222222222
eis,train_mean,2,0.6192148722543107,0.5849182717677431,0.7545193152658097,DM1_train_mean,1,profile_holdout_fold,eis_phase_1kHz,698,0.9802760763520678
eis,DH0_time_nominal,2,0.48935548934116063,0.4446161628593183,0.5516951254580502,DM2_ridge,1,profile_holdout_fold,eis_phase_1kHz,698,0.9436706382418024
eis,DH1_capacity_state,2,0.4188844158551235,0.3781966120498309,0.47938165704206137,DM2_ridge,1,profile_holdout_fold,eis_phase_1kHz,698,0.8877386580831683
eis,DH2_prior_same_diagnostic_state,2,0.38969075590968977,0.31270198737741917,0.41142172812410294,DM2_ridge,1,profile_holdout_fold,eis_phase_1kHz,698,1.068392341760307
eis,DH3_capacity_plus_prior_same_diagnostic,2,0.36185062896361453,0.29308329976368713,0.38334140111487275,DM2_ridge,1,profile_holdout_fold,eis_phase_1kHz,698,0.9702815297160535
eis,DH0_time_nominal,2,0.5582335003704951,0.5620762439874945,0.6900545352349065,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_phase_1kHz,698,0.8518949988054961
eis,DH1_capacity_state,2,0.44481802179159624,0.39878646249060307,0.510378149781372,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_phase_1kHz,698,0.8819940476508165
eis,DH2_prior_same_diagnostic_state,2,0.39351267095288467,0.3475969079098351,0.44403526906303425,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_phase_1kHz,698,0.9064404589063355
eis,DH3_capacity_plus_prior_same_diagnostic,2,0.3684034905599783,0.30776310844936977,0.3958830602486003,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_phase_1kHz,698,0.9741983707606146
eis,persistence,3,0.5004155242078067,0.3782517812185297,0.4927080151026833,DM0_persistence,1,profile_holdout_fold,eis_phase_1kHz,662,1.2653333333333334
eis,train_mean,3,0.652397247350151,0.591519612286002,0.7628310882811654,DM1_train_mean,1,profile_holdout_fold,eis_phase_1kHz,662,1.2412138888888888
eis,DH0_time_nominal,3,0.4979316385229977,0.44736003124272755,0.5519781953423735,DM2_ridge,1,profile_holdout_fold,eis_phase_1kHz,662,1.0197037639337279
eis,DH1_capacity_state,3,0.46770867787065534,0.38744474180879407,0.496434409699804,DM2_ridge,1,profile_holdout_fold,eis_phase_1kHz,662,1.242759934333118
eis,DH2_prior_same_diagnostic_state,3,0.42290064278096334,0.3298854986637478,0.42646317511961884,DM2_ridge,1,profile_holdout_fold,eis_phase_1kHz,662,1.106287127014353
eis,DH3_capacity_plus_prior_same_diagnostic,3,0.42242204342052164,0.31474682476494636,0.4092662066516047,DM2_ridge,1,profile_holdout_fold,eis_phase_1kHz,662,1.1953995022795803
eis,DH0_time_nominal,3,0.5987163602152071,0.5790123216548523,0.7094737063054635,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_phase_1kHz,662,1.1662290709421137
eis,DH1_capacity_state,3,0.4700067548164208,0.40384501181268,0.5116944435546789,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_phase_1kHz,662,1.1182664192548297
eis,DH2_prior_same_diagnostic_state,3,0.43518874165050353,0.3694436526292991,0.47460613870550644,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_phase_1kHz,662,1.0829712076473803
eis,DH3_capacity_plus_prior_same_diagnostic,3,0.4078729596530046,0.3182783802215654,0.4071899535002894,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_phase_1kHz,662,1.106335992681753
eis,persistence,5,0.5468332688743858,0.4492801080114606,0.5717288258822352,DM0_persistence,1,profile_holdout_fold,eis_phase_1kHz,590,1.26375
eis,train_mean,5,0.649638293964639,0.6046749345995736,0.7765025889149479,DM1_train_mean,1,profile_holdout_fold,eis_phase_1kHz,590,1.0938094439699262
eis,DH0_time_nominal,5,0.46671936680560805,0.45118482172384194,0.558792194006664,DM2_ridge,1,profile_holdout_fold,eis_phase_1kHz,590,0.6222761462168567
eis,DH1_capacity_state,5,0.476590416681195,0.41939967060718697,0.5208247493459893,DM2_ridge,1,profile_holdout_fold,eis_phase_1kHz,590,1.014940168918708
eis,DH2_prior_same_diagnostic_state,5,0.4308286951274729,0.37095231196544054,0.46569144915760874,DM2_ridge,1,profile_holdout_fold,eis_phase_1kHz,590,0.9219134612783956
eis,DH3_capacity_plus_prior_same_diagnostic,5,0.4570572203208881,0.36316653105650615,0.4611274987383344,DM2_ridge,1,profile_holdout_fold,eis_phase_1kHz,590,1.2687006938678633
eis,DH0_time_nominal,5,0.5617464846085217,0.5984377409858982,0.7286754754804348,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_phase_1kHz,590,0.9264567711685913
eis,DH1_capacity_state,5,0.43362539624727536,0.4224099635242786,0.5449040317375689,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_phase_1kHz,590,0.6074407657438442
eis,DH2_prior_same_diagnostic_state,5,0.46246244471143927,0.43698508486427917,0.5435665282367865,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_phase_1kHz,590,0.8370150351892235
eis,DH3_capacity_plus_prior_same_diagnostic,5,0.40361776648202385,0.34961676449269313,0.4474068938483394,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_phase_1kHz,590,0.904581685983236
eis,persistence,1,0.0005193700105303441,0.0003225593451568895,0.0008270881256140228,DM0_persistence,1,profile_holdout_fold,eis_z_abs_1kHz,733,0.0019307499999999995
eis,train_mean,1,0.0013930415238682591,0.0012447761267325083,0.0018042221258084464,DM1_train_mean,1,profile_holdout_fold,eis_z_abs_1kHz,733,0.002285649983427245
eis,DH0_time_nominal,1,0.001636147849132262,0.0016799762332138878,0.002119978617027836,DM2_ridge,1,profile_holdout_fold,eis_z_abs_1kHz,733,0.0022277020758180413
eis,DH1_capacity_state,1,0.0011584911129539253,0.0011997643822413756,0.001445153850801506,DM2_ridge,1,profile_holdout_fold,eis_z_abs_1kHz,733,0.001575985774476066
eis,DH2_prior_same_diagnostic_state,1,0.0004810043243098998,0.00035291460264008976,0.0007361048102359832,DM2_ridge,1,profile_holdout_fold,eis_z_abs_1kHz,733,0.0015866061435575885
eis,DH3_capacity_plus_prior_same_diagnostic,1,0.00038078666654318104,0.00030357106036913903,0.0005683543179062961,DM2_ridge,1,profile_holdout_fold,eis_z_abs_1kHz,733,0.0009301417643556256
eis,DH0_time_nominal,1,0.0021682525254701954,0.0024534653363005986,0.0032532737210187058,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_z_abs_1kHz,733,0.004234331076068284
eis,DH1_capacity_state,1,0.00078113642553436,0.0007640414592358924,0.0010509147354122925,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_z_abs_1kHz,733,0.0015525662841728953
eis,DH2_prior_same_diagnostic_state,1,0.0004866950797495824,0.00036324381168383025,0.0007588789748841353,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_z_abs_1kHz,733,0.0015102090890020646
eis,DH3_capacity_plus_prior_same_diagnostic,1,0.00033196724382959374,0.0002374853369845951,0.0005479754179333244,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_z_abs_1kHz,733,0.0010146323114565625
eis,persistence,2,0.0008276551491733115,0.000516180699083682,0.00104984777565887,DM0_persistence,1,profile_holdout_fold,eis_z_abs_1kHz,698,0.0030425555555555553
eis,train_mean,2,0.0014183502111193194,0.0012322102350704584,0.0018025968832855778,DM1_train_mean,1,profile_holdout_fold,eis_z_abs_1kHz,698,0.0025984302266211065
eis,DH0_time_nominal,2,0.0017634897912294117,0.0017721706388311726,0.002186422305543575,DM2_ridge,1,profile_holdout_fold,eis_z_abs_1kHz,698,0.002690709265016435
eis,DH1_capacity_state,2,0.0015684520397338895,0.0015040402395645764,0.0018094860219765435,DM2_ridge,1,profile_holdout_fold,eis_z_abs_1kHz,698,0.0031950561123364907
eis,DH2_prior_same_diagnostic_state,2,0.0007686384552960594,0.0005467962616960922,0.0008922742634123871,DM2_ridge,1,profile_holdout_fold,eis_z_abs_1kHz,698,0.0027833695909748185
eis,DH3_capacity_plus_prior_same_diagnostic,2,0.0007526074721074673,0.0005755690276038935,0.0008752274975506413,DM2_ridge,1,profile_holdout_fold,eis_z_abs_1kHz,698,0.002561379318643168
eis,DH0_time_nominal,2,0.002364270355424818,0.002657518278645072,0.0033937256303540244,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_z_abs_1kHz,698,0.004505026569598854
eis,DH1_capacity_state,2,0.0011404528125587828,0.0010221373718480745,0.0013785891638458702,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_z_abs_1kHz,698,0.0025715556006738927
eis,DH2_prior_same_diagnostic_state,2,0.0008476979444680123,0.000657984855995171,0.0010851828114086545,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_z_abs_1kHz,698,0.002641447751801498
eis,DH3_capacity_plus_prior_same_diagnostic,2,0.0007254346996818803,0.0005005934734461017,0.0008816888002732366,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_z_abs_1kHz,698,0.002765429186292837
eis,persistence,3,0.0011805183884192963,0.0006957037289435136,0.0012748869267161862,DM0_persistence,1,profile_holdout_fold,eis_z_abs_1kHz,662,0.004497499999999999
eis,train_mean,3,0.0014772677598663489,0.0012166105053556715,0.0018068268026937193,DM1_train_mean,1,profile_holdout_fold,eis_z_abs_1kHz,662,0.0033360876262626266
eis,DH0_time_nominal,3,0.0018608672747732322,0.001805630314199767,0.0021836981069248244,DM2_ridge,1,profile_holdout_fold,eis_z_abs_1kHz,662,0.0034450323465636886
eis,DH1_capacity_state,3,0.001919032198015969,0.0016338837003817483,0.0019452962824009722,DM2_ridge,1,profile_holdout_fold,eis_z_abs_1kHz,662,0.005391604918874347
eis,DH2_prior_same_diagnostic_state,3,0.0009880354018897742,0.0006601254615919511,0.0010514552744619837,DM2_ridge,1,profile_holdout_fold,eis_z_abs_1kHz,662,0.003748174499092416
eis,DH3_capacity_plus_prior_same_diagnostic,3,0.0011347646590164206,0.0007713351555821424,0.0011076622190911546,DM2_ridge,1,profile_holdout_fold,eis_z_abs_1kHz,662,0.004407841042173785
eis,DH0_time_nominal,3,0.002667787061640939,0.0029001952379191223,0.0036658115587989357,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_z_abs_1kHz,662,0.004869658517306384
eis,DH1_capacity_state,3,0.0014109292253787406,0.0012284059871538891,0.0015928260085309827,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_z_abs_1kHz,662,0.0038634344202364466
eis,DH2_prior_same_diagnostic_state,3,0.0010991145517433411,0.0008359998807549185,0.0012208675998462448,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_z_abs_1kHz,662,0.0037357274707508527
eis,DH3_capacity_plus_prior_same_diagnostic,3,0.0009319523537328563,0.0006344644069881087,0.0010193861803921207,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_z_abs_1kHz,662,0.0034455778053139783
eis,persistence,5,0.001437134850044726,0.0009903611459180608,0.0015531789663863129,DM0_persistence,1,profile_holdout_fold,eis_z_abs_1kHz,590,0.0036659999999999996
eis,train_mean,5,0.0013824144385159531,0.0011652471256787353,0.0017688932907496684,DM1_train_mean,1,profile_holdout_fold,eis_z_abs_1kHz,590,0.0025855247022756743
eis,DH0_time_nominal,5,0.0018874876411396379,0.001927389641092604,0.0022412540831719435,DM2_ridge,1,profile_holdout_fold,eis_z_abs_1kHz,590,0.0028111315830122788
eis,DH1_capacity_state,5,0.002115297680234376,0.0019504849558266595,0.002249659548391868,DM2_ridge,1,profile_holdout_fold,eis_z_abs_1kHz,590,0.004182187058047428
eis,DH2_prior_same_diagnostic_state,5,0.001223299421702047,0.0010249823107474805,0.0013317261159521824,DM2_ridge,1,profile_holdout_fold,eis_z_abs_1kHz,590,0.002487758268276459
eis,DH3_capacity_plus_prior_same_diagnostic,5,0.001404278161069846,0.0011419999521286826,0.0014415142482554276,DM2_ridge,1,profile_holdout_fold,eis_z_abs_1kHz,590,0.00332808810635787
eis,DH0_time_nominal,5,0.0029630173206245157,0.00331784481448341,0.004006874222439502,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_z_abs_1kHz,590,0.0055292649775723944
eis,DH1_capacity_state,5,0.0018336720770707029,0.0018645101953106032,0.002180449610950881,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_z_abs_1kHz,590,0.0026729136713263524
eis,DH2_prior_same_diagnostic_state,5,0.0014202438291792462,0.0012430134366737883,0.0016306995365151368,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_z_abs_1kHz,590,0.0028776157584076098
eis,DH3_capacity_plus_prior_same_diagnostic,5,0.0012130381557416373,0.0010118880635548676,0.001353723106655483,DM3_hist_gradient_boosting,1,profile_holdout_fold,eis_z_abs_1kHz,590,0.0026762206528075506
eis,persistence,1,0.00013410055405912888,0.00012525102319236014,0.0001868477703228306,DM0_persistence,1,profile_holdout_fold,nyquist_im_peak_abs,733,0.00019733333333333343
eis,train_mean,1,0.000326452348538386,0.0003165951386888578,0.00041901751984289035,DM1_train_mean,1,profile_holdout_fold,nyquist_im_peak_abs,733,0.000520953809892093
eis,DH0_time_nominal,1,0.0003716125964789482,0.000332641984606743,0.00043457211674366556,DM2_ridge,1,profile_holdout_fold,nyquist_im_peak_abs,733,0.0006383743981625249
eis,DH1_capacity_state,1,0.0003588833439268559,0.000329937389393262,0.0004230880990244021,DM2_ridge,1,profile_holdout_fold,nyquist_im_peak_abs,733,0.0006165347953396144
eis,DH2_prior_same_diagnostic_state,1,0.00015449535948156286,0.00015815344637720656,0.00021726998120288424,DM2_ridge,1,profile_holdout_fold,nyquist_im_peak_abs,733,0.00020570606194256414
eis,DH3_capacity_plus_prior_same_diagnostic,1,0.00013419361474584695,0.00013785136913967215,0.00019436390853674686,DM2_ridge,1,profile_holdout_fold,nyquist_im_peak_abs,733,0.0001898313957662295
eis,DH0_time_nominal,1,0.0004419571916182233,0.0004455825168483122,0.0006037454182810363,DM3_hist_gradient_boosting,1,profile_holdout_fold,nyquist_im_peak_abs,733,0.0007992836739912162
eis,DH1_capacity_state,1,0.0003608090177247454,0.00034628727474344807,0.00044096014804550517,DM3_hist_gradient_boosting,1,profile_holdout_fold,nyquist_im_peak_abs,733,0.0005660397208855355
eis,DH2_prior_same_diagnostic_state,1,0.0002020960812305363,0.00021035307318421957,0.00032468237411058915,DM3_hist_gradient_boosting,1,profile_holdout_fold,nyquist_im_peak_abs,733,0.00034293197721824343
eis,DH3_capacity_plus_prior_same_diagnostic,1,0.00014459777129763746,0.00014638630136744148,0.0002350122796332472,DM3_hist_gradient_boosting,1,profile_holdout_fold,nyquist_im_peak_abs,733,0.00023210544179175235
eis,persistence,2,0.00016068778148946547,0.0001406616753821705,0.00020802890909109425,DM0_persistence,1,profile_holdout_fold,nyquist_im_peak_abs,698,0.00032022222222222223
eis,train_mean,2,0.0003324778280371854,0.0003174179066382666,0.0004208228304664767,DM1_train_mean,1,profile_holdout_fold,nyquist_im_peak_abs,698,0.0005300501944149877
eis,DH0_time_nominal,2,0.00037974791191208187,0.0003322326178916121,0.0004359333694271544,DM2_ridge,1,profile_holdout_fold,nyquist_im_peak_abs,698,0.0006529908893405116
eis,DH1_capacity_state,2,0.0004055807904056316,0.00034217912934713773,0.0004416199860473675,DM2_ridge,1,profile_holdout_fold,nyquist_im_peak_abs,698,0.0006929131813814192
eis,DH2_prior_same_diagnostic_state,2,0.00018472588575350337,0.00019391516215135204,0.0002580012815277564,DM2_ridge,1,profile_holdout_fold,nyquist_im_peak_abs,698,0.0002730618225690676
eis,DH3_capacity_plus_prior_same_diagnostic,2,0.00018546769272707203,0.00018461246186422272,0.00024659331949085134,DM2_ridge,1,profile_holdout_fold,nyquist_im_peak_abs,698,0.00025810734108042604
eis,DH0_time_nominal,2,0.00045422048464222216,0.00045060244303126844,0.0006069583341373958,DM3_hist_gradient_boosting,1,profile_holdout_fold,nyquist_im_peak_abs,698,0.0007610552043518337
eis,DH1_capacity_state,2,0.00036352713966438487,0.00032783413596794366,0.0004203191953879269,DM3_hist_gradient_boosting,1,profile_holdout_fold,nyquist_im_peak_abs,698,0.0005595291100200744
eis,DH2_prior_same_diagnostic_state,2,0.0002778114696671536,0.0003015427257790601,0.0004758395872060643,DM3_hist_gradient_boosting,1,profile_holdout_fold,nyquist_im_peak_abs,698,0.0005948085391969751
eis,DH3_capacity_plus_prior_same_diagnostic,2,0.00021795969840245449,0.0002125007859111291,0.00032624000590387683,DM3_hist_gradient_boosting,1,profile_holdout_fold,nyquist_im_peak_abs,698,0.0003605674501747906
eis,persistence,3,0.00019077775944647093,0.00015176466744484116,0.00022378812616428344,DM0_persistence,1,profile_holdout_fold,nyquist_im_peak_abs,662,0.00047999999999999996
eis,train_mean,3,0.00034443175153969817,0.00031725338505904973,0.0004209613385044611,DM1_train_mean,1,profile_holdout_fold,nyquist_im_peak_abs,662,0.0005399813325563324
eis,DH0_time_nominal,3,0.0003908427285333954,0.0003279562105365701,0.0004326868377629952,DM2_ridge,1,profile_holdout_fold,nyquist_im_peak_abs,662,0.000670326269989997
eis,DH1_capacity_state,3,0.0004492477222760398,0.00035094988513637655,0.0004556712565641385,DM2_ridge,1,profile_holdout_fold,nyquist_im_peak_abs,662,0.000975133252858798
eis,DH2_prior_same_diagnostic_state,3,0.0002069931581042316,0.0002054125857737118,0.0002635978180127624,DM2_ridge,1,profile_holdout_fold,nyquist_im_peak_abs,662,0.00033934895892741404
eis,DH3_capacity_plus_prior_same_diagnostic,3,0.0002329576193060115,0.00020964009515189185,0.00026847373886044367,DM2_ridge,1,profile_holdout_fold,nyquist_im_peak_abs,662,0.0005210307585338318
eis,DH0_time_nominal,3,0.0005441848457565975,0.0005505222037313125,0.0007598600314682638,DM3_hist_gradient_boosting,1,profile_holdout_fold,nyquist_im_peak_abs,662,0.0010802862025486532
