split_name,target,horizon_checkups,contrast_family,candidate_model_level,candidate_feature_group,reference_model_level,reference_feature_group,matched_rows,matched_contrasts,candidate_sign_accuracy,reference_sign_accuracy,accuracy_gain,accuracy_gain_p05,accuracy_gain_p50,accuracy_gain_p95,bootstrap_count,claim_scope
condition_fold,capacity_Ah_kh,3,charge_c_rate,MH3_hist_gradient_boosting,K2_nominal_condition,MH0_persistence,persistence,138,23,0.9782608695652174,0.8985507246376812,0.07971014492753625,0.046875,0.07645185462720122,0.12702238805970145,200,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,charge_c_rate,MH3_hist_gradient_boosting,K2_nominal_condition,MH1_prior_slope_linear,prior_slope,138,23,0.9782608695652174,0.8985507246376812,0.07971014492753625,0.04608495981630305,0.0839009004890981,0.12511363636363632,200,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,charge_c_rate,MH3_hist_gradient_boosting,K2_nominal_condition,MH2_ridge,K2_nominal_condition,138,23,0.9782608695652174,1.0,-0.021739130434782594,-0.06390932590972359,-0.020408163265306145,0.0,200,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,profile,MH3_hist_gradient_boosting,K2_nominal_condition,MH0_persistence,persistence,152,12,0.8947368421052632,0.9210526315789473,-0.02631578947368418,-0.08545997708299238,-0.02693633230545983,0.0196208284638359,200,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,profile,MH3_hist_gradient_boosting,K2_nominal_condition,MH1_prior_slope_linear,prior_slope,152,12,0.8947368421052632,0.9342105263157895,-0.03947368421052633,-0.10870304643596562,-0.04000177785679365,0.0060150025625494985,200,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,profile,MH3_hist_gradient_boosting,K2_nominal_condition,MH2_ridge,K2_nominal_condition,152,12,0.8947368421052632,0.9013157894736842,-0.006578947368421018,-0.05156166475754108,-0.008333912077227612,0.05230478156174753,200,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,temperature,MH3_hist_gradient_boosting,K2_nominal_condition,MH0_persistence,persistence,1411,95,0.8681785967399008,0.8958185683912119,-0.027639971651311046,-0.07166368636551909,-0.029207172131460235,0.005489066531444787,200,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,temperature,MH3_hist_gradient_boosting,K2_nominal_condition,MH1_prior_slope_linear,prior_slope,1411,95,0.8681785967399008,0.888731396172927,-0.020552799433026125,-0.05688185094636321,-0.016374484331543482,0.010520699270699305,200,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,temperature,MH3_hist_gradient_boosting,K2_nominal_condition,MH2_ridge,K2_nominal_condition,1411,95,0.8681785967399008,0.7285613040396882,0.13961729270021261,0.06461685041513548,0.14309818929942913,0.20991098985890644,200,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,voltage_window,MH3_hist_gradient_boosting,K2_nominal_condition,MH0_persistence,persistence,946,59,0.959830866807611,0.9513742071881607,0.008456659619450302,-0.0011796121295281617,0.007496658116261434,0.016206653304158717,200,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,voltage_window,MH3_hist_gradient_boosting,K2_nominal_condition,MH1_prior_slope_linear,prior_slope,946,59,0.959830866807611,0.9556025369978859,0.004228329809725095,-0.006397271882346456,0.0039027399137970264,0.013824658116452886,200,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,voltage_window,MH3_hist_gradient_boosting,K2_nominal_condition,MH2_ridge,K2_nominal_condition,946,59,0.959830866807611,0.945031712473573,0.014799154334038,0.002818534665657158,0.014277873608279756,0.028129345857156,200,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,all,MH3_hist_gradient_boosting,K2_nominal_condition,MH1_prior_slope_linear,prior_slope,2638,189,0.8081880212282032,0.8642911296436695,-0.056103108415466285,-0.07127208691499515,-0.055686841082050687,-0.04061149380331688,200,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,all,MH3_hist_gradient_boosting,K2_nominal_condition,MH2_ridge,K2_nominal_condition,2866,227,0.7976273551988835,0.6528262386601535,0.14480111653872996,0.09189645335192038,0.14787243147866508,0.19506541111594036,200,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,charge_c_rate,MH3_hist_gradient_boosting,K2_nominal_condition,MH1_prior_slope_linear,prior_slope,138,23,0.9710144927536232,0.9782608695652174,-0.007246376811594235,-0.037753818508535486,-0.011269841269841263,0.016680790960451913,200,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,charge_c_rate,MH3_hist_gradient_boosting,K2_nominal_condition,MH2_ridge,K2_nominal_condition,172,34,0.9593023255813954,0.9941860465116279,-0.03488372093023251,-0.06014436567715252,-0.03529411764705881,-0.013299578059071714,200,prospective_supported_contrast_diagnostic
