split_name,target,horizon_checkups,model_level,feature_group,contrast_family,contrast_rows,rank_evaluable_contrasts,spearman_r,kendall_tau_b,status,claim_scope
voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,111,111,0.2851877851877852,0.20163800163800163,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,voltage_window,70,70,0.15744904207855828,0.19917184265010351,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,227,227,0.5623474428623327,0.4612955426122402,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,34,34,0.11260504201680673,0.08021390374331551,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,12,12,0.9300699300699301,0.8181818181818182,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,111,111,0.6757809757809757,0.5377559377559378,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,70,70,-0.05450187214327602,0.03355426965614411,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,all,189,189,nan,nan,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,charge_c_rate,23,23,nan,nan,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,profile,12,12,nan,nan,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,temperature,95,95,nan,nan,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,voltage_window,59,59,nan,nan,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,all,189,189,0.8532085478571069,0.7143343768478237,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,charge_c_rate,23,23,0.08271446859893977,0.07600547259104692,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,profile,12,12,0.9090909090909091,0.8181818181818182,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,temperature,95,95,0.8349676295576591,0.6887047724271871,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,voltage_window,59,59,0.8035067212156634,0.7019286966686148,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,all,189,189,0.6913791571126398,0.5180682201958797,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,charge_c_rate,23,23,0.5345849802371542,0.39920948616600793,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,profile,12,12,0.9020979020979021,0.7878787878787878,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,temperature,95,95,0.40839865621500554,0.28331466965285557,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,voltage_window,59,59,0.6901227352425482,0.5780245470485097,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,189,189,0.7221084626459766,0.5538669368456602,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,23,23,-0.26679841897233203,-0.16996047430830039,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,12,12,0.8531468531468531,0.7272727272727273,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,95,95,0.5790313549832026,0.4306830907054871,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,59,59,0.6399766218585622,0.548801870251315,evaluated,prospective_supported_contrast_diagnostic
