split_name,target,horizon_checkups,model_level,feature_group,contrast_family,pairwise_rows,unique_contrasts,sign_evaluable_rows,sign_correct_rows,sign_accuracy,mean_effect_abs_error,median_effect_abs_error,observed_tie_rows,predicted_tie_rows,claim_scope
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,charge_c_rate,92,16,92,80,0.8695652173913043,0.16271119021739128,0.06449058333333335,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,profile,82,6,82,78,0.9512195121951219,0.10450047764227643,0.026732666666666516,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,temperature,223,18,223,205,0.9192825112107623,0.08606156576980568,0.021723999999999855,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,voltage_window,470,34,470,442,0.9404255319148936,0.05580232907801419,0.011938166666666694,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,all,867,74,867,809,0.9331026528258363,0.0626880363321799,0.00838100000000086,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,charge_c_rate,92,16,92,80,0.8695652173913043,0.13111804166666668,0.03718741666666636,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,profile,82,6,82,77,0.9390243902439024,0.07783943292682932,0.02128550000000029,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,temperature,223,18,223,209,0.9372197309417041,0.0639410426008968,0.007420333333334028,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,voltage_window,470,34,470,443,0.9425531914893617,0.046055280141843936,0.004890999999999979,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,all,867,74,867,740,0.8535178777393311,0.09996454851851545,0.061445670477380254,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,charge_c_rate,92,16,92,91,0.9891304347826086,0.18837327720803068,0.14402680091557007,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,profile,82,6,82,70,0.8536585365853658,0.18389327656106189,0.22030073203386946,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,temperature,223,18,223,138,0.6188340807174888,0.1382718927067735,0.10812836507963697,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,voltage_window,470,34,470,441,0.9382978723404255,0.0498405134272266,0.01122727825251535,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K3_oracle_exposure_diagnostic,all,867,74,867,802,0.9250288350634371,0.07061607245235291,0.02188239275301962,0,0,oracle_diagnostic_only
temperature_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K3_oracle_exposure_diagnostic,charge_c_rate,92,16,92,90,0.9782608695652174,0.12738711545012402,0.09564237549846877,0,0,oracle_diagnostic_only
temperature_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K3_oracle_exposure_diagnostic,profile,82,6,82,71,0.8658536585365854,0.13607931840713106,0.10326692925993686,0,0,oracle_diagnostic_only
temperature_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K3_oracle_exposure_diagnostic,temperature,223,18,223,202,0.905829596412556,0.07108970840034874,0.026189522569483703,0,0,oracle_diagnostic_only
temperature_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K3_oracle_exposure_diagnostic,voltage_window,470,34,470,439,0.9340425531914893,0.04785747045131073,0.007491896627579653,0,0,oracle_diagnostic_only
temperature_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,867,74,867,832,0.9596309111880046,0.0706061317221906,0.023816754497239856,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,92,16,92,90,0.9782608695652174,0.14224959484421712,0.09133941078806118,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,82,6,82,76,0.926829268292683,0.11310928801036395,0.05914851063856408,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,223,18,223,209,0.9372197309417041,0.06992569977731769,0.024477858229683402,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,470,34,470,457,0.9723404255319149,0.049489703851658705,0.01233254328556721,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,all,867,74,867,827,0.9538638985005767,0.06443700178498508,0.022273390754280253,0,0,oracle_diagnostic_only
temperature_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,charge_c_rate,92,16,92,91,0.9891304347826086,0.10047994903208056,0.05728513026720772,0,0,oracle_diagnostic_only
temperature_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,profile,82,6,82,74,0.9024390243902439,0.10747704963782474,0.06370399913562741,0,0,oracle_diagnostic_only
temperature_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,temperature,223,18,223,201,0.9013452914798207,0.0636513388577767,0.023215544801612698,0,0,oracle_diagnostic_only
temperature_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,voltage_window,470,34,470,461,0.9808510638297873,0.05024544383201025,0.012319271681330735,0,0,oracle_diagnostic_only
temperature_holdout_fold,capacity_Ah_kh,3,MH0_persistence,persistence,all,793,63,793,733,0.9243379571248423,0.0901939022698613,0.029177666666667434,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH0_persistence,persistence,charge_c_rate,76,12,76,66,0.868421052631579,0.1799082872807017,0.09212416666666667,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH0_persistence,persistence,profile,76,6,76,71,0.9342105263157895,0.13069695175438598,0.03817083333333371,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH0_persistence,persistence,temperature,205,15,205,187,0.9121951219512195,0.09665814715447156,0.031026999999999916,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH0_persistence,persistence,voltage_window,436,30,436,409,0.9380733944954128,0.06445606918960246,0.016785999999999968,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,all,793,63,793,741,0.9344262295081968,0.07060263724253887,0.012761999999999052,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,charge_c_rate,76,12,76,66,0.868421052631579,0.13295196491228065,0.04584849999999974,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,profile,76,6,76,71,0.9342105263157895,0.11004210087719297,0.027576500000000115,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,temperature,205,15,205,192,0.9365853658536586,0.07391713739837394,0.012007666666667305,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,voltage_window,436,30,436,412,0.944954128440367,0.051301213685015286,0.008404833333333084,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,all,793,63,793,671,0.8461538461538461,0.10939505312761946,0.051669527801572634,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,charge_c_rate,76,12,76,76,1.0,0.17524367501148974,0.1338532488342612,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,profile,76,6,76,64,0.8421052631578947,0.27925102354597464,0.3501058614711099,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,temperature,205,15,205,128,0.624390243902439,0.14533170081894908,0.11288117754817284,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,voltage_window,436,30,436,403,0.9243119266055045,0.05141211323841828,0.01476474607558309,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K3_oracle_exposure_diagnostic,all,793,63,793,732,0.9230769230769231,0.07388541603547964,0.01882129235787655,0,0,oracle_diagnostic_only
temperature_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K3_oracle_exposure_diagnostic,charge_c_rate,76,12,76,76,1.0,0.11696846869513938,0.07618129093415493,0,0,oracle_diagnostic_only
temperature_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K3_oracle_exposure_diagnostic,profile,76,6,76,66,0.868421052631579,0.1558238079100636,0.12034897307562153,0,0,oracle_diagnostic_only
temperature_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K3_oracle_exposure_diagnostic,temperature,205,15,205,188,0.9170731707317074,0.07433068489185293,0.023657502030753452,0,0,oracle_diagnostic_only
temperature_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K3_oracle_exposure_diagnostic,voltage_window,436,30,436,402,0.9220183486238532,0.05188332910850935,0.010645479753451204,0,0,oracle_diagnostic_only
temperature_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,793,63,792,758,0.9570707070707071,0.08314615874301191,0.02688983626077368,0,1,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,76,12,76,76,1.0,0.16028632879294005,0.12385886258306678,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,76,6,76,68,0.8947368421052632,0.18617615264439938,0.15414047760566962,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,205,15,205,193,0.9414634146341463,0.07722048785885405,0.027944798783269054,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,436,30,435,421,0.967816091954023,0.05452650294244398,0.013909282170403658,0,1,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,all,793,63,793,760,0.9583858764186634,0.06625231631129826,0.01892191344960148,0,0,oracle_diagnostic_only
temperature_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,charge_c_rate,76,12,76,76,1.0,0.10970992503866245,0.06967063366473869,0,0,oracle_diagnostic_only
temperature_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,profile,76,6,76,69,0.9078947368421053,0.11229802904249488,0.06278409610677271,0,0,oracle_diagnostic_only
temperature_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,temperature,205,15,205,192,0.9365853658536586,0.06281911145639821,0.021583128803566165,0,0,oracle_diagnostic_only
temperature_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,voltage_window,436,30,436,423,0.9701834862385321,0.05226505613791267,0.010877549035407386,0,0,oracle_diagnostic_only
temperature_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,867,74,0,0,nan,0.07953551614763552,0.020324666666666772,0,867,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,charge_c_rate,92,16,0,0,nan,0.16271119021739128,0.06449058333333328,0,92,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,profile,82,6,0,0,nan,0.10450047764227643,0.02673266666666666,0,82,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,223,18,0,0,nan,0.08606156576980568,0.021723999999999855,0,223,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,voltage_window,470,34,0,0,nan,0.05580232907801418,0.011938166666666696,0,470,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,867,74,793,710,0.8953341740226987,0.06268803633217991,0.008381000000000118,0,74,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,charge_c_rate,92,16,76,73,0.9605263157894737,0.13111804166666668,0.037187416666666306,0,16,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,profile,82,6,76,65,0.8552631578947368,0.07783943292682925,0.02128550000000007,0,6,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,223,18,205,190,0.926829268292683,0.06394104260089682,0.0074203333333338825,0,18,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,voltage_window,470,34,436,382,0.8761467889908257,0.04605528014184396,0.004891000000000052,0,34,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,867,74,867,618,0.71280276816609,0.09967035880586946,0.061208181168279356,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,charge_c_rate,92,16,92,91,0.9891304347826086,0.1877477501208716,0.14336467808283493,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,profile,82,6,82,68,0.8292682926829268,0.183635492653426,0.21978060525953502,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,223,18,223,84,0.37668161434977576,0.13843618539622368,0.10935274813987048,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,voltage_window,470,34,470,375,0.7978723404255319,0.049387294324744285,0.009913063153363062,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K3_oracle_exposure_diagnostic,all,867,74,867,655,0.7554786620530565,0.07018774149149022,0.021264343108879993,0,0,oracle_diagnostic_only
temperature_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K3_oracle_exposure_diagnostic,charge_c_rate,92,16,92,83,0.9021739130434783,0.12718710775297504,0.09265426556051744,0,0,oracle_diagnostic_only
temperature_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K3_oracle_exposure_diagnostic,profile,82,6,82,64,0.7804878048780488,0.13613715329478968,0.10390242817757178,0,0,oracle_diagnostic_only
temperature_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K3_oracle_exposure_diagnostic,temperature,223,18,223,130,0.5829596412556054,0.07116701691939237,0.025311256016010444,0,0,oracle_diagnostic_only
temperature_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K3_oracle_exposure_diagnostic,voltage_window,470,34,470,378,0.8042553191489362,0.047059716205640555,0.006344035273369833,0,0,oracle_diagnostic_only
temperature_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,867,74,841,724,0.8608799048751486,0.06466302300945849,0.0133452902832263,0,26,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,92,16,92,87,0.9456521739130435,0.12545144619519122,0.09321951581670765,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,82,6,82,71,0.8658536585365854,0.102838761457603,0.043906872761256946,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,223,18,223,195,0.874439461883408,0.06290739540859008,0.011610309988181342,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,470,34,444,371,0.8355855855855856,0.046936553794901865,0.006071269031864822,0,26,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,all,867,74,853,744,0.8722157092614302,0.05647860475914933,0.011615620651269521,0,14,oracle_diagnostic_only
temperature_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,charge_c_rate,92,16,92,84,0.9130434782608695,0.10960181237435287,0.06717574212165425,0,0,oracle_diagnostic_only
temperature_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,profile,82,6,82,66,0.8048780487804879,0.09361767997218769,0.03518872391821172,0,0,oracle_diagnostic_only
temperature_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,temperature,223,18,223,188,0.8430493273542601,0.05482471083327176,0.01004679984252033,0,0,oracle_diagnostic_only
temperature_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,voltage_window,470,34,456,406,0.8903508771929824,0.04038515598766598,0.005271674170062973,0,14,oracle_diagnostic_only
temperature_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,all,793,63,0,0,nan,0.09019390226986128,0.0291776666666667,0,793,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,charge_c_rate,76,12,0,0,nan,0.17990828728070174,0.09212416666666669,0,76,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,profile,76,6,0,0,nan,0.13069695175438598,0.03817083333333342,0,76,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,temperature,205,15,0,0,nan,0.09665814715447155,0.03102700000000007,0,205,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,voltage_window,436,30,0,0,nan,0.06445606918960245,0.01678600000000004,0,436,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,all,793,63,730,643,0.8808219178082192,0.07060263724253887,0.01276199999999919,0,63,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,charge_c_rate,76,12,64,61,0.953125,0.1329519649122807,0.04584850000000004,0,12,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,profile,76,6,70,60,0.8571428571428571,0.11004210087719297,0.027576499999999813,0,6,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,temperature,205,15,190,171,0.9,0.07391713739837394,0.012007666666667152,0,15,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,voltage_window,436,30,406,351,0.8645320197044335,0.051301213685015286,0.008404833333333011,0,30,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,all,793,63,793,566,0.7137452711223203,0.10914632266192405,0.050851703021584316,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,charge_c_rate,76,12,76,76,1.0,0.1745289387796922,0.13224958167105896,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,profile,76,6,76,62,0.8157894736842105,0.27893802686795705,0.3496416632864842,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,temperature,205,15,205,82,0.4,0.14540276382764822,0.11277038344771984,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,voltage_window,436,30,436,346,0.7935779816513762,0.05110545389223978,0.013752471633883155,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K3_oracle_exposure_diagnostic,all,793,63,793,637,0.8032786885245902,0.07355048268188324,0.018596310514182396,0,0,oracle_diagnostic_only
temperature_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K3_oracle_exposure_diagnostic,charge_c_rate,76,12,76,70,0.9210526315789473,0.11688322653459235,0.07681123547681427,0,0,oracle_diagnostic_only
temperature_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K3_oracle_exposure_diagnostic,profile,76,6,76,58,0.7631578947368421,0.15618925162477215,0.12163100991029874,0,0,oracle_diagnostic_only
temperature_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K3_oracle_exposure_diagnostic,temperature,205,15,205,171,0.8341463414634146,0.07431238750946724,0.02193388156963929,0,0,oracle_diagnostic_only
temperature_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K3_oracle_exposure_diagnostic,voltage_window,436,30,436,338,0.7752293577981652,0.051233910521057184,0.010362219653906548,0,0,oracle_diagnostic_only
temperature_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,793,63,746,635,0.8512064343163539,0.07554168160457074,0.01858530835659672,0,47,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,76,12,76,72,0.9473684210526315,0.15649001191005207,0.128991705066978,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,76,6,76,55,0.7236842105263158,0.17454460598250196,0.1152942273335893,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,205,15,205,175,0.8536585365853658,0.06728067565702599,0.015592292125783731,0,0,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,436,30,389,333,0.8560411311053985,0.04805822028188112,0.008416065669157119,0,47,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,all,793,63,782,683,0.8734015345268542,0.06793511759666467,0.01666192912740008,0,11,oracle_diagnostic_only
temperature_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,charge_c_rate,76,12,76,66,0.868421052631579,0.15343627577798458,0.12959335293424767,0,0,oracle_diagnostic_only
temperature_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,profile,76,6,76,60,0.7894736842105263,0.14478677668569762,0.11480932200150562,0,0,oracle_diagnostic_only
temperature_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,temperature,205,15,205,175,0.8536585365853658,0.06246595858538195,0.014817614618715669,0,0,oracle_diagnostic_only
temperature_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,voltage_window,436,30,425,382,0.8988235294117647,0.04220659347915583,0.007367576276872283,0,11,oracle_diagnostic_only
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,all,2874,227,2874,2658,0.9248434237995825,0.06763291353514266,0.013903833333333226,0,0,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,charge_c_rate,172,34,172,153,0.8895348837209303,0.18586650290697676,0.07915750000000044,0,0,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,profile,164,12,164,154,0.9390243902439024,0.09550388719512196,0.027133999999999547,0,0,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,temperature,1522,111,1522,1385,0.9099868593955321,0.063277373521682,0.013551000000000313,0,0,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,voltage_window,1016,70,1016,966,0.9507874015748031,0.04964286909448818,0.008457000000000381,0,0,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,all,2874,227,2874,2667,0.9279749478079332,0.05115056396427742,0.0059196666666667674,0,0,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,charge_c_rate,172,34,172,153,0.8895348837209303,0.13816112112403103,0.05085566666666663,0,0,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,profile,164,12,164,155,0.9451219512195121,0.06812563719512194,0.02128550000000029,0,0,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,temperature,1522,111,1522,1389,0.9126149802890933,0.047141885567236086,0.005096333333333147,0,0,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,voltage_window,1016,70,1016,970,0.9547244094488189,0.039685485892388433,0.004098666666666917,0,0,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,all,2874,227,2874,2332,0.8114126652748782,0.071310996170139,0.02982609301397643,0,0,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,charge_c_rate,172,34,172,171,0.9941860465116279,0.18685411363233112,0.16744426179175165,0,0,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,profile,164,12,164,156,0.9512195121951219,0.06797303595429742,0.02768683482900558,0,0,prospective_supported_contrast_diagnostic
