split_name,target,horizon_checkups,contrast_family,effect_bin,matched_rows,matched_contrasts,hgb_sign_accuracy,prior_slope_sign_accuracy,sign_accuracy_gain_vs_prior,hgb_mean_effect_abs_error,prior_slope_mean_effect_abs_error,mean_abs_error_gain_vs_prior,hgb_sign_correct_rows,prior_slope_sign_correct_rows,claim_scope
c_rate_holdout_fold,capacity_Ah_kh,2,all,large_ge_0.05Ah,46,24,0.9565217391304348,0.782608695652174,0.17391304347826086,0.2312461406922703,0.33649849275362315,0.10525235206135283,44,36,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,capacity_Ah_kh,2,all,medium_0.02_to_0.05Ah,3,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0426310018984258,0.03543688888888911,-0.007194113009536693,2,1,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,capacity_Ah_kh,2,all,tiny_lt_0.01Ah,3,2,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.15374434586725094,0.029229666666667153,-0.12451467920058379,1,2,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,capacity_Ah_kh,2,temperature,large_ge_0.05Ah,29,15,0.9310344827586207,0.7931034482758621,0.13793103448275856,0.23177884225590323,0.323345356321839,0.09156651406593574,27,23,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,capacity_Ah_kh,2,temperature,medium_0.02_to_0.05Ah,2,2,0.5,0.5,0.0,0.014923996678133378,0.025648833333333565,0.010724836655200187,1,1,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,capacity_Ah_kh,2,temperature,tiny_lt_0.01Ah,2,1,0.0,0.5,-0.5,0.1227039118082367,0.04309433333333379,-0.07960957847490291,0,1,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,capacity_Ah_kh,2,voltage_window,large_ge_0.05Ah,17,9,1.0,0.7647058823529411,0.23529411764705888,0.23033741449548473,0.3589361960784314,0.1285987815829467,17,13,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,capacity_Ah_kh,2,voltage_window,medium_0.02_to_0.05Ah,1,1,1.0,0.0,1.0,0.09804501233901064,0.0550130000000002,-0.04303201233901044,1,0,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,capacity_Ah_kh,2,voltage_window,tiny_lt_0.01Ah,1,1,1.0,1.0,0.0,0.21582521398527943,0.0015003333333338809,-0.21432488065194555,1,1,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,capacity_Ah_kh,3,all,large_ge_0.05Ah,25,11,0.88,0.72,0.16000000000000003,0.25533785958327965,0.35614918,0.10081132041672036,22,18,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,capacity_Ah_kh,3,all,medium_0.02_to_0.05Ah,1,1,1.0,1.0,0.0,0.020969393951489224,0.022032000000000718,0.001062606048511494,1,1,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,capacity_Ah_kh,3,all,tiny_lt_0.01Ah,1,1,1.0,1.0,0.0,0.0827139147070648,0.0042319999999995694,-0.07848191470706523,1,1,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,capacity_Ah_kh,3,temperature,large_ge_0.05Ah,16,7,0.8125,0.6875,0.125,0.29925376056132913,0.38364203124999996,0.08438827068867083,13,11,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,capacity_Ah_kh,3,temperature,medium_0.02_to_0.05Ah,1,1,1.0,1.0,0.0,0.020969393951489224,0.022032000000000718,0.001062606048511494,1,1,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,capacity_Ah_kh,3,temperature,tiny_lt_0.01Ah,1,1,1.0,1.0,0.0,0.0827139147070648,0.0042319999999995694,-0.07848191470706523,1,1,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,capacity_Ah_kh,3,voltage_window,large_ge_0.05Ah,9,4,1.0,0.7777777777777778,0.2222222222222222,0.17726514673341387,0.30727300000000024,0.13000785326658637,9,7,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,all,large_ge_0.05Ah,46,24,0.8913043478260869,0.9583333333333334,-0.06702898550724645,0.23408096467153278,0.33748307246376813,0.10340210779223535,41,23,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,all,medium_0.02_to_0.05Ah,3,2,0.3333333333333333,0.3333333333333333,0.0,0.07166558845985373,0.044929777777778235,-0.026735810682075492,1,1,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,all,small_0.01_to_0.02Ah,1,1,0.0,nan,nan,0.042197648645195124,0.011971666666666575,-0.03022598197852855,0,0,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,all,tiny_lt_0.01Ah,2,2,0.5,nan,nan,0.09424086226148717,0.0009740000000000304,-0.09326686226148714,1,0,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,temperature,large_ge_0.05Ah,29,15,0.8620689655172413,0.9375,-0.07543103448275867,0.22980228812197573,0.32334535632183903,0.0935430681998633,25,15,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,temperature,medium_0.02_to_0.05Ah,2,1,0.0,0.0,0.0,0.10030897356019139,0.06253350000000073,-0.03777547356019066,0,0,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,temperature,small_0.01_to_0.02Ah,1,1,0.0,nan,nan,0.042197648645195124,0.011971666666666575,-0.03022598197852855,0,0,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,temperature,tiny_lt_0.01Ah,1,1,1.0,nan,nan,0.011451289681641219,0.000447666666666624,-0.011003623014974595,1,0,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,voltage_window,large_ge_0.05Ah,17,9,0.9411764705882353,1.0,-0.05882352941176472,0.24137988349136533,0.3616003529411765,0.12022046944981116,16,8,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,voltage_window,medium_0.02_to_0.05Ah,1,1,1.0,1.0,0.0,0.014378818259178389,0.00972233333333325,-0.004656484925845139,1,1,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,voltage_window,tiny_lt_0.01Ah,1,1,0.0,nan,nan,0.17703043484133313,0.0015003333333334368,-0.1755301015079997,0,0,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,all,large_ge_0.05Ah,25,11,0.88,0.8,0.07999999999999996,0.24861361525141962,0.35614918,0.10753556474858039,22,12,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,all,medium_0.02_to_0.05Ah,1,1,1.0,nan,nan,0.014370949064980154,0.022032000000000107,0.007661050935019953,1,0,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,all,tiny_lt_0.01Ah,1,1,1.0,1.0,0.0,0.11847589937823816,0.004231999999999347,-0.11424389937823881,1,1,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,temperature,large_ge_0.05Ah,16,7,0.8125,0.7,0.11250000000000004,0.2833069454921794,0.38364203124999996,0.10033508575782057,13,7,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,temperature,medium_0.02_to_0.05Ah,1,1,1.0,nan,nan,0.014370949064980154,0.022032000000000107,0.007661050935019953,1,0,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,temperature,tiny_lt_0.01Ah,1,1,1.0,1.0,0.0,0.11847589937823816,0.004231999999999347,-0.11424389937823881,1,1,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,voltage_window,large_ge_0.05Ah,9,4,1.0,1.0,0.0,0.18693658371229113,0.3072730000000001,0.12033641628770894,9,5,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,all,large_ge_0.05Ah,1790,208,0.9692737430167597,0.9614525139664805,0.007821229050279266,0.08691609471788483,0.07709560865921786,-0.009820486058666977,1735,1721,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,all,medium_0.02_to_0.05Ah,513,108,0.9181286549707602,0.9142300194931774,0.003898635477582846,0.024341784552455052,0.011250350877192988,-0.013091433675262065,471,469,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,all,small_0.01_to_0.02Ah,242,58,0.8842975206611571,0.8842975206611571,0.0,0.015131104348946097,0.006279646005509604,-0.008851458343436494,214,214,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,all,tiny_lt_0.01Ah,329,53,0.668693009118541,0.7993920972644377,-0.1306990881458967,0.01346079599737202,0.005211176291793333,-0.008249619705578685,220,263,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,charge_c_rate,large_ge_0.05Ah,155,33,0.9870967741935484,0.9290322580645162,0.058064516129032184,0.162031292624958,0.15068150000000002,-0.011349792624957972,153,144,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,charge_c_rate,medium_0.02_to_0.05Ah,14,10,0.8571428571428571,0.6428571428571429,0.2142857142857142,0.14141459689422872,0.024453023809523917,-0.11696157308470481,12,9,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,charge_c_rate,small_0.01_to_0.02Ah,3,3,0.6666666666666666,0.0,0.6666666666666666,0.18978681809994788,0.021912666666666542,-0.16787415143328133,2,0,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,profile,large_ge_0.05Ah,130,12,0.9538461538461539,1.0,-0.0461538461538461,0.10614228594146546,0.08008033974358973,-0.026061946197875732,124,130,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,profile,medium_0.02_to_0.05Ah,21,8,0.8095238095238095,0.8095238095238095,0.0,0.04382680917320234,0.026352523809523888,-0.017474285363678455,17,17,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,profile,small_0.01_to_0.02Ah,6,3,0.8333333333333334,0.6666666666666666,0.16666666666666674,0.04380998969522102,0.022008999999999574,-0.021800989695221446,5,4,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,profile,tiny_lt_0.01Ah,7,1,0.42857142857142855,0.5714285714285714,-0.14285714285714285,0.0794070869224942,0.010957619047618954,-0.06844946787487524,3,4,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,temperature,large_ge_0.05Ah,827,101,0.9564691656590084,0.9552599758162031,0.0012091898428052694,0.08671090543970024,0.07958020898831113,-0.0071306964513891125,791,790,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,temperature,medium_0.02_to_0.05Ah,245,61,0.9102040816326531,0.8938775510204081,0.016326530612244983,0.024846582610566086,0.013729307482993188,-0.011117275127572898,223,219,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,temperature,small_0.01_to_0.02Ah,191,41,0.8848167539267016,0.900523560209424,-0.015706806282722474,0.013243654422326901,0.005943439790575917,-0.007300214631750984,169,172,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,temperature,tiny_lt_0.01Ah,259,44,0.6718146718146718,0.803088803088803,-0.13127413127413123,0.01237315433025578,0.0055530489060489465,-0.006820105424206834,174,208,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,voltage_window,large_ge_0.05Ah,678,62,0.9837758112094396,0.9690265486725663,0.014749262536873253,0.06630758586596276,0.05666995575221238,-0.009637630113750385,667,657,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,voltage_window,medium_0.02_to_0.05Ah,233,29,0.9399141630901288,0.9613733905579399,-0.02145922746781115,0.015020409384825316,0.006489288984263239,-0.008531120400562076,219,224,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,voltage_window,small_0.01_to_0.02Ah,42,11,0.9047619047619048,0.9047619047619048,0.0,0.00714211584069875,0.004444888888888736,-0.002697226951810014,38,38,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,voltage_window,tiny_lt_0.01Ah,63,8,0.6825396825396826,0.8095238095238095,-0.12698412698412698,0.0106048460816141,0.003167206349206298,-0.007437639732407802,43,51,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,all,large_ge_0.05Ah,1686,173,0.9602609727164887,0.9531435349940688,0.007117437722419906,0.0958372035695262,0.08858677619612496,-0.007250427373401244,1619,1607,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,all,medium_0.02_to_0.05Ah,459,90,0.9019607843137255,0.906318082788671,-0.004357298474945481,0.026402707413816125,0.015022144153957896,-0.011380563259858228,414,416,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,all,small_0.01_to_0.02Ah,214,44,0.8551401869158879,0.8878504672897196,-0.032710280373831724,0.014092551543108735,0.008657356697819269,-0.005435194845289466,183,190,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,all,tiny_lt_0.01Ah,288,41,0.6527777777777778,0.7326388888888888,-0.07986111111111105,0.019154669382445286,0.007825743055555544,-0.011328926326889742,188,211,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,charge_c_rate,large_ge_0.05Ah,132,23,0.9772727272727273,0.9242424242424242,0.053030303030303094,0.1711221810739519,0.15652036616161613,-0.014601814912335781,129,122,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,charge_c_rate,medium_0.02_to_0.05Ah,6,4,1.0,0.3333333333333333,0.6666666666666667,0.06157709883116184,0.0285384999999998,-0.03303859883116204,6,2,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,profile,large_ge_0.05Ah,127,12,0.9291338582677166,0.968503937007874,-0.03937007874015741,0.15385983724048874,0.11345903149606289,-0.04040080574442585,118,123,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,profile,medium_0.02_to_0.05Ah,16,7,0.875,0.875,0.0,0.0742351126367273,0.03248066666666696,-0.04175444597006034,14,14,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,profile,small_0.01_to_0.02Ah,3,2,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.11563086365283537,0.05257266666666682,-0.06305819698616855,2,1,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,profile,tiny_lt_0.01Ah,6,1,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.176162820095583,0.016821166666666738,-0.15934165342891626,2,4,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,temperature,large_ge_0.05Ah,789,85,0.9404309252217997,0.9404309252217997,0.0,0.09602474039387794,0.094469591043515,-0.0015551493503629388,742,742,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,temperature,medium_0.02_to_0.05Ah,221,54,0.8506787330316742,0.8687782805429864,-0.018099547511312264,0.0321269957224684,0.019049401206636563,-0.01307759451583184,188,192,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,temperature,small_0.01_to_0.02Ah,175,35,0.8628571428571429,0.8914285714285715,-0.02857142857142858,0.013813304997851375,0.008673323809523797,-0.0051399811883275776,151,156,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,temperature,tiny_lt_0.01Ah,226,34,0.6371681415929203,0.7256637168141593,-0.08849557522123896,0.01830442914121106,0.007959802359882025,-0.010344626781329035,144,164,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,voltage_window,large_ge_0.05Ah,638,53,0.987460815047022,0.9717868338557993,0.015673981191222652,0.06847911883408739,0.06230534796238246,-0.0061737708717049256,630,620,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,voltage_window,medium_0.02_to_0.05Ah,216,25,0.9537037037037037,0.9629629629629629,-0.00925925925925919,0.016025704875469796,0.009232985339506127,-0.006792719535963668,206,208,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,voltage_window,small_0.01_to_0.02Ah,36,7,0.8333333333333334,0.9166666666666666,-0.08333333333333326,0.0069884740178548016,0.004920129629629412,-0.00206834438822539,30,33,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,voltage_window,tiny_lt_0.01Ah,56,6,0.75,0.7678571428571429,-0.017857142857142905,0.005763694208161506,0.006320922619047471,0.0005572284108859649,42,43,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,all,large_ge_0.05Ah,742,183,0.889487870619946,0.9541864139020537,-0.06469854328210767,0.18061509407679172,0.17007313881401617,-0.010541955262775543,660,604,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,all,medium_0.02_to_0.05Ah,506,115,0.8754940711462451,0.9445676274944568,-0.06907355634821166,0.0457713825680987,0.020267654150197628,-0.02550372841790107,443,426,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,all,small_0.01_to_0.02Ah,370,102,0.8324324324324325,0.8994252873563219,-0.0669928549238894,0.029172846871335416,0.013325064864864846,-0.015847782006470572,308,313,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,all,tiny_lt_0.01Ah,1256,108,0.7011217948717948,0.7767710049423394,-0.07564921007054459,0.00987646761784641,0.004479892383227169,-0.0053965752346192405,875,943,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,charge_c_rate,large_ge_0.05Ah,116,33,0.9827586206896551,0.9891304347826086,-0.006371814092953509,0.23767954821976378,0.19503111206896556,-0.04264843615079822,114,91,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,charge_c_rate,medium_0.02_to_0.05Ah,38,11,0.9210526315789473,0.9333333333333333,-0.012280701754386003,0.130161991408961,0.0197793114035088,-0.1103826800054522,35,28,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,charge_c_rate,small_0.01_to_0.02Ah,17,6,0.8823529411764706,1.0,-0.11764705882352944,0.10256644895785184,0.02200529411764698,-0.08056115484020486,15,15,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,charge_c_rate,tiny_lt_0.01Ah,1,1,1.0,1.0,0.0,0.0713116880529585,0.014399999999999743,-0.05691168805295875,1,1,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,profile,large_ge_0.05Ah,59,12,0.8983050847457628,1.0,-0.10169491525423724,0.16089533251465446,0.15954957909604522,-0.0013457534186092357,53,54,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,profile,medium_0.02_to_0.05Ah,39,8,0.8717948717948718,0.8888888888888888,-0.017094017094017033,0.07093517318899817,0.0243296581196581,-0.04660551506934007,34,32,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,profile,small_0.01_to_0.02Ah,24,7,0.7916666666666666,0.7619047619047619,0.029761904761904767,0.03620492947733533,0.013465986111111078,-0.02273894336622425,19,16,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,profile,tiny_lt_0.01Ah,42,7,0.8095238095238095,0.7804878048780488,0.029036004645760727,0.048925660681675955,0.011598547619047581,-0.03732711306262837,34,32,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,temperature,large_ge_0.05Ah,363,90,0.8622589531680441,0.9351851851851852,-0.0729262320171411,0.17293127468029687,0.16942156382001836,-0.0035097108602785143,313,303,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,temperature,medium_0.02_to_0.05Ah,292,58,0.8801369863013698,0.946969696969697,-0.06683271066832719,0.03267073555902078,0.01686836187214611,-0.01580237368687467,257,250,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,temperature,small_0.01_to_0.02Ah,195,49,0.8153846153846154,0.8756756756756757,-0.06029106029106035,0.025269697172756924,0.013549147008547003,-0.011720550164209921,159,162,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,temperature,tiny_lt_0.01Ah,672,62,0.7065868263473054,0.7413793103448276,-0.03479248399752222,0.00839417623545272,0.003991483382936515,-0.004402692852516205,472,473,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,voltage_window,large_ge_0.05Ah,204,48,0.8823529411764706,0.9570552147239264,-0.07470227354745584,0.16754262198124736,0.16008434885620915,-0.007458273125038217,180,156,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,voltage_window,medium_0.02_to_0.05Ah,137,38,0.8540145985401459,0.9586776859504132,-0.10466308741026731,0.043122900498630844,0.02649197688564479,-0.016630923612986053,117,116,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,voltage_window,small_0.01_to_0.02Ah,134,40,0.8582089552238806,0.9448818897637795,-0.08667293453989888,0.024282197417663992,0.01187251243781092,-0.012409684979853073,115,120,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,voltage_window,tiny_lt_0.01Ah,541,38,0.6852886405959032,0.8183520599250936,-0.1330634193291904,0.008572583107407604,0.004515580406654322,-0.0040570027007532814,368,437,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,all,large_ge_0.05Ah,818,149,0.8801955990220048,0.9173553719008265,-0.03715977287882166,0.15657111861300688,0.16575734963325184,0.009186231020244962,720,666,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,all,medium_0.02_to_0.05Ah,481,102,0.8461538461538461,0.925754060324826,-0.07960021417097984,0.04229443808939593,0.0282285523215523,-0.014065885767843633,407,399,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,all,small_0.01_to_0.02Ah,363,83,0.8397790055248618,0.8930635838150289,-0.053284578290167084,0.018849361255627056,0.014403076675849379,-0.004446284579777677,304,309,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,all,tiny_lt_0.01Ah,985,88,0.6687179487179488,0.7295597484276729,-0.06084179970972414,0.009630928963423675,0.006054004737732658,-0.0035769242256910166,652,696,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,charge_c_rate,large_ge_0.05Ah,104,23,0.9807692307692307,0.9647058823529412,0.016063348416289536,0.21250792638630533,0.19470172756410256,-0.017806198822202773,102,82,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,charge_c_rate,medium_0.02_to_0.05Ah,34,5,0.9117647058823529,1.0,-0.08823529411764708,0.09271324371935445,0.017145284313725452,-0.07556795940562899,31,30,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,profile,large_ge_0.05Ah,63,12,0.8571428571428571,0.9310344827586207,-0.07389162561576357,0.195672658160403,0.2061423068783069,0.010469648717903901,54,54,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,profile,medium_0.02_to_0.05Ah,39,8,0.6666666666666666,0.8823529411764706,-0.21568627450980393,0.08065883909525032,0.02884052991452995,-0.05181830918072037,26,30,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,profile,small_0.01_to_0.02Ah,29,6,0.5862068965517241,0.7777777777777778,-0.1915708812260537,0.05187208960630275,0.02134495402298843,-0.030527135583314317,17,21,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,profile,tiny_lt_0.01Ah,21,6,0.6190476190476191,0.8095238095238095,-0.19047619047619047,0.0707455770568692,0.021756333333333204,-0.04898924372353599,13,17,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,temperature,large_ge_0.05Ah,431,75,0.8375870069605569,0.898989898989899,-0.06140289202934213,0.1492232411633268,0.16268696558391338,0.013463724420586576,361,356,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,temperature,medium_0.02_to_0.05Ah,259,52,0.8494208494208494,0.9145299145299145,-0.06510906510906511,0.03586246271730342,0.02548403925353922,-0.010378423463764202,220,214,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,temperature,small_0.01_to_0.02Ah,214,43,0.8644859813084113,0.8975609756097561,-0.03307499430134486,0.0164643562818637,0.013455700934579413,-0.0030086553472842854,185,184,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,temperature,tiny_lt_0.01Ah,507,47,0.6627218934911243,0.6756756756756757,-0.012953782184551343,0.008645723711654016,0.0048623346482577585,-0.0037833890633962577,336,325,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,voltage_window,large_ge_0.05Ah,220,39,0.9227272727272727,0.93048128342246,-0.007754010695187219,0.13332616488983917,0.14652493106060607,0.013198766170766901,203,174,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,voltage_window,medium_0.02_to_0.05Ah,149,37,0.87248322147651,0.9398496240601504,-0.06736640258364035,0.03192820044325531,0.03536810178970915,0.00343990134645384,130,125,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,voltage_window,small_0.01_to_0.02Ah,120,34,0.8571428571428571,0.9122807017543859,-0.05513784461152882,0.015122127440758422,0.014414943055555546,-0.0007071843852028761,102,104,prospective_supported_contrast_diagnostic
