split_name,target,horizon_checkups,model_level,feature_group,contrast_family,effect_threshold_label,effect_threshold_Ah,pairwise_rows,unique_contrasts,sign_evaluable_rows,sign_correct_rows,sign_accuracy,median_abs_observed_effect_Ah,mean_effect_abs_error,claim_scope
profile_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,ge_0.05Ah,0.05,108,18,105,98,0.9333333333333333,0.10958899999999994,0.14044568364197532,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,ge_0Ah,0.0,298,18,280,230,0.8214285714285714,0.021288999999999895,0.06263345693512304,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,ge_0.005Ah,0.005,398,30,398,276,0.6934673366834171,0.03360849999999992,0.08946037197041488,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,ge_0.01Ah,0.01,320,30,320,234,0.73125,0.05328416666666658,0.10071863268669053,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,ge_0.02Ah,0.02,250,30,250,199,0.796,0.08646616666666651,0.11752516982358244,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,ge_0.05Ah,0.05,167,30,167,142,0.8502994011976048,0.11589600000000007,0.15669607615563974,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,ge_0Ah,0.0,462,30,462,314,0.6796536796536796,0.02483983333333328,0.08337109414083169,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,profile,ge_0.005Ah,0.005,145,12,145,115,0.7931034482758621,0.03364399999999994,0.08313122724469303,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,profile,ge_0.01Ah,0.01,122,12,122,100,0.819672131147541,0.045721333333333426,0.09632135714399734,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,profile,ge_0.02Ah,0.02,98,12,98,87,0.8877551020408163,0.08565083333333316,0.11588025178930278,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,profile,ge_0.05Ah,0.05,59,12,59,55,0.9322033898305084,0.1347965000000001,0.1775355488842316,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,profile,ge_0Ah,0.0,164,12,164,130,0.7926829268292683,0.027133999999999842,0.0750410812624965,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,ge_0.005Ah,0.005,253,18,253,161,0.6363636363636364,0.03357299999999991,0.09308774740610526,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,ge_0.01Ah,0.01,198,18,198,134,0.6767676767676768,0.0567030000000001,0.10342806509178429,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,ge_0.02Ah,0.02,152,18,152,112,0.7368421052631579,0.08646616666666651,0.11858570908252587,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,ge_0.05Ah,0.05,108,18,108,87,0.8055555555555556,0.10958899999999994,0.14531154938724233,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,ge_0Ah,0.0,298,18,298,184,0.6174496644295302,0.021288999999999895,0.08795539653025103,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,ge_0.005Ah,0.005,398,30,398,302,0.7587939698492462,0.03360849999999992,0.08318984056354414,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,ge_0.01Ah,0.01,320,30,320,246,0.76875,0.05328416666666658,0.09959863302203033,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,ge_0.02Ah,0.02,250,30,250,204,0.816,0.08646616666666651,0.12105938839507459,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,ge_0.05Ah,0.05,167,30,167,145,0.8682634730538922,0.11589600000000007,0.1567521609034813,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,ge_0Ah,0.0,462,30,462,343,0.7424242424242424,0.02483983333333328,0.07355020359242269,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,ge_0.005Ah,0.005,145,12,145,105,0.7241379310344828,0.03364399999999994,0.08656271935032304,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,ge_0.01Ah,0.01,122,12,122,89,0.7295081967213115,0.045721333333333426,0.09995417391825175,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,ge_0.02Ah,0.02,98,12,98,77,0.7857142857142857,0.08565083333333316,0.12040799115532627,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,ge_0.05Ah,0.05,59,12,59,47,0.7966101694915254,0.1347965000000001,0.17841942730251717,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,ge_0Ah,0.0,164,12,164,118,0.7195121951219512,0.027133999999999842,0.07762149850415863,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,ge_0.005Ah,0.005,253,18,253,197,0.7786561264822134,0.03357299999999991,0.08125676774108194,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,ge_0.01Ah,0.01,198,18,198,157,0.7929292929292929,0.0567030000000001,0.09937956236880298,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,ge_0.02Ah,0.02,152,18,152,127,0.8355263157894737,0.08646616666666651,0.12147936819438601,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,ge_0.05Ah,0.05,108,18,108,98,0.9074074074074074,0.10958899999999994,0.1449154135188228,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,ge_0Ah,0.0,298,18,298,225,0.7550335570469798,0.021288999999999895,0.0713096251846217,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,all,ge_0.005Ah,0.005,383,30,0,0,nan,0.04605899999999992,0.12427354656222801,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,all,ge_0.01Ah,0.01,342,30,0,0,nan,0.05988766666666642,0.138235783625731,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,all,ge_0.02Ah,0.02,266,30,0,0,nan,0.10452833333333335,0.17356365162907267,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,all,ge_0.05Ah,0.05,182,30,0,0,nan,0.14357466666666657,0.23889974175824172,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,all,ge_0Ah,0.0,432,30,0,0,nan,0.03353366666666671,0.11051274459876542,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,profile,ge_0.005Ah,0.005,141,12,0,0,nan,0.04605899999999992,0.13151689361702126,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,profile,ge_0.01Ah,0.01,131,12,0,0,nan,0.04799600000000008,0.14095612722646308,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,profile,ge_0.02Ah,0.02,102,12,0,0,nan,0.09974933333333331,0.1769883366013072,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,profile,ge_0.05Ah,0.05,63,12,0,0,nan,0.17557899999999976,0.2650971693121693,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,profile,ge_0Ah,0.0,152,12,0,0,nan,0.03877966666666659,0.12223709649122808,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,temperature,ge_0.005Ah,0.005,242,18,0,0,nan,0.04621883333333339,0.12005324931129475,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,temperature,ge_0.01Ah,0.01,211,18,0,0,nan,0.07018833333333332,0.13654684992101104,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,temperature,ge_0.02Ah,0.02,164,18,0,0,nan,0.10739516666666675,0.17143366463414633,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,temperature,ge_0.05Ah,0.05,119,18,0,0,nan,0.14000866666666653,0.22503051540616242,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,temperature,ge_0Ah,0.0,280,18,0,0,nan,0.02836583333333298,0.10414809642857142,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,all,ge_0.005Ah,0.005,383,30,355,299,0.8422535211267606,0.04605899999999992,0.1069132915578764,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,all,ge_0.01Ah,0.01,342,30,314,267,0.8503184713375797,0.05988766666666642,0.11842038109161793,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,all,ge_0.02Ah,0.02,266,30,241,209,0.8672199170124482,0.10452833333333335,0.14642802631578947,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,all,ge_0.05Ah,0.05,182,30,169,146,0.863905325443787,0.14357466666666657,0.1957104175824176,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,all,ge_0Ah,0.0,432,30,402,330,0.8208955223880597,0.03353366666666671,0.09675615740740741,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,profile,ge_0.005Ah,0.005,141,12,129,113,0.875968992248062,0.04605899999999992,0.1052004586288416,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,profile,ge_0.01Ah,0.01,131,12,119,105,0.8823529411764706,0.04799600000000008,0.11244847073791349,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,profile,ge_0.02Ah,0.02,102,12,92,84,0.9130434782608695,0.09974933333333331,0.13835045098039217,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,profile,ge_0.05Ah,0.05,63,12,58,54,0.9310344827586207,0.17557899999999976,0.2061423068783069,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,profile,ge_0Ah,0.0,152,12,140,122,0.8714285714285714,0.03877966666666659,0.09991863596491227,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,temperature,ge_0.005Ah,0.005,242,18,226,186,0.8230088495575221,0.04621883333333339,0.10791126446280991,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,temperature,ge_0.01Ah,0.01,211,18,195,162,0.8307692307692308,0.07018833333333332,0.12212806003159557,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,temperature,ge_0.02Ah,0.02,164,18,149,125,0.8389261744966443,0.10739516666666675,0.15145188414634145,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,temperature,ge_0.05Ah,0.05,119,18,111,92,0.8288288288288288,0.14000866666666653,0.19018765266106444,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,temperature,ge_0Ah,0.0,280,18,262,208,0.7938931297709924,0.02836583333333298,0.09503938333333334,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,all,ge_0.005Ah,0.005,383,30,383,265,0.6919060052219321,0.04605899999999992,0.11811842162757202,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,all,ge_0.01Ah,0.01,342,30,342,239,0.6988304093567251,0.05988766666666642,0.12624309775223555,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,all,ge_0.02Ah,0.02,266,30,266,202,0.7593984962406015,0.10452833333333335,0.14679988421951717,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,all,ge_0.05Ah,0.05,182,30,182,146,0.8021978021978022,0.14357466666666657,0.1922176204621181,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,all,ge_0Ah,0.0,432,30,432,296,0.6851851851851852,0.03353366666666671,0.11154254090656475,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,profile,ge_0.005Ah,0.005,141,12,141,110,0.7801418439716312,0.04605899999999992,0.10807495372305538,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,profile,ge_0.01Ah,0.01,131,12,131,103,0.7862595419847328,0.04799600000000008,0.11428535431753735,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,profile,ge_0.02Ah,0.02,102,12,102,85,0.8333333333333334,0.09974933333333331,0.13939854478507616,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,profile,ge_0.05Ah,0.05,63,12,63,55,0.873015873015873,0.17557899999999976,0.20836152437869565,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,profile,ge_0Ah,0.0,152,12,152,120,0.7894736842105263,0.03877966666666659,0.10191425341923609,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,temperature,ge_0.005Ah,0.005,242,18,242,155,0.640495867768595,0.04621883333333339,0.12397019424962512,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,temperature,ge_0.01Ah,0.01,211,18,211,136,0.6445497630331753,0.07018833333333332,0.1336670996003183,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,temperature,ge_0.02Ah,0.02,164,18,164,117,0.7134146341463414,0.10739516666666675,0.15140315630679146,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,temperature,ge_0.05Ah,0.05,119,18,119,91,0.7647058823529411,0.14000866666666653,0.18367084780040058,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,temperature,ge_0Ah,0.0,280,18,280,176,0.6285714285714286,0.02836583333333298,0.11676932554254318,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,ge_0.005Ah,0.005,383,30,381,265,0.6955380577427821,0.04605899999999992,0.11756783229212088,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,ge_0.01Ah,0.01,342,30,340,240,0.7058823529411765,0.05988766666666642,0.12763420837280248,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,ge_0.02Ah,0.02,266,30,265,203,0.7660377358490567,0.10452833333333335,0.15235779235446767,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,ge_0.05Ah,0.05,182,30,182,154,0.8461538461538461,0.14357466666666657,0.19287452807136657,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,ge_0Ah,0.0,432,30,430,292,0.6790697674418604,0.03353366666666671,0.10831937107655419,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,ge_0.005Ah,0.005,141,12,139,97,0.697841726618705,0.04605899999999992,0.12293111731891565,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,ge_0.01Ah,0.01,131,12,129,88,0.6821705426356589,0.04799600000000008,0.12889860090963695,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,ge_0.02Ah,0.02,102,12,101,75,0.7425742574257426,0.09974933333333331,0.15448265770285496,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,ge_0.05Ah,0.05,63,12,63,50,0.7936507936507936,0.17557899999999976,0.21789880801676792,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,ge_0Ah,0.0,152,12,150,103,0.6866666666666666,0.03877966666666659,0.11542900340143898,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,ge_0.005Ah,0.005,242,18,242,168,0.6942148760330579,0.04621883333333339,0.11444294308229415,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,ge_0.01Ah,0.01,211,18,211,152,0.7203791469194313,0.07018833333333332,0.12684920637126068,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,ge_0.02Ah,0.02,164,18,164,128,0.7804878048780488,0.10739516666666675,0.151036229759739,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,ge_0.05Ah,0.05,119,18,119,104,0.8739495798319328,0.14000866666666653,0.17962637986497762,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,ge_0Ah,0.0,280,18,280,189,0.675,0.02836583333333298,0.10445985638590245,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,all,ge_0.005Ah,0.005,842,74,842,786,0.9334916864608076,0.09148400000000034,0.08180635609659542,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,all,ge_0.01Ah,0.01,816,73,816,765,0.9375,0.09691950000000027,0.08412453410947712,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,all,ge_0.02Ah,0.02,793,73,793,752,0.9482976040353089,0.1032913333333334,0.08606855506515343,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,all,ge_0.05Ah,0.05,611,69,611,586,0.9590834697217676,0.14130216666666628,0.10720945581014729,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,all,ge_0Ah,0.0,867,74,867,805,0.9284890426758939,0.08703666666666621,0.07953551614763553,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,charge_c_rate,ge_0.005Ah,0.005,92,16,92,80,0.8695652173913043,0.17627616666666657,0.16271119021739128,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,charge_c_rate,ge_0.01Ah,0.01,92,16,92,80,0.8695652173913043,0.17627616666666657,0.16271119021739128,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,charge_c_rate,ge_0.02Ah,0.02,90,16,90,80,0.8888888888888888,0.18574183333333338,0.16589613888888888,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,charge_c_rate,ge_0.05Ah,0.05,78,15,78,73,0.9358974358974359,0.2381116666666665,0.18661677136752133,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,charge_c_rate,ge_0Ah,0.0,92,16,92,80,0.8695652173913043,0.17627616666666657,0.16271119021739128,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,profile,ge_0.005Ah,0.005,78,6,78,76,0.9743589743589743,0.11058933333333365,0.10953154059829061,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,profile,ge_0.01Ah,0.01,75,6,75,74,0.9866666666666667,0.11440466666666715,0.11369619333333332,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,profile,ge_0.02Ah,0.02,74,6,74,73,0.9864864864864865,0.12166800000000011,0.11508657432432433,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,profile,ge_0.05Ah,0.05,64,6,64,64,1.0,0.15281216666666642,0.12994479427083333,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,profile,ge_0Ah,0.0,82,6,82,78,0.9512195121951219,0.10288116666666691,0.10450047764227643,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,temperature,ge_0.005Ah,0.005,221,18,221,204,0.9230769230769231,0.1065126666666667,0.08677020739064857,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,temperature,ge_0.01Ah,0.01,217,18,217,201,0.9262672811059908,0.10920433333333346,0.08794563056835639,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,temperature,ge_0.02Ah,0.02,205,18,205,194,0.9463414634146341,0.11906566666666674,0.09202635365853659,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,temperature,ge_0.05Ah,0.05,168,18,168,162,0.9642857142857143,0.13054033333333348,0.10671772718253966,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,temperature,ge_0Ah,0.0,223,18,223,205,0.9192825112107623,0.10589033333333342,0.08606156576980568,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,voltage_window,ge_0.005Ah,0.005,451,34,451,426,0.9445676274944568,0.07869500000000018,0.058075047302291204,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,voltage_window,ge_0.01Ah,0.01,432,33,432,410,0.9490740740740741,0.08080466666666686,0.06033512499999999,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,voltage_window,ge_0.02Ah,0.02,424,33,424,405,0.9551886792452831,0.08142208333333367,0.06117901572327043,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,voltage_window,ge_0.05Ah,0.05,301,30,301,287,0.9534883720930233,0.12738133333333268,0.0820725060908084,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,voltage_window,ge_0Ah,0.0,470,34,470,442,0.9404255319148936,0.07525083333333349,0.05580232907801419,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,all,ge_0.005Ah,0.005,842,74,842,790,0.9382422802850356,0.09148400000000034,0.06446733986539982,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,all,ge_0.01Ah,0.01,816,73,816,767,0.9399509803921569,0.09691950000000027,0.0662701260212418,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,all,ge_0.02Ah,0.02,793,73,793,753,0.9495586380832283,0.1032913333333334,0.06761343989071036,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,all,ge_0.05Ah,0.05,611,69,611,589,0.9639934533551555,0.14130216666666628,0.0842502190398254,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,all,ge_0Ah,0.0,867,74,867,809,0.9331026528258363,0.08703666666666621,0.0626880363321799,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,charge_c_rate,ge_0.005Ah,0.005,92,16,92,80,0.8695652173913043,0.17627616666666657,0.13111804166666668,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,charge_c_rate,ge_0.01Ah,0.01,92,16,92,80,0.8695652173913043,0.17627616666666657,0.13111804166666668,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,charge_c_rate,ge_0.02Ah,0.02,90,16,90,80,0.8888888888888888,0.18574183333333338,0.13360092037037039,prospective_supported_contrast_diagnostic
