target,split_name,heldout_fold,parameter_set,gain,n_intervals,nominal_temperature_C,voltage_window_family,nominal_charge_C_rate,aging_mode,prior_eis_feature_group,prior_eis_source_report,best_noneis_feature_group,best_noneis_source_report,best_noneis_condition_mae,prior_eis_condition_mae
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,61,-0.0003240929332407273,84,40.0,approx_10_90,0.33,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.00048374931705345663,0.000807842250294184
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,62,-0.00033559544196231923,84,40.0,approx_10_90,0.33,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0005143503161514322,0.0008499457581137514
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,63,-0.0011611202048863144,80,40.0,approx_10_90,1.0,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0006596844986813999,0.0018208047035677144
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,64,-0.001743392216321534,35,40.0,approx_10_90,1.67,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0007467827248739816,0.0024901749411955156
delta_pulse_1s_resistance,voltage_window_holdout_fold,3,1,8.111860086930584e-05,84,0.0,calendar_soc_10,0.0,calendar,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0005571976094065566,0.0004760790085372508
delta_pulse_1s_resistance,voltage_window_holdout_fold,3,2,6.014530304668654e-05,84,0.0,calendar_soc_50,0.0,calendar,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0005751543227863173,0.0005150090197396308
delta_pulse_1s_resistance,voltage_window_holdout_fold,3,3,3.805841126278825e-05,84,0.0,calendar_soc_90,0.0,calendar,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0005478549131666796,0.0005097965019038914
delta_pulse_1s_resistance,voltage_window_holdout_fold,3,4,8.258973719015429e-05,84,0.0,calendar_soc_100,0.0,calendar,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.000564865114849715,0.00048227537765956074
delta_pulse_1s_resistance,voltage_window_holdout_fold,3,5,0.00010038815864291144,84,10.0,calendar_soc_10,0.0,calendar,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0005412643601669126,0.0004408762015240012
delta_pulse_1s_resistance,voltage_window_holdout_fold,3,6,0.0001248612401758977,84,10.0,calendar_soc_50,0.0,calendar,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0006191015294404411,0.0004942402892645434
delta_pulse_1s_resistance,voltage_window_holdout_fold,3,7,7.0614680168816e-05,84,10.0,calendar_soc_90,0.0,calendar,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0005818974263682143,0.0005112827461993983
delta_pulse_1s_resistance,voltage_window_holdout_fold,3,8,7.481356716285636e-05,84,10.0,calendar_soc_100,0.0,calendar,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0005821437239216983,0.000507330156758842
delta_pulse_1s_resistance,voltage_window_holdout_fold,3,9,0.00010405078768244857,84,25.0,calendar_soc_10,0.0,calendar,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.000545243210570328,0.00044119242288787947
delta_pulse_1s_resistance,voltage_window_holdout_fold,3,10,0.00010045166948246783,84,25.0,calendar_soc_50,0.0,calendar,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0005865872002159508,0.00048613553073348294
delta_pulse_1s_resistance,voltage_window_holdout_fold,3,11,9.064046684236139e-05,84,25.0,calendar_soc_90,0.0,calendar,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0005774349303552897,0.0004867944635129283
delta_pulse_1s_resistance,voltage_window_holdout_fold,3,12,4.8822849450018586e-05,78,25.0,calendar_soc_100,0.0,calendar,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0006539713775910542,0.0006051485281410356
delta_pulse_1s_resistance,voltage_window_holdout_fold,3,13,0.00015022390168803918,83,40.0,calendar_soc_10,0.0,calendar,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0006132577152829711,0.0004630338135949319
delta_pulse_1s_resistance,voltage_window_holdout_fold,3,14,9.595106702273918e-05,84,40.0,calendar_soc_50,0.0,calendar,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0005218584474715075,0.0004259073804487683
delta_pulse_1s_resistance,voltage_window_holdout_fold,3,15,1.9742175951958734e-05,78,40.0,calendar_soc_90,0.0,calendar,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0004990474875588571,0.00047930531160689834
delta_pulse_1s_resistance,voltage_window_holdout_fold,3,16,7.682323524175951e-05,78,40.0,calendar_soc_100,0.0,calendar,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0006115462459896707,0.0005347230107479112
