status,method,target,split_name,heldout_fold,parameter_set,nominal_coverage,empirical_coverage,coverage_delta_from_nominal,n_test_rows,n_test_conditions,n_calibration_rows,n_calibration_conditions,mean_interval_width,median_interval_width,interval_score,calibration_source,conformal_radius,replicate_radius,mean_test_replicate_spread,intervals_narrower_than_replicate_spread_fraction,intervals_wider_than_replicate_spread_fraction
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,temperature_holdout_fold,2,74,0.9,0.8333333333333334,-0.06666666666666665,48,1,6903,57,0.24201636386957492,0.24201636386957492,0.6329506533369588,cross_split_excluding_test_conditions,0.12100818193478746,,0.1328560416666666,0.16666666666666666,0.8333333333333334
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,temperature_holdout_fold,2,75,0.9,1.0,0.09999999999999998,84,1,6903,57,0.24201636386957492,0.24201636386957492,0.24201636386957492,cross_split_excluding_test_conditions,0.12100818193478746,,0.02451274999999994,0.0,1.0
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,temperature_holdout_fold,2,76,0.9,0.5662650602409639,-0.3337349397590361,83,1,6903,57,0.24201636386957492,0.24201636386957492,0.9159472362195693,cross_split_excluding_test_conditions,0.12100818193478746,,0.06706425301204816,0.07228915662650602,0.927710843373494
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,temperature_holdout_fold,2,13,0.9,1.0,0.09999999999999998,84,1,6903,57,0.24201636386957492,0.24201636386957492,0.24201636386957492,cross_split_excluding_test_conditions,0.12100818193478746,0.022729,0.018049142857142875,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,temperature_holdout_fold,2,14,0.9,1.0,0.09999999999999998,84,1,6903,57,0.24201636386957492,0.24201636386957492,0.24201636386957492,cross_split_excluding_test_conditions,0.12100818193478746,0.022729,0.021517535714285736,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,temperature_holdout_fold,2,15,0.9,1.0,0.09999999999999998,78,1,6903,57,0.24201636386957495,0.24201636386957492,0.24201636386957495,cross_split_excluding_test_conditions,0.12100818193478746,0.022729,0.047662217948717965,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,temperature_holdout_fold,2,16,0.9,1.0,0.09999999999999998,78,1,6903,57,0.24201636386957495,0.24201636386957492,0.24201636386957495,cross_split_excluding_test_conditions,0.12100818193478746,0.022729,0.06587328205128205,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,temperature_holdout_fold,2,53,0.9,0.9772727272727273,0.07727272727272727,44,1,6903,57,0.24201636386957492,0.24201636386957492,0.44920941113135177,cross_split_excluding_test_conditions,0.12100818193478746,0.022729,0.054619227272727215,0.06818181818181818,0.9318181818181818
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,temperature_holdout_fold,2,54,0.9,0.8043478260869565,-0.09565217391304348,46,1,6903,57,0.24201636386957492,0.24201636386957492,0.5779132851524269,cross_split_excluding_test_conditions,0.12100818193478746,0.022729,0.0975688043478261,0.13043478260869565,0.8695652173913043
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,temperature_holdout_fold,2,55,0.9,0.7727272727272727,-0.12727272727272732,22,1,6903,57,0.24201636386957492,0.24201636386957492,0.748218649139739,cross_split_excluding_test_conditions,0.12100818193478746,0.022729,0.10430604545454546,0.13636363636363635,0.8636363636363636
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,temperature_holdout_fold,2,56,0.9,0.46153846153846156,-0.43846153846153846,13,1,6903,57,0.24201636386957492,0.24201636386957492,1.6291214777185843,cross_split_excluding_test_conditions,0.12100818193478746,0.022729,0.12802292307692303,0.23076923076923078,0.7692307692307693
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,temperature_holdout_fold,2,57,0.9,0.9166666666666666,0.016666666666666607,36,1,6903,57,0.24201636386957492,0.24201636386957492,1.0734162491983357,cross_split_excluding_test_conditions,0.12100818193478746,0.022729,0.032190083333333286,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,temperature_holdout_fold,2,58,0.9,0.8947368421052632,-0.0052631578947368585,38,1,6903,57,0.24201636386957492,0.24201636386957492,0.7136118152952187,cross_split_excluding_test_conditions,0.12100818193478746,0.022729,0.12262815789473692,0.15789473684210525,0.8421052631578947
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,temperature_holdout_fold,2,59,0.9,0.7368421052631579,-0.16315789473684217,19,1,6903,57,0.24201636386957492,0.24201636386957492,1.799669932066345,cross_split_excluding_test_conditions,0.12100818193478746,0.022729,0.18072063157894727,0.15789473684210525,0.8421052631578947
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,temperature_holdout_fold,2,60,0.9,0.75,-0.15000000000000002,16,1,6903,57,0.24201636386957492,0.24201636386957492,1.9159781766591695,cross_split_excluding_test_conditions,0.12100818193478746,0.022729,0.2783338125,0.3125,0.6875
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,temperature_holdout_fold,2,61,0.9,1.0,0.09999999999999998,84,1,6903,57,0.24201636386957492,0.24201636386957492,0.24201636386957492,cross_split_excluding_test_conditions,0.12100818193478746,0.022729,0.012511428571428618,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,temperature_holdout_fold,2,62,0.9,0.9880952380952381,0.08809523809523812,84,1,6903,57,0.24201636386957492,0.24201636386957492,0.24455251771654446,cross_split_excluding_test_conditions,0.12100818193478746,0.022729,0.01687860714285713,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,temperature_holdout_fold,2,63,0.9,0.8765432098765432,-0.023456790123456805,81,1,6903,57,0.24201636386957492,0.24201636386957492,0.3081936230799614,cross_split_excluding_test_conditions,0.12100818193478746,0.022729,0.159343962962963,0.2716049382716049,0.7283950617283951
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,temperature_holdout_fold,2,64,0.9,0.7894736842105263,-0.1105263157894737,38,1,6903,57,0.24201636386957492,0.24201636386957492,0.38465822697279184,cross_split_excluding_test_conditions,0.12100818193478746,0.022729,0.12186707894736845,0.07894736842105263,0.9210526315789473
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,temperature_holdout_fold,2,74,0.9,0.8333333333333334,-0.06666666666666665,48,1,6903,57,0.24201636386957492,0.24201636386957492,0.6329506533369588,cross_split_excluding_test_conditions,0.12100818193478746,0.022729,0.1328560416666666,0.16666666666666666,0.8333333333333334
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,temperature_holdout_fold,2,75,0.9,1.0,0.09999999999999998,84,1,6903,57,0.24201636386957492,0.24201636386957492,0.24201636386957492,cross_split_excluding_test_conditions,0.12100818193478746,0.022729,0.02451274999999994,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,temperature_holdout_fold,2,76,0.9,0.5662650602409639,-0.3337349397590361,83,1,6903,57,0.24201636386957492,0.24201636386957492,0.9159472362195693,cross_split_excluding_test_conditions,0.12100818193478746,0.022729,0.06706425301204816,0.07228915662650602,0.927710843373494
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,c_rate_holdout_fold,1,20,0.8,0.5,-0.30000000000000004,6,1,0,0,0.4377204418226235,0.434278958511095,1.744060918805422,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,c_rate_holdout_fold,1,24,0.8,0.25,-0.55,4,1,0,0,0.29823483312850296,0.193412614406542,1.4894577287677353,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,c_rate_holdout_fold,1,28,0.8,0.8888888888888888,0.0888888888888888,9,1,0,0,0.41573372180573887,0.39183743529247184,0.5316833011767464,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,c_rate_holdout_fold,1,32,0.8,0.0,-0.8,6,1,0,0,0.38715401427878504,0.3784099211846341,2.771467767988599,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,c_rate_holdout_fold,1,36,0.8,0.5,-0.30000000000000004,6,1,0,0,0.32598199845579345,0.3128365958039465,3.90578269146676,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,c_rate_holdout_fold,1,40,0.8,0.8,0.0,15,1,0,0,0.45707161472275476,0.5070054675761211,0.8821090236268798,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,c_rate_holdout_fold,1,44,0.8,0.6666666666666666,-0.13333333333333341,6,1,0,0,0.3119582581916646,0.26909676366088475,1.0234295350066382,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,c_rate_holdout_fold,1,48,0.8,0.8,0.0,10,1,0,0,0.24485536891995197,0.1584291920715517,0.6257202141570215,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,c_rate_holdout_fold,1,52,0.8,0.8928571428571429,0.09285714285714286,28,1,0,0,0.2574702098231199,0.2538955628398889,0.3840518963438888,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,c_rate_holdout_fold,1,56,0.8,0.8461538461538461,0.0461538461538461,13,1,0,0,0.29031716013641007,0.21080385132888502,1.151734472282493,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,c_rate_holdout_fold,1,60,0.8,0.8125,0.012499999999999956,16,1,0,0,0.29646201411548,0.22013832786181187,1.6534384048452708,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,c_rate_holdout_fold,1,64,0.8,0.8421052631578947,0.042105263157894646,38,1,0,0,0.2235309009434827,0.17986583929270372,0.3763036718655173,model_quantile_outputs,,,,,
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,c_rate_holdout_fold,1,20,0.9,0.0,-0.9,6,1,9808,64,0.22104851935066705,0.22104851935066705,1.5390687381300407,cross_split_excluding_test_conditions,0.11052425967533352,,0.02733399999999986,0.0,1.0
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,c_rate_holdout_fold,1,24,0.9,0.0,-0.9,4,1,9808,64,0.22104851935066705,0.22104851935066705,1.0976158535827683,cross_split_excluding_test_conditions,0.11052425967533352,,0.021890999999999994,0.0,1.0
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,c_rate_holdout_fold,1,28,0.9,0.6666666666666666,-0.2333333333333334,9,1,9808,64,0.22104851935066705,0.22104851935066705,0.9290023138464245,cross_split_excluding_test_conditions,0.11052425967533352,,0.07086466666666673,0.0,1.0
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,c_rate_holdout_fold,1,32,0.9,0.0,-0.9,6,1,9808,64,0.22104851935066705,0.22104851935066705,2.9578560319839773,cross_split_excluding_test_conditions,0.11052425967533352,,0.025018499999999944,0.0,1.0
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,c_rate_holdout_fold,1,36,0.9,0.5,-0.4,6,1,9808,64,0.22104851935066705,0.22104851935066705,3.962961812512811,cross_split_excluding_test_conditions,0.11052425967533352,,0.052907999999999955,0.0,1.0
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,c_rate_holdout_fold,1,40,0.9,0.8,-0.09999999999999998,15,1,9808,64,0.22104851935066705,0.22104851935066705,0.3175497187402187,cross_split_excluding_test_conditions,0.11052425967533352,,0.26770559999999993,0.6,0.4
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,c_rate_holdout_fold,1,44,0.9,0.6666666666666666,-0.2333333333333334,6,1,9808,64,0.22104851935066705,0.22104851935066705,1.1239978873193206,cross_split_excluding_test_conditions,0.11052425967533352,,0.184701,0.5,0.5
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,c_rate_holdout_fold,1,48,0.9,0.9,0.0,10,1,9808,64,0.22104851935066705,0.22104851935066705,0.2824672909155881,cross_split_excluding_test_conditions,0.11052425967533352,,0.08195099999999997,0.3,0.7
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,c_rate_holdout_fold,1,52,0.9,0.8571428571428571,-0.04285714285714293,28,1,9808,64,0.22104851935066705,0.22104851935066705,0.5173068100635659,cross_split_excluding_test_conditions,0.11052425967533352,,0.30563214285714285,0.42857142857142855,0.5714285714285714
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,c_rate_holdout_fold,1,56,0.9,0.7692307692307693,-0.13076923076923075,13,1,9808,64,0.22104851935066705,0.22104851935066705,1.4852387427651517,cross_split_excluding_test_conditions,0.11052425967533352,,0.12802292307692303,0.23076923076923078,0.7692307692307693
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,c_rate_holdout_fold,1,60,0.9,0.6875,-0.21250000000000002,16,1,9808,64,0.22104851935066705,0.22104851935066705,2.2268874462140147,cross_split_excluding_test_conditions,0.11052425967533352,,0.2783338125,0.3125,0.6875
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,c_rate_holdout_fold,1,64,0.9,0.8947368421052632,-0.0052631578947368585,38,1,9808,64,0.22104851935066705,0.22104851935066705,0.3429507473449871,cross_split_excluding_test_conditions,0.11052425967533352,,0.12186707894736845,0.07894736842105263,0.9210526315789473
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,c_rate_holdout_fold,1,20,0.9,0.0,-0.9,6,1,9808,64,0.22104851935066705,0.22104851935066705,1.5390687381300407,cross_split_excluding_test_conditions,0.11052425967533352,0.021633000000000013,0.02733399999999986,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,c_rate_holdout_fold,1,24,0.9,0.0,-0.9,4,1,9808,64,0.22104851935066705,0.22104851935066705,1.0976158535827683,cross_split_excluding_test_conditions,0.11052425967533352,0.021633000000000013,0.021890999999999994,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,c_rate_holdout_fold,1,28,0.9,0.6666666666666666,-0.2333333333333334,9,1,9808,64,0.22104851935066705,0.22104851935066705,0.9290023138464245,cross_split_excluding_test_conditions,0.11052425967533352,0.021633000000000013,0.07086466666666673,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,c_rate_holdout_fold,1,32,0.9,0.0,-0.9,6,1,9808,64,0.22104851935066705,0.22104851935066705,2.9578560319839773,cross_split_excluding_test_conditions,0.11052425967533352,0.021633000000000013,0.025018499999999944,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,c_rate_holdout_fold,1,36,0.9,0.5,-0.4,6,1,9808,64,0.22104851935066705,0.22104851935066705,3.962961812512811,cross_split_excluding_test_conditions,0.11052425967533352,0.021633000000000013,0.052907999999999955,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,c_rate_holdout_fold,1,40,0.9,0.8,-0.09999999999999998,15,1,9808,64,0.22104851935066705,0.22104851935066705,0.3175497187402187,cross_split_excluding_test_conditions,0.11052425967533352,0.021633000000000013,0.26770559999999993,0.6,0.4
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,c_rate_holdout_fold,1,44,0.9,0.6666666666666666,-0.2333333333333334,6,1,9808,64,0.22104851935066705,0.22104851935066705,1.1239978873193206,cross_split_excluding_test_conditions,0.11052425967533352,0.021633000000000013,0.184701,0.5,0.5
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,c_rate_holdout_fold,1,48,0.9,0.9,0.0,10,1,9808,64,0.22104851935066705,0.22104851935066705,0.2824672909155881,cross_split_excluding_test_conditions,0.11052425967533352,0.021633000000000013,0.08195099999999997,0.3,0.7
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,c_rate_holdout_fold,1,52,0.9,0.8571428571428571,-0.04285714285714293,28,1,9808,64,0.22104851935066705,0.22104851935066705,0.5173068100635659,cross_split_excluding_test_conditions,0.11052425967533352,0.021633000000000013,0.30563214285714285,0.42857142857142855,0.5714285714285714
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,c_rate_holdout_fold,1,56,0.9,0.7692307692307693,-0.13076923076923075,13,1,9808,64,0.22104851935066705,0.22104851935066705,1.4852387427651517,cross_split_excluding_test_conditions,0.11052425967533352,0.021633000000000013,0.12802292307692303,0.23076923076923078,0.7692307692307693
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,c_rate_holdout_fold,1,60,0.9,0.6875,-0.21250000000000002,16,1,9808,64,0.22104851935066705,0.22104851935066705,2.2268874462140147,cross_split_excluding_test_conditions,0.11052425967533352,0.021633000000000013,0.2783338125,0.3125,0.6875
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,c_rate_holdout_fold,1,64,0.9,0.8947368421052632,-0.0052631578947368585,38,1,9808,64,0.22104851935066705,0.22104851935066705,0.3429507473449871,cross_split_excluding_test_conditions,0.11052425967533352,0.021633000000000013,0.12186707894736845,0.07894736842105263,0.9210526315789473
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,profile_holdout_fold,1,65,0.8,0.9090909090909091,0.10909090909090902,55,1,0,0,0.39094087367788144,0.4179856044342354,0.6851670034631668,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,profile_holdout_fold,1,66,0.8,0.9285714285714286,0.12857142857142856,84,1,0,0,0.3520512391472093,0.3545757361042299,0.4927997172427808,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,profile_holdout_fold,1,67,0.8,0.26666666666666666,-0.5333333333333334,15,1,0,0,0.4528672151691518,0.46346134107584636,1.8944066495087541,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,profile_holdout_fold,1,68,0.8,0.9102564102564102,0.1102564102564102,78,1,0,0,0.34372754712501863,0.34367290534052963,0.4418460485802045,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,profile_holdout_fold,1,69,0.8,0.9523809523809523,0.15238095238095228,84,1,0,0,0.2940004069075708,0.2741337552152845,0.31692607053351657,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,profile_holdout_fold,1,70,0.8,0.6666666666666666,-0.13333333333333341,18,1,0,0,0.3812611055343303,0.3650967894712005,0.9382017233577851,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,profile_holdout_fold,1,71,0.8,0.9642857142857143,0.16428571428571426,84,1,0,0,0.2006812043681124,0.18806760209343998,0.2140919131727881,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,profile_holdout_fold,1,72,0.8,0.9642857142857143,0.16428571428571426,84,1,0,0,0.24836465863005117,0.2442321155963607,0.26857396261445454,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,profile_holdout_fold,1,73,0.8,0.7714285714285715,-0.02857142857142858,35,1,0,0,0.30682400127535364,0.30356766286929604,0.8048816026693035,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,profile_holdout_fold,1,74,0.8,0.8541666666666666,0.054166666666666585,48,1,0,0,0.2984544115916779,0.24542077166289755,0.6205860452825559,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,profile_holdout_fold,1,75,0.8,0.9642857142857143,0.16428571428571426,84,1,0,0,0.19666588457841744,0.18922748120182598,0.21449286203596646,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,profile_holdout_fold,1,76,0.8,0.7831325301204819,-0.01686746987951815,83,1,0,0,0.277681962345368,0.22758210335592555,0.37157652948587716,model_quantile_outputs,,,,,
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,profile_holdout_fold,1,65,0.9,0.6363636363636364,-0.26363636363636367,55,1,7740,64,0.22558040873908516,0.22558040873908514,0.92473581226472,cross_split_excluding_test_conditions,0.11279020436954257,,0.1070016545454546,0.10909090909090909,0.8909090909090909
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,profile_holdout_fold,1,66,0.9,0.6547619047619048,-0.24523809523809526,84,1,7740,64,0.22558040873908514,0.22558040873908514,0.47531698499718705,cross_split_excluding_test_conditions,0.11279020436954257,,0.0941765,0.10714285714285714,0.8928571428571429
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,profile_holdout_fold,1,67,0.9,0.4,-0.5,15,1,7740,64,0.22558040873908514,0.22558040873908514,1.6475135473380713,cross_split_excluding_test_conditions,0.11279020436954257,,0.06253039999999999,0.0,1.0
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,profile_holdout_fold,1,68,0.9,0.8589743589743589,-0.0410256410256411,78,1,7740,64,0.2255804087390851,0.22558040873908514,0.37118994391081944,cross_split_excluding_test_conditions,0.11279020436954257,,0.08882469230769233,0.14102564102564102,0.8589743589743589
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,profile_holdout_fold,1,69,0.9,0.9166666666666666,0.016666666666666607,84,1,7740,64,0.22558040873908514,0.22558040873908514,0.2726592280716065,cross_split_excluding_test_conditions,0.11279020436954257,,0.022681821428571464,0.0,1.0
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,profile_holdout_fold,1,70,0.9,0.6666666666666666,-0.2333333333333334,18,1,7740,64,0.22558040873908514,0.22558040873908514,1.5000808828272403,cross_split_excluding_test_conditions,0.11279020436954257,,0.16078088888888892,0.2777777777777778,0.7222222222222222
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,profile_holdout_fold,1,71,0.9,0.9523809523809523,0.052380952380952306,84,1,7740,64,0.22558040873908514,0.22558040873908514,0.303038621449537,cross_split_excluding_test_conditions,0.11279020436954257,,0.03308039285714285,0.0,1.0
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,profile_holdout_fold,1,72,0.9,0.9404761904761905,0.04047619047619044,84,1,7740,64,0.22558040873908514,0.22558040873908514,0.34237886266742934,cross_split_excluding_test_conditions,0.11279020436954257,,0.02635085714285717,0.0,1.0
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,profile_holdout_fold,1,73,0.9,0.7714285714285715,-0.12857142857142856,35,1,7740,64,0.22558040873908514,0.22558040873908514,0.7873171512653274,cross_split_excluding_test_conditions,0.11279020436954257,,0.07969054285714279,0.17142857142857143,0.8285714285714286
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,profile_holdout_fold,1,74,0.9,0.8333333333333334,-0.06666666666666665,48,1,7740,64,0.22558040873908514,0.22558040873908514,0.6775682323712275,cross_split_excluding_test_conditions,0.11279020436954257,,0.1328560416666666,0.16666666666666666,0.8333333333333334
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,profile_holdout_fold,1,75,0.9,0.9404761904761905,0.04047619047619044,84,1,7740,64,0.22558040873908514,0.22558040873908514,0.3133824225549676,cross_split_excluding_test_conditions,0.11279020436954257,,0.02451274999999994,0.0,1.0
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,profile_holdout_fold,1,76,0.9,0.7469879518072289,-0.15301204819277114,83,1,7740,64,0.22558040873908514,0.22558040873908514,0.5947365209251544,cross_split_excluding_test_conditions,0.11279020436954257,,0.06706425301204816,0.07228915662650602,0.927710843373494
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,profile_holdout_fold,1,65,0.9,0.6363636363636364,-0.26363636363636367,55,1,7740,64,0.22558040873908516,0.22558040873908514,0.92473581226472,cross_split_excluding_test_conditions,0.11279020436954257,0.021107999999999905,0.1070016545454546,0.10909090909090909,0.8909090909090909
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,profile_holdout_fold,1,66,0.9,0.6547619047619048,-0.24523809523809526,84,1,7740,64,0.22558040873908514,0.22558040873908514,0.47531698499718705,cross_split_excluding_test_conditions,0.11279020436954257,0.021107999999999905,0.0941765,0.10714285714285714,0.8928571428571429
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,profile_holdout_fold,1,67,0.9,0.4,-0.5,15,1,7740,64,0.22558040873908514,0.22558040873908514,1.6475135473380713,cross_split_excluding_test_conditions,0.11279020436954257,0.021107999999999905,0.06253039999999999,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,profile_holdout_fold,1,68,0.9,0.8589743589743589,-0.0410256410256411,78,1,7740,64,0.2255804087390851,0.22558040873908514,0.37118994391081944,cross_split_excluding_test_conditions,0.11279020436954257,0.021107999999999905,0.08882469230769233,0.14102564102564102,0.8589743589743589
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,profile_holdout_fold,1,69,0.9,0.9166666666666666,0.016666666666666607,84,1,7740,64,0.22558040873908514,0.22558040873908514,0.2726592280716065,cross_split_excluding_test_conditions,0.11279020436954257,0.021107999999999905,0.022681821428571464,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,profile_holdout_fold,1,70,0.9,0.6666666666666666,-0.2333333333333334,18,1,7740,64,0.22558040873908514,0.22558040873908514,1.5000808828272403,cross_split_excluding_test_conditions,0.11279020436954257,0.021107999999999905,0.16078088888888892,0.2777777777777778,0.7222222222222222
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,profile_holdout_fold,1,71,0.9,0.9523809523809523,0.052380952380952306,84,1,7740,64,0.22558040873908514,0.22558040873908514,0.303038621449537,cross_split_excluding_test_conditions,0.11279020436954257,0.021107999999999905,0.03308039285714285,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,profile_holdout_fold,1,72,0.9,0.9404761904761905,0.04047619047619044,84,1,7740,64,0.22558040873908514,0.22558040873908514,0.34237886266742934,cross_split_excluding_test_conditions,0.11279020436954257,0.021107999999999905,0.02635085714285717,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,profile_holdout_fold,1,73,0.9,0.7714285714285715,-0.12857142857142856,35,1,7740,64,0.22558040873908514,0.22558040873908514,0.7873171512653274,cross_split_excluding_test_conditions,0.11279020436954257,0.021107999999999905,0.07969054285714279,0.17142857142857143,0.8285714285714286
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,profile_holdout_fold,1,74,0.9,0.8333333333333334,-0.06666666666666665,48,1,7740,64,0.22558040873908514,0.22558040873908514,0.6775682323712275,cross_split_excluding_test_conditions,0.11279020436954257,0.021107999999999905,0.1328560416666666,0.16666666666666666,0.8333333333333334
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,profile_holdout_fold,1,75,0.9,0.9404761904761905,0.04047619047619044,84,1,7740,64,0.22558040873908514,0.22558040873908514,0.3133824225549676,cross_split_excluding_test_conditions,0.11279020436954257,0.021107999999999905,0.02451274999999994,0.0,1.0
evaluated,Q3_replicate_tolerance_hybrid,capacity_Ah_k1,profile_holdout_fold,1,76,0.9,0.7469879518072289,-0.15301204819277114,83,1,7740,64,0.22558040873908514,0.22558040873908514,0.5947365209251544,cross_split_excluding_test_conditions,0.11279020436954257,0.021107999999999905,0.06706425301204816,0.07228915662650602,0.927710843373494
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,voltage_window_holdout_fold,1,17,0.8,0.7083333333333334,-0.09166666666666667,24,1,0,0,0.3137452308127492,0.2745858869786819,0.7241775628655266,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,voltage_window_holdout_fold,1,18,0.8,0.47058823529411764,-0.3294117647058824,17,1,0,0,0.32427277267452376,0.2536443329319771,1.053992343451405,model_quantile_outputs,,,,,
