run_scope,model_level,target,split_name,from_feature_group,to_feature_group,from_condition_mean_mae,to_condition_mean_mae,condition_mean_mae_gain,from_worst_condition_mae,to_worst_condition_mae,worst_condition_mae_gain
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,condition_fold,F6_coupled_stress,F7_c_rate_focused,0.04360981294123136,0.056532590721129594,-0.012922777779898233,0.18467403915604613,0.24529633432374295,-0.06062229516769682
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.07008866271617215,0.05519999870066669,0.014888664015505454,0.3169779545812066,0.16409531815666922,0.15288263642453737
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.05519999870066669,0.05031784273626058,0.00488215596440611,0.16409531815666922,0.1734463036443751,-0.009350985487705882
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,F5_log_age_histograms,F6_coupled_stress,0.05031784273626058,0.05609181449031597,-0.00577397175405539,0.1734463036443751,0.19612770080085032,-0.022681397156475214
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,F6_coupled_stress,F7_c_rate_focused,0.05609181449031597,0.06906266600989654,-0.012970851519580565,0.19612770080085032,0.2556307601249385,-0.0595030593240882
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.0885307936654426,0.07947246586188239,0.00905832780356021,0.3601742776190059,0.2520737403140132,0.1081005373049927
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.07947246586188239,0.1653134794198541,-0.08584101355797172,0.2520737403140132,0.3262154472927569,-0.07414170697874373
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,F5_log_age_histograms,F6_coupled_stress,0.1653134794198541,0.15713975625561413,0.008173723164239977,0.3262154472927569,0.2845101156880883,0.041705331604668605
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,F6_coupled_stress,F7_c_rate_focused,0.15713975625561413,0.16021507354493922,-0.0030753172893250857,0.2845101156880883,0.40473939554882465,-0.12022927986073634
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,c_rate_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.20260170547061773,0.198447533363063,0.004154172107554727,0.3428381970293768,0.3565576710691419,-0.01371947403976509
