auprc,auroc,base_train_one_class,brier,calibration_intercept,calibration_method,calibration_negative_count,calibration_positive_count,calibration_slope,calibration_status,condition_mean_brier,ece_10_bin,fallback_reason,feature_group,heldout_fold,label_policy,log_loss,model_level,n_calibration,n_calibration_conditions,n_fit_conditions,n_test,n_train,split_name,target,test_negative_count,test_one_class,test_positive_count,train_one_class,train_positive_count,worst_condition_brier
0.6645705008668166,0.8079925810904072,False,0.0733299981695832,0.43299619017528984,C0_raw_hgb_w2,529,114,0.07124269477183437,raw,0.1276734525431136,0.046872932180703916,,W2_nominal,1,all_rows,0.33886907579445064,B6_hist_gradient_boosting_classifier,643,16,48,752,2432,profile_holdout_fold,event_within_3_checkups,644,False,108,False,272,0.5340065719756952
0.6645705008668166,0.8079925810904072,False,0.07524279445702423,0.4159804704238156,C1_platt_logistic,529,114,0.10792685647332118,calibrated,0.12670620844229108,0.03560558853148633,,W2_nominal,1,all_rows,0.2958778432502557,B6_hist_gradient_boosting_classifier,643,16,48,752,2432,profile_holdout_fold,event_within_3_checkups,644,False,108,False,272,0.5236651375542327
0.682330679056513,0.8171583850931677,False,0.07324405201055086,0.23581146094646066,C2_isotonic,529,114,0.01704088019559898,calibrated,0.1257916349780424,0.026665886171325752,,W2_nominal,1,all_rows,0.4610933345664462,B6_hist_gradient_boosting_classifier,643,16,48,752,2432,profile_holdout_fold,event_within_3_checkups,644,False,108,False,272,0.5394244477372254
0.7579263562367756,0.9524744076374512,False,0.07141509447597864,0.41183788538769944,C0_raw_hgb_w2,262,87,0.06920818272193736,raw,0.10636950768311336,0.06517283145415759,,W2_nominal,1,verified_only,0.2723789930909265,B6_hist_gradient_boosting_classifier,349,12,36,752,1332,profile_holdout_fold,event_within_3_checkups,644,False,108,False,299,0.5027206400870997
0.7579263562367756,0.9524744076374512,False,0.07927075480821988,0.32670703745311425,C1_platt_logistic,262,87,0.086340844354221,calibrated,0.10109366371142074,0.08439488884677399,,W2_nominal,1,verified_only,0.2890664197560137,B6_hist_gradient_boosting_classifier,349,12,36,752,1332,profile_holdout_fold,event_within_3_checkups,644,False,108,False,299,0.40345470454591903
0.7067557260952814,0.9352067517828387,False,0.0743280210839369,0.3751185596052866,C2_isotonic,262,87,0.027107556254061013,calibrated,0.08947625206355363,0.07443274028972158,,W2_nominal,1,verified_only,0.5184517097103784,B6_hist_gradient_boosting_classifier,349,12,36,752,1332,profile_holdout_fold,event_within_3_checkups,644,False,108,False,299,0.2754902601231614
0.8460285487309509,0.981704679959938,False,0.03660323586892742,0.3992026996386624,C0_raw_hgb_w2,670,23,0.05520142101885499,raw,0.040848037382236135,0.038229871345201276,,W2_nominal,1,all_rows,0.12047006841203439,B6_hist_gradient_boosting_classifier,693,12,36,1130,2004,voltage_window_holdout_fold,event_within_1_checkup,1046,False,84,False,66,0.17581787901021556
0.8460285487309509,0.981704679959938,False,0.027450011514077177,0.45006185285838374,C1_platt_logistic,670,23,0.07766870771167306,calibrated,0.03406141095552288,0.019924592415731725,,W2_nominal,1,all_rows,0.09162160970819958,B6_hist_gradient_boosting_classifier,693,12,36,1130,2004,voltage_window_holdout_fold,event_within_1_checkup,1046,False,84,False,66,0.13963042200738876
0.8669690307541893,0.978148046981699,False,0.03259959619314687,0.24489990431247416,C2_isotonic,670,23,0.02410426964976398,calibrated,0.038760488769040966,0.02776768953735876,,W2_nominal,1,all_rows,0.12168698360304306,B6_hist_gradient_boosting_classifier,693,12,36,1130,2004,voltage_window_holdout_fold,event_within_1_checkup,1046,False,84,False,66,0.14982903190223842
0.7591514077199955,0.9577870345078758,False,0.05465456901949449,0.3707428112272855,C0_raw_hgb_w2,327,24,0.05176809530588306,raw,0.08217647704816795,0.053166304933359484,,W2_nominal,1,verified_only,0.17731882706270893,B6_hist_gradient_boosting_classifier,351,8,24,1130,952,voltage_window_holdout_fold,event_within_1_checkup,1046,False,84,False,65,0.4293305173800217
0.7591514077199955,0.9577870345078758,False,0.04621334217045632,0.39931373507630885,C1_platt_logistic,327,24,0.06510378461452769,calibrated,0.07512338643488166,0.04075225718457614,,W2_nominal,1,verified_only,0.1419161123494764,B6_hist_gradient_boosting_classifier,351,8,24,1130,952,voltage_window_holdout_fold,event_within_1_checkup,1046,False,84,False,65,0.4240890376684057
0.7473023885923606,0.956483884184649,False,0.043766440631857896,0.4090756571116244,C2_isotonic,327,24,0.029692830884144462,calibrated,0.06614817356700162,0.03799861932738931,,W2_nominal,1,verified_only,0.1623851111869059,B6_hist_gradient_boosting_classifier,351,8,24,1130,952,voltage_window_holdout_fold,event_within_1_checkup,1046,False,84,False,65,0.29238754325309513
0.7937855897571476,0.9290447727947728,False,0.06849032851027635,0.5038616945620387,C0_raw_hgb_w2,691,34,0.07425481362240101,raw,0.14486784097664748,0.05994117586126331,,W2_nominal,1,all_rows,0.2594102012107447,B6_hist_gradient_boosting_classifier,725,12,36,1130,1972,voltage_window_holdout_fold,event_within_2_checkups,962,False,168,False,144,0.8050245835846476
0.7937855897571476,0.9290447727947728,False,0.06363237944564105,0.41690036368960587,C1_platt_logistic,691,34,0.09051359051119155,calibrated,0.1120166924204169,0.04260361025519857,,W2_nominal,1,all_rows,0.22657353507982425,B6_hist_gradient_boosting_classifier,725,12,36,1130,1972,voltage_window_holdout_fold,event_within_2_checkups,962,False,168,False,144,0.5442273548990529
0.8072512957298063,0.9138204138204138,False,0.06610584413824096,0.29208198899368176,C2_isotonic,691,34,0.024021478359818375,calibrated,0.12028940196115326,0.07767380799069398,,W2_nominal,1,all_rows,0.37282441310756836,B6_hist_gradient_boosting_classifier,725,12,36,1130,1972,voltage_window_holdout_fold,event_within_2_checkups,962,False,168,False,144,0.5473660525285576
0.8347347808214964,0.9644434956934957,False,0.06741998761129926,0.5083283275696509,C0_raw_hgb_w2,204,44,0.07444337479184948,raw,0.1543181235144834,0.0650311657451894,,W2_nominal,1,verified_only,0.24370937821952152,B6_hist_gradient_boosting_classifier,248,8,24,1130,1055,voltage_window_holdout_fold,event_within_2_checkups,962,False,168,False,134,0.65123255428801
0.8347347808214964,0.9644434956934957,False,0.0636061294149425,0.3853563520655834,C1_platt_logistic,204,44,0.08197042679429967,calibrated,0.10682011052150935,0.04521115342944722,,W2_nominal,1,verified_only,0.22884899918734003,B6_hist_gradient_boosting_classifier,248,8,24,1130,1055,voltage_window_holdout_fold,event_within_2_checkups,962,False,168,False,134,0.46064139007933996
0.825353084521272,0.9456613206613207,False,0.06245972166045341,0.40423639378893683,C2_isotonic,204,44,0.02926982365417945,calibrated,0.10652236012620298,0.046753623730994245,,W2_nominal,1,verified_only,0.4112936882242838,B6_hist_gradient_boosting_classifier,248,8,24,1130,1055,voltage_window_holdout_fold,event_within_2_checkups,962,False,168,False,134,0.5230076877084727
0.8159937134929233,0.9295127125651457,False,0.09740452625669048,0.5208340418321793,C0_raw_hgb_w2,494,69,0.06937651900097136,raw,0.18401960581154259,0.09222365012336167,,W2_nominal,1,all_rows,0.4123865287449363,B6_hist_gradient_boosting_classifier,563,12,36,1130,2134,voltage_window_holdout_fold,event_within_3_checkups,893,False,237,False,188,0.7345563306800091
0.8159937134929233,0.9295127125651457,False,0.09210963513572747,0.4951731133900935,C1_platt_logistic,494,69,0.09673577934556354,calibrated,0.16342468147421269,0.07751683724160713,,W2_nominal,1,all_rows,0.3224263874377627,B6_hist_gradient_boosting_classifier,563,12,36,1130,2134,voltage_window_holdout_fold,event_within_3_checkups,893,False,237,False,188,0.5881215471452119
0.7953501852367163,0.8876044811733076,False,0.09059099723736945,0.4577007254427712,C2_isotonic,494,69,0.029967237450362314,calibrated,0.1503464565361092,0.07782533087180968,,W2_nominal,1,all_rows,0.7793015397911056,B6_hist_gradient_boosting_classifier,563,12,36,1130,2134,voltage_window_holdout_fold,event_within_3_checkups,893,False,237,False,188,0.5333322666676666
0.851129767410048,0.9488993153500503,False,0.08948946315691415,0.5461061526417064,C0_raw_hgb_w2,317,63,0.07867823567647528,raw,0.15407527785868874,0.08465750274224397,,W2_nominal,1,verified_only,0.37748406105268106,B6_hist_gradient_boosting_classifier,380,8,24,1130,923,voltage_window_holdout_fold,event_within_3_checkups,893,False,237,False,194,0.5310426364504272
0.851129767410048,0.9488993153500503,False,0.08148904686632226,0.589846440320698,C1_platt_logistic,317,63,0.12961880401998932,calibrated,0.15116850292616493,0.05751664787097598,,W2_nominal,1,verified_only,0.28544101920015114,B6_hist_gradient_boosting_classifier,380,8,24,1130,923,voltage_window_holdout_fold,event_within_3_checkups,893,False,237,False,194,0.5162947304468037
0.8298929489921208,0.8985286404808142,False,0.08272929056355123,0.4775604596591765,C2_isotonic,317,63,0.03127940529092566,calibrated,0.15730381608440655,0.06978068642868647,,W2_nominal,1,verified_only,0.7295005460769592,B6_hist_gradient_boosting_classifier,380,8,24,1130,923,voltage_window_holdout_fold,event_within_3_checkups,893,False,237,False,194,0.5333322666676666
0.6233822940417021,0.9279297411032842,False,0.039315780037897485,0.5361796263162395,C0_raw_hgb_w2,553,24,0.06678194057274026,raw,0.09263768962387561,0.03535066309869517,,W2_nominal,2,all_rows,0.1864421114326796,B6_hist_gradient_boosting_classifier,577,11,33,1371,1879,voltage_window_holdout_fold,event_within_1_checkup,1286,False,85,False,64,0.49952633051122936
0.6233822940417021,0.9279297411032842,False,0.0381537384215806,0.5550280142710102,C1_platt_logistic,553,24,0.10154057865195219,calibrated,0.09065896627788614,0.026683312170030955,,W2_nominal,2,all_rows,0.14668452744674193,B6_hist_gradient_boosting_classifier,577,11,33,1371,1879,voltage_window_holdout_fold,event_within_1_checkup,1286,False,85,False,64,0.4946485626112506
0.6147366303715638,0.8485042539566371,False,0.03790699612027806,0.5363600344639867,C2_isotonic,553,24,0.03753410027409682,calibrated,0.09019480561788139,0.03111363983506663,,W2_nominal,2,all_rows,0.2927475394291101,B6_hist_gradient_boosting_classifier,577,11,33,1371,1879,voltage_window_holdout_fold,event_within_1_checkup,1286,False,85,False,64,0.49999900000099995
0.7576845560229198,0.9476864163386873,False,0.03394001057768066,0.4731929682448956,C0_raw_hgb_w2,330,23,0.06887351680411653,raw,0.09238646470830329,0.026294355527195,,W2_nominal,2,verified_only,0.13682613259918527,B6_hist_gradient_boosting_classifier,353,8,22,1191,889,voltage_window_holdout_fold,event_within_1_checkup,1106,False,85,False,65,0.4962894740423645
0.7576845560229198,0.9476864163386873,False,0.03296258854894205,0.46856892819477536,C1_platt_logistic,330,23,0.10864623052416887,calibrated,0.08659648570456403,0.017652458229189674,,W2_nominal,2,verified_only,0.12438836435175074,B6_hist_gradient_boosting_classifier,353,8,22,1191,889,voltage_window_holdout_fold,event_within_1_checkup,1106,False,85,False,65,0.4714756033782303
0.6743469287249986,0.9307360919051165,False,0.03728884986861401,0.2158520483236995,C2_isotonic,330,23,0.018493447860622014,calibrated,0.08925025378289478,0.010466090739923434,,W2_nominal,2,verified_only,0.1311841145547081,B6_hist_gradient_boosting_classifier,353,8,22,1191,889,voltage_window_holdout_fold,event_within_1_checkup,1106,False,85,False,65,0.4501385041551247
0.6463058377405345,0.8682127638732429,False,0.0764853687796307,0.524441124634389,C0_raw_hgb_w2,494,42,0.07988251212237259,raw,0.19901216054443796,0.06299171537819016,,W2_nominal,2,all_rows,0.32360534201070795,B6_hist_gradient_boosting_classifier,536,11,33,1371,1920,voltage_window_holdout_fold,event_within_2_checkups,1201,False,170,False,134,0.9415569476037486
0.6463058377405345,0.8682127638732429,False,0.08282088444523046,0.5412962803901507,C1_platt_logistic,494,42,0.05014125124607348,calibrated,0.21353050267922763,0.08093529887818597,,W2_nominal,2,all_rows,0.5013938707773741,B6_hist_gradient_boosting_classifier,536,11,33,1371,1920,voltage_window_holdout_fold,event_within_2_checkups,1201,False,170,False,134,0.9940036532461164
0.6054408471884838,0.7519640495665377,False,0.0876817879278952,0.5084161516112626,C2_isotonic,494,42,0.03235444723970104,calibrated,0.21972794897548276,0.08610648809808183,,W2_nominal,2,all_rows,0.8775939657010837,B6_hist_gradient_boosting_classifier,536,11,33,1371,1920,voltage_window_holdout_fold,event_within_2_checkups,1201,False,170,False,134,0.9999980000009999
0.6485476271609029,0.8998991761249063,False,0.13629560357166837,0.2978417173135268,C0_raw_hgb_w2,299,48,0.05281249526222477,raw,0.16281893997199262,0.13432179723869586,,W2_nominal,2,verified_only,0.3947260742440115,B6_hist_gradient_boosting_classifier,347,8,22,1191,895,voltage_window_holdout_fold,event_within_2_checkups,1021,False,170,False,128,0.4946176346808697
0.6485476271609029,0.8998991761249063,False,0.10192961577549588,0.3273029885020555,C1_platt_logistic,299,48,0.10786668368175666,calibrated,0.13059100440143293,0.11563242154235773,,W2_nominal,2,verified_only,0.3117762875273598,B6_hist_gradient_boosting_classifier,347,8,22,1191,895,voltage_window_holdout_fold,event_within_2_checkups,1021,False,170,False,128,0.32482375893172033
0.4522729579018774,0.8307772080428646,False,0.1427527171723509,0.17762417546361692,C2_isotonic,299,48,0.017351806334994863,calibrated,0.18977426186564864,0.12849276969010803,,W2_nominal,2,verified_only,1.4004799867063396,B6_hist_gradient_boosting_classifier,347,8,22,1191,895,voltage_window_holdout_fold,event_within_2_checkups,1021,False,170,False,128,0.5776278253976825
0.6442760411216051,0.8544332475441331,False,0.11644459431564015,0.6095671152896147,C0_raw_hgb_w2,599,57,0.1015431990295252,raw,0.25480502244285014,0.10350188050072673,,W2_nominal,2,all_rows,0.44241323157307244,B6_hist_gradient_boosting_classifier,656,11,33,1371,1800,voltage_window_holdout_fold,event_within_3_checkups,1126,False,245,False,192,0.9625977664246365
0.6442760411216051,0.8544332475441331,False,0.13236229452217604,0.6956694561959373,C1_platt_logistic,599,57,0.1066736335971228,calibrated,0.2754701813616379,0.13258129166564786,,W2_nominal,2,all_rows,0.5235564127030297,B6_hist_gradient_boosting_classifier,656,11,33,1371,1800,voltage_window_holdout_fold,event_within_3_checkups,1126,False,245,False,192,0.9795570780914066
0.6131818754934798,0.7424747163519049,False,0.13743617500076466,0.652806532440253,C2_isotonic,599,57,0.040298747012369886,calibrated,0.28479379564758134,0.13990033190964113,,W2_nominal,2,all_rows,1.2691064292218222,B6_hist_gradient_boosting_classifier,656,11,33,1371,1800,voltage_window_holdout_fold,event_within_3_checkups,1126,False,245,False,192,0.9999980000009999
0.7194182504684459,0.8961578288820814,False,0.21339493923384556,0.278783149593641,C0_raw_hgb_w2,248,63,0.052389677277699595,raw,0.18843540341696724,0.23605832573573554,,W2_nominal,2,verified_only,0.7011909400169349,B6_hist_gradient_boosting_classifier,311,8,22,1191,931,voltage_window_holdout_fold,event_within_3_checkups,946,False,245,False,186,0.5619488874478836
0.7194182504684459,0.8961578288820814,False,0.12439392929427574,0.3667210843290219,C1_platt_logistic,248,63,0.09886561779295482,calibrated,0.13120118798779395,0.11470986762930954,,W2_nominal,2,verified_only,0.37245689971971596,B6_hist_gradient_boosting_classifier,311,8,22,1191,931,voltage_window_holdout_fold,event_within_3_checkups,946,False,245,False,186,0.3126810554765434
0.7082538315191427,0.8892350174742202,False,0.12329700984995645,0.29330900915659697,C2_isotonic,248,63,0.025913006684472453,calibrated,0.12971023691157202,0.11035144372177455,,W2_nominal,2,verified_only,0.5714943546847315,B6_hist_gradient_boosting_classifier,311,8,22,1191,931,voltage_window_holdout_fold,event_within_3_checkups,946,False,245,False,186,0.32593376563282134
0.6291666666666667,0.9962178517397882,False,0.0022171992807673334,0.19935317706663477,C0_raw_hgb_w2,691,42,0.02750363079465536,raw,0.0023556989207841224,0.0012852213883274952,,W2_nominal,3,all_rows,0.011854757251023536,B6_hist_gradient_boosting_classifier,733,15,45,1326,1768,voltage_window_holdout_fold,event_within_1_checkup,1322,False,4,False,127,0.025380800118268092
0.6291666666666667,0.9962178517397882,False,0.0021798634731927933,0.20169325130802498,C1_platt_logistic,691,42,0.03423500304845204,calibrated,0.002315255138817532,0.0012459309631310646,,W2_nominal,3,all_rows,0.012375189141739929,B6_hist_gradient_boosting_classifier,733,15,45,1326,1768,voltage_window_holdout_fold,event_within_1_checkup,1322,False,4,False,127,0.024987770512272103
0.2524842394467883,0.7359114977307111,False,0.002255214753819672,0.01563826112458535,C2_isotonic,691,42,0.0015657277345057785,calibrated,0.0023956906410065996,7.245806505510386e-05,,W2_nominal,3,all_rows,0.015258280607570895,B6_hist_gradient_boosting_classifier,733,15,45,1326,1768,voltage_window_holdout_fold,event_within_1_checkup,1322,False,4,False,127,0.025480296189268177
1.0,1.0,False,0.019594045710652847,0.7301352714567728,C0_raw_hgb_w2,632,45,0.0987764950581687,raw,0.019594045710652847,0.021671805989180688,,W2_nominal,3,verified_only,0.059762567873764674,B6_hist_gradient_boosting_classifier,677,15,43,112,1644,voltage_window_holdout_fold,event_within_1_checkup,108,False,4,False,124,0.031089557725777827
1.0,1.0,False,0.019479798915988725,0.7711079121228072,C1_platt_logistic,632,45,0.12741492398847976,calibrated,0.019479798915988722,0.019953497497449492,,W2_nominal,3,verified_only,0.05905445749437547,B6_hist_gradient_boosting_classifier,677,15,43,112,1644,voltage_window_holdout_fold,event_within_1_checkup,108,False,4,False,124,0.0298684865094602
1.0,1.0,False,0.017978622515278205,0.4386065192107866,C2_isotonic,632,45,0.032047710991538844,calibrated,0.0179786225152782,0.018687173767356402,,W2_nominal,3,verified_only,0.05395422265632157,B6_hist_gradient_boosting_classifier,677,15,43,112,1644,voltage_window_holdout_fold,event_within_1_checkup,108,False,4,False,124,0.029830910578631575
0.5423621207168717,0.9616843702579666,False,0.003501109821069794,0.4606049470494937,C0_raw_hgb_w2,321,86,0.06809510369474775,raw,0.0037198188222470623,0.002535638750624907,,W2_nominal,3,all_rows,0.021333301181007173,B6_hist_gradient_boosting_classifier,407,15,45,1326,2094,voltage_window_holdout_fold,event_within_2_checkups,1318,False,8,False,252,0.03391137149756899
0.5423621207168717,0.9616843702579666,False,0.004295271200518008,0.44264342776613697,C1_platt_logistic,321,86,0.1281986456453733,calibrated,0.004498671667752499,0.030268360009421187,,W2_nominal,3,all_rows,0.043648362861872146,B6_hist_gradient_boosting_classifier,407,15,45,1326,2094,voltage_window_holdout_fold,event_within_2_checkups,1318,False,8,False,252,0.03159140229333062
0.5025595345843489,0.7469650986342944,False,0.0039391558154464115,0.2541954788688495,C2_isotonic,321,86,0.018231421326271362,calibrated,0.004185353053849312,0.00629731896123282,,W2_nominal,3,all_rows,0.045592078122942054,B6_hist_gradient_boosting_classifier,407,15,45,1326,2094,voltage_window_holdout_fold,event_within_2_checkups,1318,False,8,False,252,0.03663342884975164
0.7162449392712551,0.9567307692307693,False,0.04876123130121019,0.7665097639801572,C0_raw_hgb_w2,609,88,0.1141298658587307,raw,0.04876123130121019,0.049676878040671134,,W2_nominal,3,verified_only,0.245097199660784,B6_hist_gradient_boosting_classifier,697,15,43,112,1624,voltage_window_holdout_fold,event_within_2_checkups,104,False,8,False,250,0.061998903073737226
0.7162449392712551,0.9567307692307693,False,0.04229879145805284,0.668965480813267,C1_platt_logistic,609,88,0.15547479957201915,calibrated,0.04229879145805284,0.030704293364230528,,W2_nominal,3,verified_only,0.16819624407038733,B6_hist_gradient_boosting_classifier,697,15,43,112,1624,voltage_window_holdout_fold,event_within_2_checkups,104,False,8,False,250,0.050328659926834926
0.5791867801490515,0.8125,False,0.045547877034430806,0.1956716935441254,C2_isotonic,609,88,0.021937894785109373,calibrated,0.0455478770344308,0.03737278833404901,,W2_nominal,3,verified_only,0.185563771100444,B6_hist_gradient_boosting_classifier,697,15,43,112,1624,voltage_window_holdout_fold,event_within_2_checkups,104,False,8,False,250,0.05634558624877197
0.4728487128090917,0.9698122780314561,False,0.006550372521134967,0.18626624289474342,C0_raw_hgb_w2,593,108,0.03208176809527892,raw,0.006954906442203081,0.0011834390940529166,,W2_nominal,3,all_rows,0.03129286835962159,B6_hist_gradient_boosting_classifier,701,15,45,1326,1800,voltage_window_holdout_fold,event_within_3_checkups,1314,False,12,False,374,0.04879147352504378
0.4728487128090917,0.9698122780314561,False,0.006547464843501929,0.2054606046018503,C1_platt_logistic,593,108,0.034254234347458834,calibrated,0.006954004096712568,0.0018587707894363332,,W2_nominal,3,all_rows,0.031162485175280794,B6_hist_gradient_boosting_classifier,701,15,45,1326,1800,voltage_window_holdout_fold,event_within_3_checkups,1314,False,12,False,374,0.04941917039694722
0.2511074184656576,0.841990106544901,False,0.006648611751975322,0.11892829726427455,C2_isotonic,593,108,0.008695297191811804,calibrated,0.007052878342138123,0.0024630832423154932,,W2_nominal,3,all_rows,0.05778557414737564,B6_hist_gradient_boosting_classifier,701,15,45,1326,1800,voltage_window_holdout_fold,event_within_3_checkups,1314,False,12,False,374,0.049285940669807446
0.767950547950548,0.9470833333333334,False,0.07044351926361943,0.6849239676473344,C0_raw_hgb_w2,528,132,0.10320971452046655,raw,0.07044351926361941,0.0691274722253644,,W2_nominal,3,verified_only,0.36410194895737985,B6_hist_gradient_boosting_classifier,660,15,43,112,1661,voltage_window_holdout_fold,event_within_3_checkups,100,False,12,False,350,0.07062192165771689
0.767950547950548,0.9470833333333334,False,0.06766545035151514,0.697437250792995,C1_platt_logistic,528,132,0.15101790955549707,calibrated,0.06766545035151514,0.057738178268617636,,W2_nominal,3,verified_only,0.27099028290256016,B6_hist_gradient_boosting_classifier,660,15,43,112,1661,voltage_window_holdout_fold,event_within_3_checkups,100,False,12,False,350,0.06809490146988832
0.739723802155454,0.9104166666666667,False,0.060444227850376384,0.37257674240345373,C2_isotonic,528,132,0.02744946061363842,calibrated,0.060444227850376384,0.047106219643960535,,W2_nominal,3,verified_only,0.2840082056089738,B6_hist_gradient_boosting_classifier,660,15,43,112,1661,voltage_window_holdout_fold,event_within_3_checkups,100,False,12,False,350,0.06088760594537135
