run_scope,model_level,feature_group,target,split_name,fold_count,condition_mean_mae,condition_median_mae,worst_condition_mae,mean_mae,mean_rmse,test_rows
sensitivity_excluding_monotonicity,L1_ridge,P1_state_time,delta_pulse_1s_resistance,temperature_holdout_fold,2,0.0014153834631832132,0.0010377589050703446,0.006005249188415987,0.0008384414695506918,0.0014692369345969823,1224
sensitivity_excluding_monotonicity,L1_ridge,P1_state_time,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,0.0013147761054717521,0.0009538780677571058,0.0060038568313375285,0.000898213376613446,0.0014344691590018656,2716
sensitivity_excluding_monotonicity,L1_ridge,P2_state_capacity,delta_pulse_1s_resistance,c_rate_holdout_fold,1,0.0027951017503208236,0.0021218990674237888,0.005913923829381721,0.002039759952672537,0.003354736978988007,98
sensitivity_excluding_monotonicity,L1_ridge,P2_state_capacity,delta_pulse_1s_resistance,condition_fold,5,0.001318021947481755,0.0008486574299576537,0.005811933224579475,0.000820021769861194,0.0013667310987368377,2716
sensitivity_excluding_monotonicity,L1_ridge,P2_state_capacity,delta_pulse_1s_resistance,profile_holdout_fold,1,0.0011264352910233739,0.001029616062202057,0.002440306225806859,0.0009990273188612243,0.0012835308106541993,510
sensitivity_excluding_monotonicity,L1_ridge,P2_state_capacity,delta_pulse_1s_resistance,temperature_holdout_fold,2,0.0014176930986401937,0.0010311704819873256,0.005826331918125803,0.0008476176455412535,0.0014613535803960657,1224
sensitivity_excluding_monotonicity,L1_ridge,P2_state_capacity,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,0.0013401116341307535,0.0010237110842137805,0.005860661057693534,0.0009525499484615356,0.001460273227218726,2716
sensitivity_excluding_monotonicity,L1_ridge,P3_state_nominal,delta_pulse_1s_resistance,c_rate_holdout_fold,1,0.0020899755859509254,0.0016931080191815782,0.003982129881738075,0.001787812325350522,0.002750828894037242,98
sensitivity_excluding_monotonicity,L1_ridge,P3_state_nominal,delta_pulse_1s_resistance,condition_fold,5,0.0012151880970751212,0.0009405706295610383,0.004544941354799726,0.0008212482998725384,0.0012921961877033,2716
sensitivity_excluding_monotonicity,L1_ridge,P3_state_nominal,delta_pulse_1s_resistance,profile_holdout_fold,1,0.0011178695413888156,0.0010333540480220284,0.0023844931321337407,0.0009912436162449665,0.0012901593240304391,510
sensitivity_excluding_monotonicity,L1_ridge,P3_state_nominal,delta_pulse_1s_resistance,temperature_holdout_fold,2,0.0013719367402528037,0.001010796806773963,0.004988777731939885,0.0008689794876944214,0.0014209234441207924,1224
sensitivity_excluding_monotonicity,L1_ridge,P3_state_nominal,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,0.001439212214014141,0.0012029567464276116,0.004457003546249713,0.0011321927385180696,0.001539064285238407,2716
sensitivity_excluding_monotonicity,L1_ridge,P4_state_log_age_scalar,delta_pulse_1s_resistance,c_rate_holdout_fold,1,0.005390225765191911,0.005094789830839683,0.007570942006502254,0.0054002272180662565,0.005829838428471364,98
