model_level,feature_group,target,split_name,heldout_fold,primary_mae,sensitivity_mae,primary_minus_sensitivity_mae,primary_condition_mean_mae,sensitivity_condition_mean_mae,primary_minus_sensitivity_condition_mean_mae
L2_hist_gradient_boosting,C_P1_nominal_pulse,capacity_Ah_k1,profile_holdout_fold,1,0.04633155582871183,0.04912622551700316,-0.0027946696882913263,0.06468049307072833,0.06962866150665176,-0.004948168435923425
L2_hist_gradient_boosting,C_P1_nominal_pulse,capacity_Ah_k1,temperature_holdout_fold,1,0.033913579093820236,0.03831530609876087,-0.004401727004940632,0.08004168482934039,0.08042014343593504,-0.0003784586065946477
L2_hist_gradient_boosting,C_P1_nominal_pulse,capacity_Ah_k1,temperature_holdout_fold,2,0.036961877784981514,0.03825705467719592,-0.0012951768922144086,0.06254316693829003,0.06774895416290622,-0.00520578722461619
L2_hist_gradient_boosting,C_P1_nominal_pulse,capacity_Ah_k1,voltage_window_holdout_fold,1,0.0930695085854743,0.09313812152564514,-6.861294017083963e-05,0.13465818485083508,0.1262164560433107,0.00844172880752439
L2_hist_gradient_boosting,C_P1_nominal_pulse,capacity_Ah_k1,voltage_window_holdout_fold,2,0.06494345657813178,0.06759069192349802,-0.0026472353453662473,0.10641097643728431,0.11056102414774338,-0.0041500477104590705
L2_hist_gradient_boosting,C_P1_nominal_pulse,capacity_Ah_k1,voltage_window_holdout_fold,3,0.034068700447208285,0.029045139081100353,0.0050235613661079315,0.034016482142664506,0.0289635181374564,0.005052964005208105
L2_hist_gradient_boosting,C_P1_nominal_pulse,delta_capacity_Ah,c_rate_holdout_fold,1,0.11802980513821562,0.11868695895769668,-0.00065715381948106,0.13747606289741507,0.13428812164764653,0.003187941249768539
L2_hist_gradient_boosting,C_P1_nominal_pulse,delta_capacity_Ah,condition_fold,0,0.030129138772966677,0.02882553283287591,0.001303605940090765,0.0484927021165283,0.04855590430313296,-6.320218660466059e-05
L2_hist_gradient_boosting,C_P1_nominal_pulse,delta_capacity_Ah,condition_fold,1,0.023825385870487416,0.02367084673009766,0.00015453914038975752,0.0509604274257345,0.04956397976257823,0.001396447663156268
L2_hist_gradient_boosting,C_P1_nominal_pulse,delta_capacity_Ah,condition_fold,2,0.024254980282474563,0.022812275551373253,0.001442704731101311,0.04663782919867521,0.04268768046263087,0.003950148736044337
L2_hist_gradient_boosting,C_P1_nominal_pulse,delta_capacity_Ah,condition_fold,3,0.04462640325649457,0.04997114449068838,-0.00534474123419381,0.08816578645643389,0.09240761183612656,-0.004241825379692671
L2_hist_gradient_boosting,C_P1_nominal_pulse,delta_capacity_Ah,condition_fold,4,0.02935445578607417,0.0329694532250612,-0.0036149974389870325,0.06353223664435605,0.0663082357112054,-0.0027759990668493467
L2_hist_gradient_boosting,C_P1_nominal_pulse,delta_capacity_Ah,profile_holdout_fold,1,0.06704625827926668,0.09281977645685478,-0.025773518177588106,0.07802868263467458,0.09935346612450972,-0.021324783489835145
L2_hist_gradient_boosting,C_P1_nominal_pulse,delta_capacity_Ah,temperature_holdout_fold,1,0.03250713082631154,0.037704585952757275,-0.0051974551264457325,0.08244677597481807,0.08468211791714157,-0.002235341942323499
L2_hist_gradient_boosting,C_P1_nominal_pulse,delta_capacity_Ah,temperature_holdout_fold,2,0.03272827645947225,0.03379892877831125,-0.0010706523188389952,0.052448306853918825,0.05901915306560291,-0.006570846211684085
L2_hist_gradient_boosting,C_P1_nominal_pulse,delta_capacity_Ah,voltage_window_holdout_fold,1,0.0668224247362763,0.06183206617035072,0.0049903585659255775,0.09102356511330524,0.09480260921616267,-0.003779044102857426
L2_hist_gradient_boosting,C_P1_nominal_pulse,delta_capacity_Ah,voltage_window_holdout_fold,2,0.07336781238882184,0.07351275930366075,-0.00014494691483890598,0.11093083023714179,0.11625398289151018,-0.0053231526543683905
L2_hist_gradient_boosting,C_P1_nominal_pulse,delta_capacity_Ah,voltage_window_holdout_fold,3,0.034853677100751435,0.029877494538480327,0.004976182562271107,0.03501656483557731,0.02979482957027729,0.00522173526530002
L2_hist_gradient_boosting,C_P2_log_age_pulse,capacity_Ah_k1,c_rate_holdout_fold,1,0.09237550584150866,0.10450688384114085,-0.012131377999632181,0.12396366922676678,0.13063806161050265,-0.006674392383735864
L2_hist_gradient_boosting,C_P2_log_age_pulse,capacity_Ah_k1,condition_fold,0,0.03086742562841201,0.03459063864465037,-0.0037232130162383574,0.04585005753129492,0.054898757677667144,-0.009048700146372227
L2_hist_gradient_boosting,C_P2_log_age_pulse,capacity_Ah_k1,condition_fold,1,0.02399171604196487,0.025602476611717405,-0.001610760569752536,0.04163375257171924,0.041830791118713226,-0.00019703854699398837
L2_hist_gradient_boosting,C_P2_log_age_pulse,capacity_Ah_k1,condition_fold,2,0.026847978817124928,0.027476240703577536,-0.0006282618864526072,0.04334276634705817,0.04690241733709331,-0.0035596509900351417
L2_hist_gradient_boosting,C_P2_log_age_pulse,capacity_Ah_k1,condition_fold,3,0.04435716770001627,0.048971938643219276,-0.004614770943203006,0.07656604600637787,0.08648294831987065,-0.009916902313492779
L2_hist_gradient_boosting,C_P2_log_age_pulse,capacity_Ah_k1,condition_fold,4,0.026656803063929157,0.02861224148603955,-0.001955438422110392,0.05822315915867625,0.05708513939502412,0.0011380197636521316
L2_hist_gradient_boosting,C_P2_log_age_pulse,capacity_Ah_k1,profile_holdout_fold,1,0.07125326933464794,0.10524359330139636,-0.03399032396674842,0.0833507765587758,0.11792812648362376,-0.034577349924847955
L2_hist_gradient_boosting,C_P2_log_age_pulse,capacity_Ah_k1,temperature_holdout_fold,1,0.03278024622672245,0.03729414388557743,-0.00451389765885498,0.07681576912132462,0.07807586644859849,-0.0012600973272738625
L2_hist_gradient_boosting,C_P2_log_age_pulse,capacity_Ah_k1,temperature_holdout_fold,2,0.04661580747346291,0.04418537210700737,0.002430435366455541,0.06239181841592969,0.06727434565172766,-0.004882527235797969
