comparison,target,split_name,heldout_fold,reference_model_level,reference_feature_group,candidate_model_level,candidate_feature_group,reference_condition_mean_mae,candidate_condition_mean_mae,gain,test_rows,test_parameter_sets
true_neural_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,profile_holdout_fold,1,L2_hist_gradient_boosting,F14_event_aggregate,NS3_cnn1d_true_sequence,E1_f4_plus_event_sequence_tensor,0.104286657659333,0.11280515739939397,-0.00851849974006097,752,12
true_neural_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,profile_holdout_fold,1,L2_hist_gradient_boosting,F14_event_aggregate,NS3_cnn1d_true_sequence,E1_f4_plus_event_sequence_tensor,0.10957071288525212,0.15415709811138661,-0.04458638522613449,752,12
true_neural_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,profile_holdout_fold,1,L2_hist_gradient_boosting,F14_event_aggregate,NS4_tcn_true_sequence,E1_f4_plus_event_sequence_tensor,0.104286657659333,0.15451335453599743,-0.05022669687666444,752,12
true_neural_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,profile_holdout_fold,1,L2_hist_gradient_boosting,F14_event_aggregate,NS4_tcn_true_sequence,E1_f4_plus_event_sequence_tensor,0.10957071288525212,0.1792537062047489,-0.06968299331949677,752,12
true_neural_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,profile_holdout_fold,1,L2_hist_gradient_boosting,F14_event_aggregate,NS5_cnn_lstm_true_sequence,E1_f4_plus_event_sequence_tensor,0.104286657659333,0.1945167249403359,-0.0902300672810029,752,12
true_neural_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,profile_holdout_fold,1,L2_hist_gradient_boosting,F14_event_aggregate,NS5_cnn_lstm_true_sequence,E1_f4_plus_event_sequence_tensor,0.10957071288525212,0.1275070651054623,-0.017936352220210186,752,12
true_neural_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,voltage_window_holdout_fold,1,L2_hist_gradient_boosting,F14_event_aggregate,NS1_ridge_flat_true_sequence,E1_f4_plus_event_sequence_tensor,0.11893737782633,0.2302729780806862,-0.1113356002543562,1130,28
true_neural_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,voltage_window_holdout_fold,1,L2_hist_gradient_boosting,F14_event_aggregate,NS1_ridge_flat_true_sequence,E1_f4_plus_event_sequence_tensor,0.09027377100738931,0.1980243972685714,-0.10775062626118209,1130,28
true_neural_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,voltage_window_holdout_fold,1,L2_hist_gradient_boosting,F14_event_aggregate,NS3_cnn1d_true_sequence,E1_f4_plus_event_sequence_tensor,0.11893737782633,0.16083036406717025,-0.041892986240840244,1130,28
true_neural_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,voltage_window_holdout_fold,1,L2_hist_gradient_boosting,F14_event_aggregate,NS3_cnn1d_true_sequence,E1_f4_plus_event_sequence_tensor,0.09027377100738931,0.15785749797864304,-0.06758372697125373,1130,28
