comparison,target,split_name,heldout_fold,reference_model_level,reference_feature_group,candidate_model_level,candidate_feature_group,reference_condition_mean_mae,candidate_condition_mean_mae,gain,test_rows,test_parameter_sets
true_neural_sequence_vs_timestamp_stress_hgb,capacity_Ah_k1,temperature_holdout_fold,1,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,NS5_cnn_lstm_true_sequence,E1_f4_plus_event_sequence_tensor,0.06977724888847443,0.10415620602928978,-0.03437895714081535,742,19
true_neural_sequence_vs_timestamp_stress_hgb,delta_capacity_Ah,temperature_holdout_fold,1,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,NS5_cnn_lstm_true_sequence,E1_f4_plus_event_sequence_tensor,0.05301253618604369,0.16577084065759534,-0.11275830447155165,742,19
true_neural_sequence_vs_timestamp_stress_hgb,capacity_Ah_k1,temperature_holdout_fold,2,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,NS1_ridge_flat_true_sequence,E1_f4_plus_event_sequence_tensor,0.0587580385946008,0.14833123260365974,-0.08957319400905894,1060,19
true_neural_sequence_vs_timestamp_stress_hgb,delta_capacity_Ah,temperature_holdout_fold,2,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,NS1_ridge_flat_true_sequence,E1_f4_plus_event_sequence_tensor,0.04435487338182179,0.11801923504717313,-0.07366436166535134,1060,19
true_neural_sequence_vs_timestamp_stress_hgb,capacity_Ah_k1,temperature_holdout_fold,2,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,NS3_cnn1d_true_sequence,E1_f4_plus_event_sequence_tensor,0.0587580385946008,11.61056829245915,-11.551810253864549,1060,19
true_neural_sequence_vs_timestamp_stress_hgb,delta_capacity_Ah,temperature_holdout_fold,2,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,NS3_cnn1d_true_sequence,E1_f4_plus_event_sequence_tensor,0.04435487338182179,9.133391771070542,-9.08903689768872,1060,19
true_neural_sequence_vs_timestamp_stress_hgb,capacity_Ah_k1,temperature_holdout_fold,2,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,NS4_tcn_true_sequence,E1_f4_plus_event_sequence_tensor,0.0587580385946008,5.162906257660162,-5.104148219065562,1060,19
true_neural_sequence_vs_timestamp_stress_hgb,delta_capacity_Ah,temperature_holdout_fold,2,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,NS4_tcn_true_sequence,E1_f4_plus_event_sequence_tensor,0.04435487338182179,2.369397426318852,-2.32504255293703,1060,19
true_neural_sequence_vs_timestamp_stress_hgb,capacity_Ah_k1,temperature_holdout_fold,2,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,NS5_cnn_lstm_true_sequence,E1_f4_plus_event_sequence_tensor,0.0587580385946008,0.14175451749234785,-0.08299647889774706,1060,19
true_neural_sequence_vs_timestamp_stress_hgb,delta_capacity_Ah,temperature_holdout_fold,2,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,NS5_cnn_lstm_true_sequence,E1_f4_plus_event_sequence_tensor,0.04435487338182179,0.09402939074559273,-0.04967451736377094,1060,19
true_neural_sequence_vs_timestamp_stress_hgb,capacity_Ah_k1,c_rate_holdout_fold,1,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,NS1_ridge_flat_true_sequence,E1_f4_plus_event_sequence_tensor,0.12244211150469492,0.5722442180142994,-0.44980210650960445,157,12
true_neural_sequence_vs_timestamp_stress_hgb,delta_capacity_Ah,c_rate_holdout_fold,1,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,NS1_ridge_flat_true_sequence,E1_f4_plus_event_sequence_tensor,0.10251578832333012,0.599322608363983,-0.49680682004065285,157,12
true_neural_sequence_vs_timestamp_stress_hgb,capacity_Ah_k1,c_rate_holdout_fold,1,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,NS3_cnn1d_true_sequence,E1_f4_plus_event_sequence_tensor,0.12244211150469492,0.8229953230466159,-0.7005532115419211,157,12
true_neural_sequence_vs_timestamp_stress_hgb,delta_capacity_Ah,c_rate_holdout_fold,1,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,NS3_cnn1d_true_sequence,E1_f4_plus_event_sequence_tensor,0.10251578832333012,0.5997319089781693,-0.49721612065483917,157,12
