epoch,train_loss,val_loss,target,split_name,heldout_fold,model_level
53,0.011581238502493272,0.02084719017148018,capacity_Ah_k1,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
1,0.19075464208920798,0.16610503196716309,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
2,0.15807421371722832,0.1573881357908249,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
3,0.13703389126711932,0.1352025419473648,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
4,0.124193591853747,0.12911811470985413,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
5,0.10934518621518062,0.12525764107704163,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
6,0.09972653232323818,0.11002696305513382,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
7,0.1024515847556102,0.11067811399698257,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
8,0.09512414436978407,0.122554250061512,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
9,0.09250963665544987,0.11235319823026657,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
10,0.08451720026250069,0.11802922934293747,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
11,0.08343661779490037,0.10640811175107956,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
12,0.08419208868573873,0.1340913623571396,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
13,0.08245117821467993,0.10609573870897293,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
14,0.07492782533741914,0.09698982536792755,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
15,0.08452093001837149,0.10447627305984497,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
16,0.07128829349023409,0.10476761311292648,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
17,0.07355942488767397,0.10582093149423599,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
18,0.07253576796024273,0.10526257008314133,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
19,0.06939903720735739,0.10344704240560532,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
20,0.07650251099123405,0.1043001189827919,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
21,0.06975538465075004,0.08783594518899918,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
22,0.06632455395391354,0.10496515780687332,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
23,0.07166378904516116,0.10018988698720932,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
24,0.07193368699592657,0.10309232026338577,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
25,0.07220199671932138,0.09351780265569687,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
26,0.06577113650452632,0.09185880422592163,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
27,0.059450772805855825,0.11143197864294052,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
28,0.06227970722680672,0.08878153562545776,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
29,0.06066253411177641,0.0994039848446846,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
30,0.06717043491796805,0.08820554614067078,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
31,0.06268517011537766,0.09168394654989243,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
32,0.08700734553619838,0.12408194690942764,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
33,0.06749779508950618,0.09975853562355042,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
34,0.05881109062391214,0.08895209431648254,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
35,0.05525688055711679,0.09943359345197678,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
36,0.06274686806285992,0.1171538308262825,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
37,0.07672032730606122,0.10625851899385452,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
38,0.05767349440317888,0.12003260850906372,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
39,0.05918692630261947,0.0989365428686142,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
40,0.05749998076890524,0.08826231956481934,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
41,0.054098330987378575,0.08620249480009079,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
42,0.05186235205007669,0.08069595694541931,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
43,0.04817938799850452,0.07738352566957474,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
44,0.045562565875932194,0.08113157004117966,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
45,0.04783794205062664,0.10113632678985596,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
46,0.06474603946583393,0.09049434959888458,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
47,0.05100102916073341,0.09471099823713303,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
48,0.053350738201959014,0.08501381427049637,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
49,0.04759696142700238,0.10090036690235138,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
50,0.047592746595350593,0.08403774350881577,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
51,0.04775487488278976,0.086422860622406,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
52,0.04302115130644196,0.0862463116645813,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
53,0.045806967629454076,0.09088505059480667,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
54,0.04250021617955122,0.0933927446603775,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
55,0.04689030198810192,0.10891367495059967,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
56,0.046695129754833684,0.09129386395215988,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
57,0.0459710234322418,0.09245810657739639,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
58,0.04299215399301969,0.09959861636161804,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
59,0.04225546843969287,0.08152315020561218,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
60,0.04270283015779196,0.09072811156511307,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
61,0.0457795248247492,0.08549918234348297,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
62,0.0454585423024419,0.0885782316327095,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
63,0.04096057404501316,0.08068756014108658,delta_capacity_Ah,temperature_holdout_fold,1,NS5_cnn_lstm_true_sequence
1,0.1978443574446898,0.09587899595499039,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
2,0.08685023738787724,0.04952748864889145,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
3,0.053120216832329065,0.03651852533221245,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
4,0.03936473504664042,0.031085949391126633,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
5,0.03389096109626385,0.026971232146024704,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
6,0.028812705610807125,0.026730770245194435,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
7,0.027551372105685566,0.0237154271453619,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
8,0.024686988084935226,0.024861367419362068,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
9,0.024166912616540987,0.020541850477457047,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
10,0.023840265444073923,0.020497923716902733,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
11,0.022849134121758815,0.019425684586167336,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
12,0.02086286671841756,0.019968586042523384,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
13,0.021676868164482024,0.02070709690451622,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
14,0.020119839049398135,0.01643027924001217,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
15,0.021983735830499194,0.017464512959122658,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
16,0.021645237715580523,0.01950874924659729,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
17,0.022005977192654822,0.0176374651491642,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
18,0.019941255509948883,0.016663808375597,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
19,0.019605593003619175,0.018423818051815033,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
20,0.01781871869491461,0.014686604030430317,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
21,0.017566786111833956,0.01846541464328766,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
22,0.017790355039044067,0.01666194014251232,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
23,0.018176853000066984,0.0151074742898345,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
24,0.016463548159943178,0.015423358418047428,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
25,0.015940322373539973,0.019349252805113792,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
26,0.01834732296470648,0.02130572311580181,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
27,0.015634725998657253,0.022043578326702118,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
28,0.024543385678090345,0.02228448912501335,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
29,0.02238251765569051,0.021703431382775307,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
30,0.017752705667263422,0.017586909234523773,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
31,0.016896096523851156,0.01824432983994484,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
32,0.016016135547453396,0.021187637001276016,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
33,0.015908260931237005,0.018448481336236,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
34,0.015234888304407015,0.02070671133697033,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
35,0.01749546704097436,0.018769411370158195,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
36,0.015371744455292057,0.016185130923986435,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
37,0.016751725023660142,0.01883542351424694,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
38,0.017243867178853504,0.020965639501810074,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
39,0.01585074842501527,0.01621398888528347,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
40,0.015387576491309281,0.016325362026691437,capacity_Ah_k1,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
1,0.1909749478292771,0.16222096979618073,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
2,0.15909560970388925,0.14949959516525269,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
3,0.1420001053991608,0.1368342787027359,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
4,0.13183059046665827,0.1352332979440689,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
5,0.1216800228620951,0.12314232438802719,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
6,0.11518138508575085,0.11457891017198563,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
7,0.10794031620025635,0.11330696195363998,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
8,0.10318334782734895,0.12046293169260025,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
9,0.09882449339597653,0.11617687344551086,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
10,0.09101966381646119,0.1371743530035019,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
11,0.09109988651023461,0.11525619775056839,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
12,0.09289577242751153,0.13159532845020294,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
13,0.08878266047208737,0.15306098759174347,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
14,0.08838416788822566,0.10564135760068893,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
15,0.09301028491403812,0.10185909271240234,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
16,0.0828751661361028,0.1101151555776596,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
17,0.08260591748433235,0.09693163633346558,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
18,0.08402144961441174,0.11195144802331924,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
19,0.08229620129061051,0.11680775135755539,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
20,0.07909643449462377,0.10401655733585358,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
21,0.07796838764960949,0.10340221226215363,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
22,0.09284152224277839,0.10699743032455444,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
23,0.07943033231183505,0.10530019551515579,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
24,0.07195559774453823,0.0995989665389061,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
25,0.07074895825905678,0.10711678862571716,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
26,0.07057842509582257,0.11757981777191162,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
27,0.0865230145267187,0.11957979947328568,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
28,0.07809874912103017,0.11062339693307877,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
29,0.08021163176267575,0.1105368435382843,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
30,0.07394098117947578,0.09538093954324722,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
31,0.07086997916205572,0.10378541052341461,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
32,0.07668880695620409,0.10209741443395615,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
33,0.07109157081979972,0.09203369915485382,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
34,0.06946437402317922,0.10246042907238007,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
35,0.06443349162164407,0.0906674712896347,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
36,0.07741941019701652,0.112952321767807,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
37,0.08566947204944415,0.10316307097673416,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
38,0.0721610785008241,0.11020584404468536,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
39,0.06658655378776483,0.09084837883710861,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
40,0.06158396952713911,0.07837655395269394,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
41,0.05839651942444153,0.10319408774375916,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
42,0.05830088904939401,0.08250591903924942,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
43,0.07496107231156948,0.09067918360233307,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
44,0.06551085718167134,0.09462850540876389,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
45,0.06344508038212855,0.09222466498613358,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
46,0.05791090127940361,0.07984559237957001,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
47,0.053431740938088834,0.09188326448202133,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
48,0.05213255552240671,0.09230442345142365,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
49,0.05443185921280812,0.10144735872745514,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
50,0.05086593962728213,0.08616985380649567,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
51,0.05464143270196823,0.09789938479661942,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
52,0.05100142129529745,0.09336506575345993,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
53,0.06081343203400954,0.09424035251140594,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
54,0.05137851958473524,0.10127434134483337,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
55,0.057780252578548894,0.08575557917356491,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
56,0.0527800499724272,0.08782269060611725,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
57,0.04824103216807812,0.09753203392028809,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
58,0.049916225795944534,0.10538162291049957,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
59,0.06645876123832586,0.11282001435756683,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
60,0.05690849543764041,0.12024803459644318,delta_capacity_Ah,temperature_holdout_fold,1,NS6_cnn_lstm_shuffled_sequence
1,0.20107481121602985,0.14885511994361877,capacity_Ah_k1,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
2,0.0746968325951861,0.09658288955688477,capacity_Ah_k1,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
3,0.04706354467715654,0.07054569572210312,capacity_Ah_k1,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
4,0.03498783252305455,0.061767928302288055,capacity_Ah_k1,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
5,0.029641156369406316,0.052385732531547546,capacity_Ah_k1,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
6,0.026851813722815778,0.04516690596938133,capacity_Ah_k1,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
7,0.02552862643885116,0.05033768340945244,capacity_Ah_k1,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
8,0.02222034800797701,0.039184678345918655,capacity_Ah_k1,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
9,0.021000897356619436,0.03502267599105835,capacity_Ah_k1,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
10,0.01984586481315394,0.042650915682315826,capacity_Ah_k1,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
11,0.01822798490886473,0.04024540260434151,capacity_Ah_k1,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
12,0.017825129829968017,0.03848516196012497,capacity_Ah_k1,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
13,0.017419293432289526,0.04293764382600784,capacity_Ah_k1,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
14,0.01824655720136232,0.04350163787603378,capacity_Ah_k1,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
15,0.0169816947568001,0.03824671730399132,capacity_Ah_k1,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
16,0.0156588592281979,0.04102685675024986,capacity_Ah_k1,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
17,0.015918258111923933,0.04071314260363579,capacity_Ah_k1,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
18,0.016469427552591596,0.04145337641239166,capacity_Ah_k1,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
19,0.015561711327690218,0.03748687356710434,capacity_Ah_k1,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
20,0.01540897310607963,0.03839735686779022,capacity_Ah_k1,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
21,0.013550898254228136,0.03567776083946228,capacity_Ah_k1,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
22,0.013892624941137102,0.041317906230688095,capacity_Ah_k1,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
23,0.013711892624592615,0.036554835736751556,capacity_Ah_k1,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
24,0.013380396412685513,0.036352042108774185,capacity_Ah_k1,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
25,0.014200830935604043,0.0394124910235405,capacity_Ah_k1,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
26,0.013577761451920701,0.03534935042262077,capacity_Ah_k1,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
27,0.014710396929230127,0.039303407073020935,capacity_Ah_k1,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
28,0.012851084815338254,0.03888973593711853,capacity_Ah_k1,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
29,0.013882416998967528,0.039174988865852356,capacity_Ah_k1,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
1,0.19493838803221783,0.2904130220413208,delta_capacity_Ah,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
2,0.14344743277049726,0.2632741928100586,delta_capacity_Ah,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
3,0.12434288466142283,0.25915706157684326,delta_capacity_Ah,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
4,0.11152225608627002,0.2399229109287262,delta_capacity_Ah,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
5,0.10512267798185349,0.23845435678958893,delta_capacity_Ah,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
6,0.09628792976339658,0.21514436602592468,delta_capacity_Ah,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
7,0.09816764507235752,0.21372999250888824,delta_capacity_Ah,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
8,0.08325676635528605,0.20696590840816498,delta_capacity_Ah,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
9,0.07764495898865992,0.19081656634807587,delta_capacity_Ah,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
10,0.07906190732804437,0.21357017755508423,delta_capacity_Ah,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
11,0.07319966196599934,0.1909722089767456,delta_capacity_Ah,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
12,0.06790860587110122,0.19167132675647736,delta_capacity_Ah,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
13,0.06373971059090561,0.20924225449562073,delta_capacity_Ah,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
14,0.07036268498955502,0.1999003291130066,delta_capacity_Ah,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
15,0.05886960823813246,0.1926504671573639,delta_capacity_Ah,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
16,0.06057877993832032,0.20261801779270172,delta_capacity_Ah,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
17,0.0600428257861899,0.18915791809558868,delta_capacity_Ah,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
18,0.05991933300780753,0.20641030371189117,delta_capacity_Ah,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
19,0.05556342906008164,0.19920311868190765,delta_capacity_Ah,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
20,0.05529042535151044,0.19351209700107574,delta_capacity_Ah,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
21,0.05230547058292561,0.19788330793380737,delta_capacity_Ah,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
22,0.053206513066672616,0.18750624358654022,delta_capacity_Ah,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
23,0.046499562113442354,0.18531450629234314,delta_capacity_Ah,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
24,0.04799435060057375,0.18850170075893402,delta_capacity_Ah,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
25,0.049712458366735116,0.18967972695827484,delta_capacity_Ah,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
26,0.048005144784433976,0.19121769070625305,delta_capacity_Ah,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
27,0.051142023824569255,0.19314086437225342,delta_capacity_Ah,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
28,0.04478272161860433,0.18520502746105194,delta_capacity_Ah,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
29,0.04481840363910629,0.1977044641971588,delta_capacity_Ah,temperature_holdout_fold,2,NS3_cnn1d_true_sequence
